;logFC;AveExpr;t;P.Value;adj.P.Val;B
POU5F1;1.05071224999997;7.272814625;4.52009597316711;0.00239451279394452;0.0161686830609584;-1.50923236397082
lnc-FST-1;1.15984400000004;6.757291;4.51701288283217;0.00240370671750964;0.0161686830609584;-1.5132961597587
lnc-LAMC2-1;1.05426950000003;5.42835825;4.51601299304682;0.00240669673608907;0.0161686830609584;-1.51461441360847
XLOC_l2_011874;1.27488900000004;6.654001;4.50653309706705;0.0024352482279592;0.0161686830609584;-1.5271201801514
lnc-CTDSPL2-2;1.06451050000001;8.66171825;4.50559811007186;0.00243808425469457;0.0161686830609584;-1.5283543369548
lnc-TCF7L2-2;1.10544900000004;8.3165535;4.50343143721288;0.00244467017731493;0.0161686830609584;-1.53121479060287
RNU11;1.09935949999997;8.07949975;4.50130665003023;0.00245114771045554;0.0161686830609584;-1.53402063278625
SLCO1B3;1.004234;7.560571;4.49886998846051;0.00245859915837829;0.0161686830609584;-1.53723915040554
RNVU1-18;1.05919900000001;11.4619035;4.49681028430859;0.00246491719985573;0.0161686830609584;-1.53996045244292
S100A5;1.54690999999993;7.9316005;4.48037723231794;0.00251596629036165;0.0164058866980979;-1.5616948267176
SCNN1A;1.46024499999993;6.259098;4.47497053181283;0.00253301434681853;0.0164845382491773;-1.56885461424563
lnc-RPA2-1;1.06735050000003;5.43402225;4.46926498171789;0.00255114197009766;0.0165374026532213;-1.57641491668724
FTX;1.03698124999999;5.995258875;4.45347698325696;0.00260204784517106;0.0167036314099719;-1.59736074946066
CDKL1;1.0195915;8.309615;4.43565231380355;0.0026608605779772;0.0169495280747449;-1.62105359979175
RNU2-1;1.15084950000001;10.14305725;4.42769837476912;0.00268757272727636;0.0170867604545685;-1.63164149060402
lnc-BID-1;1.20527750000005;5.04191325;4.42359392213761;0.00270147157743078;0.0171252736269909;-1.6371088457879
lnc-PHACTR4-1;1.01025700000001;5.195396;4.42155092444767;0.00270841904547988;0.0171252736269909;-1.6398311716517
SNORA58;1.18791300000003;6.7097355;4.42133025409923;0.00270917063125112;0.0171252736269909;-1.64012525572117
SLC7A7;1.01364099999997;9.783629;4.41623479130937;0.00272658898523572;0.0171697203527415;-1.646917932344
ZFPM2-AS1;1.0076785;9.40380575;4.41293930502585;0.00273791950224171;0.0171756392303816;-1.65131316178653
GOLGA8M;1.07031300000003;7.4529345;4.410285782292;0.00274708025502066;0.0171867040386296;-1.65485337906416
lnc-HNMT-2;1.50937150000007;6.32321475;4.40798510409376;0.00275505001936654;0.0171867040386296;-1.65792369966549
LOC105377016;1.22100600000005;6.539003;4.39531404903785;0.0027993993398168;0.0172614860072425;-1.67484778374349
ANKRD2;1.15579149999996;6.78917875;4.38571015176107;0.00283353349466605;0.0172614860072425;-1.68769122493715
lnc-SLC25A5-1;1.08502100000004;5.5565535;4.38413402474902;0.00283917870485232;0.0172614860072425;-1.68980032159358
ANKRD36B;1.09727750000004;6.8799245;4.36328283474794;0.00291502997170959;0.0176180787686872;-1.71773730807165
ACTR3C;1.18900100000005;5.6184325;4.35657031073051;0.00293991748923628;0.0176672009456446;-1.72674474096307
LOC100289230;1.07195649999998;5.95997875;4.35533213616048;0.00294453349094077;0.0176672009456446;-1.72840696274083
lnc-RP11-778D12.2.1-4;1.17850699999997;6.6782145;4.35339319412394;0.00295177792221341;0.0176785829906477;-1.73101040862956
SNORD11;1.13289250000005;8.57147725;4.34236408458458;0.00299335798931726;0.0178628908171171;-1.74583001753806
SORCS2;1.78565649999989;7.83215775;4.32589921004896;0.00305662649275692;0.0181422032047655;-1.76798727954451
lnc-AP3M1-1;1.05381349999999;6.16096375;4.31696482927376;0.0030915682457977;0.0182732155293804;-1.78002742015372
ZC3H12B;1.01002149999997;5.22499925;4.28447145753627;0.00322237305929003;0.0184556090783189;-1.82391607473155
lnc-TMEM64-1;1.02031749999997;8.54925275;4.282139638572;0.00323198967484435;0.0184556090783189;-1.82707167450943
LOC101928020;1.25628250000005;5.29174325;4.27693608871694;0.00325356267478166;0.0185133876124409;-1.83411642891053
NTRK3;1.04833074999997;9.113098125;4.26045938788798;0.00332291521627668;0.0185927735650771;-1.85644961519164
ODF3L2;1.17543000000001;9.7721795;4.2407532879238;0.0034079861746142;0.0188723656503761;-1.8832127363793
LINC01320;1.38788199999993;8.650273;4.23566570525375;0.00343033302797044;0.0188901248008087;-1.89013155542096
NPIPB3;1.21272650000002;5.24566325;4.18564469279544;0.00365875589604509;0.0195094306327824;-1.95835994607151
EID3;1.09771750000003;6.26420425;4.18035135110466;0.00368388161202564;0.0195488163874106;-1.96560150864311
SNORD46;1.01996499999998;6.947042;4.14063317968914;0.00387851617062432;0.0202234670564572;-2.0200685274988
BMS1P1;1.38713700000007;7.135653;4.12671887071626;0.0039493271314283;0.0203445665401159;-2.03920406357171
LUM;1.28268549999993;8.56598025;4.10365006574309;0.00406984545491048;0.0206047612158255;-2.07099109197281
SNORD116-19;1.06646449999996;8.69323675;4.095708962412;0.00411225315813547;0.0207265955400253;-2.08195112458957
lnc-RIOK1-2;1.06051400000004;5.519931;4.05483978600257;0.00433824334351382;0.02127927669682;-2.13850096004387
LOC100131626;1.19732849999994;7.73831375;4.05310762019779;0.00434811515322814;0.0212961017726996;-2.14090301847705
lnc-PAFAH1B1-2;1.20553500000006;5.202456;4.03068133515623;0.00447815291195449;0.0217462020647748;-2.17204109903785
DKFZP586I1420;1.00403250000002;6.94063275;4.02609156932211;0.0045052838191105;0.0217523025140165;-2.17842266653852
NR2E3;1.00655649999998;5.21280325;4.01954863717729;0.00454426936124116;0.021868056052785;-2.18752508178119
SNORD116-6;1.07482599999995;6.8119405;3.98963397354092;0.00472723981227344;0.0222308034415021;-2.22921923209654
SOWAHD;1.18165549999994;7.65581275;3.9874417011797;0.00474095973473215;0.0222636546633871;-2.23227973465324
LOC105371592;1.09585600000003;5.6582185;3.96590510622086;0.00487806342654557;0.0224547072555177;-2.26238171603409
lnc-LRIG2-3;1.10155400000002;6.4969945;3.956524373139;0.00493912156155244;0.0224913717389702;-2.27551367104798
LOC100132077;1.01141049999998;6.81023275;3.93100977754663;0.00510942576652244;0.0228885658321452;-2.3112934687812
LOC91450;1.02232200000002;5.7619415;3.91474222440343;0.00522132478644288;0.0231390076997053;-2.3341532276466
CZ1P-ASNS;1.04194300000003;6.928156;3.89439311950171;0.00536505263368143;0.0234938619500069;-2.3628001364951
ARL17A;1.03021600000005;7.50589;3.89084447510247;0.00539055309803442;0.0234938619500069;-2.36780167177477
lnc-CHD9-1;1.17921600000003;5.104327;3.87697785387647;0.0054914641015126;0.02363903687448;-2.38736218719875
TP53I11;1.00012899999996;8.21442525;3.87148464033648;0.00553200367138765;0.0237208873380124;-2.39511831233399
PPP1R3F;1.05957599999995;6.8110275;3.8612772636708;0.00560819640889836;0.0239038558984473;-2.40954154636496
LOC105374347;1.15138649999995;12.74739275;3.79797602615596;0.00610680710780185;0.0249865152207833;-2.49930315347361
SNORD123;1.05589249999998;5.41424125;3.79118409287737;0.00616308847928196;0.0251347617752068;-2.508966174922
lnc-NAT2-1;1.03809050000001;5.10836975;3.73625078664212;0.00663942950440306;0.0261623182113713;-2.587345573103
LYG1;1.05704000000004;5.936957;3.72752284617508;0.00671870341484675;0.0263859953046283;-2.59983517602227
ZNF608;1.06682349999996;6.24314175;3.67549508540318;0.00721295056149598;0.0270766836110148;-2.67449079722819
LINC01489;1.16107799999995;5.613347;3.59778223334174;0.00802557448156691;0.0286269283055604;-2.78664101394483
CEP295NL;1.11742349999999;5.67464825;3.57386694991986;0.00829506144837049;0.0292361120984145;-2.82130414864559
SUPT20HL1;1.16153049999997;5.74124175;3.56868867205113;0.00835468354590905;0.0292553184962398;-2.82881874568898
RRAD;1.35824349999991;7.26209725;3.55861191125215;0.00847202993713482;0.029328404317715;-2.84345115651416
ZNF780B;1.06759050000005;5.02145125;3.53508075766165;0.00875300530707256;0.0297129781418409;-2.87766784336064
CLIC3;1.4590444999999;11.64313475;3.5040650583566;0.00913872699298158;0.0304256107137937;-2.92286753739156
BIN3-IT1;1.03841499999994;5.3482595;3.4938583089239;0.00926961669301512;0.0306737753090758;-2.93776646735026
HPR;1.08904350000006;7.01387725;3.47118743485783;0.00956758806353335;0.0312245272833576;-2.97090218232979
LOC145474;1.25883100000007;5.8609715;3.4037058064941;0.0105168511435232;0.0327388981925496;-3.06987387115567
lnc-RSBN1L-1;1.08183550000004;5.38191625;3.37624666554087;0.0109315214090339;0.0333451845528905;-3.11028840705301
AMBP;1.12109899999992;7.0670685;3.33477622204765;0.0115912198601589;0.0342780031487092;-3.17147444519481
lnc-PDHX-1;1.10687750000007;6.55746925;3.27988730503516;0.0125304035707364;0.0356808907879885;-3.25272465670643
ZNF91;1.03594650000002;5.10760625;3.25400632519071;0.0130010616517442;0.0364559031557815;-3.29113641336891
HOGA1;1.31578674999991;7.518654125;3.09432024082624;0.0163531075109225;0.0411128315065475;-3.52943852678676
SEMA5A;1.33517849999989;9.89641675;3.07849425916998;0.0167319856240193;0.0415596878084206;-3.55316664191854
CD24;1.04598849999991;12.83855775;2.85703862979459;0.0231222512752663;0.0488136415811177;-3.88681460840413
SCARB1;-3.81152899999999;9.9270165;-15.8471784476558;5.77858347955664e-07;0.000636799899447141;6.84090312988887
GALNT3;-2.907322;6.6056915;-12.9939706153608;2.38727597573336e-06;0.00123447467066617;5.56219671951851
IQCA1;-2.94467700000002;5.3125495;-12.9380172343757;2.46153646578167e-06;0.00123447467066617;5.5335551675318
SYTL3;-3.75564199999994;8.5839865;-12.2287848190952;3.66943355462854e-06;0.00123447467066617;5.15671455746122
NCAM1;-3.80122700000007;6.675039;-11.6950516425634;5.0266265139827e-06;0.00123447467066617;4.8552577170298
COL13A1;-2.43651350000001;7.60603725;-11.4299162903688;5.90603575133967e-06;0.00126196188089659;4.69940568683473
KRT8P12;-2.42828099999999;8.147701;-11.1879726112103;6.86254977168947e-06;0.00133456409089443;4.55348001072391
KCTD4;-2.26119650000001;6.69553975;-10.4259089796007;1.12312574401267e-05;0.0017600858137542;4.0693121409617
LOC102723817;-2.49806224999998;8.079752125;-10.129252032908;1.3724399997588e-05;0.0017600858137542;3.87011694546892
EFEMP1;-2.140447;10.5972965;-10.1273337345642;1.37424336836529e-05;0.0017600858137542;3.86880830658889
SLC22A18AS;-2.2429845;8.24900075;-9.99534390496681;1.50498594552122e-05;0.0017600858137542;3.77811834956303
TMEM154;-2.51993049999996;7.63390675;-9.91648553832088;1.58976285876966e-05;0.0017600858137542;3.72331871921387
LOC105377123;-2.15837649999999;6.03745375;-9.89566464693558;1.61303534589295e-05;0.0017600858137542;3.70877223052723
LOC100128242;-2.08450599999999;6.310303;-9.67545764426074;1.88415438003284e-05;0.0017600858137542;3.55290329280749
FAM189A1;-2.23727199999998;7.597983;-9.62491619156354;1.95340059954835e-05;0.0017600858137542;3.51659972539065
THBD;-2.27164899999997;8.8351525;-9.61320787480625;1.96984800692394e-05;0.0017600858137542;3.50816115629303
EFR3B;-2.30383099999997;7.4703315;-9.44471770584442;2.22466887845654e-05;0.00193546192425719;3.3855207536053
DNER;-2.25187399999997;5.445668;-9.37761860924705;2.33632147133364e-05;0.00198048173954591;3.33604601356902
GJB2;-2.03716899999998;9.3578475;-9.08114429895198;2.91136990551153e-05;0.0021388864239158;3.11299738262953
CNIH3;-2.046352;8.5767295;-8.95138990853023;3.21191708957087e-05;0.00216706079553496;3.01303858848796
ACOX2;-2.56453199999997;7.310316;-8.83855224770773;3.50185636743922e-05;0.00227002689230472;2.92492146087112
FYN;-2.36179600000005;6.474708;-8.59204109257609;4.24353125289129e-05;0.00262282264730697;2.72846501429677
ECM1;-1.955644;9.145374;-8.45671512592964;4.72482227068113e-05;0.00262282264730697;2.61825271355931
CORO2B;-2.58936449999999;6.28379325;-8.43891042200954;4.79259339166208e-05;0.00262282264730697;2.60362481220471
HENMT1;-1.77921800000001;7.6092645;-8.34881615062824;5.15271007700094e-05;0.00262282264730697;2.52914564988728
LY96;-2.08148649999997;7.83923425;-8.34783639331564;5.1567898389278e-05;0.00262282264730697;2.52833145780248
NTNG2;-2.21795750000005;6.39900075;-8.02297550257623;6.7333574133376e-05;0.00301793440207123;2.25321951649235
KRTAP2-3;-1.81164999999999;7.7641835;-7.98721037993828;6.93778023464651e-05;0.00301793440207123;2.22229218617853
LINC02178;-2.16977749999995;5.30253475;-7.84941197274599;7.79313737015306e-05;0.00316101724573306;2.10191652013798
INSIG1;-1.65284000000001;10.009208;-7.66742922452708;9.10973564618492e-05;0.00333900284363182;1.93992690890643
GRAMD1B;-1.83663899999998;6.8671735;-7.63864063491509;9.34003773761927e-05;0.00333900284363182;1.91398085044198
CHST1;-1.94133050000004;6.4324095;-7.63215233555595;9.39283921529823e-05;0.00333900284363182;1.90812097498309
DCLK1;-2.03464749999997;6.83823275;-7.54240120459746;0.00010158626091988;0.00349837686042835;1.82659856545452
STC1;-2.24871750000006;5.04869225;-7.5026798891358;0.000105196784035982;0.00358536668064904;1.79024074499751
LOC105373383;-1.74385949999997;7.87544675;-7.47985432765277;0.000107336457003893;0.00362096251892726;1.76927011727296
ETV1;-1.63664375;6.568083;-7.45304654191219;0.000109911916264364;0.00363368795169987;1.74456796780555
SEMA3F;-1.5917835;6.46101475;-7.39991749559286;0.000115223198183533;0.00370631195627757;1.69537799531222
IL21R;-1.563586;5.7036745;-7.39749720968637;0.000115471909103627;0.00370631195627757;1.69312971438459
SFN;-1.65382999999998;7.063795;-7.31310420056384;0.000124531861408293;0.00388398428128128;1.61432601794968
FOS;-1.88214700000003;6.129674;-7.10417167088107;0.000150587417793332;0.00443843487471659;1.41576252496052
KIAA0408;-1.72333449999998;7.76163875;-7.08810562255454;0.000152830845644286;0.00443843487471659;1.4002859439718
ICAM1;-1.56258650000002;7.14716025;-7.02870372321628;0.000161456217524351;0.00456217312081627;1.34280194764611
GPA33;-1.64856599999998;6.1489055;-6.99767081722782;0.000166177841142502;0.00457822243869464;1.31260635641753
NSDHL;-1.49937100000001;12.2792015;-6.98982310560859;0.000167396184536718;0.00457822243869464;1.30495239800989
SATB1;-1.51773049999999;7.54151325;-6.9845974562184;0.000168212995403749;0.00457822243869464;1.29985172842915
XDH;-1.62379449999997;7.61572075;-6.97991734834119;0.000168948317459391;0.00457822243869464;1.29528081089778
SLC2A14;-1.52500049999999;7.10683475;-6.9452029103165;0.000174516069977374;0.00461560101876158;1.26129521856225
NKAIN1;-1.7046465;7.51147775;-6.93601240245145;0.00017602424161225;0.0046185408156357;1.25227369110109
PPFIBP2;-1.92417599999998;5.788399;-6.81944193156581;0.000196473281080741;0.00481554133295603;1.13696826369263
KRT15;-1.57722999999997;10.929155;-6.81853800856667;0.000196641887461907;0.00481554133295603;1.13606774794313
KIF5C;-1.81812950000004;5.66611525;-6.78326864782126;0.000203348501252537;0.00490708135139335;1.100853819914
HOXA5;-1.44153149999999;6.00470675;-6.7668449845095;0.000206558413521726;0.00494418950155809;1.08440425371275
CAMK2N2;-1.63368500000001;8.762053;-6.7601793024606;0.000207877296042521;0.00494418950155809;1.07771865631077
SKAP2;-1.43770900000001;9.8012895;-6.71579608463084;0.000216902594932648;0.00508567360884633;1.03306395056434
MNX1;-1.42688049999999;6.23754025;-6.70481570237237;0.00021920240906517;0.00509701800209351;1.02197902408693
ZNF365;-1.4088215;6.90473825;-6.66417301333652;0.00022795490875743;0.0051703584057977;0.98081975811279
SLC27A5;-1.43487000000001;7.641225;-6.6624520560094;0.000228334037279632;0.0051703584057977;0.979072411166707
AREG;-1.554358;5.591237;-6.64720842416009;0.00023172312464877;0.00521140578291722;0.963578965802986
APOBEC3G;-1.4428825;7.46892425;-6.55489467729845;0.000253486503376749;0.00546793900673436;0.869132302094692
TMSB15A;-1.47708000000002;5.3121455;-6.48910107080408;0.000270389445707266;0.0056936783917721;0.801163382697964
VAMP7;-1.41643950000001;10.98340825;-6.44025474527044;0.000283752146622023;0.00587408531452314;0.75034585705296
TWIST1;-1.3396595;5.96788975;-6.33976212847699;0.000313622678814294;0.00620860225245542;0.644833350616345
IL13RA2;-1.92771649999995;9.09210825;-6.32672443981431;0.000317748595792183;0.00622347727655965;0.63104853380539
PIAS1;-1.49298499999999;6.950624;-6.30093192209539;0.000326090302854849;0.00622691387750966;0.603712684570479
SNX8;-1.389034;8.2195625;-6.29594146278146;0.000327732309342614;0.00622691387750966;0.598413579938933
XLOC_l2_012319;-1.40853450000002;6.23306775;-6.28531394279782;0.000331259857346981;0.00624708146617736;0.58711791666422
LONRF2;-1.47780349999998;7.3878935;-6.25441329196668;0.00034175918726636;0.00631204398381334;0.554190407796264
HMGCS1;-1.46177300000003;8.559108;-6.08517214644647;0.000406259744586893;0.00699528497710556;0.371605342751186
XIST;-1.28582924999999;6.47702;-6.02225826674748;0.000433604061493463;0.00735204587731026;0.302752360365846
PXMP4;-1.288771;8.2658255;-6.01585102972029;0.000436501796399113;0.00735204587731026;0.295710204104833
SPATA4;-1.63122049999996;5.81129425;-6.01011117940057;0.000439115996386008;0.00735204587731026;0.289396832567467
CSF1R;-1.2989965;5.23883975;-6.00592025199506;0.000441035741093799;0.00735204587731026;0.284784322016108
JPH1;-1.36872699999998;6.714507;-6.00263745571336;0.000442546016208331;0.00735204587731026;0.281169626658016
LINC02454;-1.40682599999997;5.8359435;-5.9787743347998;0.000453698857764648;0.00742616993011567;0.254849766201703
NAP1L5;-1.29584999999998;7.5790635;-5.97141953478117;0.000457198986675469;0.00742616993011567;0.246722120001415
PLCD4;-2.79054349999989;6.83648025;-5.96844365114729;0.00045862372391952;0.00742616993011567;0.243431429125357
NDRG4;-1.37906200000002;5.7988165;-5.96350641247155;0.000460998382570884;0.00742616993011567;0.237969228749662
MVK;-1.2497645;11.53272275;-5.9149639509555;0.000485087811609821;0.00765500081410518;0.184087538093179
OSBPL3;-1.25715574999999;8.504062625;-5.85042225806048;0.000519311376237528;0.00778111904962876;0.111944349377758
SOGA3;-1.43435149999999;7.30937225;-5.84889430239538;0.000520153451290973;0.00778111904962876;0.110229453267581
ANKEF1;-1.26092133299999;5.3962385;-5.81184047522383;0.000541045928997451;0.00805719748317825;0.0685429054087452
DGKG;-1.41938400000002;8.039286;-5.79379533242437;0.000551556667331658;0.00806834664689585;0.0481724148560243
ARSI;-1.63531350000005;5.15890975;-5.75826272688319;0.000572922596509602;0.00816575713596088;0.00792796028754505
SNX10;-1.54323124999998;7.007623625;-5.75807874765277;0.000573035588488483;0.00816575713596088;0.0077191241431489
PDPN;-1.2392505;10.01482725;-5.75056535303108;0.000577671187440648;0.0081964847454025;-0.000813440235956975
GSDME;-1.35672699999999;8.734036;-5.6279280440846;0.00065953305150885;0.00898776928691239;-0.141211199700846
KCNAB2;-1.31095900000001;5.6895305;-5.6206535007246;0.000664778514037455;0.00898776928691239;-0.14960620675133
SERPINB8;-1.40665349999999;7.59463725;-5.61514491118483;0.00066878138069584;0.00898776928691239;-0.155968272391524
ABCA1;-1.45271825000003;8.401090625;-5.59487851075284;0.000683739841645601;0.0091515948035642;-0.179411896533701
MIOX;-1.34883375000003;6.980770875;-5.59011125480992;0.000687312164335357;0.00916231457779311;-0.184935046326576
SH3BP5;-1.20866499999999;7.688982;-5.57237280691906;0.000700787278739451;0.00919366168060566;-0.20551462799385
TSPYL2;-1.34498850000004;5.85336525;-5.56109328566596;0.000709508030038641;0.00924625524048668;-0.218624191013811
TRIB3;-1.26695199999999;12.7908315;-5.55996129759537;0.0007103898460628;0.00924625524048668;-0.219940844521647
HIST1H1A;-1.58354749999997;9.13936175;-5.55590634498423;0.000713558628002938;0.00925107774187338;-0.224658804229716
LINP1;-1.73585299999999;6.5928805;-5.5455534322743;0.000721720302934213;0.00927562610751891;-0.236715172417944
MMP1;-1.89141499999992;6.6774555;-5.53792298765653;0.000727801958357162;0.00927562610751891;-0.245610969210754
MFAP2;-1.22457149999999;7.86532225;-5.53559758701792;0.000729666635258094;0.00927562610751891;-0.248323652389235
AKR1B10;-1.20982775;7.048805125;-5.53234179210825;0.00073228627164623;0.00927562610751891;-0.252122987461322
DPF3;-1.1914375;6.38690775;-5.51415643581799;0.000747111367909327;0.00942729077216884;-0.273372345012127
KLHL7;-1.2269905005;8.46711858325;-5.4997115227292;0.000759124261903375;0.00954245174848881;-0.290284977386245
PLXNB3;-1.1540995;6.51020275;-5.45753336348045;0.000795443168975117;0.00977596697632616;-0.339841084299227
NLRP3;-1.26228699999998;8.5475565;-5.45285945526829;0.000799584832288238;0.00979047205757376;-0.345348405661049
RIPK4;-1.25555800000003;9.604049;-5.44741063226351;0.000804443339777197;0.00979627617904246;-0.351772814093643
GFPT2;-1.154696;9.604275;-5.44188384271378;0.000809404783890008;0.00980180298732735;-0.35829354525919
FAM3A;-1.16567375;8.271427125;-5.43511440756186;0.000815527981821729;0.00983991061278335;-0.366286436833109
CYCS;-1.19602433999999;11.000588;-5.42761798239018;0.000822368680456482;0.00986220797879889;-0.375145469608761
TWISTNB;-1.17064800000001;9.6949865;-5.39265824147453;0.000855120558614715;0.0100965305956437;-0.416567634511917
BCL2;-1.17965124999999;5.457349125;-5.38705845458985;0.000860499620123724;0.0101238852104236;-0.423219092262511
EIF2B1;-1.17942949999999;10.83756075;-5.37444627549166;0.000872752341572537;0.0101918720304952;-0.438216653908323
LPXN;-1.28429949999998;7.83275125;-5.37372216805983;0.000873461649038081;0.0101918720304952;-0.439078418577878
CETN2;-1.14524750000001;10.77180375;-5.34797755629859;0.000899099330701289;0.010285198571967;-0.469767003743106
S100A1;-1.40521250000005;5.94013925;-5.28395470717696;0.000966541013742066;0.0108336502723497;-0.546505577179255
FAM25A;-1.35646000000001;5.539218;-5.26441957206507;0.000988218980405009;0.0109632615745603;-0.570040524081207
IQCE;-1.1605315;7.850808;-5.25051271938362;0.00100397871041648;0.0110015876622591;-0.586829050328644
FCRLB;-1.179872;7.1513315;-5.24848454816048;0.00100630022776687;0.0110015876622591;-0.589279866343499
CTSE;-1.129214;5.018908;-5.22414297844863;0.00103463023143114;0.0111677156687475;-0.618741271655543
HOXA6;-2.19183849999994;5.94508475;-5.21828640750615;0.00104157721560743;0.0111677156687475;-0.625842734209225
INHBA;-1.28150049999997;7.20914475;-5.2060836610818;0.0010562181137265;0.0111677156687475;-0.640655628363791
TMLHE;-1.16468637500001;6.7729185625;-5.20474650854396;0.00105783620736984;0.0111677156687475;-0.642280134840744
ROBO4;-1.33961449999995;7.83498125;-5.19826829103254;0.00106571439552609;0.0111677156687475;-0.650154267401928
KCNMB4;-1.19854250000002;6.55460975;-5.19465742106848;0.00107013370655186;0.0111677156687475;-0.65454589809101
H1F0;-1.22252449999998;7.30819775;-5.18334581888548;0.00108410943536157;0.0111677156687475;-0.66831585420136
AKR1B15;-1.12985049999999;5.76238125;-5.18315844691589;0.0010843426284537;0.0111677156687475;-0.668544107410549
GTF2H3;-1.22353199999997;8.6671855;-5.13455562663584;0.00114674453839597;0.0115315501171467;-0.727927140696302
CLIP1;-1.0797655;9.75949525;-5.11465045179347;0.00117343689707702;0.0117557041870807;-0.75234866135556
NTM;-2.04559199999992;6.022872;-5.09654281979293;0.0011983153974994;0.0118676843111248;-0.774616035591011
lnc-CCDC68-1;-1.46719950000003;5.42372325;-5.09349824687433;0.0012025552939129;0.0118676843111248;-0.778364816145062
SCEL;-2.53002399999989;6.199585;-5.07722289482691;0.00122550308883005;0.0119087921091105;-0.798428094528057
LINC02223;-1.27473674999996;5.817464125;-5.07717207003887;0.0012255755028794;0.0119087921091105;-0.79849081018269
CAPN5;-1.10204550000002;9.16529125;-5.07287514111422;0.00123171477847785;0.0119087921091105;-0.803794434355303
DGAT2;-1.25676049999998;7.01618675;-5.06351180913658;0.00124521057999358;0.0119168573388574;-0.815360979599457
ZDHHC4;-1.091779;11.421764;-5.06007255442635;0.00125020863184443;0.0119168573388574;-0.819612786882859
CBX3;-1.38522875000001;10.192515125;-5.04821398867995;0.00126761237094728;0.0119584676282673;-0.834286591132346
TLR6;-1.26400199999999;6.4217775;-5.0468456656303;0.00126963767015179;0.0119584676282673;-0.8359811084201
IL11;-1.10288999999998;6.4383415;-5.02722960206652;0.00129906778173637;0.0119596926131799;-0.860304223346917
TLE2;-1.08810400000001;6.0491835;-5.02713033641885;0.00129921861072742;0.0119596926131799;-0.860427455088357
ATP9B;-1.0660945;8.7810465;-5.00235697432417;0.0013374712327827;0.0121363066224165;-0.891228079094093
SEZ6L2;-1.42108250000002;5.54151475;-4.97184524907588;0.00138630054294799;0.0122871570911154;-0.929289595877403
LOC729296;-1.41907499999997;6.2969315;-4.96128774297038;0.00140365107972968;0.0123745879188968;-0.942491967549193
CCNB3;-1.15934499999999;5.6531;-4.94692386201578;0.00142764254325953;0.0125265147397674;-0.960481163042222
BTBD11;-1.45881749999996;5.18087325;-4.94444756204826;0.00143182409519882;0.0125265147397674;-0.963585591062051
LOC105376382;-1.27748999999996;8.175366;-4.94419506200014;0.00143225123158865;0.0125265147397674;-0.963902190997466
FAM126A;-1.05010149999999;6.75206625;-4.93227821704004;0.00145257064396604;0.0125332660116548;-0.9788551541297
EZR;-1.04972749999999;12.76948625;-4.93041887235975;0.00145576955489275;0.0125332660116548;-0.98119013911275
SMPD1;-1.16075349999999;8.00773675;-4.90412376777015;0.00150184966025095;0.012839711978143;-1.01426748362423
JAZF1;-1.10824550000001;8.03795375;-4.89930712983841;0.00151046327143871;0.012870081379836;-1.02033773991392
RETREG1;-1.21679850000003;6.16543525;-4.88643785176441;0.00153374544671611;0.0129681904011341;-1.03657361502184
CPEB1;-1.0318785;7.79075275;-4.86951020207404;0.00156497344888698;0.0131646311446797;-1.0579675092497
LOC105369306;-1.11205499999997;6.247071;-4.85549090054224;0.00159136631131945;0.0131646311446797;-1.07571839091544
ST3GAL5;-1.26688850000001;5.59596725;-4.85492153167683;0.00159244851264705;0.0131646311446797;-1.07643993717131
MTSS1;-1.22676550000004;6.87809825;-4.85472784644722;0.00159281683541195;0.0131646311446797;-1.0766854005304
KDELR2;-1.031147;12.1037795;-4.84032989051461;0.00162046110136392;0.0132706364403235;-1.09494821721711
DLL1;-1.16629649999999;6.59981775;-4.83676622976166;0.0016273845995386;0.0132706364403235;-1.09947330139186
COL17A1;-1.089622;7.156532;-4.82155856003723;0.00165729812221174;0.0133961554817408;-1.11880530500336
NLGN1;-1.01846175;6.693597875;-4.80874572218909;0.00168297081090444;0.0134713676558493;-1.13512007731717
RPA3;-1.022317;12.873505;-4.80676566233188;0.00168697707487042;0.0134713676558493;-1.13764352617086
MMP9;-1.48226499999995;6.3397755;-4.79856828769089;0.00170367481536792;0.013571925155678;-1.14809680661351
IGSF21-AS1;-1.08250200000001;5.8835085;-4.77114541366366;0.00176086875821116;0.0138097558994932;-1.1831401430575
AP5Z1;-1.260411;8.35639725;-4.74997460232596;0.00180646746891377;0.0140192052869224;-1.2102717213789
G0S2;-1.10583099999997;15.9549055;-4.73959699044518;0.00182929200046792;0.0141299984895957;-1.22359593611446
LINC01234;-1.12246866649998;7.28619166675;-4.72923657837746;0.00185239521143718;0.0141728150298748;-1.23691429537657
CCDC126;-1.07535000000003;5.610447;-4.70886185665084;0.00189877072833038;0.0143646133360646;-1.2631534008876
CREM;-1.03302799999998;8.824843;-4.68712842625939;0.00194964897020914;0.0147035697477838;-1.29121142137683
APLN;-1.13142799999997;5.794213;-4.67500100099455;0.00197868887520639;0.0147664682199376;-1.30689903998863
UBL4A;-1.06160875000001;8.373155875;-4.66887993054005;0.00199352625820374;0.014843688760409;-1.3148254836333
VBP1;-1.01722899999998;10.322151;-4.66534975794805;0.00200213885112209;0.0148743169478868;-1.31939943329708
NUP62CL;-1.24909649999997;5.98639325;-4.65403726275267;0.0020300143795157;0.0149899224889793;-1.33406941251027
