Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2023__Integrated Stress Response Signaling (GO:0140467),-0.33851169826128114,-1.1583054154922499,0.2522704339051463,1.0,1.0,9/29,21.55%,CEBPG;NFE2L2;CREB3;NFE2;EIF2AK3;MAP3K20;EIF2AK4;CEBPB;QRICH1
prerank,GO_Biological_Process_2023__Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),-0.3903976780904037,-1.1582781165718057,0.2551867219917012,1.0,1.0,12/16,45.36%,IGF1;FGF2;EDN1;MEF2C;FGFR2;ZFPM2;BMP10;TGFBR3;GLI1;NOTCH1;ERBB4;RBPJ
prerank,WikiPathways_2019_Human__Differentiation of white and brown adipocyte    WP2895,-0.35355072637275187,-1.158048418910023,0.24392712550607287,1.0,1.0,6/25,11.19%,CEBPG;LEP;SMAD1;BMP7;ADIPOQ;EBF3
prerank,Reactome_2022__RHOD GTPase Cycle R-HSA-9013405,-0.3182605860323524,-1.1578082721476246,0.22,1.0,1.0,32/49,52.53%,ACTN1;ARHGAP5;PGRMC2;HINT2;RAB7A;FILIP1;ESYT1;ADD3;ARHGAP26;LBR;TOR1AIP1;AKAP12;LMNB1;MCAM;VANGL1;ARHGAP12;SLC4A7;ARHGAP17;ARHGAP39;VAMP3;ARHGAP1;LMAN1;ARHGAP35;WHAMM;EFHD2;CAPZB;VAPB;PLXNB1;TMPO;STEAP3;EMD;PIK3R2
prerank,GO_Biological_Process_2023__Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),-0.30151182140398713,-1.1577365843386065,0.18,1.0,1.0,36/82,33.47%,IGF1;NDUFS3;IL4;ZMYND11;SRC;CLU;SLC25A6;CSNK2A2;DDX3X;RTKN2;QARS1;LGALS3;CX3CR1;BCL2L1;PRELID1;CAAP1;MAZ;TCF7L2;CX3CL1;AVP;SLC25A5;GHITM;FZD9;SLC25A4;THBS1;RELA;BDNF;PPIF;ITGA6;MEN1;FAIM2;ITGAV;NOC2L;SIAH2;TMEM14A;SLC35F6
prerank,Reactome_2022__Transcriptional Regulation By VENTX R-HSA-8853884,-0.3258619703838304,-1.1574157302198687,0.22991967871485944,1.0,1.0,19/38,33.35%,ANAPC16;UBE2D1;ANAPC5;CDC27;UBE2S;TP53;AGO4;CEBPB;TCF7L2;MOV10;UBE2C;RELA;UBE2E1;CDC16;AGO1;CDC23;AGO3;ANAPC10;EHMT2
prerank,WikiPathways_2019_Human__Platelet-mediated interactions with vascular and circulating cells WP4462,-0.38116221255771227,-1.1569944808373072,0.2815126050420168,1.0,1.0,9/16,42.36%,TLR7;CCL2;VCAM1;TLR4;SELPLG;TGFB2;ICAM1;CD40;TLR2
prerank,GO_Biological_Process_2023__Peroxisome Organization (GO:0007031),-0.358902860705125,-1.1568010386108356,0.2696629213483146,1.0,1.0,9/24,21.66%,PEX11A;ABCD3;PEX6;PEX10;FIS1;ABCD4;PEX16;PEX14;PEX19
prerank,Reactome_2022__TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,-0.3615910542177625,-1.1566052088704943,0.2727272727272727,1.0,1.0,9/20,30.62%,BNIP3L;PMAIP1;TP53;PRELID1;ZNF420;BAX;BBC3;PRELID3A;CREBBP
prerank,GO_Biological_Process_2023__T Cell Activation (GO:0042110),-0.29386160418803464,-1.1565581502002549,0.153,1.0,1.0,38/104,28.08%,IL4;LEP;CD1C;IFNA2;NHEJ1;PIK3R3;CD8A;CEACAM21;CD80;SLAMF6;NLRC3;MICB;IFNE;PIK3CD;IFNB1;DPP4;IRF4;CD74;IFNA7;EIF2AK4;PTPRC;NCOR2;CTPS1;CD7;IFNK;CHD7;ORC3;CD2;IFNA4;IFNA17;IFNA6;IFNA14;IFNA21;CD84;JAG2;CD86;LCK;TNFRSF4
