"X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LIF",2.37054146,2.22331618888889,6.95059146706127,3.11997160960984e-05,0.000285576975841309,2.40212012578004
"ICMT-DT",1.88353536,1.97457423333333,6.9416878189315,3.15516064161706e-05,0.000288388833149503,2.39028417100309
"CHI3L1",2.66077098,2.48764323333333,6.94053835622758,3.15973462268997e-05,0.000288398409055423,2.38875539843101
"H1-6",1.8698434,2.08224533333333,6.92498159804407,3.22234610579937e-05,0.000293283489714011,2.36804823439392
"TCEA1",1.29528924,1.44525423333333,6.91054453971267,3.28164784873909e-05,0.000298260191097371,2.34880336836003
"CHRNA7",1.74529568,1.91552362222222,6.90765619551667,3.29365254286861e-05,0.000298510391279932,2.3449499007554
"AHCYL2",1.59235916,1.66742876666667,6.89894358198745,3.33015179928094e-05,0.000300972963035853,2.3333194452863
"ST6GALNAC2",1.90595552,1.83581639555556,6.89636905864807,3.34102030559895e-05,0.000301532923524896,2.32988082713356
"MT2A",2.6970272,3.24140113333333,6.88832906118726,3.37520829298064e-05,0.000303936289773131,2.31913678584878
"SLC52A1",2.38167648,2.50141912222222,6.88789379067818,3.37706988636812e-05,0.000303936289773131,2.31855488318097
"IL17RD",2.05557234,2.35550364444444,6.86869087063114,3.46030882529164e-05,0.000310561513902739,2.29285837872822
"KLHL15",1.1129326,1.0978099,6.8601152791601,3.49819273610652e-05,0.000313525523973547,2.28136735541317
"ENDOD1",1.660603332,1.52441555666667,6.85006601463049,3.54315602562602e-05,0.000316675704063223,2.26788942878263
"TXNDC2",1.90088432,1.75348173888889,6.84346037428862,3.57305027459472e-05,0.00031890585645864,2.2590228471147
"FAAP24",1.105122554,0.831586198888889,6.82807516399277,3.64373510895715e-05,0.000323933426535465,2.23834952840857
"ZNF707",1.16531218,1.13685353333333,6.8279235127404,3.6444392943553e-05,0.000323933426535465,2.23814559820028
"STRC",1.78955386,2.03831092222222,6.81711951904249,3.69498614767848e-05,0.000327792172475594,2.22360936831389
"MAGEF1",1.46865654,1.49062155555556,6.81647786435658,3.69801180167725e-05,0.000327792172475594,2.22274557256823
"CCL7",2.22752516,2.33549532222222,6.81338546960291,3.71263110873445e-05,0.000328636605550939,2.21858183209393
"RSU1",1.2749468,1.2020766,6.81225904486036,3.71797173493954e-05,0.000328658515144724,2.21706485090004
"ST3GAL1",1.47415354,1.25741176,6.80951293277783,3.73102634352619e-05,0.0003293613268779,2.21336590279093
"IMPA1",1.2249139,1.37782013333333,6.7921976955907,3.81448537113366e-05,0.000336268771856906,2.19001987068461
"XYLT2",1.25876522,1.34801176333333,6.78089971346673,3.87002341531354e-05,0.000339772259850589,2.17476561262902
"CXCL13",5.10973914,5.03990871111111,6.77443237363866,3.90220646114997e-05,0.000341668090824977,2.16602600624523
"ABCG1",1.305552648,1.35890058222222,6.76368219589647,3.95634107166932e-05,0.000345470486271747,2.15148661409913
"UBE2A",1.17076322,1.20891072777778,6.73448349474873,4.10749773545823e-05,0.000356259178587526,2.11191901150464
"CD69",2.39107342,2.66161214444444,6.72447004334805,4.1607573171762e-05,0.000360394187486417,2.09832368284496
"FAM135A",1.495152968,1.48440256,6.72170165000124,4.17561264249253e-05,0.000361196090911585,2.09456267546786
"APOL4",1.82798004,1.81746294444444,6.71530964789316,4.21013088593458e-05,0.000363694439182542,2.0858749287708
"RBM43",1.3814107,1.46375451111111,6.69544562412165,4.31937512731407e-05,0.000372135216242426,2.05884199894863
"ANXA8",4.05385002,3.64167594444444,6.68097729862056,4.40086350536592e-05,0.000378146101200084,2.03911910816339
"L2HGDH",2.08840578,2.06286090555556,6.65047732331028,4.57811466942037e-05,0.000391292370354565,1.9974510481876
"CLINT1",1.5732796,1.51966975777778,6.64476258542881,4.6121722367664e-05,0.000393681844495418,1.98962998050037
"AP1S3",1.58881702,1.70828422222222,6.64266405743971,4.62474695645651e-05,0.000394233713474423,1.98675688701139
"ENPP4",1.373650368,1.45563888666667,6.63984197187065,4.64171552352021e-05,0.000395158183024748,1.98289224518884
"ZNF200",1.24228667,1.13186930555556,6.61420854345405,4.79894608615902e-05,0.000406398938241262,1.94774043380666
"RNF115",1.40519526,1.34001255888889,6.61217756292694,4.81164636363446e-05,0.000406940419194406,1.94495154172957
"TSC22D3",1.049047274,1.13077428111111,6.58245604588777,5.00169659777521e-05,0.000420831395130127,1.90407553549084
"ST3GAL4",1.87164174,1.78793027777778,6.58241284948849,5.00197861560216e-05,0.000420831395130127,1.90401604135421
"PRRX2",2.73742304,2.74972995555556,6.56956155063478,5.08664544968085e-05,0.000426841652624064,1.88630491235823
"CCM2",1.790112314,1.72272671888889,6.55296228501794,5.19829230200731e-05,0.000435610887489099,1.86339567672852
"RARG",1.50598532,1.36860962555556,6.55127083580828,5.20981605434794e-05,0.000435610887489099,1.86105916914716
"PHACTR2",1.04099064,1.09031021111111,6.55103874342937,5.21139942881737e-05,0.000435610887489099,1.86073853500792
"ATL3",1.051319492,1.02089922888889,6.53019523574321,5.35572895052006e-05,0.000445367511826108,1.83191381500074
"COLGALT2",2.03657418,2.03870557222222,6.52073320012393,5.42266102936425e-05,0.00045035304533446,1.81880935615698
"GBP7",4.30988344,4.60735534444444,6.5150245032972,5.4634773838572e-05,0.000453159634421986,1.81089725283327
"GBP3",2.19169808,2.37731616666667,6.50934259887302,5.50443025993647e-05,0.000455970326923877,1.80301791925629
"SECTM1",1.7029951,1.69931336666667,6.507324773152,5.51905322502602e-05,0.00045659551873196,1.80021866830222
"BST2",1.6566002,1.70509677777778,6.49467136596201,5.61170825035456e-05,0.000463452227900246,1.78265256119085
"PTPN2",1.016409692,1.02769269111111,6.49246329764157,5.6280475421615e-05,0.000463828745716068,1.77958499213263
"SELENOS",1.01886236,0.997186885555556,6.46223322457274,5.85696058651991e-05,0.000480240999552897,1.73752143284886
"SLC15A4",0.983657072,1.05698648444444,6.46059795847034,5.8696253879009e-05,0.000480668688174169,1.73524252005695
"OARD1",0.98605177,0.979342572222222,6.45841521793842,5.8865761405249e-05,0.000481445828071067,1.73220008049761
"POU6F1",1.9943739,1.70610618666667,6.44259806843159,6.01099197067327e-05,0.000490378396798415,1.71013386128349
"UBQLN2",1.188601872,1.18255763222222,6.40146698623541,6.34794302791727e-05,0.000515261337850945,1.65259366604992
"FKBP1B",1.37735978,1.47741541111111,6.39632245922783,6.39149491857231e-05,0.000517494563482398,1.64538056386313
"MYO1G",2.2911232,2.2357345,6.39162437551425,6.43154782438228e-05,0.000520084938731063,1.63879026904763
"TRAF6",1.306083688,1.32927440111111,6.3817846294426,6.51631161851747e-05,0.000525621985928665,1.62497770271707
"KRR1",1.158927632,1.01484314888889,6.3678674706773,6.63825490181973e-05,0.000533457769382848,1.60541892775233
"RNF8",1.5563984,1.296495335,6.36030367026419,6.70555554656e-05,0.000537419040343078,1.59477789915103
"PRKAG2",1.030917938,1.10003927222222,6.35952416856239,6.71253287643764e-05,0.000537419040343078,1.59368082411448
"PLA2G4C",2.07537004,1.71299235377778,6.34741726353263,6.82190874355136e-05,0.000544823974283873,1.57663084727797
"DOT1L",1.0539153,1.13189776333333,6.33435686585762,6.94204801892581e-05,0.000553733447047321,1.55821562623433
"DUSP4",2.17405128,2.29217211111111,6.30233434920365,7.24633523081978e-05,0.000574454560742998,1.51296497159719
"CHD2",1.2585682,1.29428906666667,6.29938101623272,7.27511137396856e-05,0.000576028143511891,1.50878457607187
"AKT3",1.344964614,1.50815413,6.29486253558359,7.31937539166478e-05,0.000578822664245255,1.50238642478084
"BCL2L11",1.45662214,1.5292015,6.27780523935947,7.48909598968472e-05,0.000590796288770605,1.47820811679373
"STK26",1.31548788,1.48824344444444,6.26847681635073,7.5836967533336e-05,0.000596799940844655,1.4649684072366
"LONRF1",1.5757575,1.50814649333333,6.2572241313076,7.69952167620875e-05,0.000605176776815775,1.44898170849058
"CCSER2",1.33951608,1.34078683333333,6.24774616462941,7.7985525334235e-05,0.000612214835744305,1.43550284716084
"VOPP1",2.02730368,1.88411743755556,6.24454190965123,7.83234076514295e-05,0.000614120230345899,1.43094319847337
"SPR",0.930698772,0.872997812222222,6.2426407268748,7.85246259098158e-05,0.00061495074150005,1.42823715124377
"TREML2",1.22724286,1.4891901,6.23918137427601,7.88921829036065e-05,0.000616562892998942,1.42331200800224
"DOCK3",1.2505392,1.08573234222222,6.23890545250801,7.89215790511585e-05,0.000616562892998942,1.42291910223154
"IRF1-AS1",2.14059594,2.15609535222222,6.23435759489349,7.94077958412763e-05,0.000619611253402365,1.41644155547727
"ACY1",1.85679264,1.92706658888889,6.22811872791924,8.00800365832614e-05,0.000622598163941911,1.40755085844612
"IKBKE",1.441140632,1.19073951777778,6.22217831120293,8.07257971222869e-05,0.000626860284686633,1.39908048492703
"LYN",1.34628372,1.30842548888889,6.21002505808945,8.20644067190943e-05,0.000632981389359806,1.3817361447445
"ULK1",1.27321586,1.25511847111111,6.20968512933579,8.21021885780502e-05,0.000632981389359806,1.38125072755997
"CAV2",2.7394555,1.82772942222222,6.2077850201841,8.23137228794546e-05,0.000633854956731647,1.37853708420025
"ZNF350",1.24758186,1.21095688333333,6.20579931020548,8.25354118855462e-05,0.000634251878884225,1.37570065777888
"POM121L15P",3.27642336,3.73658414444444,6.20556293616363,8.25618438343017e-05,0.000634251878884225,1.37536298031414
"TNFAIP1",1.29330444,1.34451422222222,6.1803528084064,8.54337193108869e-05,0.000654755095858852,1.3393042144386
"GTPBP2",1.74814674,1.49397135888889,6.16673393186175,8.7029571953234e-05,0.000665405009258554,1.31978822478428
"ID2",2.36453554,2.30837601111111,6.16299851066013,8.74728531314644e-05,0.000668002747050106,1.31443084695916
"NBPF4",2.27077514,2.77629292222222,6.15750451291389,8.81292297913853e-05,0.000671426115518075,1.30654779476792
"TMPRSS13",1.56997414,1.33545287777778,6.1427479116469,8.99185139270807e-05,0.000681838038039309,1.28535363830661
"PDE4DIP",1.56778564,1.69135077333333,6.10926609519079,9.41244025163422e-05,0.000712057174018706,1.23715354587351
"DRD5P2",1.63480418,1.40719362777778,6.10285490513298,9.49535598726484e-05,0.000717488667281265,1.22790632787122
"BVES",1.50225622,1.70136142222222,6.08260111616601,9.76248297065431e-05,0.00073423429614956,1.1986556707745
"DUSP1",1.5338953,1.7065738,6.07942546124341,9.80509218455744e-05,0.000736580440825951,1.19406420184421
"SARS1",1.297322456,1.26393752555556,6.0773169836458,9.83349268719673e-05,0.000737854980354424,1.19101491980215
"ZBED8",1.058059886,1.00964281444444,6.05212314002752,0.000101797516308428,0.000761181196683991,1.1545317483442
"ATG5",1.023400312,1.06547811111111,6.04998225331033,0.000102097721766402,0.000762542359442816,1.15142746319242
"MINK1",2.00427686,1.83689351733333,6.04229354986654,0.000103183716021578,0.000767101980976084,1.14027358605852
"STOM",1.38032419,1.25919501666667,6.02889223748801,0.000105106295034125,0.000777810690200926,1.12081284447865
"KPNB1",1.4851532,1.36498439444444,6.02697663587718,0.000105384232083638,0.000778974169113078,1.11802905657022
"MT1H",2.97490176,3.45526386666667,6.01632708519627,0.00010694381707696,0.000786896752106755,1.10254360859547
"ATP1B3",1.292770414,1.24809775222222,6.00428862679897,0.000108736634170396,0.000796455732464888,1.08501952201404
"FLOT1",1.56555708,1.27905601,5.98340692053621,0.000111923243463622,0.000816091175221192,1.0545745941437
"SMNDC1",1.176084712,1.27583906222222,5.97556492156762,0.000113145670425491,0.000824073376135094,1.04312546549091
"TMEM185A",1.43750153,1.43719365,5.97444374766082,0.000113321606632263,0.000824424270121752,1.04148787712091
"KDM2A",1.00772114,1.04240713888889,5.95951841147262,0.000115691834945374,0.000838830798766849,1.01967118083288
"MIER1",1.029480948,1.03946506333333,5.94565504805411,0.000117941025425919,0.000851312569433395,0.9993789081414
"CYTH1",1.020983322,1.19226021888889,5.93825134396223,0.00011916134506439,0.000859159954972635,0.988530849880769
"PMM1",1.133996,0.999890955555556,5.91931154039985,0.00012234506990057,0.000881130285790603,0.960744966502832
"ARMC9",1.690194886,1.42131459777778,5.90727662811093,0.000124415343694404,0.000894044780467695,0.94306290739927
"STAT3",1.39403324,1.24554855555556,5.89640759815384,0.000126317311230958,0.000906702568824665,0.92707636885949
"HIP1R",1.99471022,2.23397152666667,5.89253363574258,0.000127002719111148,0.000910609496026929,0.921374413347149
"KHNYN",1.137552652,1.06103887,5.88130566885559,0.000129011836141789,0.000921941726049793,0.904836465909469
"PPP1R18",1.16627674,1.18229537111111,5.88004408518308,0.000129239699462152,0.000922548429899631,0.902977144356845
"TRIM41",1.36873778,1.22817346333333,5.8716074376208,0.000130774617424768,0.000931444377750582,0.890537481789844
"EPC2",0.899518774,0.883133563333333,5.86163690153299,0.000132613800279501,0.000942463494717644,0.87582326661034
"LGALS14",2.56759042,2.33847887111111,5.8498730836885,0.00013481944448138,0.000956032829932251,0.858444651293244
"TPD52",1.12062205,1.30935318333333,5.84063885788671,0.000136578304429433,0.000967442149816827,0.844789385194494
"LINC01232",1.55351132,1.50346029,5.83220491850169,0.00013820619783867,0.000974693546068782,0.832307100274525
"PGD",1.566506588,1.25544559,5.82773042148272,0.000139078270342512,0.000979773011484965,0.825680762064085
"RTCB",0.934957692,1.00645021777778,5.82530623358209,0.00013955319829549,0.000982046661505777,0.822089578214811
"KRT35",1.104896834,0.919072788888889,5.81121142521014,0.000142349141771969,0.000996289600709889,0.801193230017233
"RUFY3",2.62153438,2.21244348444444,5.79413996518109,0.000145816046588103,0.00101614573286504,0.775846463418617
"MESD",0.84970818,0.758026228888889,5.78891936309836,0.000146894207011475,0.00102255481968182,0.768087024679414
"GABPB1",1.1066245,1.16273873666667,5.77609313478494,0.000149579461539462,0.00104012528589887,0.749006994163658
"CTC1",1.5023714,1.48776425,5.77185881767852,0.000150477432260932,0.00104508390573694,0.742703035055447
"CEACAM1",2.63039748,2.81601051111111,5.77120564735923,0.000150616462472548,0.00104508390573694,0.741730384916766
"RBMXL1",1.3752268,1.2869975,5.76239203375258,0.000152505973290211,0.0010559238687143,0.728599975770495
"PLEKHA6",1.41658086,1.38378758,5.75410487622659,0.000154305757671443,0.00106724014389477,0.716243910760094
"IGSF3",2.25939092,2.02849445888889,5.74284101807131,0.00015678851959772,0.00107978262216018,0.699434130795122
"TMEM170A",1.018764688,1.16238233,5.73983552809856,0.00015745818037193,0.00108208481143777,0.694945828673969
"TBX19",1.03755532,1.05132452222222,5.72949835035813,0.000159784880699756,0.00109574052620141,0.679498918165036
"NAP1L1",1.1092597,0.976706286666667,5.71921589744433,0.00016213576732635,0.00111068164178019,0.664118868026739
"MT1X",2.67238196,3.15436097777778,5.71507310653453,0.000163093363893975,0.00111605670965835,0.657918055206917
"TCHH",2.36531652,2.07280871222222,5.71336077855027,0.000163490928971667,0.00111633330385471,0.655354385422932
"CCR10",1.99822196,2.1457795,5.7126650104229,0.000163652766999311,0.00111633330385471,0.654312574731087
"RAPGEF1",1.68861122,1.47586197222222,5.7082295748743,0.000164688498535761,0.00112098639030699,0.647669559219654
"FRG1-DT",1.72019544,1.51726497466667,5.70355364116588,0.000165787981203519,0.00112495251598981,0.640663348045981
"TESPA1",1.19868595,1.51652453888889,5.69107914849106,0.00016875975758276,0.00114391461731255,0.621957065928484
"MIR22HG",1.416493056,1.30404833111111,5.68902892758335,0.000169253602042659,0.0011460582308303,0.618880535470105
"TES",1.80303784,1.72206487811111,5.68333166383097,0.000170634050906597,0.0011529858958118,0.610328200768738
"TMEM199",0.866815942,0.932264001111111,5.65476389922577,0.000177739840232134,0.00119307502201807,0.567375355202084
"ARID3B",1.138275912,1.37261434,5.65428674534474,0.000177861176380193,0.00119307502201807,0.566656958359769
"MXD1",0.911894426,0.989199636666667,5.65142307030266,0.000178591246456667,0.00119672825896664,0.562344771838803
"GGTLC1",1.26344738,1.43261665555556,5.64711823004699,0.000179694760532059,0.0012016272432263,0.5558602733107
"IL1RN",2.21682222,2.34905327777778,5.63773518306201,0.000182125361163793,0.0012153618982316,0.541717289462789
"KLHL3",1.37772306,1.27679519022222,5.62483708247441,0.000185523996351636,0.00123548642771631,0.522255859145615
"PTGIR",1.69810546,1.70108332222222,5.61586223975598,0.000187928795688475,0.00125021084389457,0.508700252198064
"JADE3",2.33923036,2.53269361111111,5.61159914314797,0.000189082732528882,0.00125659204223365,0.50225729463234
"NRP2",1.74286538,1.38004875555556,5.60855937612691,0.000189910159018287,0.00126079244459363,0.497661631807492
"CLDN23",1.61829968,1.67144712222222,5.60773486473366,0.000190135257698467,0.00126098953538356,0.496414872302807
"PATJ",2.29308126,2.48874960777778,5.60590376904843,0.00019063618235212,0.0012630136393411,0.493645694918282
"SLC5A3",1.33694402,1.21193070888889,5.58860759286327,0.000195437958770553,0.00128953082612104,0.46746528181146
"ZNF827",2.4902599,2.17586573666667,5.58740378374919,0.000195776934927734,0.00129044796842561,0.465641563873613
"SRD5A1",1.81649894,1.83288030777778,5.5817222306707,0.000197385278470585,0.00129839674003128,0.4570315055702
"CD6",1.70512562,1.41601620444444,5.57960700297985,0.000197987659928466,0.00130103296284968,0.453824841463113
"NCOA2",0.842774024,0.894795105555556,5.57709089307301,0.000198706763377835,0.00130443005501238,0.450009623288556
"ARID4B",1.01407872,1.08099641777778,5.55943669855904,0.000203831430012861,0.00133129981566092,0.42321520663309
"PAFAH1B1",0.92976723,1.02851369888889,5.54923903742639,0.000206855755442992,0.00134832342411477,0.407717843559142
"GZMB",1.4777271,1.32869221444444,5.54639108828285,0.00020770890473591,0.00135240502685525,0.403387205529778
"TMEM87A",0.925870706,0.858293854444445,5.53571467092867,0.000210940786129503,0.00136804109838561,0.387142304547319
"FMNL3",1.279422852,1.38231479,5.53173662814808,0.00021215867837543,0.00137455818429382,0.381085335478501
"PSMA6",1.42298528,1.50604046222222,5.52421776140194,0.000214481153712703,0.00138821151946647,0.369631021341622
"GGT8P",1.392229848,1.22095022888889,5.51630031609047,0.000216956103338592,0.00139976113620789,0.357560905575055
"PRLR",1.33172522,1.39480363333333,5.51573730195724,0.000217133255438415,0.00139976113620789,0.356702256554492
"BLOC1S2",0.99211598,0.994737416666667,5.50576269916311,0.000220297486701962,0.00141874219729317,0.341482659863646
"OSGIN2",0.8791338,0.939598933333333,5.48467877476714,0.000227148998467358,0.00145560326426004,0.30926599034292
"SHMT2",1.111743534,1.22907977444444,5.47854290050382,0.000229185383203168,0.00146719571211314,0.299878497261408
"DNPEP",1.210869992,0.996554071111111,5.46804381194968,0.000232715150621613,0.00148684244253591,0.283803281241168
"TBK1",1.006074154,1.04340364111111,5.46499130586955,0.000233752243729258,0.00149051702449101,0.279126661805743
"TECTA",1.60477358,1.77017173333333,5.44770479796955,0.000239719132811379,0.00152449981006562,0.252617987945292
"BMI1",0.924233444,0.916345287777778,5.44122296492815,0.000241998205729259,0.0015370220684753,0.242667335259627
"RLBP1",1.62416294,1.84472803333333,5.43544014873036,0.000244051007427921,0.0015457312786467,0.233784800257747
"SLC22A17",1.02322112,1.06178825,5.43533628148053,0.00024408804787556,0.0015457312786467,0.23362521486634
"CREBBP",0.87970314,0.873572872222222,5.4340572752195,0.000244544650346007,0.0015471045379243,0.231659979184345
"KPNA5",0.86500417,1.06675806111111,5.42503393856124,0.00024779195703656,0.00156611312317034,0.217788789588726
"BIK",1.54121914,1.57989305555556,5.41098738509101,0.000252938849502812,0.0015939593709391,0.196172856933115
"LRP8",1.34700996,1.30750890444444,5.40845371695705,0.000253879301771795,0.00159832500910575,0.192270900023427
"PDLIM4",1.269839852,1.04157670333333,5.40279821395025,0.000255991997928892,0.00161005493434224,0.18355793202439
"PRODH",1.4581605,1.55343298888889,5.3995172741479,0.000257226225525312,0.0016162422914458,0.178501199398916
"CARD10",1.17130842,1.34302768888889,5.39482696757376,0.00025900165908334,0.00162538746002469,0.171269662228161
"ELMOD2",0.893342098,0.914474157777778,5.39047307682071,0.000260661443145089,0.00163193769283068,0.164554048435501
"LINC00652",1.081792748,1.18057363,5.38027926093309,0.00026459202753465,0.0016544693349623,0.148820294824893
"JHY",1.061443804,1.15661662444444,5.37376462194505,0.000267137029143049,0.00166715207839468,0.138757568587434
"LILRA3",2.263831886,1.93903330111111,5.37101418259365,0.000268219334239289,0.00167228924043105,0.134507361661837
"ASCL2",1.25902386,0.888379895333333,5.35033093835144,0.000276509491624348,0.0017173395086159,0.102511910597943
"B4GALT6",1.7983496,2.15216146666667,5.34774508511958,0.00027756498852654,0.00172170799417284,0.0985075687743153
"GRPEL2",1.16262627,1.18219587222222,5.34600341329325,0.000278278325441414,0.00172334936091501,0.0958099620360384
"GK3P",1.565355492,1.57970512888889,5.34275328730336,0.000279614709240059,0.0017287091751261,0.0907748334061287
"ERGIC1",1.191202808,1.35489007111111,5.34259592265076,0.00027967958760757,0.0017287091751261,0.0905310048977039
"TVP23B",1.07833518,1.05140187777778,5.34100613800203,0.000280335924962354,0.00173110786964791,0.088067520021518
"SLC39A14",1.78139568,1.91604074444444,5.33570120882449,0.000282537948485599,0.00174137285728516,0.0798445911178653
"NOTCH4",1.56832008,1.64061516111111,5.33317249652859,0.000283594070965635,0.00174454960909556,0.0759235619915684
"ACVR1B",1.031297952,1.09841308444444,5.31992159612991,0.000289197532507064,0.00177226180177406,0.0553620339071319
"MFSD12",1.96721248,1.67942989333333,5.31877833236156,0.000289686485929596,0.00177357390294467,0.053586870391892
"ZC3H12C",1.331596,1.49489317777778,5.316426409614,0.00029069513250627,0.00177791510940209,0.0499344278928113
"LINC01547",1.11012764,1.30646593333333,5.31584142077554,0.000290946591589743,0.00177791510940209,0.0490258432593222
"C2",1.29731464,1.027747572,5.31190574111316,0.000292644389191712,0.00178659814896321,0.0429118354199938
"PHC3",0.9993021,1.10218354888889,5.31008024782694,0.000293435461417029,0.00178973443527796,0.0400752284793375
"ODF2L",1.20018502,1.31269058888889,5.30191151561011,0.000297003361712375,0.00180978535706323,0.0273762459169475
"PRKAR1B",1.258480652,1.18055116222222,5.2970184231691,0.000299162648260437,0.00181950666279416,0.0197650517947059
"SUCO",0.939448754,1.01462111111111,5.27596953892778,0.000308643837589752,0.00187503796429769,-0.013014604446397
"TM4SF5",1.805143064,1.60009188,5.26930611120135,0.000311711565668689,0.00188798616460885,-0.0234045317750144
"BTNL8",2.01744058,1.87158452555556,5.26828407756829,0.000312184956833375,0.00188803142122377,-0.0249986826798825
"VDR",0.895044902,1.05287339,5.2668154045111,0.000312866565658998,0.00189038197396771,-0.0272897496070019
"H3-5",0.86303292,0.93123161,5.26276749019147,0.00031475341075381,0.00190000351692642,-0.0336058807711765
"HCG4B",1.01066208,1.20985306666667,5.25655135420978,0.00031767454805227,0.00191405589036536,-0.0433096316396782
"IFT43",1.16420671,1.32914087222222,5.24756864347841,0.000321946872172269,0.00193357947176576,-0.0573416903255977
"PRDM11",1.42299183,1.56525907777778,5.24722103436623,0.000322113425096574,0.00193357947176576,-0.0578849231161191
"SPINT1-AS1",1.83391742,1.99382412222222,5.22706941889412,0.000331927367011585,0.00199063875402022,-0.089406034260147
"GALNT10",0.925094124,0.917528572222222,5.21626032455119,0.000337322141105137,0.00201736772618299,-0.106336902007214
"LINC01095",2.44878692,2.65075397,5.21504075748673,0.000337936654118078,0.00201917150835552,-0.10824819666044
"MAGED2",1.35326384,1.20916260666667,5.210513590568,0.000340228232956636,0.00203098315196038,-0.115344942336101
"EID3",1.16909514,1.40413585555556,5.20269701836306,0.000344223864684508,0.00205092490175276,-0.127604840232232
"STAT5A",1.63353348,1.51117271555556,5.20211701707233,0.000344522329691616,0.00205092490175276,-0.128514881503125
"CEP112",1.3110412,1.43025834444444,5.17054760538343,0.000361190417085647,0.00213910192350414,-0.178118834934657
"DAG1",1.28854656,0.954988693333333,5.15709996623642,0.000368549157498794,0.00217987874733246,-0.199290659850357
"C1orf21",0.881891236,0.985281827777778,5.14398075638806,0.000375881989118657,0.00221715399980137,-0.219969554940705
"RNF31",0.87212409,0.891451933333333,5.1316689011073,0.000382904777759406,0.00225240157783177,-0.239397541535616
"ATG2A",0.993750948,0.918641088888889,5.12574318612653,0.000386334463565007,0.00226844066732028,-0.2487557338861
"NUP62",0.87780513,0.917375345555556,5.12054339433299,0.000389370905255688,0.00227797865060286,-0.256971508445216
"ROM1",0.9474328,1.11289463333333,5.11036402854172,0.000395388878564111,0.00230482785309323,-0.273065919311262
"SLC35C2",1.279584492,1.02048598111111,5.10468491252962,0.00039878923033272,0.00232255135680239,-0.282051281884439
"SOX5",2.40649367,2.79081845,5.10282087817906,0.000399912078681375,0.00232699066161489,-0.285001482586131
"IL13RA1",1.12083473,1.09962156111111,5.08674837532662,0.000409734296611954,0.00237998887663886,-0.310459245955714
"LMAN2L",0.903887168,0.798087637777778,5.08671026882931,0.000409757886555986,0.00237998887663886,-0.310519646371788
"CCDC186",0.971807758,1.00553787666667,5.07863297027674,0.000414790885413806,0.00240705538091303,-0.323327019196258
"AGK",1.22234382,1.27390267444444,5.0629781401756,0.000424733443029199,0.00246032756541061,-0.348174884647503
"TC2N",1.595228574,1.77472984111111,5.04557010624292,0.000436087516880004,0.00251674982759844,-0.375845021164975
"PLEKHN1",1.20432832,1.35721958222222,5.04506182026327,0.000436423842721626,0.00251674982759844,-0.376653568357118
"FBXW4",1.27524852,0.987020904444444,5.02154900182968,0.000452287057330135,0.00259201454791418,-0.414094866054461
"SDF2",0.86811714,0.823559765555556,5.01898459736467,0.000454053835938173,0.00259752606676333,-0.418182943460883
"SPRR2G",2.06391318,1.85710452666667,5.00025911556432,0.000467179214502281,0.00266552384720002,-0.448061636528047
"ZZZ3",1.388561048,1.20745520555556,4.9963403525955,0.000469976646022805,0.00267911598655933,-0.45432053607577
"PDCD10",0.96764126,0.98201477,4.98262880430644,0.000479905497600521,0.00272679152832816,-0.476236573349963
"NPAS1",1.70005084,1.71164318222222,4.98245845069488,0.000480030245805175,0.00272679152832816,-0.47650902135796
"MAFG",0.964826202,1.04189089,4.98085042741654,0.000481209481880257,0.00273108600402225,-0.479080941524599
"STYXL1",0.894996274,0.699581259,4.97185448973443,0.000487863568237153,0.00276156456652136,-0.49347579964757
"ANKRD28",1.10261697,1.27182441666667,4.96941970827367,0.000489681261078623,0.00276769950503706,-0.497373709448685
"DSP",3.34188572,2.90562207777778,4.96390526510415,0.000493824707114016,0.00278773013296426,-0.506204913652395
"H2BC26",1.492728146,1.93561740333333,4.94639785235004,0.000507227801432412,0.00285116812076947,-0.534269823746982
"SYCP2",1.159835692,1.47383807333333,4.94382605086506,0.000509228973656357,0.00285743875391693,-0.538395999022935
"GPR180",0.87226372,1.02130312222222,4.94218682495363,0.000510508858704129,0.00286213176821698,-0.541026425796551
"PFKP",0.883664882,0.801402296666667,4.9337062842116,0.000517185064074559,0.00288452482149795,-0.554640755179403
"DPH3",0.974309346,1.01852036333333,4.93231713823663,0.000518287451379016,0.00288817696351364,-0.556871763268909
"SELENOW",0.913369754,1.09269206666667,4.93019539819703,0.000519976017944614,0.00289259072741086,-0.560279841888249
"ZNF777",0.867424964,0.815619364444444,4.92795192557017,0.000521767812689136,0.00290005830773729,-0.563884117232154
"PLPP1",1.84782422,1.71136985333333,4.92309743360191,0.000525667405070423,0.00291921838633343,-0.571685481672055
"EEF1A2",2.04195229,2.21241150555556,4.91771724746576,0.000530025424524133,0.00292903380182129,-0.58033537526123
"SLCO3A1",0.820373524,0.787038271111111,4.91763148999701,0.000530095198621291,0.00292903380182129,-0.580473281856418
"PRF1",1.031495292,1.32151290666667,4.90995542596758,0.000536380236043069,0.00295723412089402,-0.592821179018799
"LRP10",1.404488954,1.01301681222222,4.9096433772915,0.000536637402071423,0.00295723412089402,-0.593323315884553
"CACNA1F",1.30891848,1.37739159777778,4.89762342789784,0.000546643484366269,0.00300467520993669,-0.61267534341683
