"X","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DHX57",-0.951894956,-0.568057175555556,-3.33849647363513,0.00705793265168088,0.0251074087107479,-3.26120673738903
"TGFB2",-1.187582366,-0.457483883333333,-3.33436378968115,0.00710850097621294,0.0252594475768183,-3.26847285445402
"SFTPD",-1.01662778,-0.866790688888889,-3.32417012558062,0.00723482713135959,0.0256659370415962,-3.28639686531378
"ABHD6",-0.779063988,-0.860626653777778,-3.32260395619468,0.00725443906411594,0.0257200919858521,-3.28915090938716
"ZNF57",-0.833761788,-1.13731728222222,-3.32231494506865,0.00725806407968956,0.0257200919858521,-3.28965912836371
"CAMK2G",-0.699086186,-0.867798903333333,-3.32184474810478,0.00726396564546014,0.0257232196095905,-3.29048596141146
"CALR",-0.73773594,-0.73265267,-3.32007951668502,0.00728616545971909,0.0257772070787101,-3.2935901249805
"MCTP1",-1.151630776,-1.16085623666667,-3.3183323040134,0.00730820715072495,0.0258268678771238,-3.29666265684387
"CLEC12A",-1.021766572,-1.48849311777778,-3.31478445520272,0.00735317500386479,0.0259148215728779,-3.30290183029613
"SRGAP3",-1.14973563,-0.498848645555556,-3.31143198693469,0.0073959270322268,0.0260512648138426,-3.30879760677652
"RPL23AP8",-0.82321472,-0.504045058888889,-3.30341933043282,0.00749914249454444,0.0263477655394888,-3.32288969790146
"ALS2CL",-0.671731484,-0.480066149555556,-3.30331328232876,0.0075005184094283,0.0263477655394888,-3.32307621444201
"KLRF1",-0.765820924,-0.755880536666667,-3.30167783870225,0.00752177015112022,0.0263936828630662,-3.32595264067681
"DHFR",-0.606626144,-0.7080909,-3.29552953755641,0.00760221743125064,0.026661472328185,-3.33676665100295
"ABCG4",-1.262214106,-0.538122023333333,-3.29472663424804,0.00761278785335812,0.0266840412915372,-3.3381788860794
"ATP6V1C1",-1.662072316,-1.18988087111111,-3.29312644665024,0.00763389963392691,0.0267435148413303,-3.34099349910896
"STARD13",-2.156957028,-1.95796509333333,-3.28638719680068,0.00772347265844815,0.0270426310716039,-3.35284771661976
"PIK3R2",-0.782355688,-0.796301891111111,-3.28517995467921,0.00773963170290665,0.0270686309105582,-3.35497129411248
"MOCS2",-0.58645869,-0.729031938888889,-3.2849577336912,0.00774260992039297,0.0270686309105582,-3.35536218987365
"HACD4",-0.765946956,-0.699871801111111,-3.2848926413379,0.00774348251369756,0.0270686309105582,-3.35547669008537
"DYSF",-1.27107706,-0.570704247777778,-3.28269895409258,0.00777294885181389,0.0271569241693314,-3.35933550873859
"SYNE3",-0.631221004,-0.486009806666667,-3.27479078574751,0.00788012998762825,0.0274718956294787,-3.37324687634632
"LANCL2",-0.727972416,-0.86440087,-3.27367081144378,0.00789543104936159,0.0275082414450462,-3.37521709328198
"RPL14",-0.8417224836,-0.561223979777778,-3.27340395896297,0.00789908126416715,0.0275082414450462,-3.37568653210283
"ADA",-0.7276138402,-0.607159196777778,-3.26142644940575,0.00806470947325688,0.0280074127613862,-3.3967577085197
"TNFRSF10D",-0.936050712,-1.12891718111111,-3.25604695705368,0.00814025048789749,0.0282110829207318,-3.40622186767326
"CYTH3",-0.687688548,-0.690713885555556,-3.25240255561031,0.00819183745002196,0.0283594029318625,-3.41263359833126
"ADCY6",-1.003802034,-1.13152639888889,-3.25189460383941,0.00819905406687768,0.0283691666989607,-3.41352726404641
"ARHGAP17",-0.7814874788,-0.841895010444444,-3.24659474855245,0.00827473946405442,0.0285850609001837,-3.42285167119723
"ADD3",-0.6660369882,-0.627138032333333,-3.24606187677505,0.00828238863118523,0.0285961764778161,-3.42378919931432
"CAMK2D",-0.895461644,-0.864034642222222,-3.24513616080927,0.00829569411304937,0.028626798990111,-3.42541789655188
"MTMR2",-0.630386452,-0.552965540111111,-3.24444957475568,0.00830557664805841,0.0286455831693859,-3.42662587362258
"CPSF1",-0.95911113,-1.46407261666667,-3.23757006377869,0.00840526529631275,0.0289739193146935,-3.4387297933387
"STX2",-0.719410324,-0.630883221111111,-3.23623644824683,0.00842473132340612,0.0290255158728989,-3.4410762026006
"SREK1",-0.814776792,-0.774369071111111,-3.23447814836349,0.0084504666533619,0.0290986453117099,-3.44416982714093
"PLD4",-1.45099014,-1.39550323,-3.2288400222166,0.00853353202364469,0.0293377102549703,-3.45408984999965
"POU2AF1",-0.79877916,-0.196631354444444,-3.22056476920324,0.00865696285491467,0.029714564522747,-3.46864992829164
"RBBP4",-1.11969538,-1.32689078111111,-3.21843745851939,0.00868898669747724,0.029808629005221,-3.47239289164817
"SYNJ1",-0.699711792,-0.87886264,-3.21785400331792,0.00869779096285889,0.0298229782589418,-3.47341947103532
"TBC1D22A",-0.594804764,-0.687937213333333,-3.21376196711206,0.00875979579213776,0.0300058745566852,-3.48061934516175
"SLC25A48",-1.17997562,-0.186471593,-3.21372013405607,0.00876043199516425,0.0300058745566852,-3.48069294981217
"RPS4X",-0.584368902,-0.434504087222222,-3.21177147754467,0.00879011977655281,0.0300756325122456,-3.48412158263548
"PRIM2",-0.842799416,-0.703772226,-3.2092295242521,0.00882900087260938,0.0301926564021984,-3.48859411156793
"GPAM",-1.12432492,-0.443129458888889,-3.20503710886753,0.00889351097830855,0.0303328891876454,-3.49597059449893
"DNASE1L3",-1.19491556,-0.650132818888889,-3.19636264515074,0.00902851957144903,0.03072839493384,-3.51123307730185
"LRGUK",-1.27085076,-0.505744856666667,-3.1908548775876,0.00911532562271665,0.0310074835231368,-3.5209237415112
"DAD1",-0.664903454,-0.617271847777778,-3.17776943813606,0.0093249907598756,0.0316706133544617,-3.54394645628704
"XPNPEP3",-0.6489681232,-0.583310548444444,-3.17548785718018,0.00936204842705835,0.0317548576773826,-3.54796060751424
"WDR4",-0.691508874,-0.663091665555556,-3.17362809070162,0.00939236598256468,0.0317823480259517,-3.55123260486302
"CCDC15",-1.072243012,-0.702897441111111,-3.17250750361545,0.00941068187736451,0.031818524123609,-3.55320410874604
"RIPOR1",-0.5845147956,-0.462751592888889,-3.1708309146708,0.00943815358147708,0.0318771324497157,-3.55615379738399
"DICER1",-0.675273135,-0.752583712777778,-3.17071009717647,0.00944013638794464,0.0318771324497157,-3.55636635554843
"CD4",-0.907666786,-0.721539192222222,-3.1672792716302,0.00949661922417648,0.032034335522013,-3.56240227286216
"GNAQP1",-0.792410464,-0.601738501111111,-3.16655885783889,0.00950852332628196,0.0320577330326528,-3.56366969898131
"SLC43A3",-0.8215030572,-1.22633781622222,-3.16294466073252,0.00956847414348307,0.0322093707083444,-3.57002810167881
"RPL18",-0.652043336,-0.472222008888889,-3.15870152039979,0.00963934935217904,0.0323972507133393,-3.57749284782834
"NDUFB8",-0.880254556,-0.720339772222222,-3.14612953326933,0.00985250102429904,0.0329977912030367,-3.59960905832743
"GALNT2",-0.80221682,-1.07028225555556,-3.14339769820979,0.00989944921097583,0.0330818983730849,-3.6044145743156
"NEDD4",-0.677318188,-0.544651189555556,-3.13892834082553,0.00997674941002395,0.0332885025557831,-3.61227633043804
"ANO6",-0.774590682,-0.771213848,-3.13731169142444,0.0100048614106856,0.0333478154355134,-3.61512000941784
"ELANE",-1.082379772,-1.09176135555556,-3.13673225712347,0.010014956840734,0.0333642315401429,-3.6161392232026
"SERPINB2",-1.0507247,-0.464739652222222,-3.13218600548149,0.010094526423459,0.0336119602737777,-3.62413583132441
"AIG1",-1.081464084,-0.824618335555556,-3.13037654025349,0.0101263748386187,0.0337006172427059,-3.62731849980756
"CFD",-1.155572694,-1.24021052444444,-3.12968749386744,0.0101385296159171,0.0337063017060859,-3.6285304508893
"RASL11A",-1.08463898,-0.894023101111111,-3.12476452237639,0.0102258038362705,0.0339091018270575,-3.63718916611888
"PLXNC1",-0.65929832,-0.497309791111111,-3.12438349188928,0.0102325905143278,0.0339141790390125,-3.63785932179087
"RPL23AP1",-0.80872916,-0.495967005555556,-3.12233101571364,0.0102692268409819,0.0340181318300083,-3.64146917294627
"SERF2",-0.846972642,-0.615490904444444,-3.12169427097893,0.0102806197161106,0.0340383986803804,-3.64258905210689
"RUSC1-AS1",-0.63758913,-0.383384048111111,-3.10991826679064,0.0104936532625388,0.03468307476185,-3.6632989317834
"SEC14L1",-1.003613956,-0.935404953333333,-3.10974450077624,0.0104968301580494,0.03468307476185,-3.66360450697585
"MNX1",-1.080974566,-0.278183795555556,-3.10489836487252,0.0105858251450558,0.0349592270527353,-3.67212642019376
"FCGR1A",-1.486195392,-1.33768124622222,-3.10364781137491,0.0106089146999367,0.0350175583420418,-3.6743254405022
"UBE2G2",-0.680448724,-0.519348142222222,-3.09908388134863,0.010693615848235,0.0352250653745077,-3.68235056124995
"CCL13",-1.251902516,-1.06698393222222,-3.09801783715358,0.010713499188042,0.0352725562553241,-3.68422501009146
"SIAE",-1.196535397,-0.694612131666667,-3.09625075363131,0.0107465407610145,0.0353322655777821,-3.68733205936154
"RPS4XP21",-0.818925585,-0.767903809444444,-3.0961533988403,0.0107483641431533,0.0353322655777821,-3.68750323562095
"MARVELD3",-1.096908112,-0.85209429,-3.09020585670894,0.0108603554148534,0.0356288121464407,-3.69796024744131
"PLS1",-1.29505527,-0.735131032222222,-3.08824137947054,0.0108976060713588,0.0357328516150803,-3.70141403368553
"KLHL7",-0.6722927154,-0.858417408555556,-3.08640057667013,0.0109326293806668,0.0358294857254663,-3.70465030577849
"GPR65",-0.6983772434,-0.766631761888889,-3.08285391622537,0.0110004311891377,0.0360333921134546,-3.71088538417983
"SYPL1",-1.044530578,-1.10369353822222,-3.08155735981187,0.0110253240261894,0.0360783042297161,-3.7131646741152
"KIAA0232",-0.627501485,-0.539195906111111,-3.07939643118162,0.0110669392965875,0.0361594730536096,-3.71696340284391
"MT-ND1",-0.735687454,-0.526756401111111,-3.07627568779666,0.011127320391992,0.0362876514953017,-3.72244920204374
"MAN2A1",-0.647419076,-0.68715355,-3.07620649209085,0.0111286629953823,0.0362876514953017,-3.72257083497839
"CLEC1B",-1.100089548,-0.280988883444444,-3.06922202740872,0.0112650320332808,0.036658220731599,-3.73484757059866
"PRL",-1.104034272,-0.278869595555556,-3.06798048581325,0.0112894496355551,0.0367001455615344,-3.73702972027079
"TTC5",-0.787491016,-0.789691974,-3.04710952432451,0.0117080567024301,0.0378781282923995,-3.77370633101494
"HNRNPA1P53",-0.8063818054,-0.636152697888889,-3.04699745301478,0.0117103464967204,0.0378781282923995,-3.77390323964171
"KHDRBS1",-0.606541444,-0.592970952222222,-3.04466124916534,0.011758182364757,0.0379947675512151,-3.77800784720576
"ARG1",-1.0712077,-0.28096887,-3.04041447718619,0.011845646812545,0.038249598237167,-3.78546879901288
"ALDH6A1",-0.897992232,-1.04691351333333,-3.03734421203826,0.0119092910094315,0.0383869405014293,-3.79086244099721
"E2F2",-0.967519856,-0.790685651111111,-3.03422537292098,0.0119742969816207,0.038539153349703,-3.79634109769182
"TP53INP1",-0.6228595828,-0.595845016,-3.03271989897591,0.0120058041437852,0.0386208644764936,-3.79898554728357
"ENSG00000290964",-0.683796022,-0.551537617444444,-3.02919597410339,0.0120798831115989,0.0387941979477511,-3.80517521892981
"NDUFV3",-0.919663812,-0.723787737777778,-3.02135663404021,0.0122463448747136,0.0392186915516264,-3.81894324299451
"TMEM144",-0.67982703,-0.626759374444444,-3.02017938285689,0.012271542703379,0.0392604189711972,-3.82101062877013
"CCDC138",-1.035130886,-0.657066725555556,-3.0082460047175,0.0125299466111343,0.0400160168007303,-3.8419640863561
"ETHE1",-0.980181888,-0.920709933333333,-3.00812828962292,0.0125325228504999,0.0400160168007303,-3.84217075179275
"ISOC2",-0.952647408,-0.869936044444445,-3.00213499219643,0.0126643994093908,0.0403771587889322,-3.85269211173175
"YTHDF3",-0.589908314,-0.523417098888889,-3.00079180318691,0.0126941470747272,0.0404520153447973,-3.85504991254554
"ICA1",-0.8689663812,-0.644592864,-2.99466059441996,0.0128308357095982,0.0408271118511032,-3.86581155296082
"PDLIM5",-0.676921656,-0.420401945555556,-2.99285972987048,0.0128712662306694,0.0409355746606752,-3.86897217721529
"CYBB",-0.77293263,-0.790046274444444,-2.99046497306042,0.0129252296886792,0.0410869493502693,-3.87317490643673
"GPSM2",-1.21292598,-0.639525333333333,-2.98778613180122,0.0129858659081301,0.0412593760242067,-3.87787590667622
"FAM110B",-0.855534948,-0.795310823333333,-2.9843021998108,0.0130651561085295,0.0414704635358293,-3.88398926808788
"GREB1",-1.08402285,-0.44470589,-2.98064287294939,0.0131489652682151,0.0416545276758919,-3.89040982746658
"MYBL1",-1.036379558,-0.293724271111111,-2.97539234949636,0.0132701677133184,0.0419766628696294,-3.89962121330607
"IL1R1",-1.00078014,-0.752626438888889,-2.97493781091841,0.0132807131890432,0.0419894376329718,-3.90041858549902
"FAM153CP",-0.938357154,-0.42234314,-2.96759071604413,0.0134523482792697,0.0424696690049547,-3.91330586590287
"OXGR1",-1.0901436,-0.284005942222222,-2.96692279979459,0.0134680621428344,0.0424984865563376,-3.9144773087494
"RUVBL1",-0.693231878,-0.278618815555556,-2.96299793238346,0.0135607766760851,0.0427492388328173,-3.9213606124501
"SCAMP1",-1.113202038,-0.363133603333333,-2.96266857808003,0.0135685860537418,0.042752971584373,-3.92193818952147
"PKD1L1-AS1",-1.055539324,-0.204886395555556,-2.96193788104168,0.0135859279614535,0.0427867218815321,-3.92321956847856
"XAGE3",-1.177129997,-0.725983499,-2.96019001361082,0.0136275016342936,0.0428967161200472,-3.92628459187887
"EEF2",-0.959675018,-1.23427772111111,-2.95381873315236,0.0137801356066336,0.0433137920455952,-3.93745585949172
"LCORL",-0.7347709568,-0.680415683777778,-2.95266013853073,0.01380807648625,0.0433593759444141,-3.93948709667003
"RPS6",-0.605937962,-0.33917491,-2.95193848545586,0.0138255089049229,0.0433930004686125,-3.94075225773492
"C1QC",-0.993070034,-1.30325032266667,-2.94674694126222,0.0139515735981671,0.0437248685910501,-3.94985299320249
"PRORP",-0.60750952,-0.876276503333333,-2.94113903256454,0.014089052645738,0.0441201519157507,-3.95968204005
"ZNF423",-1.111521392,-0.416431715555556,-2.94104483787515,0.0140913734849469,0.0441201519157507,-3.95984712202106
"BLNK",-0.67486476,-0.722702071111111,-2.93401252993132,0.0142657345543316,0.0445148864018867,-3.9721703286996
"PRDM10-DT",-1.04739195,-0.210640542888889,-2.93297384187251,0.0142916719190832,0.044531221097945,-3.97399026727673
"ENKD1",-0.587638656,-0.466475907777778,-2.93020422348056,0.0143610655649889,0.0446827174980103,-3.97884276728406
"CPNE9",-1.250892022,-1.24043592311111,-2.92319789224337,0.0145381322178678,0.0451465674696345,-3.99111627230503
"UBTD1",-0.75935212,-0.869654495555556,-2.91937294947951,0.0146357247642674,0.0454214291002909,-3.99781552774032
"SLC35F6",-0.664638034,-0.915392818888889,-2.91717085445643,0.0146922099749531,0.0454901363451298,-4.00167203755493
"HSD17B1",-0.706697176,-0.784122062666667,-2.91716289385855,0.014692414567686,0.0454901363451298,-4.00168597836797
"BMP2K-DT",-1.139110958,-0.823860276666667,-2.90771355458032,0.0149373045875993,0.0460738660685897,-4.01823127250402
"IDH3G",-0.7034113,-0.74848441,-2.90746350951414,0.0149438403349695,0.0460738660685897,-4.01866901560455
"RHPN1-AS1",-1.202838098,-0.8309391,-2.9047790632778,0.015014188869799,0.0462560277573796,-4.02336832021494
"TMEM248",-0.67498951,-0.715934014444444,-2.90466216381023,0.015017259902636,0.0462560277573796,-4.02357295064151
"MIF",-1.101708994,-0.827230774444444,-2.89006209207304,0.0154058300008146,0.0472723827842399,-4.0491234160731
"GUF1",-0.5934011536,-0.509806957555556,-2.88830394948703,0.0154532994049399,0.047372988627115,-4.0521992918799
"TMEM51",-0.610338396,-0.703770211111111,-2.88777763199277,0.0154675384531913,0.0473941242347785,-4.05312004692653
"ECHDC1",-0.637512772,-0.678677763333333,-2.88234782267555,0.0156152100242893,0.0477559006098289,-4.06261805349591
"FGD3",-0.82701311,-0.724511671888889,-2.87549196209363,0.0158036930783854,0.0482369867813109,-4.07460775803364
"SUN3",-1.240481784,-0.819427095555556,-2.86906086812442,0.0159825778752203,0.0486718145487477,-4.08585171833338
"ACTBP11",-0.653387826,-0.496244426666667,-2.86494251353558,0.0160982003361118,0.0489568199470822,-4.09305063966529
"NCAPG2",-0.818248942,-0.889993725555556,-2.86377737793817,0.016131063753341,0.0490314434292555,-4.09508709131426
