"","Subject 1","Subject 2","Subject 3","Subject 4","Subject 5","Subject 6","Subject 7","Subject 8","Subject 9","Subject 10","Subject 11","Subject 12","Subject 13","Subject 14","Subject 15"
"AL451074.2",-0.662637015245441,-0.479435823943392,-0.832277207944876,-0.445121366246287,-0.830984199552002,-0.820299158504461,-0.794441197007438,-0.592567740516641,-1,-0.855782344662248,-0.32712992815709,-0.339581730354943,-1,-0.0950873259068375,-0.664666837906791
"UCK2",-0.0867249517639331,-0.00160390735768215,-0.175822541361324,-0.397430802647765,-0.340051908861604,0.0318262652102291,0.0773890192869005,-0.451769512082439,0.19271448207713,0.320842551184364,-0.41966042398977,-0.478541552115526,0.925839765325903,0.308257153352235,-0.25969745270333
"AL358115.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.95238477511557,-1
"FAM78B",-0.593537136068727,-0.545673149785293,-0.629501327913221,-0.653409090222227,-0.521194944301104,-0.401620642994713,-0.532373828064843,-0.732222205299042,-0.905527495645401,-0.926089849340458,0.0969112748474295,-0.442526783969906,-1,-0.582565532403445,-0.721889317867047
"AL626787.1",-0.977814347731726,-1,-0.977936907844083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL390115.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL583804.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01675",-0.576767189969295,-0.632989753155806,-0.529840458877278,-0.284676692760178,-0.587009009315165,-0.604891824419089,-0.512540529755894,-0.386209037887533,-0.905527495645401,-0.788742537570195,-0.800173345595291,-0.7594792840397,-1,-0.95238477511557,-0.609627684249443
"POGK",4.94068147352708,4.94049175047626,5.12913534513782,5.10979732874335,5.07539712978606,5.03160841834005,5.27985094674927,5.14191488598342,4.47402467652028,5.06996183525786,6.0709979196248,6.05134626348499,5.45593482615002,6.15007068891007,4.93392065731326
"TADA1",1.90557176385266,1.81783591036684,1.72788445398329,1.86692345069572,1.83424622356392,1.62991421092756,1.98370001925671,1.78964706023966,1.43265812690336,1.77289524138997,2.19705055453436,2.06447096482104,2.60861032774757,2.45494549983506,1.49269044012818
"ILDR2",-0.8514206475398,-0.512174382448778,-0.545979817192289,-0.739983198311385,-0.340051908861604,-0.604891824419089,-0.747322600078341,-0.716020487111493,-0.816862987736294,-0.724680123678595,-0.0805744412612709,0.0114572703476154,-1,-0.202396799381482,-0.609627684249443
"MAEL",-1,-0.909996509098636,-0.977936907844083,-1,-0.885152168389081,-0.907353463525161,-0.972645467031141,-0.980516131444612,-0.905527495645401,-0.926089849340458,-0.468250726055093,-0.553385925845448,-1,-0.818299273167974,-1
"AL158837.1",-0.934441042875894,-1,-1,-0.964817296820388,-1,-1,-1,-1,-1,-1,-1,-0.7594792840397,-1,-0.906290980071273,-0.976596594254036
"GPA33",5.27251035993027,4.34016273724266,5.26108705788707,5.09892662403791,4.87966376934446,5.11473453869532,4.76414644655518,4.22176268485626,3.97205190118132,4.13401859017481,6.0360406072345,5.76311606301493,4.51706374796242,5.09192730259319,4.49372651376673
"DUSP27",1.72122703310344,0.784991695164604,3.02156770933183,2.137660850616,2.12201941490259,1.76976636731809,2.55786689237147,1.30540754319078,-0.254332738553899,0.545298449661225,2.75793946066483,3.75958473309972,1.72228217981605,1.08910464559872,2.20573825350182
"LINC01363",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL451050.2",-0.040005090417495,0.152561424125196,-0.0670167565739872,0.252445061347948,0.0689499867470984,-0.209587040897177,-0.0888727904962247,-0.096811362185504,-0.0384141224219186,-0.415640478270517,0.0969112748474295,-0.407389218122611,1.72228217981605,-0.379994810109158,-0.505474410997562
"POU2F1",4.24522202424033,4.40570935082008,4.30417714089055,4.26396799651199,4.42730960238743,4.16003421655994,4.62110603622473,4.30648496179257,3.25828444063958,4.28071565504798,5.37513171048757,5.29865645475048,4.76000826795988,5.22278287730259,4.25819628462056
"CD247",0.719631234336949,0.444651841830754,0.207826029303168,1.10701888528442,0.0108121304741185,1.66428303437775,0.178457452347707,0.910790021163109,-0.733333519022826,0.320842551184364,1.78510974342728,-0.407389218122611,3.15360083325707,2.88665970973915,0.918474124013341
"AL359962.2",-1,-1,-0.934797862719063,-0.832086033185681,-1,-0.929963319907874,-0.972645467031141,-0.942320458389218,-1,-1,-0.930270183664251,-1,-1,-0.735367172875297,-1
"CREG1",7.0305856133204,6.94601825211449,7.25056441238775,7.19605831815251,7.34349711191671,7.27073987670495,7.33299543173572,7.41184977441021,4.97239946439117,7.1023127998381,7.63339994320937,7.59789890791857,7.78310950010327,7.48161877632439,7.45269618666692
"AL031733.2",-0.955964704107064,-0.976967277185176,-0.956206149899563,-0.896925755342303,-0.970419609756478,-0.976274651656957,-0.919444877505643,-0.905109996670375,-1,-0.926089849340458,-1,-1,-1,-0.906290980071273,-0.908581545804966
"RCSD1",4.04984011244138,3.36467781432538,3.80254187504378,4.50889107461671,3.65271193860029,3.35517416305075,3.8610424814867,2.9332549192674,2.74976944705923,2.86673073360545,4.4193695461732,4.84806521188494,4.2247554823905,4.43448814989927,4.12390397505985
"MPZL1",4.37048126380585,4.18670298848937,4.46180238566177,4.25373612559848,4.50504621114606,4.42904323454193,4.72186652519987,4.45429115761453,3.89210844449014,4.53738805958968,4.98292020724903,4.88396481191917,5.09148633492388,5.30099682081854,4.51452138382352
"ADCY10",-1,-0.976967277185176,-1,-0.964817296820388,-0.970419609756478,-0.952933166247713,-0.919444877505643,-0.961291893737847,-1,-0.926089849340458,-0.930270183664251,-1,-1,-0.906290980071273,-0.976596594254036
"Z99943.1",-0.977814347731726,-0.976967277185176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.898931423059954,-1,-1,-0.908581545804966
"MPC2",6.77973523903561,6.53183219789503,6.96455578931151,6.72503584845624,6.93654194188359,6.80318102108054,6.52486369634487,7.06579785956661,7.10868669397944,6.80589224992169,6.23173137999991,6.28141066286696,6.13933621270317,6.44719181249246,6.63188485728874
"DCAF6",4.75112855344236,4.39416173769243,4.7560348324523,4.77524480543719,4.81743040655662,4.69454548001057,4.83793760865382,4.6210038221492,4.08566708451491,4.39866324758722,5.30548212616685,5.17442835842564,5.36085244843416,5.21563534534838,4.46035439424523
"GPR161",0.650100214180722,1.65781205029407,1.95415938074785,0.773694664730314,1.90777032048339,1.49638942939227,2.12651232488607,1.09194720494215,1.13216487408129,2.20988988562477,1.91392436700455,2.10762056799312,1.72228217981605,1.60093853422448,1.25635924528029
"TIPRL",5.55975260864164,5.71593366359573,6.02988801233442,5.4557107922364,5.88617817505127,5.91962516730399,5.89143038865577,5.91307888307528,5.37777278016513,6.05291533737269,5.82162780522269,5.83823524640675,6.01993156602369,5.91917789798854,5.77471325421711
"SFT2D2",5.51449565178363,5.8188498766821,5.77546679937964,5.45489903705379,5.71211877182458,5.84730117966452,6.17152836582736,5.7537061905274,5.07733884963972,5.90699300756196,6.4836166103789,6.45970249727703,6.81356547777266,6.69181003235559,5.64610641516313
"TBX19",1.29430792897728,2.0791471128355,2.01593153156326,2.0371154035662,1.72999558797192,1.47072635903666,2.00793347275235,1.78680736973434,1.35844481571232,1.81121642266302,2.2125474056675,2.0582000176015,2.60861032774757,1.96563174481033,1.41960433257255
"AL023755.1",-1,-0.976967277185176,-0.934797862719063,-0.930472200857581,-1,-0.976274651656957,-0.972645467031141,-1,-1,-1,-0.930270183664251,-1,-1,-0.95238477511557,-0.930898835312243
"AL022100.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"XCL2",0.0917095026058386,-0.0488561298192381,-0.349062032587712,0.267317136313191,-0.0810384319139911,1.46206954493453,-0.61455149834798,-0.205707282860619,-0.816862987736294,-0.271365450655467,1.11031234079482,-0.673478072566008,-1,0.933052769318633,0.674223634772503
"XCL1",-0.0986452058359032,-0.26897253557688,-0.793225439450898,0.381077219102174,-0.129253968779471,0.869073806476466,-0.398946722688145,-0.161157812418794,-0.905527495645401,-0.575963250379477,0.712782956744341,-0.715837940541739,-1,0.508696092036241,0.2170432839179
"DPT",-0.698469049795505,-0.597426476844657,-0.307197679159037,-0.374163964268213,-0.284395292980248,-0.0524887186082539,-0.0312967791816617,-0.57785325299145,-0.508352345266365,-0.575963250379477,-0.32712992815709,-0.30683683041904,-1,-0.511834105333069,-0.472363123350649
"AL031275.1",0.350314550710599,1.25272032789112,1.19869778055765,0.94996195742294,1.23512103235946,1.49638942939227,1.43364614280921,0.900318466540618,1.19747947916861,0.838231512492019,0.877385461584684,1.04278676305614,1.72228217981605,0.558851733175515,1.43713713243094
"LINC00626",-1,-1,-0.977936907844083,-0.930472200857581,-1,-0.952933166247713,-1,-1,-1,-1,-0.680843881934305,-0.553385925845448,-1,-0.861624390558668,-1
"LINC00970",-0.480045939045034,-0.161196414173774,0.23641579087587,0.94996195742294,0.138475020590447,-0.0157487485519559,0.938458479071018,-0.150232121068288,0.599436257621243,0.160463049199353,0.0969112748474295,0.473997871990492,0.925839765325903,0.288575265052939,-0.0497594035920747
"AL031726.1",-1,-0.976967277185176,-1,-1,-1,-0.976274651656957,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ATP1B1",7.57468912448272,7.91137508385051,8.12809327910837,7.85720336856965,7.81013058874668,7.90772410007074,7.93288885703652,8.01946932920609,6.85950583735579,7.71081212257439,7.86830066873444,8.02599685100162,7.25811450377296,7.78893343597536,7.815219184961
"NME7",3.5527654809066,3.27518060737558,3.62291373277691,3.29741561718887,3.32312209872792,3.18806759737525,3.20011076940667,3.52524258052486,3.07347243133948,3.37240193406071,3.00487120637476,2.74513613755,1.72228217981605,3.21850207742971,2.78030972407659
"Z99758.1",-1,-1,-1,-1,-1,-1,-1,-0.980516131444612,-1,-1,-1,-1,-1,-1,-1
"BLZF1",4.27843537928985,4.29770416985986,4.50160489273505,4.56112081545592,4.53436004574179,4.54629999745134,4.71819919907093,4.46054134174673,3.5018204587653,4.18076520721591,5.1780772901338,5.10387814147718,4.51706374796242,5.08267147502536,4.57070492505277
"CCDC181",-0.871732171746868,-0.579968271950909,-0.913702615552305,-0.653409090222227,-0.885152168389081,-0.907353463525161,-0.919444877505643,-0.905109996670375,-0.905527495645401,-0.82187307162861,-0.282999025864967,-0.673478072566008,-1,-0.582565532403445,-0.930898835312243
"SLC19A2",2.28394826253674,2.46494923009312,2.33296394798013,2.48803223049663,2.37916396216599,2.57213764898111,2.83054484752511,2.2226246249122,1.71135101628463,2.2016704957379,3.38592008347834,3.02784084732517,2.60861032774757,3.10493093050898,2.84248666050382
"AL021068.1",-0.0172005387686554,-0.200674987130892,-0.00993652288827187,-0.120808861894701,-0.499907618186483,-0.482866209403026,-0.512540529755894,-0.748607940116636,-0.57951781125216,-0.633623729509066,1.42163266320486,1.38098448451662,-1,1.13391182215013,0.257080121277211
"F5",0.173279980649726,0.598242215828628,-0.188434607010258,-0.374163964268213,-0.248449039821141,-0.417507845995745,0.494903644525382,-0.299158518530852,0.104654908084456,1.97449458765696,0.476497881871023,0.435809159694761,0.925839765325903,0.308257153352235,-0.0868658898636155
"SELP",-1,-0.954296502373408,-0.977936907844083,-1,-1,-0.976274651656957,-0.972645467031141,-0.980516131444612,-1,-1,-0.930270183664251,-1,-1,-0.906290980071273,-0.953566786224266
"C1orf112",1.50589723946072,1.86958131367436,1.68011898888834,1.49597070355426,1.54266492809278,1.75212107190492,1.70327451945912,1.51895928634237,1.17603482458812,2.06789110068742,2.15756413006647,2.07693167336497,1.72228217981605,2.21538287755948,1.57418669306151
"SELL",0.614036292440163,0.543540202029415,0.37143737351374,0.0946297947500448,0.638282881324375,0.650288954641741,0.770551377572623,0.673142135522467,0.808991878639243,1.40881488655399,1.11031234079482,0.909799504259556,3.15360083325707,1.83603987326149,0.997413864097516
"SELE",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.95238477511557,-1
"AL021940.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"METTL18",2.32691371889968,2.01453443519224,2.52287865613995,2.36553033811374,2.48971142588559,1.8515834703979,2.36764583345307,2.39848041350661,2.21044266375535,2.21806271277207,2.61365728466889,2.45177305063087,3.54822920851904,2.64106333633831,2.38355620418082
"SCYL3",2.51466853506845,2.75363823266314,2.80643300755186,2.77753432503836,2.74060144205803,2.84275813856062,3.08115401741485,2.8729452263143,2.10090964210444,2.72767924080526,3.5716314613153,3.22546729758561,3.36436627480209,3.51376447085529,2.55595436218048
"KIFAP3",4.00667995578847,4.131473793323,4.33644992377274,3.9119541850506,4.12560120202626,3.93220210026437,3.96195583966621,4.19791197190368,3.24289699825863,3.86406706196137,4.52864458137026,4.48408211645755,4.42605311753748,4.60032753015863,4.37480428428268
"AL356475.1",-1,-0.976967277185176,-1,-1,-1,-1,-1,-1,-1,-1,-0.863755805499764,-0.948580842517235,-1,-0.95238477511557,-1
"METTL11B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01681",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01142",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL354732.1",-0.464537871000853,-0.512174382448778,-0.595510321912343,-0.351266410479009,-0.458252706999046,-0.499679157515716,-0.593564092170686,-0.251676364591797,-0.254332738553899,-0.520519006024448,-0.372653471718479,-0.592316383161192,0.925839765325903,-0.379994810109158,-0.646086167651732
"GORAB",2.83756279621432,3.05680721329265,3.18815921724979,3.05969956752025,2.91318861816369,2.66181005303531,3.2974169003348,2.82253654740985,2.50516291446176,2.85629618093187,3.91964458421081,3.61967532809106,3.85777179075043,3.58205316097943,2.9982437986464
"AL162399.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL023495.1",-1,-1,-1,-0.964817296820388,-1,-1,-1,-1,-1,-1,-1,-0.948580842517235,-1,-1,-0.953566786224266
"PRRX1",-1,-0.976967277185176,-1,-0.964817296820388,-1,-0.976274651656957,-0.972645467031141,-1,-1,-1,-1,-1,-1,-1,-1
"Z97200.1",-1,-1,-0.977936907844083,-1,-1,-0.976274651656957,-1,-1,-1,-0.926089849340458,-0.930270183664251,-1,-1,-1,-1
"MROH9",-0.955964704107064,-0.88834639590783,-1,-0.896925755342303,-1,-1,-1,-1,-0.905527495645401,-0.890507848480658,-0.41966042398977,-0.898931423059954,-1,-1,-0.976596594254036
"FMO3",-0.977814347731726,-0.88834639590783,-1,-1,-1,-0.976274651656957,-0.972645467031141,-0.980516131444612,-0.816862987736294,-1,0.476497881871023,-0.948580842517235,-1,-0.95238477511557,-1
"FMO2",-0.913233779962957,-1,-0.977936907844083,-0.964817296820388,-0.970419609756478,-0.929963319907874,-0.919444877505643,-1,-1,-0.926089849340458,0.369965389296602,-1,-1,-0.735367172875297,-0.864956695842857
"AL021026.1",-0.977814347731726,-0.909996509098636,-1,-0.964817296820388,-1,-1,-1,-1,-1,-1,-0.930270183664251,-1,-1,-1,-1
"AL445673.1",-1,-0.976967277185176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"FMO1",-1,-0.976967277185176,-1,-1,-1,-0.976274651656957,-1,-0.980516131444612,-1,-1,-1,-1,-1,-1,-1
"FMO4",2.14679578630661,2.53271909831419,2.04585326933116,2.64146051860444,2.1116842303942,2.41729578726736,2.64212021621777,2.39661898352476,1.63481905272587,2.3278717446215,2.84503140994698,2.88633980468575,1.72228217981605,2.8333194712125,2.47126557833979
"PRRC2C",7.50771880606656,7.60006605349253,7.79142725573312,7.56596361621687,7.5367829486028,7.53317634344424,7.87195069886669,7.61901814409515,6.5128557454288,7.47350218199069,8.54720202765848,8.47892639217445,8.13164067034727,8.61163201875615,7.6653861459364
"MYOCOS",-0.290385027308458,-0.512174382448778,-0.0787089004300145,0.0946297947500448,-0.0191596411313784,-0.449816943386636,-0.31067254443988,-0.183260597191593,-0.905527495645401,-0.890507848480658,-0.930270183664251,-0.948580842517235,-1,-0.906290980071273,-1
"MYOC",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"VAMP4",4.67396820969124,4.50772072518817,4.55837921225579,4.86230563519894,4.5259526091351,4.5811957062704,4.80275106740118,4.63053827385059,4.63592765219645,4.43417649172106,5.30818939028051,5.16132318743609,5.45593482615002,5.26115806037514,4.60455820932351
"METTL13",3.45523762218154,3.69824831459716,3.78651969455144,3.63357948163427,3.69486224590572,3.71258972558374,3.92607145808494,3.62480399526779,3.05008727842443,3.84043834110666,4.19591772102327,4.04924575946406,4.60267219088788,4.18189393429411,3.70347623256945
"DNM3",-0.593537136068727,-0.615098535830209,-0.451745704522714,-0.653409090222227,-0.564735720650884,-0.551326586560009,-0.398946722688145,-0.592567740516641,-0.905527495645401,-0.34170020858916,0.0969112748474295,-0.0147454421283844,-1,0.346833268139453,-0.609627684249443
"DNM3OS",-1,-0.909996509098636,-1,-1,-1,-0.976274651656957,-1,-0.961291893737847,-1,-1,-0.930270183664251,-1,-1,-0.906290980071273,-0.976596594254036
"PIGC",3.67332415636299,3.71337255256036,3.86032326764257,3.94816925461418,3.72342520508987,3.63384242572088,3.76984763016309,3.71345676741111,4.038914879735,3.82714210300288,3.83956781634252,3.85853275484009,4.11248971901017,3.81485958535068,3.78018435132983
"C1orf105",-1,-0.976967277185176,-1,-1,-1,-0.976274651656957,-0.972645467031141,-1,-1,-1,-1,-1,-1,-1,-1
"SUCO",3.88862325242459,4.02354626612553,3.94432005453515,3.99135646766254,3.87980269725383,3.74506574931543,4.05958572004535,3.80401492775278,2.88808000941618,3.77823469946998,5.15219319038058,5.24790119361127,5.20533517086364,5.19199270980005,4.23645587232321
"FASLG",-0.645049298119248,-0.615098535830209,-0.682038305549344,-0.221025393262514,-0.8046442833543,0.16580540377504,-0.492976194269432,-0.373447020727182,-0.905527495645401,-0.575963250379477,0.224684330312312,-0.515478444785922,1.72228217981605,1.40464313027851,-0.302703682617747
"AL031599.1",-1,-1,-0.934797862719063,-0.964817296820388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Z97198.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.976596594254036
"TNFSF18",-0.977814347731726,-0.867016382072186,-1,-0.964817296820388,-0.970419609756478,-0.952933166247713,-1,-0.923595262807156,-1,-0.962571668634402,-0.930270183664251,-1,-1,-1,-1
"AL022310.1",-0.977814347731726,-1,-0.977936907844083,-1,-1,-1,-1,-1,-1,-1,-0.863755805499764,-1,-1,-0.95238477511557,-1
"TNFSF4",-0.576767189969295,-0.706859502744518,-0.718156869041964,-0.571737374937547,-0.778776656647912,-0.339765616728107,-0.435826401273045,-0.833450156549066,-0.816862987736294,-0.756355775948202,0.16221187660994,-0.7594792840397,-1,0.0754069858527198,-0.609627684249443
"AL645568.1",0.996705744021804,1.22318997046364,0.754125524387077,1.1234592982258,0.843743014681306,1.14805316254194,1.45898014863398,0.936641131928182,0.863670280861748,1.42302540684244,1.09367088781761,0.565268228939318,2.23246713250798,1.35819100036383,0.542729843464585
"PRDX6",6.79047933313742,7.01379076665749,7.05117601331913,7.06587756405299,7.07541694553857,6.95260805641411,6.80907854088522,7.03247187959355,6.95230578576108,6.86205830233788,6.48640813142929,6.67811488681833,6.86644500271469,6.35587147675,7.09554463551952
"SLC9C2",-0.977814347731726,-0.909996509098636,-0.934797862719063,-0.930472200857581,-0.970419609756478,-1,-1,-0.980516131444612,-0.905527495645401,-1,-0.570634919889571,-0.85093396285025,-1,-0.906290980071273,-0.976596594254036
"AL139142.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.930270183664251,-1,-1,-1,-1
"ANKRD45",-0.8514206475398,-0.825279743662647,-1,-0.864141659649259,-0.970419609756478,-1,-1,-0.980516131444612,-0.905527495645401,-1,-0.198591563715222,-0.7594792840397,-1,-0.776237394874016,-0.908581545804966
"TEX50",-1,-0.976967277185176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"KLHL20",3.61886051876585,3.61258075578099,3.71382824641927,3.68709659103729,3.62027084925953,3.73432143231001,3.86956939639184,3.73939126869382,3.19038689523372,3.68254797467942,3.7036089308249,3.56764634932078,2.90668836519939,3.75874392919284,3.39801341323396
"CENPL",1.87846563494518,2.07639722578993,2.38709375781218,1.87179729603053,2.10127447209642,2.47436929764592,2.47336765407306,2.54684277429064,1.79813276292344,2.48851619468739,2.52954416270226,2.53089296967213,2.60861032774757,2.78145591050565,1.88645838512691
"DARS2",2.47299388561926,2.61081261392815,2.47169230475618,2.60972044496285,2.59238767764595,2.63317699831997,2.86696191199693,2.56187017055048,1.58687210291255,2.7588250234579,3.53819863543348,3.34876702095227,3.15360083325707,3.59813236298723,2.86856569023016
"GAS5-AS1",-0.495722522179001,-0.214078285765092,-0.406840643839418,-0.328726601834134,-0.359091703101134,0.0200787821185611,-0.00334812730689399,-0.263401201591445,-0.733333519022826,-0.140215826568165,-0.240178081559451,-0.373087137088092,0.925839765325903,-0.379994810109158,-0.347031407215976
"ZBTB37",3.18105711594444,3.55250572461021,3.40830387899441,3.38012853305488,3.51702196549677,3.47403614891164,3.80188120370436,3.41093953540858,2.37004491659563,3.68991207843104,4.91587022478403,4.79342729475614,4.68348399359035,5.11096326867305,3.47959580895666
"SERPINC1",-0.955964704107064,-0.976967277185176,-0.872415533847378,-0.864141659649259,-0.970419609756478,-0.841575237891143,-0.972645467031141,-0.980516131444612,-0.816862987736294,-0.633623729509066,-0.930270183664251,-1,-1,-0.95238477511557,-0.886604233670143
"RC3H1",4.69267635288403,4.6186712152806,4.63553992714302,4.42599212102685,4.45414450991532,4.61624293868178,5.09304521026398,4.59729356726218,3.45362047820799,4.39145447775113,5.60828029559935,5.59081320497067,5.81996420352613,5.67575340283291,4.37650916381392
"AL121983.1",-0.913233779962957,-0.931976475666137,-0.934797862719063,-0.800727204946211,-0.913018429076028,-0.885092487262472,-0.818590436820984,-0.923595262807156,-1,-0.855782344662248,-0.41966042398977,-0.673478072566008,-1,-0.656944317868233,-0.930898835312243
"AL121983.2",-0.527596167241328,-0.297223331935611,-0.279948135557738,-0.445121366246287,-0.284395292980248,-0.433571951464177,-0.327900563005687,-0.53458938026258,0.19271448207713,-0.575963250379477,-0.930270183664251,-0.515478444785922,-1,-0.656944317868233,-0.408336695169674
"RABGAP1L",5.30341092655637,4.92567190194872,5.06715313324846,5.21230358422408,5.03266779170523,5.02977889142651,5.38800340617614,5.05548550301267,4.30403830926435,4.83310885531714,5.81339356130199,5.51557047680766,5.58775056488164,5.75945663410113,5.42944066822581
"GPR52",-0.716724422488287,-0.725933439201242,-0.832277207944876,-0.681693788237197,-0.8046442833543,-0.641739785482325,-0.572877624742596,-0.652974020812053,-1,-0.855782344662248,-0.198591563715222,-0.0963360389127933,0.925839765325903,-0.0442845462814498,-0.627741760790426
"Z99127.1",-0.934441042875894,-0.909996509098636,-0.832277207944876,-0.964817296820388,-0.885152168389081,-0.907353463525161,-0.945799959117249,-0.851034193200095,-1,-1,-0.863755805499764,-0.7594792840397,-1,-0.735367172875297,-0.930898835312243
"CACYBP",6.105191121953,6.36820004034386,6.42841840690171,6.19235046694429,6.39875856357398,6.24969838547961,6.258864520852,6.49110459000705,5.95694067029666,6.59752526926439,6.48401572995144,6.41807087951507,6.42437081103588,6.49976026356992,6.23982561709042
"MRPS14",4.68704594374742,4.67292405782449,4.8089445625555,4.73368296374124,4.85560783411877,4.62644794569226,4.55919901277544,5.06986548066497,5.39875311716399,4.95730622096847,4.41769916810886,4.58785615915902,4.83267713926458,4.54748316074343,4.66346846273107
"TNN",-1,-1,-0.956206149899563,-1,-0.970419609756478,-0.976274651656957,-1,-1,-1,-0.962571668634402,-0.930270183664251,-0.948580842517235,-1,-1,-0.953566786224266
"KIAA0040",2.79309681493125,2.81760854779192,3.39779538535687,2.75132698306121,2.3145470377742,3.06054406993216,3.36464330616504,2.81976092332486,2.7278298433754,3.22811756604266,3.68706388599493,2.84322393893909,3.15360083325707,3.89351355883463,3.11993748696807
"AL008626.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Z94057.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"TNR",-0.955964704107064,-1,-0.977936907844083,-1,-1,-0.976274651656957,-1,-0.980516131444612,-1,-1,-1,-1,-1,-0.95238477511557,-1
"LINC01657",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AL513329.1",-0.54380100993169,-0.562718807167117,-0.49809349833257,-0.681693788237197,-0.70384538588535,-0.401620642994713,-0.380854496250475,-0.652974020812053,-0.508352345266365,-0.633623729509066,-0.570634919889571,-0.442526783969906,0.925839765325903,-0.511834105333069,-0.781475523969238
"COP1",4.77173571501852,4.91339728752709,4.83605194082482,4.81690689693519,4.76947576433619,4.87289832192297,5.20433893570705,4.70575499105167,3.90845545629106,4.8789323386702,5.64657726761687,5.60378833303911,5.54513628834863,5.63395831993365,5.04529081223327
"AL590723.1",-0.54380100993169,-0.463340991265262,-0.349062032587712,-0.571737374937547,-0.564735720650884,-0.623198166148679,-0.103633125520467,-0.348256750255284,-1,-0.663341845057956,-0.518534772080732,-0.442526783969906,-1,-0.511834105333069,-0.683489936868264
"AL359265.3",-0.913233779962957,-0.931976475666137,-0.956206149899563,-0.653409090222227,-0.85781397254405,-0.907353463525161,-0.843150801793774,-0.980516131444612,-1,-0.855782344662248,-0.518534772080732,-0.673478072566008,0.925839765325903,-0.735367172875297,-0.80189732909144
"PAPPA2",-1,-0.931976475666137,-0.977936907844083,-1,-1,-1,-1,-0.980516131444612,-1,-0.962571668634402,-0.739275204828906,-0.898931423059954,-1,-0.906290980071273,-0.908581545804966
"ASTN1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"BRINP2",-1,-1,-1,-1,-1,-0.976274651656957,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01645",0.476189141675338,0.356729436585774,0.714027810038799,1.27831390791112,0.486571736769546,0.373947674163207,0.91668068202229,0.279568481393158,0.499386156811544,0.290161323084744,0.953141034521058,1.47813278811672,-1,1.49328767170281,0.542729843464585
"AL122019.1",-1,-0.976967277185176,-0.977936907844083,-0.964817296820388,-1,-1,-0.972645467031141,-1,-1,-1,-0.930270183664251,-0.804482062988852,-1,-0.818299273167974,-1
"LINC01741",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"SEC16B",1.0783804224677,1.30533770361492,1.22746721189487,1.40475741520234,1.22875919555675,1.21140668605794,1.84068467849674,1.12380142153821,0.780855395555177,1.05447899130588,1.73233281515765,1.87767847476959,-1,1.52727463638609,1.14873960187027
"RASAL2-AS1",0.492172227224896,0.559382133445227,0.479033234859265,1.08200155853143,0.421119165196135,0.31747842066363,1.06923794877061,0.503637447761665,0.234807367697141,0.143399167868918,1.00745637079633,1.32984167619062,1.72228217981605,0.841465336466469,0.361775318516013
"RASAL2",6.26329453314423,6.5541167446166,6.89246940574017,6.82391478784633,6.6877893919433,6.72257185249083,7.08241456043353,6.62362808323028,5.39643697886063,6.58355765737369,7.71233771784264,7.67151060991514,6.83140821153871,7.40799450768948,6.43856236279542
"CLEC20A",-0.8514206475398,-0.954296502373408,-0.913702615552305,-0.964817296820388,-0.94143355730009,-0.929963319907874,-0.919444877505643,-0.798912269718715,-1,-1,-0.800173345595291,-0.715837940541739,-1,-0.776237394874016,-0.930898835312243
