"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"SH3PXD2B",2.80295434992286,3.7887690895183,-0.985814739595436,10.7139670893791,TRUE,0.0382573230476591,0.999730742094805
"DPH5",2.99359735269524,3.20679332311835,-0.213195970423105,8.02514424816475,TRUE,0.0384234312540486,0.999730742094805
"DNAL4",2.74955509516193,2.53379364628859,0.215761448873344,5.89862052533593,TRUE,0.038428303199425,0.999730742094805
"TMEM236",3.30424667248199,3.9075849633386,-0.603338290856616,12.0526530660121,TRUE,0.0392438748138002,0.999730742094805
"LILRB5",1.65209253231483,2.29313555872735,-0.641043026412523,3.60501959265208,TRUE,0.0395436929352416,0.999730742094805
"MFSD5",3.93301384456049,4.09580695934254,-0.162793114782056,15.5637904397474,TRUE,0.0396887152607885,0.999730742094805
"C20orf27",6.73437571737315,6.07498375394642,0.659391963426734,99.8979903193202,TRUE,0.0397137446713924,0.999730742094805
"NFATC2IP",5.26778395011796,5.59458154031153,-0.326797590193573,42.6673214646597,TRUE,0.0398334092437158,0.999730742094805
"LINC01871",0.579375553351892,1.68388059612468,-1.10450504277279,2.07401425393918,TRUE,0.0399313066536857,0.999730742094805
"SLC35B2",2.76902772415895,3.06360826916116,-0.294580545002214,7.00179357737454,TRUE,0.0400350222150098,0.999730742094805
"RTCA",4.88447087606704,5.10983733396805,-0.225366457901014,31.1994946161936,TRUE,0.040041571794341,0.999730742094805
"NOXA1",1.14197679283647,1.72675318177679,-0.584776388940322,2.27910977490302,TRUE,0.0400807758901827,0.999730742094805
"UGCG",5.05367472438073,5.61985823747108,-0.566183513090352,40.8493242233877,TRUE,0.040265580777429,0.999730742094805
"CEBPE",0.808543611874365,1.23542856892033,-0.426884957045967,1.53919977347539,TRUE,0.0403080608949085,0.999730742094805
"LINC01480",0.811581615746735,1.26739663161815,-0.455815015871416,1.578159092477,TRUE,0.0404160206967877,0.999730742094805
"AMT",0.492864378339458,0.735517012675673,-0.242652634336214,1.02268142846927,TRUE,0.04063958356329,0.999730742094805
"KDELR3",2.3314441915384,1.83341260643896,0.498031585099441,4.02085457444192,TRUE,0.0406509846273862,0.999730742094805
"SLC9A7",2.07672329729097,3.07175569803265,-0.995032400741683,6.53173350917834,TRUE,0.0408726011116298,0.999730742094805
"TMEM92-AS1",-0.00294531532134778,0.407746945728141,-0.410692261049489,0.657910136001836,TRUE,0.0408911862289519,0.999730742094805
"PRR15",2.53805526906281,1.85976366847038,0.678291600592426,4.68038978711477,TRUE,0.0410886122365045,0.999730742094805
"AC006333.2",2.00982187986646,1.8063824558761,0.20343942399036,3.33645049641713,TRUE,0.0410975291930115,0.999730742094805
"TRIB2",0.512519289283498,1.53284916788547,-1.02032987860197,1.80764933671688,TRUE,0.0411331837971746,0.999730742094805
"TNFSF9",0.214041402605992,0.664521236819957,-0.450479834213965,0.868665772817318,TRUE,0.0411355803365507,0.999730742094805
"CRIP1",7.82549182766724,6.53710206809692,1.28838975957032,267.854288967515,TRUE,0.0413723793479335,0.999730742094805
"CD59",7.12210320912401,6.85584959646538,0.266253612658629,130.773416544612,TRUE,0.0414261493401929,0.999730742094805
"PDGFD",5.00453113270372,4.04733696386924,0.957194168834476,31.0559906284015,TRUE,0.041454837646349,0.999730742094805
"DPAGT1",3.58849147669789,3.83068912468412,-0.242197647986225,12.5143720457405,TRUE,0.0418792735886792,0.999730742094805
"LTB4R",3.6320275345373,4.31860149835941,-0.686573963822109,15.9824971738195,TRUE,0.0423298865424799,0.999730742094805
"TUBD1",2.53183289364633,2.83887124582662,-0.307038352180289,5.93320763587584,TRUE,0.0423513430575069,0.999730742094805
"CAVIN2",0.714442145330392,0.0637719397959124,0.650670205534479,0.978716205307714,TRUE,0.0424606727680322,0.999730742094805
"AC022706.1",1.0423090713332,1.78247967930329,-0.740170607970095,2.32105398958284,TRUE,0.0424708313980649,0.999730742094805
"LRRC41",4.22851525347465,4.48480834985816,-0.256293096383512,19.9283617426283,TRUE,0.0425034402351146,0.999730742094805
"GNRH1",0.280172137457532,0.696222929712538,-0.416050792255006,0.9108228553304,TRUE,0.0425296818767105,0.999730742094805
"CD320",2.08222039057015,2.47449287936072,-0.392272488790569,4.36903847308543,TRUE,0.0427031803728568,0.999730742094805
"CALM2",9.34581540032205,9.08588018916807,0.259935211153978,612.545240564365,TRUE,0.042790703787039,0.999730742094805
"CSF2RA",5.67689079773034,5.31590256066168,0.360988237068665,46.7017215125966,TRUE,0.0428694841276568,0.999730742094805
"AP3S1",5.94121449151919,5.67667131728923,0.264543174229956,57.7654225176432,TRUE,0.0430249151200887,0.999730742094805
"DENND2D",5.17078112772825,5.45520687425747,-0.284425746529222,39.1144769017421,TRUE,0.0431256828195775,0.999730742094805
"GSTM3",1.40295952129549,2.1191343490375,-0.716174827742008,3.1069160025146,TRUE,0.0431538021564587,0.999730742094805
"TBKBP1",-0.181104096092147,0.455670964863673,-0.63677506095582,0.654559404831257,TRUE,0.0434699125945319,0.999730742094805
"NMT2",1.95622715002868,2.50401603907806,-0.547788889049373,4.30033137951383,TRUE,0.0435473875014803,0.999730742094805
"DZANK1",2.33659065982908,1.96641566856141,0.370174991267675,4.22040068036547,TRUE,0.043764100950381,0.999730742094805
"TMCC1-AS1",1.28468605086955,1.56395851903933,-0.279272468169782,2.17367849321907,TRUE,0.0438553604132138,0.999730742094805
"CEP19",2.04860874481679,2.32854030931621,-0.279931564499424,4.06031312233642,TRUE,0.0439078377264153,0.999730742094805
"TUBA1B",10.2783271702407,9.79398037250321,0.484346797737528,1139.34778673399,TRUE,0.0440709388616295,0.999730742094805
"PKDCC",1.58203332029845,3.1019472209121,-1.51991390061365,6.55469692548603,TRUE,0.0442402765223124,0.999730742094805
"HOXB6",4.61957989539393,3.81359847749645,0.80598141789748,22.1565331101224,TRUE,0.0444622412570619,0.999730742094805
"NNT-AS1",3.80560403302925,3.95712538904448,-0.151521356015229,14.1467911884957,TRUE,0.044586401666852,0.999730742094805
"SERPINA9",1.29030067061762,0.304097754951189,0.98620291566643,1.72523572669042,TRUE,0.0446075026971428,0.999730742094805
