"","Subject 1","Subject 2","Subject 3","Subject 4","Subject 5","Subject 6","Subject 7","Subject 8","Subject 9","Subject 10","Subject 11","Subject 12","Subject 13","Subject 14","Subject 15"
"AC108058.1",-1,-0.980322274386568,-0.97919476639418,-1,-1,-0.958043117512469,-0.976242698729222,-0.981698549847386,-0.913187468262394,-1,-0.961295541535708,-0.929219537348086,-1,-0.89584845312421,-1
"NCK2",2.89305181720194,2.82895130552733,2.85885474095238,2.59065346443127,2.44372371354744,2.79195014238917,2.92089361015856,2.29595569539114,1.63454185959873,2.96721909014968,3.2355196747477,2.22454376611898,3.33489756096147,3.41869179694566,2.26740379747203
"AC010978.1",-0.716242213167273,-0.665515175929671,-0.768190506393325,-0.889474902993362,-0.834588048896065,-0.547018322446625,-0.778387176775515,-0.794361229881866,-1,-1,-0.275276523506622,-0.735597086187148,-0.275843327970352,0.136055643681995,-0.894732229084661
"AC009505.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"C2orf40",0.995926672726831,1.42414142818319,0.544671260130684,-0.00342040584901929,-0.19891084222759,-0.764817180175527,-0.718037929274171,-0.876512824458614,-0.36012830479762,0.546186811669312,1.35981099240193,-0.252532197245593,-0.814451309183193,1.5523856490709,0.9405524071926
"UXS1",4.38482600849174,4.67868020670167,4.7876021206616,4.40541632661059,4.46537434247022,4.51758730984363,4.59555082419251,4.67331698632423,4.63117938984993,4.9093994625973,5.18985917825605,4.96225619878186,4.0598981448827,5.13999971930667,4.53302985142286
"AC018878.1",-1,-0.980322274386568,-1,-1,-0.980656083648867,-1,-1,-1,-1,-1,-1,-1,-0.951328067079339,-1,-1
"RGPD3",-1,-1,-1,-0.971564828707708,-0.980656083648867,-0.978869038827868,-0.907231617946939,-0.893519796739912,-1,-0.679772044824596,0.0989731240416139,-0.128394702766806,-0.858649534960548,0.457742283889633,-0.632449523411534
"CD8B2",-0.923659268593157,-0.980322274386568,-0.938463328692364,-0.943679292065906,-1,-0.877621557687647,-0.841371517604131,-1,-0.831303607160893,-1,-0.851047710855344,-0.96417573970557,-0.650069954064337,-0.300581071847383,-0.964050511560278
"AC108868.1",-0.240554239699375,0.078864782578168,0.215260658777313,-0.417316868579756,-0.133363456491294,-0.0190188001632277,-0.102070909233869,-0.254444848491413,0.664820096792058,-0.0541444354280203,-0.0968754765398438,-0.252532197245593,-0.729920685804978,-0.368673519787281,0.00665972183144873
"ST6GAL2",-1,-0.980322274386568,-0.97919476639418,-0.971564828707708,-1,-1,-1,-1,-1,-1,-0.653003480064455,-0.96417573970557,-1,-1,-1
"AC016994.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01789",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AC096669.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01885",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01886",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"GACAT1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"RGPD4-AS1",-0.980532776567438,-0.980322274386568,-0.938463328692364,-0.971564828707708,-0.980656083648867,-0.9172720329375,-0.929870491340257,-0.963626359285501,-1,-0.967767327810798,-0.923602370251443,-0.96417573970557,-1,-1,-1
"RGPD4",-0.961324743510384,-0.960909336751117,-0.938463328692364,-1,-1,-0.937513554314682,-0.976242698729222,-0.928147273661989,-1,-1,-0.923602370251443,-0.564912363082961,-0.904244721921374,-0.862737688708633,-0.894732229084661
"SLC5A7",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.851047710855344,-1,-1,-1,-1
"LINC01593",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"LINC01594",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"SULT1C3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"SULT1C2",1.67041321398553,-0.394169925602824,0.668498672878631,-0.047257846076152,2.42752526535295,0.12457467590631,0.651623274319998,-0.169135815025989,-1,-0.845588942404212,-0.50649109355369,0.158321095411453,-0.188634380349352,0.96149994457685,1.53454847070728
"SULT1C4",-0.961324743510384,-0.960909336751117,-0.898850351714167,-0.916322544166459,-0.783412669269573,-0.9172720329375,-0.907231617946939,-0.963626359285501,-0.753818717226809,-1,-0.961295541535708,-1,-0.689442940059272,-0.964440801848449,-0.84484527157614
"GCC2",7.05405411777897,7.19139582832971,7.22438432825003,7.46736301770138,7.09493645058108,7.03518252473182,7.38836967541122,6.97428155262064,5.52235465003249,6.82828422639647,7.83637147232367,7.81141654202771,6.1394940725804,7.84001485363203,7.26851022076971
"GCC2-AS1",-0.563611450853224,-0.797033158840306,-0.768190506393325,-0.738104828658822,-0.800270231450133,-0.746845085429713,-0.884942513830147,-0.778477711177131,-0.680284154484499,-1,-0.71604510721404,-0.735597086187148,-0.689442940059272,-0.650075106977279,-0.749966093423225
"LIMS1",6.52732355611735,6.65887101246644,6.72711920802353,6.73761330406541,6.63854874603869,6.96237207247953,6.83292142023382,6.76862854603251,6.13618817180284,6.80500689278372,6.8540087422315,6.38860368471375,6.96462316720558,7.09525458801349,6.46205214946468
"LIMS1-AS1",-1,-1,-1,-1,-1,-1,-1,-0.981698549847386,-1,-1,-0.748629974825779,-0.861749856431103,-0.858649534960548,-0.798712238851419,-1
"RANBP2",5.79192309095062,5.83525981001972,5.81952262038145,5.95181696633005,5.92642481714326,5.86125296428103,6.08026801069681,5.89032057210086,4.03090194402326,5.88747043153343,7.28406751050505,7.18495989333184,5.74180634463495,7.50256785357136,6.15249054113742
"CCDC138",0.773214871406939,0.600500257709287,0.713922409715829,0.636895804556195,0.63494724026368,0.552308246853496,0.481915313327291,0.568531207005484,-0.0982766064061528,0.960496866839851,1.54596760522775,1.35708634750227,1.1364942640814,1.75262566892429,0.973367222611143
"EDAR",-1,-1,-1,-0.971564828707708,-1,-0.978869038827868,-1,-1,-1,-1,-0.961295541535708,-0.929219537348086,-1,-0.929737016461867,-1
"SH3RF3-AS1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.814451309183193,-1,-0.964050511560278
"SH3RF3",-0.716242213167273,-0.849617063763297,-0.879444414469889,-0.916322544166459,-0.961568106140227,-0.877621557687647,-0.884942513830147,-0.910729646875371,-1,-0.93623908777553,-0.161218566156027,-0.766116259497187,0.327539954785067,-0.62210076406313,-0.894732229084661
"SEPT10",5.34231494117331,5.27573519258891,5.36332340157363,5.19487819541712,5.24351764891823,5.02282179707521,5.24000037536385,4.83756323926359,4.48700297556802,5.29619790492544,5.980976848766,6.04595094277534,4.29113705981166,5.97721936689457,5.41315771686926
"SOWAHC",4.74200624573654,4.81302196227568,4.54032727163273,4.75775089705569,5.13464541425038,4.55474296383431,4.95230454532519,4.83627435062514,3.87802384292053,4.77656640107715,5.28951031239694,5.52340794911887,4.61378710979621,5.22186408870136,4.34118566849553
"AC074387.1",-1,-0.980322274386568,-1,-1,-1,-0.978869038827868,-0.976242698729222,-1,-1,-1,-1,-1,-1,-1,-1
"RGPD5",2.26701724417395,2.87424005578915,2.6274900313104,2.66724541035178,2.4755849887133,2.53161033992114,2.92405316286571,2.36729746555746,1.23917514674188,1.94254404405786,3.25002389080558,2.75443324881151,1.82238070930454,3.24730869515556,1.96111041838562
"LIMS3",-1,-0.980322274386568,-1,-0.971564828707708,-1,-0.958043117512469,-0.976242698729222,-1,-1,-1,-1,-1,-1,-0.964440801848449,-1
"AC013271.1",-0.851155928032265,-0.885768895833651,-0.568522745221596,-0.863117765358492,-0.71788574230078,-0.729094122697167,-0.841371517604131,-0.928147273661989,-1,-0.93623908777553,-0.684179978790093,-0.929219537348086,-0.814451309183193,-1,-0.749966093423225
"LINC01123",-0.851155928032265,-0.904190303720442,-0.91852088469902,-0.916322544166459,-0.834588048896065,-0.937513554314682,-0.75798897505512,-0.826662708388499,-0.610316592311451,-0.788172823500432,-0.71604510721404,-0.766116259497187,-1,-0.62210076406313,-0.828592401352158
"MALL",-0.716242213167273,-0.849617063763297,-0.312872884377545,-0.943679292065906,-0.339678868909366,-0.291194529816132,-0.533363780916661,-0.6144103161067,-0.753818717226809,-0.578950109369952,-0.373495561711362,-0.676429851245136,-0.650069954064337,-0.56772860144321,-0.928975086733479
"NPHP1",2.26701724417395,2.270796826259,2.25634094177982,1.48494224328252,2.06525635881933,2.15279048300666,1.86974965520369,2.23074502577032,1.82335708350804,1.84611251519155,3.2520840691737,2.5528424669278,0.823388296111411,2.50537273412088,2.16357736580687
"SMIM37",6.10389033463037,5.79336215175317,6.24593284044243,6.13540885025467,6.09601031819724,6.22034933221537,5.92117147284914,5.75857071015858,5.90785995809226,5.94944143558565,5.40093991137669,4.96690298730672,6.08256143078085,5.25382380614301,6.35839093542015
"LINC01106",-0.194971285089847,-0.420445113984488,-0.715623724511822,-0.667986879721526,-0.291213936408185,-0.501105400496849,0.0444871115529462,-0.600380383960164,-0.54358592685971,-0.603502766547317,-0.183320161548071,-0.766116259497187,-0.858649534960548,-0.345617094310437,-0.510763853953719
"AC112229.3",-1,-1,-1,-1,-0.887645697775566,-1,-1,-0.963626359285501,-1,-1,-1,-1,-1,-0.929737016461867,-1
"LIMS4",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AC112229.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"RGPD6",-0.942369089594129,-0.980322274386568,-0.958685306586913,-0.943679292065906,-0.942729383177565,-0.897310582299336,-0.841371517604131,-0.945777755500829,-0.913187468262394,-0.967767327810798,-1,-0.895090318405183,-0.951328067079339,-0.798712238851419,-0.928975086733479
"AC226101.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"BUB1",1.15840192422772,1.35998043175535,1.88298089203435,1.18368963052982,1.22807471714182,1.50518625238192,1.56429947839603,1.49747705980157,0.385458955017978,2.14034173419925,2.33756595120927,2.60743064310453,1.69056553534449,3.02430756003946,1.77687700747051
"AC114776.1",-0.980532776567438,-1,-0.97919476639418,-0.971564828707708,-0.980656083648867,-0.978869038827868,-1,-1,-1,-1,-1,-1,-1,-0.964440801848449,-1
"ACOXL",-0.961324743510384,-0.885768895833651,-0.97919476639418,-0.971564828707708,-0.980656083648867,-0.858197623181372,-0.907231617946939,-0.945777755500829,-1,-0.967767327810798,-0.886868982291788,-0.895090318405183,-0.814451309183193,-1,-0.928975086733479
"MIR4435-2HG",4.39557461766845,3.37394921656237,2.60699792902303,3.1505795405268,3.88570958142623,3.5142262570409,3.29859195438101,3.85272742310689,3.63680744438014,3.29900813659996,3.23134868817316,2.99863267439917,4.44223668505595,3.7469775170407,3.57191350358558
"ACOXL-AS1",-1,-1,-1,-1,-0.961568106140227,-1,-1,-0.981698549847386,-1,-1,-1,-1,-1,-0.964440801848449,-1
"BCL2L11",3.44707496255755,3.82558937226507,3.3529857844264,3.67823669422001,3.28487751248171,4.33504818418991,3.4748289705609,3.67812019190548,2.51343483500351,3.62250493171007,4.7863781317891,4.73186864274339,5.50127280796951,4.56953206227701,3.70486941234115
"AC108463.2",-1,-1,-1,-1,-1,-0.978869038827868,-1,-1,-1,-1,-1,-0.96417573970557,-0.951328067079339,-1,-1
"AC108463.3",-0.520802624050933,0.288042720338366,-0.212334575761587,0.107357220260341,-0.14408329172498,0.307699966875373,0.208946411460787,0.38325730324222,-0.680284154484499,-0.177737411090901,0.350433116598858,0.267818515168211,0.138114814665415,0.687467554499369,-0.176612639810388
"AC068491.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AC068491.3",-0.252178623289945,0.512962804556743,0.0429012993666703,0.133771769427162,0.0658317260755722,0.636875598825833,0.704028676659365,0.537143917535808,0.577575105555305,0.208154733570063,0.135143266444076,0.158321095411453,-0.275843327970352,0.444575756578399,0.0512551718157954
"AC017002.5",-0.961324743510384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AC017002.3",0.495901608094981,-0.544991284568102,-0.406985621123665,-0.558203141425289,-0.800270231450133,-0.291194529816132,-0.550803061792594,-0.0984164661836442,-0.831303607160893,-0.875177265994849,0.0805422079485436,-0.564912363082961,0.864751209060869,-0.173339843127725,-0.176612639810388
"AC017002.1",-1,-0.941754155512302,-0.958685306586913,-1,-0.961568106140227,-0.978869038827868,-0.976242698729222,-1,-1,-0.967767327810798,-0.748629974825779,-0.705710172083711,-0.858649534960548,-0.678602625766773,-0.84484527157614
"AC017002.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.964440801848449,-1
"ANAPC1",3.11287703608311,3.23881514374024,3.24218777870773,3.3383173726842,3.3397661958358,3.41793225690496,3.42551915961894,3.08714896396281,2.18978881947373,3.37794629206399,4.31868966003456,4.14955650280929,3.70879173072826,4.29570371899538,3.35426628365788
"MERTK",0.801602996588386,-0.222535115797815,0.268422855717905,-0.254307041460072,-0.291213936408185,-0.190595834979711,0.309015457468531,-0.310443815977601,-0.36012830479762,0.557304991847396,-0.161218566156027,-0.766116259497187,3.86133534311038,0.595157995917694,0.599852408006173
"TMEM87B",3.82718715080797,3.84157070878753,3.4510957358981,4.17999856612073,3.96765627880612,4.0509542809107,4.26271114722152,3.64758321695611,3.07171116495216,3.85314209440095,5.01467032666512,5.05191536742006,4.65464967690038,5.1235707052614,4.45634281365173
"FBLN7",-0.373884204747519,-0.763012689961222,0.991949990807002,-0.601119436308666,-0.869742127286751,-0.471288955201659,-0.841371517604131,-0.701581874725938,-1,-0.706118251179854,-0.563323317875265,-0.96417573970557,1.11379992482938,0.18437886780292,-0.719677416285538
"ZC3H8",3.06566987003883,2.94412635826752,2.98066832850447,3.08101768116587,2.81696004112453,3.08319501348044,3.18334069379477,3.1486700322236,2.87230265067188,3.00628209659948,3.2643837381237,2.95719777837422,4.22913966540682,3.79055586458486,2.99316156084819
"ZC3H6",4.30329094273621,4.56734924089083,4.48150570576415,4.49601495427302,4.43553592505618,4.23516499461097,4.54462797636497,4.38592062506548,4.09513657509882,3.95963347008757,5.36949694199738,5.63345245926399,4.26819911440366,5.26322840520379,4.91060990104513
"RGPD8",0.509733214781143,1.01746826304586,0.959988709334675,0.627632165357169,0.866196194231619,0.690619673752046,1.41958031878295,0.60531621931549,0.203166493223535,0.968847721900736,2.24129092337435,1.76186849970189,0.644948029078469,2.8100318368842,0.877556684701233
"TTL",4.93086485818694,5.22419389417531,5.38052913781821,5.01695549459502,5.13686107558971,5.39197717595036,5.63844489860177,5.29822432691403,4.21079027230089,5.30570632383185,6.11350949294967,6.02047356020914,5.17936438806275,6.17752057910256,4.90089529101411
"POLR1B",2.42863657720291,2.24803821278183,2.21405912245937,2.31864665255535,2.3456041259659,2.37628509445937,2.50175299530969,2.51316024111057,1.25800377031571,2.37521691339861,3.29667924897736,3.25758677552516,2.73903227747155,3.37424895083085,2.43664261440909
"CHCHD5",5.76910365271349,5.85285004802834,5.7798336770765,5.97688299826316,5.84355841216292,5.76373998199379,5.52805258737252,6.03286351233782,6.04291437633038,5.71978954545221,5.08338937321268,5.36079725650504,6.35075187932328,5.1471289979084,5.88785014855651
"AC012442.1",-0.961324743510384,-0.904190303720442,-0.860296048990098,-0.943679292065906,-0.942729383177565,-1,-0.907231617946939,-0.945777755500829,-0.913187468262394,-0.967767327810798,-0.781967848029252,-0.766116259497187,-0.858649534960548,-0.767734442156879,-0.946406205662766
"AC079922.2",1.94183307283574,1.59455145621697,1.53803280557667,1.58883578814846,1.4581173255281,1.5675589498101,1.50645632098378,1.44093666252846,1.34862833078291,1.59953916252017,1.77527471209261,1.46613732767093,2.21245684057408,1.70372964323524,1.8793721364103
"SLC20A1",4.29782073851066,4.18873114417868,4.10592412135319,3.79041096694799,4.30023935821632,4.55836126469048,4.517169225621,4.40212676442907,3.60038517774989,4.06563101434635,4.82702452138608,4.61609412962225,5.68038858619213,4.79245789447683,3.84254634819118
"NT5DC4",-0.172708757574121,-0.305801639275045,-0.200245971694905,-0.324492638731489,-0.101673739590118,-0.304277297142647,-0.181339659242993,-0.14857409277314,-0.831303607160893,-0.628480520696436,-0.0760500578762415,0.282804026940552,0.267120152187762,0.215717932952114,-0.272284355317248
"CKAP2L",1.05371730854038,1.62698625264865,2.17050061706601,1.05829546577715,1.36668029209045,1.62043986677231,1.92756439503898,1.81265055565991,0.991686515003888,2.39394291128188,2.17334225268533,2.34008858664617,0.780804391539356,2.65576644453015,1.55946252625982
"IL1A",3.29063328458749,3.69705839772032,4.0412084972899,3.82324199264305,4.3276540487625,4.18572474389854,3.92466235159905,4.1869270048664,1.22009753756981,3.01840123162793,3.7632913146341,3.89055777011614,2.48865399124286,4.30210524678741,3.95713194681461
"IL1B",5.61427479811139,5.65571245952257,5.73568295582394,5.30720871813671,5.96730656849388,5.66020784666614,5.30567001882337,5.74798562207447,4.93013355986138,5.18142081794001,5.49614326305036,5.5862901203055,4.32734228487001,5.96747153310472,6.16889977216365
"IL37",-0.622740483732505,-0.57419152618748,-0.492848113886333,-0.436620541496961,-0.327409148819098,-0.471288955201659,-0.516132790557757,-0.6144103161067,-0.54358592685971,-0.679772044824596,-0.425232036396836,-0.619593865008703,-0.729920685804978,-0.515331404972205,-0.472380640254862
"IL36G",-0.942369089594129,-0.922849975513389,-0.91852088469902,-0.971564828707708,-0.942729383177565,-0.877621557687647,-0.841371517604131,-0.945777755500829,-1,-1,-0.886868982291788,-0.96417573970557,-0.951328067079339,-0.89584845312421,-0.928975086733479
"IL36A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.830369819262139,-1
"IL36B",-0.961324743510384,-1,-0.97919476639418,-0.916322544166459,-0.980656083648867,-1,-1,-1,-1,-0.905385147095177,-0.886868982291788,-1,-1,-1,-0.84484527157614
"IL36RN",-1,-1,-1,-1,-1,-1,-0.737875166264086,-1,-1,-1,-1,-1,-1,-0.964440801848449,-1
"IL1F10",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.964440801848449,-1
"IL1RN",4.54913149092634,5.39871056025792,5.13040750054694,5.1647734071636,4.7026083728927,5.02314914106396,5.45839279956732,5.29752203839022,5.78260837890288,4.7664223378768,5.59400406869686,5.7583202710571,4.81535802732463,5.53420307384024,5.45815185450485
"PSD4",3.78017161184888,3.86827134519545,3.91491624547673,4.14065145952058,3.74682747635038,4.09459371003097,4.53897180900094,3.92544205235331,3.3945717328235,3.76837352964495,4.32065414528825,4.4674376038301,4.71243669477866,4.54660829508161,3.81306681693229
"AC016683.1",-1,-1,-1,-1,-1,-0.937513554314682,-1,-0.981698549847386,-1,-1,-1,-1,-1,-1,-0.981913283720199
"PAX8",3.6503943417419,3.38631809912027,3.57935100615517,3.16985349611928,4.33490966418834,3.62188812272101,3.33939528866553,2.48053089343883,3.34699989769433,4.34363150617477,3.80878906716965,4.18189228522361,2.55754230433504,1.98863360392391,3.15515738189177
"IGKV1OR2-108",-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.967767327810798,-1,-1,-1,-0.964440801848449,-1
"AC016745.1",-1,-0.849617063763297,-0.91852088469902,-0.889474902993362,-0.961568106140227,-0.897310582299336,-0.907231617946939,-1,-1,-1,-1,-0.96417573970557,-0.951328067079339,-1,-0.91175206455919
"AC016745.2",0.221159370692202,1.38295271433485,1.0985475212279,1.00920466538583,0.944175526231562,1.29571836400926,0.989884337395699,0.904879597830363,-0.146982222625648,-0.159419702992823,0.727369175923118,0.108724021425843,-0.467871993056251,0.0860575666371938,0.270801098580783
"CBWD2",2.29124408969376,2.88634872155199,2.56334767759279,3.0793198692222,2.81696004112453,2.43059809177052,2.53726199800936,2.5855200677385,3.90216369170393,3.89974695120721,3.93725885023146,3.50128416019045,3.28244322551707,3.82016850948892,3.48436774988278
"FOXD4L1",-0.961324743510384,-0.904190303720442,-1,-0.971564828707708,-0.980656083648867,-0.978869038827868,-0.976242698729222,-0.981698549847386,-0.913187468262394,-0.93623908777553,-0.923602370251443,-0.96417573970557,-0.904244721921374,-0.830369819262139,-0.964050511560278
"LINC01961",-1,-1,-1,-1,-1,-1,-1,-0.981698549847386,-1,-1,-1,-1,-1,-1,-1
"PGM5P4-AS1",-0.799073717943652,-0.960909336751117,-0.615909216626957,-0.837233529469376,-0.71788574230078,-0.877621557687647,-0.884942513830147,-0.686682578543133,-0.831303607160893,-0.653898351542419,-0.653003480064455,-0.486590087926117,-0.434039322654772,-0.737407847818898,-0.812520592097099
"FAM138B",-0.961324743510384,-1,-0.958685306586913,-1,-1,-1,-1,-1,-1,-1,-0.961295541535708,-1,-1,-1,-0.981913283720199
"RABL2A",2.60972051358854,2.36994690641279,2.15175931099039,2.29835679493522,2.34176758944517,2.09417352779247,2.52066069354505,2.04015311639289,2.31194614865023,2.27439285795861,3.46421214154577,2.9000325016228,2.82187665188894,3.17141862450911,2.302877109291
"AC017074.2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"AC017074.1",-0.980532776567438,-0.904190303720442,-0.91852088469902,-0.863117765358492,-0.980656083648867,-0.978869038827868,-0.952870286685309,-0.981698549847386,-1,-0.967767327810798,-0.923602370251443,-0.861749856431103,-0.951328067079339,-0.830369819262139,-1
"SLC35F5",3.60279229784052,3.47273189889761,3.67760959177544,3.86029429026042,3.59394427294388,3.75712834113316,3.97046042774402,3.6065912183287,3.20867108875995,3.68972374285096,4.86184296803585,4.8044087936351,3.80755184364369,4.89885922816779,3.93409810303861
"AC104653.2",-0.942369089594129,-0.941754155512302,-0.841398507327376,-0.916322544166459,-0.905774242978662,-0.877621557687647,-0.952870286685309,-0.963626359285501,-0.913187468262394,-0.967767327810798,-0.961295541535708,-0.895090318405183,-0.951328067079339,-0.964440801848449,-0.928975086733479
"AC104653.1",0.750095194821148,1.86586250262603,1.32871704602181,1.07883357302211,-0.609921289310834,-0.516247936214176,-0.660112110682946,0.967441505055231,-0.753818717226809,0.98540580263999,0.894953301967001,1.81437917444272,1.78695694618539,0.914525021734144,-0.704768248573969
"AC110769.2",1.32412072607247,1.42782819563036,1.14666682126147,1.70349104207942,1.46871030273003,1.03508825256364,1.52738182379096,1.1855683944831,0.419307896524366,1.08095146386319,2.14257783249674,1.97984335738902,0.512412533106663,1.89977356344691,1.17221755342104
"ACTR3",7.77355185088141,8.10275856569555,8.14898687970673,8.03957870657291,8.06964138730594,8.03669207548537,8.17689633915012,8.02592009859837,7.57530434532533,8.23920503640723,8.80935390527749,8.71433249204569,8.23874518558747,8.9246066188294,8.28204329843799
"LINC01191",-0.373884204747519,0.125015087338209,0.377297697282053,-0.271535938545176,0.190523216942301,0.0129771767070337,0.328222511732858,-0.243501244321243,-0.00553699701676453,0.546186811669312,-0.0968754765398438,-0.108705224565554,0.204058955375725,0.0165783476963956,-0.690011581258971
"AC110769.1",-1,-0.904190303720442,-0.91852088469902,-0.971564828707708,-0.869742127286751,-0.897310582299336,-0.778387176775515,-0.910729646875371,-1,-1,-0.781967848029252,-0.705710172083711,-0.904244721921374,-0.62210076406313,-1
"AC010982.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"DPP10",-1,-0.980322274386568,-1,-1,-1,-1,-1,-1,-1,-1,-0.851047710855344,-0.96417573970557,-1,-1,-0.981913283720199
"DPP10-AS3",-1,-1,-1,-1,-1,-1,-1,-0.981698549847386,-1,-1,-1,-1,-1,-1,-1
"DPP10-AS2",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"DPP10-AS1",-1,-0.980322274386568,-1,-1,-1,-1,-1,-1,-1,-1,-0.851047710855344,-1,-1,-0.964440801848449,-1
"AC009312.1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"DDX18",6.78584261647749,6.75766260692245,6.74285766507039,6.85315015841312,6.72162385418017,6.71464898187475,6.79340831217151,6.80061952969034,6.59814045567648,6.56568748913047,6.90874048901504,6.90145881652289,6.56012557220393,6.86879904761247,6.94972556253707
"AC009404.1",0.0135570125870767,0.279906464085965,0.0730960777901697,0.146799869540928,-0.0105785932853001,0.37490202166103,0.177520239112153,0.210974437432517,0.0386890023648061,-0.0883896719130983,0.365736004450348,0.267818515168211,0.721997150614927,0.6762467343469,-0.339782490957986
"CCDC93",4.10799221292124,4.48259498718781,4.52902558825947,4.29929510983435,4.47328656778127,4.33926078107785,4.64377946694119,4.41124450177449,3.07702254830069,4.55944262512912,5.28347976164212,5.34482027382385,4.74233539137768,5.5271941547346,4.60360135883173
"AC009303.2",-0.980532776567438,-1,-0.958685306586913,-1,-0.980656083648867,-1,-0.952870286685309,-0.893519796739912,-0.913187468262394,-1,-0.653003480064455,-0.461399884530788,-1,-0.25690846664342,-0.964050511560278
"AC009303.3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.929219537348086,-1,-0.89584845312421,-1
"INSIG2",3.54771181520871,3.6481176462697,3.55191821204832,3.52076934825985,3.48597929379266,3.51701807519203,3.58472450420121,3.48766571823347,3.89616649122661,3.70480089297375,4.07513748820723,3.93273520229635,4.07172183550843,4.0209033135933,3.44061551085514
"AC093901.1",-0.782122586874147,-0.814349041960259,-0.78614719270296,-0.837233529469376,-0.81732710155825,-0.897310582299336,-0.841371517604131,-0.876512824458614,-0.610316592311451,-0.788172823500432,-0.816094354263401,-0.861749856431103,-0.337056240839554,-0.707705639972247,-0.91175206455919
"LINC01956",-1,-1,-0.97919476639418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.981913283720199
"EN1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"MARCO",10.9173514609417,10.7840587606492,11.2176963290064,10.8854072664186,10.2024034496512,10.6757962357858,10.5695470372261,11.2184150928461,10.3335169519605,11.0044469778478,11.15373540066,11.0552283972542,9.77181206732629,10.8869156496224,10.9720421188755
"AC013457.1",0.431963952601557,3.17991346564094,1.21596406965885,0.306256763043569,4.77481137677971,4.33715602020469,1.33190136619457,0.699057073467876,-0.19738977313034,1.5778653293589,1.92223981825005,1.50499604592679,0.0210323532960532,1.08543256049697,0.822016214554897
"C1QL2",-0.980532776567438,-1,-0.938463328692364,-1,-1,-1,-0.929870491340257,-0.981698549847386,-1,-1,-0.816094354263401,-1,-1,-0.964440801848449,-0.946406205662766
"STEAP3",4.24401687664628,3.91892508274371,4.59641115459319,4.48387387838389,3.94381039207535,4.61113880264966,4.24323812735053,4.22238651028944,3.81266525848023,4.38867590891367,4.74455329185668,3.98292000437037,4.35663302244651,4.26887628410597,3.95008369900824
"STEAP3-AS1",-0.961324743510384,-0.831875285596673,-0.860296048990098,-0.762255794713455,-0.905774242978662,-1,-0.976242698729222,-0.910729646875371,-0.913187468262394,-0.93623908777553,-0.71604510721404,-0.829162515682877,-1,-0.464770715403478,-0.946406205662766
"C2orf76",2.48923222106967,2.94926591779016,2.54011664022511,2.79480211554989,2.65325387989416,2.59463781977939,2.87754823010492,2.87130326990441,2.7710742032814,2.84778732370606,2.54671676923592,2.49610729968812,3.03012610215484,2.47978520155936,3.02593180917565
"DBI",8.84323785617936,8.53659362111765,8.97494957698229,8.66356788770033,8.62202988950808,8.99787725781951,8.679113913338,8.79766343294586,8.63693902010318,9.01543072718082,7.90459006852476,7.74152679104399,8.66052384972274,8.08414901612023,8.90304501769044
