"GENENAME","log2FoldChange","padj"
"MECP2",-2.29477245941244,0.00034209968186325
"PLAU",-2.29759730060581,0.00520252644211097
"ZNF516",-2.30804918364614,0.00211992845906272
"PNPLA1",-2.30952827649538,0.013242066199514
"IGHA1",-2.3100575629536,0.0001433976421391
"TMEM120B",-2.31325960396625,0.0287117972528895
"EGR3",-2.31472242430662,0.00971327834417696
"MMP9",-2.32612434161486,0.00029566512296249
"P2RX5",-2.3270441605236,0.00388314716659048
"CXCR2",-2.34156447262735,0.0230124104031986
"ENSG00000275464",-2.34428085426151,0.047335270574269
"DGAT2",-2.34461546358102,0.0186173883767149
"LTF",-2.34984932925471,0.00152096057158219
"RUBCNL",-2.35524771238407,0.00011527925659533
"SEC14L2",-2.35786393591576,0.012290206137501
"MMP8",-2.3603475039221,0.00816854739119747
"VSIG4",-2.36749523009351,0.00012266356719766
"GRAP2",-2.37144354736651,0.00541727932453978
"TTTY10",-2.37280916742264,0.0226445080802791
"LILRB5",-2.37326647939184,0.00071764949045932
"HCAR3",-2.37982268024702,0.00544732939607306
"HMGN4",-2.39751053111795,0.00209357311334128
"HLA-DRB5",-2.40579940122054,0.00020718357100402
"ENSG00000250575",-2.42440634688202,0.0345022857551523
"APOE",-2.42459620789402,0.000353796129997
"LEF1",-2.42938934708575,0.00049837402850947
"IFITM10",-2.43625954485584,0.030831174925723
"SCML1",-2.44092463803606,0.00294407247225174
"GNG7",-2.45102471725398,0.0115062668901646
"ADD2",-2.46605260833233,0.0188501108626897
"TNF",-2.47355590686133,2.95853960212517e-05
"CHD2",-2.48544229717564,1.65092141374959e-05
"ENSG00000290577",-2.48878075982369,0.0380401639923528
"SIRPB1",-2.49708259243111,0.0107584522727206
"TP53",-2.49776876472351,0.0020939530056489
"MRC1",-2.50252858029637,7.06652250912575e-05
"IL23A",-2.5046213403242,0.00624095681664
"ENSG00000278600",-2.50945467937734,0.0156922756318436
"CMKLR1",-2.51939760192119,0.00296779979112493
"MS4A1",-2.52243144975562,0.00155566180209597
"SPTA1",-2.52340721030138,0.00144372632708546
"IGHG1",-2.52784055353363,6.57309024614146e-05
"SIGLEC5",-2.53159145989301,0.00155566180209597
"AHSP",-2.53841104295418,0.00491652133520818
"TENM1",-2.55682194361286,0.0109322996016411
"IGHD",-2.56833894446569,0.0028343615981948
"IKZF5",-2.57166827501303,0.00169763532967915
"CEACAM8",-2.59662205479448,0.00756402018524145
"ENSG00000188897",-2.60088900302073,0.0416997138118624
"AEBP1",-2.60486428610941,0.0065895894362407
"GPRASP1",-2.62730868180825,0.00256400848342011
"ENSG00000284691",-2.64258450303359,0.0121666305103966
"CXCL1",-2.64846547746816,5.58837088189162e-05
"SPTB",-2.65462230720045,0.0025956018159566
"CD79A",-2.67632736232951,0.00024526838612031
"EPB42",-2.67830161931544,0.00826966596995525
"MCOLN2",-2.68988081885445,0.0104757661629693
"ZNF585A",-2.69342491821215,0.0304868205056879
"SPRED1",-2.7027154390158,0.0147525752026039
"BCL7A",-2.70509595482376,0.0109017668600892
"MYOM2",-2.72442993187919,0.00956134842660534
"DNAJA4",-2.73392908381834,0.00044598163903972
"HLA-DRB6",-2.80392313892324,0.0299258602546253
"GEM",-2.81293765364295,0.00440966027023451
"HBB",-2.83282953503119,2.22072719035761e-05
"PSG4",-2.8565873802068,3.7787518979147e-05
"MEG8",-2.86721832836895,0.00364054710908601
"ANKRD22",-2.87431807635246,0.0193508170877516
"ENSG00000284931",-2.88697200889319,7.02628064664874e-06
"KLF1",-2.90620090353734,0.0327832042440868
"FCRLA",-2.90656183734984,0.0354825871627369
"ABCA5",-2.91569681430314,0.0006689136628135
"IL6",-2.92002189537141,3.57627800868772e-07
"CXCR1",-2.92248083353944,0.0098137040269277
"UPB1",-2.92280364225466,0.0162356190236592
"GOLGA6L9",-2.93165881292039,0.044045752305853
"CCL3",-2.95530423907995,1.22015220177401e-06
"CCL3L3",-2.95979477438498,0.00093515579376309
"IGKC",-2.97588203068293,3.14165287709995e-07
"NTNG2",-2.98319158415296,0.0162180726540238
"ALAS2",-2.99023519378887,7.20429354253634e-06
"PELI1",-2.99244759592895,9.86467134155761e-08
"ENSG00000289707",-3.00344040780988,0.00696578918135897
"PSG9",-3.01755355679077,1.71935501109655e-05
"POLR2J3",-3.0275834780851,1.61653516109063e-05
"CYP4F3",-3.03111219058816,0.00417136396714402
"IGKV3D-11",-3.04521311784706,0.0327832042440868
"DNAAF1",-3.04811921722455,4.5947260961961e-05
"RGL4",-3.05194045616853,0.00185655236291313
"CCL4",-3.05757088964742,3.72379795082327e-07
"HBA2",-3.07210757498435,2.56234804820312e-06
"POLG",-3.07271377119112,2.79207375003746e-06
"ENSG00000239920",-3.07680344453201,3.27857472405176e-07
"MAILR",-3.10181965745521,4.40456300999965e-06
"KEL",-3.15592644211969,0.0327832042440868
"IGHV5-51",-3.15725892027908,0.0382508174785786
"CD1C",-3.18791976569174,0.0216094968650535
"FFAR2",-3.19054380926673,0.00013958106499454
"POMK",-3.19878150591039,0.0001733783112888
"IGLC1",-3.20489822563755,0.0013812703799638
"APOC1",-3.22906830099419,0.00013830723946388
"SNHG30",-3.24444445678942,0.0288985613619793
"ZNF236",-3.26582883490036,3.75047388086897e-05
"FAM30A",-3.28435897334865,0.00025739447230096
"HBA1",-3.29227905579768,1.15801840699043e-09
"LRMDA",-3.29445234746774,0.00698707076161857
"PGLYRP1",-3.31254069126384,0.00042818180262536
"SOX6",-3.32142231134522,0.0231392857985626
"ENSG00000289690",-3.33360163643534,0.0325027713074103
"ACOD1",-3.33653286399476,1.75773679212711e-07
"MGAM",-3.33920837620151,2.48648208728894e-05
"PDE9A",-3.35977431594191,0.0400265217274455
"FCGBP",-3.36581164137761,2.28073346178262e-07
"ZNF215",-3.40441737806674,0.0311241610825471
"CCL4L2",-3.43394339404033,4.22131674200964e-06
"OSBP2",-3.44931702191905,0.00089336455325851
"ENSG00000280433",-3.46115419152448,0.0356162539870932
"ALOX15B",-3.4648498471692,0.0354481850149644
"SIPA1L3",-3.48227772941939,6.94262362109793e-08
"LYVE1",-3.51405319381603,6.72614082411437e-05
"SPATA6",-3.53013556702627,0.0206786845709277
"HLA-L",-3.54407649008881,8.14307533806599e-06
"ORM1",-3.57013975950502,6.86570994949017e-06
"XGY2",-3.57636904332299,0.00027187525291736
"IGHV3-23",-3.62716071986,0.00734338167220686
"DDX12B",-3.62799109945189,0.0265609292938146
"SLC4A1",-3.62829503292495,2.174112368886e-07
"KRT1",-3.69137510679725,0.0416602882156001
"HBD",-3.71791192177053,0.00510324791049474
"HBG2",-3.7298920010446,1.53668139730839e-11
"HSP90AA6P",-3.74425572494666,0.00188192145650695
"ARG1",-3.75686611577574,2.22148448017554e-05
"HBM",-3.75936116947629,0.0003762149559959
"CA11",-3.7746440545604,0.00528664231474019
"IGKV3-11",-3.77672938007528,0.00342323892342257
"CRISP3",-3.79282681263875,0.00020236103939692
"IGKV3-20",-3.83733684623077,2.46392975311887e-05
"GYPA",-3.96281144915109,0.00047967709634228
"IGKV1-5",-3.98093225075518,0.00207414132646222
"FGF13",-3.98726623432169,0.0146764019343698
"B3GNT8",-4.0208763608106,0.0140257633422575
"HEMGN",-4.02240333337517,5.14147428928967e-07
"HBG1",-4.02381301991596,2.60521027540704e-13
"USP9Y",-4.0908365995164,2.08964614402536e-06
"TIMD4",-4.10451036998146,0.0482942393004876
"CGB5",-4.18894895697046,0.0104803082149894
"TMCC2",-4.19279138618653,1.65092141374959e-05
"IGHG4",-4.2113959767132,0.00058221072346315
"CACNA1F",-4.27576293248887,0.0364025415985392
"BTNL8",-4.27975604592661,0.047335270574269
"IGHG3",-4.28789814085884,4.32850906960233e-07
"PMS2P3",-4.40448097930633,0.0447113835822865
"GPR171",-4.43152757208171,1.76228087702276e-08
"HBZ",-4.43236964106993,0.0156922756318436
"IGSF9B",-4.52111893653028,1.26016935726598e-09
"PI3",-4.57421056290512,0.00037109402847752
"RIPOR3",-4.6387028923005,0.00176348555106798
"LINC00608",-4.68514282030728,0.0473528738159186
"LGALS2",-4.6985130746166,0.00419382143472654
"RASL10B",-4.72511638478784,0.0203086719013576
"IGHV1-69D",-4.74820366285071,0.0167130588462346
"CCR9",-4.80007978844008,0.00953883722594622
"RPS4Y1",-4.80448666156454,5.17392394593008e-11
"POLR2J4",-4.92821361673654,0.00269102410848534
"ZDHHC11B",-4.97750870031974,1.20037791278198e-06
"ZNF396",-4.98112145702195,0.00918005073608622
"SYNGAP1",-4.98598831343491,1.98360704077196e-18
"ENSG00000272980",-5.28607923932035,0.00397805962470019
"EIF1AY",-5.28939776599727,7.69281025355309e-08
"ENSG00000229337",-5.35231175495719,0.00818379651784516
"IGLV3-21",-5.36348755275713,0.0449517317722332
"IGHGP",-5.3656280242916,0.0445462014456528
"KDM5D",-5.42299300519799,1.58995185900211e-09
"MDGA1",-5.50780475946574,0.0268097112663233
"IGHG2",-5.51402176766504,5.71211481547799e-07
"IGLV2-23",-5.60131091332041,6.15678691634727e-05
"IFIT1B",-5.68148381972337,0.0278862250769847
"LEF1-AS1",-5.72607728771881,0.00097081867020306
"S100B",-5.87556895668304,0.00071764949045932
"C18orf32",-5.93795322248691,6.87391194458557e-11
"ENSG00000206567",-6.02611481495547,0.0272427984647516
"IGKV2D-28",-6.04351250753925,0.00959185546929188
"EEF1A1P13",-6.07481524193217,7.36264026617983e-18
"PPP5D1P",-6.10817998724583,0.0204189588522415
"UTY",-6.35683789475619,8.64713568591004e-06
"SLX1A",-6.39051085657298,0.00856606413705536
"NACAD",-6.62080888945996,0.019903465748353
"DELEC1",-7.02826573445895,0.0252829674046637
"ENSG00000261216",-7.1974243948095,0.0444027604770194
"ENSG00000269693",-7.1974243948095,0.0444027604770194
"CA4",-7.23530690333647,0.0425580073282418
"ENSG00000173366",-7.25713794717459,0.0402253487139798
"NUDT4P2",-7.3283970202054,0.0354825871627369
"IGHV4-4",-7.33133507774968,0.0354825871627369
"HMGN2P5",-7.34328526247786,0.0382830887895719
"LINC03025",-7.42450103019173,0.043034008156665
"ENSG00000249590",-7.44572613359132,0.0297869900706889
"TMEM255A",-7.45842668526786,0.0390507637027949
"IGLV2-8",-7.4592812791565,0.0315568991575841
"LINC02301",-7.55202442697676,0.0297582499531721
"IFNB1",-7.55683429308388,0.026424116463913
"DDX3Y",-7.56511343903535,9.42001813241001e-29
"ZNF815P",-7.58948182070021,0.0239969259696486
"IGLV1-51",-7.59440429242167,0.0229525202560834
"ENSG00000263276",-7.59946675083523,0.0244039609237134
"ENSG00000268083",-7.6018141007595,0.0218284383090065
"7SK",-7.63371633075722,0.0235278315359153
"HERC2P3",-7.65880440797831,0.0328764008783711
"IGKV1-17",-7.66456363163855,0.0195433862725396
"MRPS31P5",-7.72225732922297,0.0174733392123224
"LINC00683",-7.76267707733613,2.17544395178897e-06
"ENSG00000233870",-7.76707505177511,0.0162032919553869
"NCF1B",-7.78802826362097,0.025453113920102
"ENSG00000142539",-7.8104067924919,0.0149003729410881
"ENSG00000285458",-7.89535636106118,0.0124933993484027
"ENSG00000273784",-7.97131413475931,0.0110509467509902
"ENSG00000290466",-8.12050318902403,0.00867680955353757
"ENSG00000259132",-8.14908549151899,0.00837291093913179
"LINC02887",-8.15275756396727,0.0146359326271922
"ENSG00000255641",-8.16296540409631,0.00818636262333356
"ENSG00000290680",-8.18193994500573,0.00755596821996292
"IGKV3D-20",-8.35593633546934,0.0102660755939955
"NPIPA5",-8.36226894222577,0.00510324791049474
"ZFY",-8.58104936463183,3.48016125239378e-06
"ENSG00000288632",-8.6798665344622,0.00256232341054242
"RPL13AP5",-8.8948284361039,0.0018480494985267
"IGLV2-14",-8.89834794136833,0.00221978795183815
"ENSG00000289733",-9.17990767622018,0.00133559349371423
"EIF3FP3",-9.83952982950965,0.00018554807090309
"TXLNGY",-10.2835353555462,7.32485573700118e-05
"PRKY",-11.1367640481077,1.52795346870981e-05
"ENSG00000267645",-21.879408365622,0.00520252644211097
