"Enriquecido_En","ID","Description","enrichmentScore","p.adjust","setSize","core_enrichment"
"Femenino","GO:0001525","angiogenesis",0.424248463394529,4.60098039215686e-09,492,"THBS1/TNFAIP3/EREG/IL1B/CCN2/MMRN1/SH2D2A/CAMP/F3/IL6/SULF1/ADAMTS1/CDH13/LRG1/COL8A1/PPP1R16B/ECSCR/CXCL8/LEF1/ETS1/CD34/NPR3/MCAM/TIE1/CEACAM1/ITGA2B/THBS4/COL4A1/CCN1/ADGRG1/GADD45A/PTGS2/ZC3H12A/EGR3/CLEC14A/CAV1/IGFBP7/UNC5B/PTPRB/CHI3L1/FZD4/E2F7/EDN1/VEGFA/ANXA3/ROBO4/RAMP2/TGFA/CD93/TBXA2R/FYN/CHRNA7/RUNX1/RHOJ/HIF1A/HSPG2/JAM3/ADAMTS9/HOXB3/MEIS1/PRKCA/S1PR1/VASH2/ANPEP/CCL24/PXDN/ERAP1/EPHA2/STIM1/ATP2B4/PLCG1/HK2/HIPK2/JAG1/ISL1/TNFSF12/CXCR3/RASIP1/BTG1/ROBO1/TEK/PDGFRB/MINAR1/KLF4/ADAM8/WARS1/IL1A/NRARP/GPR4/LOXL2/PIK3CD/E2F8/IL10/PDE3B/SLC12A6/TSPAN18/JAK1/TMIGD2/HPSE/HLA-G/APLN/ANG/COL4A2/THBS2/MFGE8/LEPR/MIA3/EMILIN2/DCN/HYAL1/PRKCB/ADAM15/TGFBI/DDAH1/PRKX/NR4A1/HSPB6/BRCA1/TNF/PTPRJ/PROK2/SLC12A2/STAB2/CCDC134/PTK2B/SEMA4A/PRCP/ANGPT1/EGFL7/ENPEP/SYK/STAT3/PIK3CG/CYBB/CLDN5/EDN2/NOTCH2/COL18A1/SOX17/SERPINF1/MTDH/ABL1/APOD/JMJD6/ARHGAP22/C5AR1/CARD10/ABCC8/RNF213/MAPK7/GRN/WASF2/EMILIN1/DLL4/ADGRB1/MMRN2/ITGB8/TSPAN12/NOTCH1/CEMIP2/FASLG/S100A1/CD160/JUN/CYP1B1/CCN3/MYH9/HMGB1/ITGB2/KDR/FGFR2/ADTRP/PECAM1/VAV2/RTN4/ALOX5/HOXA5/MAPK14/CD36/EFNB2/ITGA5/VEGFC/RSPO3/PLXND1/SFRP1/ITGB1/CX3CL1/STK4/POFUT1/NOTCH4/AGO1/STAT1/SPHK1/TGFBR2/ROCK1/ESM1/PLXDC1/KLF2/SEMA5A/PIK3R3/CD47/DLL1"
"Femenino","GO:0070663","regulation of leukocyte proliferation",0.453500879588045,4.60098039215686e-09,251,"TNFAIP3/IL1B/IL6/CD24/CD3E/CLC/ZAP70/IDO1/CD6/PRKCQ/FCRL3/PTPN22/KITLG/IL2RA/CD55/GPR183/BST1/KIT/CR1/VCAM1/IKZF3/ARG1/NFATC2/PLA2G2D/IRS2/MPL/CD40LG/MNDA/SLAMF1/CD38/LGALS9B/TNFRSF21/IRF1/IL12RB1/CARD11/SPN/TNFRSF9/TNFSF13B/LILRB2/PTPRC/CCL5/CD37/RAC2/TNFSF9/TNFRSF13C/IL1A/CD70/IL10/CD1D/CORO1A/HLA-E/CSF1/RASSF5/TMIGD2/HLA-G/CTLA4/HLA-DPA1/ATAD5/FOXJ1/PKN1/IL33/CD22/CCDC88B/VTCN1/TYK2/AGER/TNFRSF4/TNFRSF14/TNFSF8/MYD88/CD28/LAPTM5/CD300A/SYK/RASAL3/ICOSLG/CSF2RB/TNFSF13/TNFRSF1B/CD86/TMEM131L/VSIR/TLR4/BTLA/NCKAP1L/IGF1/SCRIB/HHLA2/PRNP/ATM/TYROBP/SASH3/BTK/TSPAN32/RIPK3/CRTAM/PYCARD/HLA-DRB1/CDKN2A/HLA-A/HLA-DPB1/HMGB1/MEF2C/CD74/HLA-DMB/CNN2/STAT6/IL6ST/INPP5D/IL15/CD80/IL5RA/TNFSF4/TGFBR2/CDKN1A/MAD1L1/CD4/CD46/CD209/GPNMB/LST1/ZBTB7B/MAPK3/TICAM1/RC3H1/BST2/FCGR3A/FCGR2B/PPP3CA/CD40/LILRB1/TCF3/SLC39A10/IL23R"
"Femenino","GO:0050670","regulation of lymphocyte proliferation",0.458667678386569,4.60098039215686e-09,228,"IL1B/IL6/CD24/CD3E/CLC/ZAP70/IDO1/CD6/PRKCQ/FCRL3/PTPN22/KITLG/IL2RA/CD55/GPR183/BST1/CR1/VCAM1/IKZF3/ARG1/NFATC2/PLA2G2D/IRS2/MPL/CD40LG/MNDA/SLAMF1/CD38/LGALS9B/TNFRSF21/IRF1/IL12RB1/CARD11/SPN/TNFRSF9/TNFSF13B/LILRB2/PTPRC/CCL5/CD37/RAC2/TNFSF9/TNFRSF13C/IL1A/CD70/IL10/CD1D/CORO1A/HLA-E/RASSF5/TMIGD2/HLA-G/CTLA4/HLA-DPA1/ATAD5/FOXJ1/PKN1/CD22/CCDC88B/VTCN1/TYK2/AGER/TNFRSF4/TNFRSF14/TNFSF8/MYD88/CD28/LAPTM5/CD300A/SYK/RASAL3/ICOSLG/TNFSF13/TNFRSF1B/CD86/TMEM131L/VSIR/TLR4/BTLA/NCKAP1L/IGF1/SCRIB/HHLA2/PRNP/ATM/TYROBP/SASH3/BTK/TSPAN32/RIPK3/CRTAM/PYCARD/HLA-DRB1/CDKN2A/HLA-A/HLA-DPB1/HMGB1/MEF2C/CD74/HLA-DMB/IL6ST/INPP5D/IL15/CD80/TNFSF4/TGFBR2/CDKN1A/MAD1L1/CD4/CD46/CD209/GPNMB/LST1/ZBTB7B/TICAM1/RC3H1/FCGR3A/FCGR2B/PPP3CA/CD40/LILRB1/TCF3/SLC39A10/IL23R"
"Femenino","GO:0045785","positive regulation of cell adhesion",0.424895902411592,4.60098039215686e-09,455,"CEACAM6/CTSG/ELANE/OLFM4/IL7R/IL1B/AZU1/MMRN1/ZBTB16/IL6/HLA-DQB1/CCL21/SKAP1/CD24/PODXL/CDH13/CD3E/HLX/LCK/COL8A1/ZAP70/SELP/LEF1/CD6/NFKBIZ/ETS1/NLRP3/VNN1/ICOS/TESPA1/RHOH/CCN1/ADGRG1/CXCL12/PRKCQ/NRG1/EGR3/CAV1/KITLG/IL2RA/CD55/PDPN/PLAUR/ITGA2/SPOCK2/KLRC4-KLRK1/VEGFA/HSD17B12/HLA-DQA1/SMARCD3/FYN/NR4A3/RUNX1/CR1/IL4R/VCAM1/FERMT1/DPP4/FUT3/FUT4/RUNX3/CD40LG/PPM1F/PRKCA/SOX12/LAMB1/SLAMF1/CD83/IL12RB1/CARD11/KLRK1/SPN/ITGA4/TNFSF13B/LILRB2/SIRPG/PTPRC/IL2RG/SFN/SIRPB1/CD5/CCL5/TEK/CCR7/ADAM8/TNFSF9/TNFRSF13C/IL1A/ITPKB/CD70/CYLD/PIK3CD/IL10/CD1D/CORO1A/CD44/HLA-E/JAK1/MYADM/CSF1/IL6R/SOX4/TMIGD2/IFNG/HLA-G/EMILIN2/HLA-DPA1/PREX1/HYAL1/CCDC88B/ADAM19/TNF/RET/PTPRJ/VTCN1/TYK2/AGER/PTK2B/TNFRSF14/CD28/FUT7/ANGPT1/F11R/SYK/RASAL3/ICOSLG/LAMA1/FLOT2/COL16A1/VAV1/SAA1/CD86/ABI3BP/ABL1/CYRIB/VSIR/EMILIN1/FLNA/NCKAP1L/IGF1/HLA-DRA/HHLA2/UTRN/DOCK8/B2M/ATM/SASH3/LAMC1/LIF/ADAM9/PYCARD/HLA-DRB1/CD160/HLA-A/HLA-DPB1/CDK6/LGALS1/HMGB1/ITGB2/KDR/SMAD3/CD74/HLA-DMB/ALOX5/FBLN2/IL6ST/RARA/FCHO1/CD36/EFNB2/MAP3K8/ITGA5/NFKBID/IL15/HLA-DOB/GPR65/ZBTB1/CD80/SFRP1/CHST2/LAMA2/CX3CL1/KLHL25/STK4/HLA-DMA/TNFSF4/TGFBR2/ROCK1/IRAK1/SIRPA/CCDC80/CD4/CD46/CD47/ACTB/CD209"
"Femenino","GO:0032944","regulation of mononuclear cell proliferation",0.456164962757149,4.60098039215686e-09,231,"IL1B/IL6/CD24/CD3E/CLC/ZAP70/IDO1/CD6/PRKCQ/FCRL3/PTPN22/KITLG/IL2RA/CD55/GPR183/BST1/CR1/VCAM1/IKZF3/ARG1/NFATC2/PLA2G2D/IRS2/MPL/CD40LG/MNDA/SLAMF1/CD38/LGALS9B/TNFRSF21/IRF1/IL12RB1/CARD11/SPN/TNFRSF9/TNFSF13B/LILRB2/PTPRC/CCL5/CD37/RAC2/TNFSF9/TNFRSF13C/IL1A/CD70/IL10/CD1D/CORO1A/HLA-E/CSF1/RASSF5/TMIGD2/HLA-G/CTLA4/HLA-DPA1/ATAD5/FOXJ1/PKN1/CD22/CCDC88B/VTCN1/TYK2/AGER/TNFRSF4/TNFRSF14/TNFSF8/MYD88/CD28/LAPTM5/CD300A/SYK/RASAL3/ICOSLG/TNFSF13/TNFRSF1B/CD86/TMEM131L/VSIR/TLR4/BTLA/NCKAP1L/IGF1/SCRIB/HHLA2/PRNP/ATM/TYROBP/SASH3/BTK/TSPAN32/RIPK3/CRTAM/PYCARD/HLA-DRB1/CDKN2A/HLA-A/HLA-DPB1/HMGB1/MEF2C/CD74/HLA-DMB/CNN2/IL6ST/INPP5D/IL15/CD80/TNFSF4/TGFBR2/CDKN1A/MAD1L1/CD4/CD46/CD209/GPNMB/LST1/ZBTB7B/TICAM1/RC3H1/FCGR3A/FCGR2B/PPP3CA/CD40/LILRB1/TCF3/SLC39A10/IL23R"
"Femenino","GO:0071216","cellular response to biotic stimulus",0.450410513900805,4.60098039215686e-09,238,"CTSG/BPI/TNFAIP3/IL1B/CAMP/LCN2/IL6/LTF/MMP8/CXCL8/PDE4B/FCAR/NFKBIA/CD6/NFKBIZ/NLRP3/GFI1/CEBPE/PPBP/ZC3H12A/PTPN22/MMP9/GBP5/SPON2/CD55/ARID5A/KLRC4-KLRK1/TRIB1/TBXA2R/STAP1/ZFP36/PRKCA/CD14/PPP1R15B/IRAK3/APAF1/CXCL9/VIM/TSPO/ANKRD1/SIGIRR/KLRK1/LILRB2/CARD16/HMGB2/IL1A/ADAMTS13/IL10/CASP1/TLR1/LILRA2/PTAFR/TNF/CAPN2/SLX4/MYD88/TNIP3/SYK/TLR5/NOTCH2/ABCA1/TNFRSF1B/CD86/MTDH/ABL1/IRAK2/IRF8/CYRIB/PF4V1/PLCG2/TLR4/B2M/NOTCH1/BTK/TLR2/ADAM9/PYCARD/HMGB1/MEF2C/TICAM2/SMC1A/RARA/PRPF8/MAPK14/CD36/EFNB2/CXCL5/IL1F10/CD80/HCK/CX3CL1/SBNO2/TNFSF4/SCIMP/IRAK1/LY86/SIRPA/CSF3/EIF2AK3/LDOC1/SPI1/MAPK3/TICAM1/BMP6/FCGR2B/CD40/LILRB1/BCL10/LY96/ABCB1/CARD8/CD68/AXL"
"Femenino","GO:0002695","negative regulation of leukocyte activation",0.456966239089697,4.60098039215686e-09,190,"CTSG/BPI/TNFAIP3/HLX/TARM1/IDO1/PGLYRP1/TIGIT/LDLR/TBX21/ZC3H12A/PTPN22/LAG3/CD69/IL2RA/CST7/RUNX1/CR1/IL4R/IL31RA/ARG1/PLA2G2D/RUNX3/SAMSN1/MNDA/LGALS9B/JAK3/TNFRSF21/IRF1/DTX1/CLEC12A/SPN/IFNB1/LILRB2/PTPRC/BANK1/CD300LF/CD37/TBC1D10C/NRARP/FGR/IL10/HLA-E/RASSF5/ADORA2A/HLA-G/CTLA4/FOXJ1/PKN1/VTCN1/CNR2/TNFRSF14/LAPTM5/CD300A/CD86/TMEM131L/VSIR/GRN/BTLA/SYT11/FGL2/PAG1/SCRIB/PRNP/ID2/ATM/TYROBP/BTK/TSPAN32/CRTAM/HLA-DRB1/CDKN2A/LGALS1/HMGB1/CD74/INPP5D/CD80/SFRP1/CX3CL1/TNFSF4/MAD1L1/LAX1/MILR1/LOXL3/GPNMB/LST1/ZBTB7B/MAPK3/RC3H1/MICA/FCGR2B/LILRB1/CD33/TNFRSF13B/PRKAA1/AXL"
"Femenino","GO:0006909","phagocytosis",0.447820515869501,4.60098039215686e-09,228,"THBS1/PTX3/PRTN3/ELANE/AZU1/FCGR2C/CEBPE/IL2RB/LDLR/SPON2/FCER2/RAB20/ITGA2/PEAR1/ANXA3/BLTP1/PLSCR1/ICAM3/CD93/FYN/NCF4/STAP1/ITGAM/FPR2/CD14/SLAMF1/FCGR2A/FCGR1A/ANO6/FCN1/SIRPG/PTPRC/IL2RG/SIRPB1/RUBCN/XKR8/CD300LF/XKR6/FGR/RAB27A/CDC42SE2/CORO1A/GZMK/NCF2/GPR18/ADORA2A/IFNG/MFGE8/LEPR/SLC11A1/PTPRJ/TMEM175/AGER/SPG11/XKR4/MYD88/DOCK2/CD300A/SYK/STAT3/VAV1/MYO1G/TM9SF4/CD302/CFP/ABCA1/ABL1/C1R/JMJD6/IRF8/PLCG2/LRP1/CEACAM4/TLR4/MARCO/SYT11/NCKAP1L/ADGRB1/FCGR1BP/TYROBP/FCER1G/BTK/TLR2/TUB/PYCARD/BIN2/ARAP1/CYBA/RAB31/LYST/MYH9/HMGB1/ITGB2/PIP5K1C/TICAM2/CNN2/PECAM1/VAV2/C4BPB/RARA/CD36/PLD4/C2/IL15/HCK/ITGB1/SPHK1/SIRPA/IL15RA/ABCA7/CD47/ARHGAP25/CAMK1D/C4A/COLEC11"
"Femenino","GO:1902105","regulation of leukocyte differentiation",0.431200180016464,4.60098039215686e-09,305,"IL7R/ZBTB16/LTF/CD2/HLX/LCK/ZAP70/LEF1/NFKBIZ/NLRP3/TMEM176A/VNN1/PGLYRP1/CEACAM1/TESPA1/RHOH/TBX21/ZC3H12A/FCRL3/EGR3/TCF7/LAG3/TMEM176B/PRDM1/KITLG/FES/CD69/IL2RA/CAMK4/TRIB1/SMARCD3/RUNX1/CR1/IL4R/CCL3/IKZF3/RUNX3/FANCD2/PRKCA/BATF/SOX12/IAPP/JAK3/RASSF2/CD83/IRF1/DTX1/IL12RB1/TNFRSF11B/CLEC12A/JUNB/CARD11/IFNB1/MYC/LILRB2/PTPRC/IL2RG/EVI2B/FOXP1/ADAM8/TNFSF9/NRARP/ZEB1/ITPKB/CYLD/LILRB3/IL10/SLAMF8/NFAM1/CSF1/SOX4/CTNNBIP1/IFNG/HLA-G/ZFP36L2/GPR55/CTLA4/FOXJ1/HCLS1/HLA-B/TNF/RB1/AGER/CD28/SYK/NOTCH2/CCR1/CD86/ABL1/TMEM131L/ZFPM1/VSIR/SLC46A2/TLR4/FGL2/NCKAP1L/HLA-DRA/ID2/TYROBP/SASH3/LIF/BTK/POU4F1/CRTAM/HLA-DRB1/CDKN2A/TESC/UBASH3B/RPTOR/CDK6/LGALS1/HMGB1/CD74/TOX/RARA/NFKBID/INPP5D/KLF10/IL15/GPR65/ZBTB1/CD80/SFRP1/KLHL25/IRF4/IRF7/TNFSF4/TGFBR2/PRKDC/IL15RA/CD4/CD46/ACTB/LOXL3/SMARCA2/SPI1/ZBTB7B/CASP8/HLA-DOA/RC3H1/SLC9B2/FCGR2B/PIK3R6/PPP3CA/LILRB1/ZNF683/IL23R/WNT10B/MTOR"
"Femenino","GO:0033002","muscle cell proliferation",0.461590206635254,4.60098039215686e-09,179,"THBS1/ELANE/TNFAIP3/EREG/IL6/ADAMTS1/MYOCD/CDH13/MYB/PDGFD/BMP2/NRG1/SOD2/MMP9/FES/ITGA2/EDN1/HBEGF/TRIB1/IGFBP3/NR4A3/RUNX1/SKP2/IGFBP5/PRKCA/S1PR1/GNA12/CDK1/ELN/ERN1/SMPD3/CCL5/PDGFRB/TP73/FOXP1/KLF4/SELENON/NDC80/IL10/IL6R/CTNNBIP1/IFNG/APLN/ANG/NOG/TNF/MYD88/ANGPT1/STAT3/MAPK11/GJA1/CNN1/ABL1/APOD/TLR4/PPARGC1A/DNMT1/IGF1/GLI1/ID2/NOTCH1/JUN/CYBA/CCN3/MEF2C/CAV2/FGFR2/JARID2/MAPK14/DDR2/MAP3K5/HGF/CX3CL1/STAT1/CDKN1A/IRAK1/PRKDC"
"Femenino","GO:0050866","negative regulation of cell activation",0.450722348322502,4.60098039215686e-09,210,"CTSG/BPI/TNFAIP3/HLX/TARM1/IDO1/PGLYRP1/TIGIT/CEACAM1/LDLR/TBX21/ZC3H12A/PTPN22/LAG3/THBD/CD69/IL2RA/CST7/RUNX1/CR1/IL4R/IL31RA/ARG1/PLA2G2D/RUNX3/SAMSN1/MNDA/LGALS9B/JAK3/TNFRSF21/IRF1/DTX1/CLEC12A/SPN/IFNB1/LILRB2/PTPRC/BANK1/CD300LF/CD37/TBC1D10C/NRARP/FGR/IL10/HLA-E/RASSF5/ADORA2A/HLA-G/CTLA4/FOXJ1/PKN1/VTCN1/TMX1/CNR2/TNFRSF14/LAPTM5/CD300A/CD86/TMEM131L/VSIR/GRN/BTLA/SYT11/FGL2/EMILIN1/PAG1/SCRIB/PRNP/ID2/ATM/TYROBP/BTK/TSPAN32/CRTAM/HLA-DRB1/CDKN2A/UBASH3B/LGALS1/HMGB1/CD74/INPP5D/CD80/SFRP1/CX3CL1/TNFSF4/ALOX12/MAD1L1/LAX1/MILR1/LOXL3/GPNMB/LST1/SH2B3/ZBTB7B/MAPK3/PDGFRA/RC3H1/MICA/FCGR2B/LILRB1/CD33/TNFRSF13B/PRKAA1/PRKCD/AXL"
"Femenino","GO:0050727","regulation of inflammatory response",0.421839592011378,4.60098039215686e-09,359,"ELANE/TNFAIP3/IL1B/SOCS3/IL6/NKG7/MMP8/IDO1/NFKBIA/NFKBIZ/ETS1/NLRP3/PGLYRP1/TNC/S100A12/LDLR/FFAR3/PTGS2/MMP9/GBP5/S100A8/NAIP/IL2RA/CST7/LILRA5/GGT1/BST1/APP/FYN/PLA2G7/IER3/LRRK2/CCL3/PLA2G2D/STAP1/AOAH/IL17RB/NLRC3/FANCD2/FPR2/OSM/CCL24/S100A9/DNASE1/NLRC4/PLCG1/CLEC12A/FFAR2/FCGR1A/CD200R1/ISL1/ABCC1/SUCNR1/SPN/PBK/PTPRC/DNASE1L3/CCL5/TEK/FOXP1/CCR7/KLF4/ADAM8/AKNA/UACA/GPSM3/GPR4/KLKB1/FGR/CYLD/IL10/GZMK/SLAMF8/IL16/HLA-E/EXTL3/ADORA2A/IFNG/CASP1/IL17RA/NLRP12/IL33/C2CD4A/TNF/MEFV/RB1/AGER/IL10RA/STING1/MYD88/C2CD4B/CD28/FUT7/AIM2/SYK/STAT3/PIK3CG/IFI16/BIRC3/CCR1/AREL1/SAA1/TNFRSF1B/ELF4/NLRP1/PLCG2/TLR4/GBP1/MAPK7/GRN/SYT11/IGF1/RHBDF2/FCER1G/BTK/TLR2/PYCARD/HLA-DRB1/CCN3/LGALS1/SMAD3/TRIM65/PTGER4/SIGLEC10/ALOX5/IL6ST/MAPK14/MAP3K8/ZBP1/MACIR/NMI/IL15/HCK/SMPDL3B/NLRX1/BCL6B/IL1RL1/HGF/CX3CL1/SBNO2/SPHK1/F12/TNFSF4/GPR31/SIRPA/CTSC/PTGER3"
"Femenino","GO:0002699","positive regulation of immune effector process",0.438049739664061,4.60098039215686e-09,245,"IL1B/IL6/HLX/CD7/INAVA/NFKBIZ/NLRP3/KIR2DL4/CD177/TBX21/FFAR3/LAG3/SPON2/SLAMF6/FCER2/CD55/KLRC1/KLRD1/ARID5A/KLRC4-KLRK1/KIT/KLRC3/IL18RAP/NR4A3/CR1/IL4R/ARG1/STAP1/ITGAM/SLAMF1/CD244/SH2D1B/IL12RB1/NECTIN2/FFAR2/FCGR1A/NCR3/KLRK1/FCN1/PTPRC/KLRC4/IL2RG/MSH2/CD37/RASGRP4/HLA-F/FGR/IL10/CD1D/HLA-E/IFNG/HLA-G/ULBP3/ATAD5/IL33/MAPKAPK2/HLA-B/TNF/TNFRSF4/TNFRSF14/MYD88/CD28/CARD9/LAPTM5/CD300A/SYK/HLA-H/VAV1/CFP/TNFSF13/SECTM1/CD86/ULBP2/SH2D1A/CYRIB/NOD1/PLCG2/TLR4/TAP2/HLA-DRA/B2M/TYROBP/SASH3/FCER1G/BTK/KMT5C/CD226/CRTAM/PYCARD/HLA-DRB1/CD160/HLA-A/ITGB2/CD74/HLA-DMB/STAT6/RTN4/RARA/CD36/GPI/DDX21/NFKBID/LAMP1/DHX58/GPR65/ZBTB1/CD80/MR1/NSD2/TNFSF4/SCIMP/POMC"
"Femenino","GO:0042113","B cell activation",0.432133022232168,4.60098039215686e-09,261,"TNFAIP3/IL7R/IL6/MYB/ZAP70/LEF1/NFKBIZ/TBX21/FCRL5/FCRL3/ADGRG3/ITM2A/IGHM/FOSL2/GPR183/BST1/KIT/CR1/FCRL1/VCAM1/IKZF3/NFATC2/IRS2/CXCR5/SAMSN1/CD40LG/MNDA/BATF/CD38/CD79A/JAK3/TNFRSF21/KLF6/CARD11/CD19/ITGA4/IFNB1/TNFSF13B/PTPRC/IL2RG/CR2/BANK1/MSH2/BCL3/TBC1D10C/TNFRSF13C/CD70/CYLD/PIK3CD/IL10/SLAMF8/PAX5/NFAM1/HDAC4/ZFP36L2/CTLA4/ATAD5/FOXJ1/PKN1/PRKCB/CD22/PTPRJ/PTK2B/TNFRSF4/CD79B/CD28/LAPTM5/IL27RA/CD300A/SYK/ICOSLG/TCIRG1/VAV1/NOTCH2/TNFSF13/CD86/ABL1/DOCK11/IRF8/LAT2/CMTM7/PLCG2/TLR4/MFNG/THEMIS2/RNF168/MS4A1/NCKAP1L/ID2/ATM/TYROBP/SASH3/BTK/KMT5C/GAPT/CDKN2A/SLC15A4/EZH2/LGALS1/MEF2C/CD74/POU2AF1/STAT6/INPP5D/ZBTB1/SFRP1/ITGB1/SPIB/NSD2/AKAP17A/TNFSF4/CDKN1A/SKAP2/PRKDC/LAX1/BAK1/PIK3R3/DLL1/PHF14/NBN/SPI1/CASP8/TICAM1/FZD9/RC3H1/BST2/FCGR2B/CD40/TCF3/SLC39A10/TNFRSF13B/PRKCD/CDH17/BLNK"
"Femenino","GO:0002685","regulation of leukocyte migration",0.445152885725583,4.60098039215686e-09,204,"THBS1/ELANE/IL6/CCL21/CXCL8/SELP/ITGA2B/PDGFD/THBS4/ICAM1/CXCL12/KITLG/CD69/CCL4/ITGA2/EDN1/KLRC4-KLRK1/VEGFA/BST1/APP/PLA2G7/CCL3/JAM3/STAP1/DPP4/FUT4/FPR2/SLAMF1/CCL24/LYVE1/DAPK2/CD200R1/KLRK1/ANO6/CXCR3/SPN/ITGA4/CCL20/SMPD3/CCL5/CCR7/RAC2/ADAM8/GPSM3/CORO1A/SLAMF8/GPR18/CSF1/IL6R/MIA3/IL33/TNF/PTPRJ/AGER/PTK2B/TNFRSF14/PADI2/MYD88/FUT7/IL27RA/CD300A/NBL1/GCSAM/EDN2/CCR1/ABL1/APOD/C5AR1/SLC8B1/SPNS2/MSN/EMILIN1/NCKAP1L/DOCK8/RIPK3/PYCARD/CCN3/HMGB1/ADTRP/DUSP1/CD74/CNN2/PTGER4/RTN4"
"Masculino","GO:0042254","ribosome biogenesis",-0.394619012303941,4.60098039215686e-09,309,"EXOSC7/RRP1/EXOSC9/NOP16/RPS6/USP36/RPL35A/EFL1/SRFBP1/WDR46/RPL11/RIOK1/RPL38/TRMT2B/MCAT/DHX29/NOL8/AATF/DKC1/MTG1/DCAF13/RPL5/DDX56/NOP10/GLUL/RPS27/MRM1/BUD23/KAT2B/WDR55/RPL7/RPS8/NSUN5/DDX49/RPS25/WBP11/MRM3/DIS3/RPP30/RPS23/UTP6/RPS28/UTP14A/FCF1/EIF4A3/RPL27/YBEY/RPS5/RPL14/DDX54/C1QBP/MTERF3/METTL18/PPAN/TFB2M/FBL/EXOSC6/MTERF4/NGDN/UTP23/MTG2/TSR1/MPHOSPH10/CINP/NPM1/RRP8/ISG20L2/RPS21/ZNF658/CUL4A/YTHDF2/RBIS/MYG1/DHX30/MRTO4/RPS19/NOC4L/RPS11/EXOSC2/DDX47/FAU/RPS27A/RRP7BP/EIF5B/RRP9/RPLP0P6/RPL24/RCC1L/DDX52/GRWD1/RPS16/RRS1/UTP18/KRR1/SURF6/WDR12/NOL11/ZCCHC4/SDE2/RPS7/RBM10/SDAD1/MALSU1/EXOSC3/RIOK2/RPUSD2/NOP14/NOL10/BYSL/WDR18/EIF5/TRMT112/REXO4/METTL15/IMP4/NIP7/RPF1/PNO1/IMP3/EXOSC8/AK6/USP16/RRP36/RAN/RPS12/RPL26L1/RIOX2/NHP2/POP7/RPSA2/MPV17L2/RPP40/ERAL1/SBDS/MAK16/BRIX1/C1D/ERI1/NSA2/PA2G4/RBM34/EBNA1BP2/DDX28/MRM2/PIN4/TSR3/ZNF593/SNU13/NOL7/ABT1/RPL7L1/UTP11/SART1/PIH1D1/KRI1/NSUN4/POP4/SLX9/MRPS2/EIF6/EXOSC1/RPP38/METTL5/GAR1/NVL/RPS13/UTP14C/EMG1/TSR2/NGRN/RPS27L/RPS19BP1/RIOK3/PIH1D2/EXOSC4"
"Femenino","GO:0045765","regulation of angiogenesis",0.419039367188906,4.60098039215686e-09,266,"THBS1/TNFAIP3/IL1B/CAMP/F3/IL6/SULF1/ADAMTS1/LRG1/PPP1R16B/ECSCR/CXCL8/ETS1/CD34/TIE1/CEACAM1/THBS4/GADD45A/ZC3H12A/CHI3L1/VEGFA/ANXA3/RAMP2/TBXA2R/FYN/CHRNA7/RUNX1/RHOJ/HIF1A/HSPG2/ADAMTS9/PRKCA/VASH2/CCL24/ERAP1/EPHA2/STIM1/ATP2B4/PLCG1/HK2/HIPK2/ISL1/TNFSF12/CXCR3/BTG1/TEK/MINAR1/KLF4/WARS1/IL1A/GPR4/PIK3CD/IL10/PDE3B/TSPAN18/JAK1/TMIGD2/HLA-G/COL4A2/THBS2/EMILIN2/DCN/HYAL1/PRKCB/DDAH1/HSPB6/BRCA1/TNF/SLC12A2/PTK2B/SEMA4A/STAT3/PIK3CG/CYBB/CLDN5/SERPINF1/MTDH/ABL1/C5AR1/ABCC8/MAPK7/GRN/EMILIN1/ADGRB1/ITGB8/TSPAN12/CEMIP2/FASLG/S100A1/CD160/CYP1B1/HMGB1/ITGB2/KDR/RTN4/ALOX5/HOXA5/CD36/ITGA5/VEGFC/PLXND1/SFRP1/ITGB1/CX3CL1/AGO1/STAT1/SPHK1/TGFBR2/ROCK1/KLF2/SEMA5A/DLL1"
"Femenino","GO:1901342","regulation of vasculature development",0.416135125599374,4.60098039215686e-09,272,"THBS1/TNFAIP3/IL1B/CAMP/F3/IL6/SULF1/ADAMTS1/LRG1/PPP1R16B/ECSCR/CXCL8/ETS1/CD34/TIE1/CEACAM1/THBS4/CXCL12/GADD45A/ZC3H12A/CHI3L1/VEGFA/ANXA3/RAMP2/TBXA2R/FYN/CHRNA7/RUNX1/RHOJ/HIF1A/HSPG2/ADAMTS9/PRKCA/VASH2/CCL24/ERAP1/EPHA2/STIM1/ATP2B4/PLCG1/HK2/HIPK2/ISL1/TNFSF12/CXCR3/BTG1/TEK/MINAR1/KLF4/WARS1/IL1A/GPR4/PIK3CD/IL10/PDE3B/TSPAN18/JAK1/TMIGD2/HLA-G/COL4A2/THBS2/EMILIN2/DCN/HYAL1/PRKCB/DDAH1/HSPB6/BRCA1/TNF/SLC12A2/PTK2B/SEMA4A/STAT3/PIK3CG/CYBB/CLDN5/SERPINF1/MTDH/ABL1/C5AR1/ABCC8/MAPK7/GRN/EMILIN1/ADGRB1/ITGB8/TSPAN12/CEMIP2/FASLG/S100A1/CD160/CYP1B1/HMGB1/ITGB2/KDR/RTN4/ALOX5/HOXA5/CD36/ITGA5/VEGFC/PLXND1/SFRP1/ITGB1/CX3CL1/AGO1/STAT1/SPHK1/TGFBR2/ROCK1/KLF2/SEMA5A/DLL1/COL4A3/CXCR4/GPNMB"
