"Celulas","Enriquecido_En","ID","Description","enrichmentScore","pvalue","p.adjust","qvalue","setSize","core_enrichment"
"Monocitos (MIM)","Femenino","GO:0006940","regulation of smooth muscle contraction",0.442761304244984,0.00449224499111137,0.0218467417028867,0.014705456469403,44,"MYOCD/F2R/ADRA2B/CAV1/ITGA2/EDN1/KIT/TBXA2R/ADRB2/MAP2K1/SPX/PROK2/EDN2/CNN1/DOCK4/CHRNB4/ATP2B1/GUCY1A1"
"Monocitos (MIM)","Femenino","GO:0050818","regulation of coagulation",0.405015737103807,0.00450606765748744,0.0218912790026797,0.0147354353711668,61,"THBS1/F3/F2R/CEACAM1/CAV1/THBD/ENPP4/PLAUR/EDN1/TBXA2R/ANO6/GP1BA/KLKB1/HPSE/EMILIN2/TMX1/ANGPT1/SERPING1/EMILIN1/PLAU/UBASH3B/ADTRP/CD36/F12/ALOX12"
"Monocitos (MIM)","Femenino","GO:0042310","vasoconstriction",0.417568883507597,0.00452058134235432,0.0218977792166588,0.0147398107885637,57,"F2R/ADRA2B/ITGA9/CAV1/EDN1/TBXA2R/CD38/MAP2K1/ECE1/AVP/HRH2/ITGA4/ADD3/APLN/ACTA2/EDN2/ABL1/DOCK4/TBXAS1/ATP2B1/ACE"
"Monocitos (MIM)","Femenino","GO:0045471","response to ethanol",0.347828942063332,0.00451727566998291,0.0218977792166588,0.0147398107885637,100,"PENK/TNC/MT-CYB/SOD2/S100A8/TBXA2R/FYN/VCAM1/CCND1/FOSB/PRKCA/MT-ND4/CDK1/AVP/MT-CO2/CPT1A/ITPR2/G6PD/CLDN3/TNF/OPRD1/MYD88/STAT3/CYBB/CRHBP/CLDN5/CBL/TBXAS1/GABBR1/DRD4/OXCT1/FGFR2/RARA/ADCY7/CD4/BAK1/CSF3/SPI1/CASP8/MTCO2P12/RGS2/GRIN2A/FGF2/GRIN3A/PPARA/CD68/PRKAA1/RGS4/SLC2A4/OPRM1"
"Monocitos (MIM)","Femenino","GO:0003012","muscle system process",0.26323620792738,0.00452140380586881,0.0218977792166588,0.0147398107885637,354,"IL1B/SULF1/MYOCD/PDE4D/SORBS2/PDE4B/F2R/NPR3/ADRA2B/MYL9/ZC3H12A/CAV1/ITGA2/EDN1/KIT/MAP2K6/FGF12/LARGE1/TBXA2R/ADRB2/NR4A3/IGFBP5/SCN3A/MEIS1/LTB4R/PRKCA/SULF2/TMEM38A/CD38/MAP2K1/GAA/ATP2B4/KCND3/GNAO1/KCNQ1/SLC8A3/SYNM/RCSD1/AKAP6/PDGFRB/FOXP1/G6PD/KLF4/PARP1/SELENON/SCN8A/GRK2/FOXO1/ARRB2/HDAC4/APLN/SPX/ARRB1/ACACB/TNNT2/MYH11/RYR3/BIN1/FGF13/TMOD2/TNF/PROK2/ACTA2/JPH4/PIK3CG/EDN2/GJA1/CNN1/TNFRSF1B/DOCK4/AKAP9/CHRNE/ABCC8/SCN4B/CAMK2D/CHRNB4/FLNA/IGF1/UTRN/KCNH2/ATP2B1/NOTCH1/TTN/SCO2/CYBA/KCNE3/TPM2/GUCY1A1/EZH2/PARP2/SMAD3/TPCN2/STAC/IL6ST/ATP2A2/CAMTA2/GSTO1"
"Monocitos (MIM)","Femenino","GO:0032692","negative regulation of interleukin-1 production",0.496317844603042,0.00456182752248529,0.0220707799618799,0.0148562608735522,34,"TNFAIP3/NLRP3/CEACAM1/ZC3H12A/SERPINB1/FFAR1/CARD16/IL10/ARRB2/NLRP12/MEFV/ELF4/IGF1"
"Monocitos (MIM)","Femenino","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response",0.501911883072781,0.00457016724373298,0.0220883572346435,0.0148680924694484,35,"SPON2/KIT/NR4A3/HLA-G/MAPKAPK2/MYD88/CARD9/LAPTM5/SYK/NOD1/PLCG2/TLR4/FCER1G/PYCARD/CD74/RTN4/CD36/DDX21/TICAM1/LILRB1/BCL10"
"Monocitos (MIM)","Femenino","GO:0006672","ceramide metabolic process",0.355201575422673,0.00459725689877965,0.022196426569931,0.0149408359900777,99,"PRF1/GZMB/CCN1/UGCG/ST8SIA6/ACER1/NEU4/FUT3/ABCA2/GBA3/SMPD3/DEGS1/B4GALT5/B4GALT6/SPTLC2/CASP1/PAQR4/CERK/ASAH1/FUT7/ST3GAL2/SMPD1/TM9SF2/NAGLU/FA2H/GLB1/ITGB8/ST6GALNAC3/CERS6/SPHK1/P2RX1/SGPL1/GALC/NEU3/CERS5/PNPLA1/GLA/ST8SIA4/PRKAA1/PRKCD/TLCD3B"
"Monocitos (MIM)","Femenino","GO:0010613","positive regulation of cardiac muscle hypertrophy",0.557076135111966,0.00462097648664012,0.0222423001556945,0.0149717143712896,23,"EDN1/NR4A3/PRKCA/AKAP6/PARP1/ARRB2/APLN/ARRB1/CAMK2D/IGF1/PARP2/IL6ST/ROCK1/PPP3CA/MEF2A/PDE9A"
"Monocitos (MIM)","Femenino","GO:0014742","positive regulation of muscle hypertrophy",0.557076135111966,0.00462097648664012,0.0222423001556945,0.0149717143712896,23,"EDN1/NR4A3/PRKCA/AKAP6/PARP1/ARRB2/APLN/ARRB1/CAMK2D/IGF1/PARP2/IL6ST/ROCK1/PPP3CA/MEF2A/PDE9A"
"Monocitos (MIM)","Femenino","GO:0023061","signal release",0.258432893458516,0.00461557639238274,0.0222423001556945,0.0149717143712896,410,"IL1B/CAMP/IL6/DOC2B/MYB/SEPTIN5/F2R/ADRA2B/RETN/SLC16A10/IL1RN/CXCL12/FFAR3/PTGS2/HCAR2/RAB44/RPH3A/WLS/TSPOAP1/FZD4/EDN1/PCSK5/NLGN2/SNCG/KCNJ11/GRIK5/LRRK2/HIF1A/FFAR1/IRS2/MIDN/SYN1/RASL10B/ITPR1/SLC18A2/SLC44A4/PRKCA/OSM/CD38/SV2A/PAX8/BMP8A/GIPR/GPR27/FFAR2/TSPO/GNAO1/ISL1/SUCNR1/KCNQ1/IRS1/SNPH/CPT1A/MCTP2/GNAZ/SMPD3/CCL5/TM7SF3/ADAM8/CADPS/LRP5/TOR2A/KCNB1/FOXO1/PFKFB2/SOX4/ADORA2A/IFNG/APLN/PRKCB/TNF/BMAL1/PASK/MCTP1/CACNB4/HNF1B/SYK/CRHBP/BLK/TCIRG1/KLF7/ABCA1/C2CD2L/GJA1/LTBP4/PORCN/CAPN10/SLC8B1/STXBP5/ABCC8/RAB11FIP3/GABBR1/DOC2A/SYT11/CHRNB4/OTOF/STX11/SCRIB/LIF/FCER1G/BTK/SYTL4/SYP/HLA-DRB1/PCLO/CCN3/FER1L5/PIP5K1C/MEF2C/OXCT1"
"Monocitos (MIM)","Femenino","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway",0.546599705561181,0.00464636646733595,0.0222504059502118,0.0149771705354191,24,"IL1B/F3/MYOCD/HIP1/PTPRJ/LOX/APOD/CBL/HIP1R/LRP1"
"Monocitos (MIM)","Femenino","GO:0030148","sphingolipid biosynthetic process",0.358518077083619,0.00462940451480597,0.0222504059502118,0.0149771705354191,102,"PRF1/GZMB/CCN1/UGCG/ST8SIA6/ACER1/LARGE1/FUT4/HACD4/ABCA2/ABCC1/B3GALNT1/DEGS1/B4GALT5/HACD2/B4GALT6/SPTLC2/CASP1/PAQR4/CERK/PRKD3/ASAH1/ST3GAL2/SMPD1/TM9SF2/FA2H/SPNS2/ELOVL3"
"Monocitos (MIM)","Femenino","GO:0048525","negative regulation of viral process",0.381221658102943,0.00463762937344604,0.0222504059502118,0.0149771705354191,70,"PTX3/LTF/CH25H/SLPI/IL32/PLSCR1/ZFP36/APOBEC3A/IFNB1/FAM111A/CCL5/TNF/ISG20/IFI16/APOBEC3G/SHFL/ZC3HAV1/IFITM1/IFITM3/APOBEC3F/IFITM2/TRIM14/ISG15/OAS1/APOBEC3C/PPIA/STAT1/OAS2"
"Monocitos (MIM)","Femenino","GO:0051304","chromosome separation",0.369022275975909,0.00463762937344604,0.0222504059502118,0.0149771705354191,79,"PLSCR1/BIRC5/NCAPH/AURKB/BUB1B/ZWINT/NDC80/TTK/TRIP13/NCAPD3/SMC2/RB1/SPC24/UBE2C/PLK1/KNTC1/APC/ESPL1/SMC4/ATM/CENPF/NCAPG2/NUF2/NCAPG/MAD2L1/DUSP1/BUB1/TOP3A/NCAPD2/SKA3/MAD1L1/NUMA1/GEN1"
"Monocitos (MIM)","Femenino","GO:0050804","modulation of chemical synaptic transmission",0.251712667962833,0.00464346727103213,0.0222504059502118,0.0149771705354191,405,"DLGAP1/IL1B/APBA2/SEPTIN5/F2R/RETN/PENK/NTNG2/SHANK3/MAP1A/NETO1/TSPOAP1/HIP1/EDN1/CNTN4/CACNA2D2/NLGN2/KIT/SNCG/APP/LARGE1/FYN/CHRNA7/GRIK5/ADRB2/PLCL1/LRRK2/SORCS2/SYN1/ADAM22/CD38/DBN1/AKAP5/CNRIP1/GNAO1/IGSF21/SLC1A1/GFAP/PCDH17/VPS13A/SLC8A3/LILRB2/ARHGAP44/MCTP2/FAM107A/CNTN2/DLG4/KCNB1/ARRB2/PTPRS/ADORA2A/KMT2A/NOG/PRKCB/ITPR3/SLITRK5/NCSTN/SSH1/TNF/NSMF/NTNG1/DKK1/CNR2/SLC12A2/AGER/FRRS1L/PTK2B/RGS14/MCTP1/CACNB4/JPH4/STAT3/CHRDL1/RASGRF2/NRGN/SYNGAP1/ABL1/SHISA8/BACE1/STXBP5/GABBR1/CAMK2D/SYT11/DGKE/CHRNB4/OTOF/IGF1/PRNP/ADGRB1/TMEM25/TYROBP/LYPD6/SYP/SNX14/TSHZ3/ACE/HMGCR/FER1L5/GUCY1A1/NLGN3/SLC1A3/MEF2C/PXK/BSN/SIPA1L1/CLSTN1/RTN4/ATP2A2/LRRC4/RARA/UCN/LAMA2/ITGB1/CX3CL1/ANAPC2/FBXL20/CACNG8/HRH1/UNC13A/P2RX1/CHRM1"
"Monocitos (MIM)","Femenino","GO:0030202","heparin proteoglycan metabolic process",0.636283953312119,0.00465416281149754,0.0222650214825259,0.0149870085276078,15,"EXT1/HPSE/NDST1/NDST2/ANGPT1/XYLT2/NAGLU/GLCE"
"Monocitos (MIM)","Femenino","GO:0071354","cellular response to interleukin-6",0.495288522473181,0.00469699034600548,0.0224175714575721,0.0150896928110565,34,"SOCS3/CAMP/LCN2/IL6/MYB/FCAR/GFI1"
"Monocitos (MIM)","Femenino","GO:0022612","gland morphogenesis",0.355313071574389,0.00470038148609651,0.0224175714575721,0.0150896928110565,108,"TNFAIP3/IL6/SULF1/AREG/CEACAM1/TNC/CAV1/GDF7/TGFA/RXFP1/IGFBP5/SULF2/EPHA2/SEMA3C/LRP5/CSF1/RPS6KA1/NOG/TNF/LAMA1/NOTCH2/PTCH1/MSN/IGF1/SCRIB/GLI1/NOTCH1/NTN1/CDKN2A/EDA/FGFR2/STAT6/RTN4/NFIB/PLXND1/SFRP1/HGF/TGFBR2/NTN4"
"Monocitos (MIM)","Femenino","GO:0014812","muscle cell migration",0.37131279758367,0.00469415143109697,0.0224175714575721,0.0150896928110565,75,"ADAMTS1/MYOCD/PDGFD/THBS4/ITGA2/TRIB1/IGFBP3/NR4A3/IGFBP5/GNA12/CCL5/PDGFRB/ABHD2/SSH1/DOCK4/SMO/LRP1/TLR4/IGF1/FAT1/SORL1/PLAU/ACE/CCN3/MEF2C/DDR2"
"Monocitos (MIM)","Femenino","GO:0001659","temperature homeostasis",0.316172736481632,0.00477383029092553,0.0227447569089477,0.0153099275480283,161,"IL1B/LCN2/EGR1/NPR3/LAMA4/PTGS2/ADRB1/CAV1/VEGFA/SFXN5/MAP2K6/ALDH1A1/ADRB2/PLCL1/IL4R/NOVA2/THRA/ACSL1/PLAC8/IL1A/ZNF516/FOXO1/SCD/APLN/LEPR/TNF/ALMS1/RB1/EBF2/BMAL1/ALPL/SYK/STAT3/APC/EDN2/PTH2R/GJA1/TRPM2/IGF1R/G0S2/TLR4/SLC27A1/ELOVL3/PPARGC1A"
"Monocitos (MIM)","Femenino","GO:0060055","angiogenesis involved in wound healing",0.52352080502522,0.00478202442719802,0.0227606903010551,0.0153206526166556,26,"TNFAIP3/CD34/MCAM/VEGFA/GPR4/HPSE/TNF/SLC12A2/PRCP/KDR/ALOX5/CX3CL1"
"Monocitos (MIM)","Femenino","GO:0045623","negative regulation of T-helper cell differentiation",0.56697453932013,0.00480331774344806,0.0228388755521801,0.0153732805930652,20,"HLX/TBX21/ZC3H12A/CD69/IL4R/JAK3"
"Monocitos (MIM)","Femenino","GO:0046339","diacylglycerol metabolic process",0.558963563417788,0.00482335150035898,0.0229109196267051,0.0154217748269522,22,"DGKK/LIPE/DGKD/DGAT1/PGS1/DGKQ/DGAT2/DGKG/DGKE/PLCE1/DGKZ/GPAM/DAGLB"
"Monocitos (MIM)","Femenino","GO:2000191","regulation of fatty acid transport",0.528348773766813,0.0048321532366735,0.0229295198581484,0.0154342949957503,25,"THBS1/IL1B/EDN1/IRS2/ACSL1/EPRS1/ACSL5/SYK"
"Monocitos (MIM)","Femenino","GO:0048066","developmental pigmentation",0.486552506833256,0.00486217008798905,0.023048650730235,0.0155144842467359,36,"SOD2/KITLG/RAB38/KIT/ADAMTS9/RAB27A/LRMDA/RAB32/ZEB2/SPNS2/HPS5/ATP6AP2/MEF2C/TPCN2"
"Monocitos (MIM)","Masculino","GO:0006891","intra-Golgi vesicle-mediated transport",-0.47962138970641,0.00491876119494804,0.0232549338536437,0.0156533373321486,33,"GOSR2/NAPG/GOLGA5/NAPA/COPG1/GOSR1/COPZ1/COPE/RAB6A/TRAPPC3/GABARAPL2/VTI1B/RAB6D/RAB6B"
"Monocitos (MIM)","Femenino","GO:0010562","positive regulation of phosphorus metabolic process",0.275804615193211,0.00492055174018073,0.0232549338536437,0.0156533373321486,282,"THBS1/ELANE/EREG/IL6/LTF/AREG/THBS4/S100A12/BMP2/NRG1/MMP9/ENPP2/LAT/CHI3L1/PLAUR/LILRA5/GUCA1A/VEGFA/RAB38/KIT/APP/HIF1A/IL31RA/AGAP2/PILRB/OSM/MAP2K1/RASSF2/CD244/MAP3K10/PTPRC/BANK1/PDGFRB/UCHL1/TPX2/SEMA4D/KIF14/IFNG/APLN/ANG/ARRB1/FGFR3/PELI2/PRXL2C/LCP2/TNF/TNK2/CAPN2/SLC4A4/PTK2B/ANGPT1/STAT3/PIK3CG/TNFRSF10A/ACSL3/CENPE/STRADA/TAFAZZIN/CARD10/FAM20A/TNFRSF10B/IGF1/ZBTB20/LIF/RIPK3/HLA-DRB1/RPTOR/EZH2/DSTYK/KDR/CD74/NEK10/DDR2/BEND3/CCNY/ARHGEF2/IL15/PIK3R5/PPIA/CD80/DHX34/STK4/SPHK1/CDKN1A/ROCK1/ADCYAP1"
"Monocitos (MIM)","Femenino","GO:0045937","positive regulation of phosphate metabolic process",0.275804615193211,0.00492055174018073,0.0232549338536437,0.0156533373321486,282,"THBS1/ELANE/EREG/IL6/LTF/AREG/THBS4/S100A12/BMP2/NRG1/MMP9/ENPP2/LAT/CHI3L1/PLAUR/LILRA5/GUCA1A/VEGFA/RAB38/KIT/APP/HIF1A/IL31RA/AGAP2/PILRB/OSM/MAP2K1/RASSF2/CD244/MAP3K10/PTPRC/BANK1/PDGFRB/UCHL1/TPX2/SEMA4D/KIF14/IFNG/APLN/ANG/ARRB1/FGFR3/PELI2/PRXL2C/LCP2/TNF/TNK2/CAPN2/SLC4A4/PTK2B/ANGPT1/STAT3/PIK3CG/TNFRSF10A/ACSL3/CENPE/STRADA/TAFAZZIN/CARD10/FAM20A/TNFRSF10B/IGF1/ZBTB20/LIF/RIPK3/HLA-DRB1/RPTOR/EZH2/DSTYK/KDR/CD74/NEK10/DDR2/BEND3/CCNY/ARHGEF2/IL15/PIK3R5/PPIA/CD80/DHX34/STK4/SPHK1/CDKN1A/ROCK1/ADCYAP1"
"Monocitos (MIM)","Femenino","GO:0002448","mast cell mediated immunity",0.438701269348676,0.00495354386416275,0.0233860833338082,0.0157416165363326,49,"SPON2/RAB44/FES/LAT/KIT/NR4A3/IL4R/PTGDR/SLC18A2/RAC2/FGR/PIK3CD/ADGRE2/NDST2/CD300A/SYK/PIK3CG/CBL/LAT2/FCER1G/BTK"
"Monocitos (MIM)","Femenino","GO:0097205","renal filtration",0.488519199553285,0.00495826825423804,0.0233860833338082,0.0157416165363326,30,"SULF1/F2R/CD34/MCAM/EDN1/SULF2"
"Monocitos (MIM)","Femenino","GO:0062014","negative regulation of small molecule metabolic process",0.360128477436488,0.00501788104589605,0.0236434897072191,0.0159148816515896,95,"CH25H/DKK3/GFI1/CEACAM1/BMP2/IER3/PLEK/DDIT4/PLIN5/TRIB3/ATP2B4/TSPO/AKR1C3/UGT1A6/PARP1/SCAP/HDAC4/LEPR/ACACB/DGAT2/BRCA1/STAT3/UBR4"
"Monocitos (MIM)","Femenino","GO:0043534","blood vessel endothelial cell migration",0.338157960592322,0.00502754138940705,0.0236652474829361,0.0159295272233654,112,"THBS1/MMRN1/ETS1/GADD45A/PTGS2/EGR3/CLEC14A/VEGFA/ROBO4/TBXA2R/RHOJ/HIF1A/PRKCA/EPHA2/ATP2B4/PLCG1/ROBO1/KLF4/MIA3/NR4A1/TNF/PRCP/ANGPT1/ABL1/CARD10/DLL4/MMRN2/NOTCH1/CYP1B1/MYH9/HMGB1/KDR/MEF2C/ADTRP/EFNB2/VEGFC/ITGB1"
"Monocitos (MIM)","Femenino","GO:0051145","smooth muscle cell differentiation",0.420500409236879,0.00503489768674937,0.023676127098111,0.0159368504988238,53,"EREG/MYOCD/TMEM204/SOD2/VEGFA/KIT/RAMP2/SMARCD3/NFATC2/ZEB1/MRTFA/CTH/NOTCH2/NFATC1/DNMT1/NOTCH1/MEF2C/FGFR2"
"Monocitos (MIM)","Femenino","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process",0.543748540513776,0.00505334053541878,0.0237390661989193,0.0159792160020987,24,"B3GAT1/XYLT1/CHSY3/CYTL1/CHST13/CHPF2/SLC35B2/GALNT3/CHST11/SLC35D1/CSGALNACT2/XYLT2/IGF1/CHST15"
"Monocitos (MIM)","Femenino","GO:0002029","desensitization of G protein-coupled receptor signaling pathway",0.633257713327243,0.00511627087032539,0.0239627337269831,0.0161297708602232,15,"APP/GIPR/GRK2/ARRB2/APLN/ARRB1"
"Monocitos (MIM)","Femenino","GO:0022401","negative adaptation of signaling pathway",0.633257713327243,0.00511627087032539,0.0239627337269831,0.0161297708602232,15,"APP/GIPR/GRK2/ARRB2/APLN/ARRB1"
"Monocitos (MIM)","Femenino","GO:0023058","adaptation of signaling pathway",0.633257713327243,0.00511627087032539,0.0239627337269831,0.0161297708602232,15,"APP/GIPR/GRK2/ARRB2/APLN/ARRB1"
"Monocitos (MIM)","Femenino","GO:0032350","regulation of hormone metabolic process",0.507776557157665,0.00515126050174855,0.0241025578611226,0.016223889138634,29,"EGR1/DKK3/FFAR3/BMP2/HIF1A/H6PD/PAX8/AKR1C3/DGKQ"
"Monocitos (MIM)","Femenino","GO:0070228","regulation of lymphocyte apoptotic process",0.400304211314972,0.00517306520849403,0.0241084359716609,0.0162278458063979,62,"IL7R/IDO1/BCL11B/PRKCQ/HIF1A/IRS2/JAK3/MYC/AURKB/CCL5/FOXP1/BCL3/ADAM8/IL10/TSC22D3/SLC46A2/DOCK8/PTCRA/BTK/RIPK3/CD74"
"Monocitos (MIM)","Femenino","GO:0045639","positive regulation of myeloid cell differentiation",0.363737187677374,0.00515801391681381,0.0241084359716609,0.0162278458063979,96,"LEF1/ETS1/KITLG/FES/TRIB1/RUNX1/HIF1A/MPL/PRKCA/JAG1/EVI2B/HMGB2/CSF1/CTNNBIP1/IFNG/HCLS1/TNF/RB1/STAT3/NOTCH2/CCR1/RHEX/NCKAP1L/ID2/TYROBP/ACVR1B/LIF/POU4F1/HLA-DRB1/TESC/RPTOR/HMGB1/CD74/HOXA5/MAPK14/ISG15/INPP5D/KLF10/STAT1/PRKDC/CD4/CSF3/CASP8/SLC9B2/PPP3CA/IL23R/RAB7B"
"Monocitos (MIM)","Femenino","GO:1903900","regulation of viral life cycle",0.344385734420868,0.00516988403441479,0.0241084359716609,0.0162278458063979,110,"LTF/CH25H/CXCL8/SLPI/LAMP3/IL32/TOP2A/PLSCR1/APOBEC3A/NECTIN2/TRIM25/IFNB1/FAM111A/DDX3X/DDX5/CCL5/TNF/CD28/ISG20/SMPD1/IFI16/APOBEC3G/SHFL/ZC3HAV1/TMPRSS4/IFITM1/IFITM3/PABPC1/NOTCH1/HLA-DRB1/APOBEC3F/LGALS1/HMGB1/CD74/IFITM2/ISG15/OAS1/APOBEC3C/PPIA"
"Monocitos (MIM)","Masculino","GO:0050684","regulation of mRNA processing",-0.312186915331549,0.00516877677718217,0.0241084359716609,0.0162278458063979,123,"SFSWAP/SNW1/SRRM1/FMR1/HNRNPA1/RBM47/SAFB/CWC22/WDR77/SLTM/DYRK1A/MAGOHB/WTAP/HNRNPK/C1QBP/SRSF10/NCL/UPF1/PRMT5/NPM1/CDK11B/RNPS1/QKI/DAZAP1/CDC73/THRAP3/MYOD1/NCBP2/RBM4/RBM10/AHCYL1/SRSF3/LARP7/RBPMS/RBM23/RBM19/CDK11A/ALKBH5/RBM7/PUF60/RBM42/MAGOH/RBPMS2/RBM4B/NSRP1/SRSF1/RBFOX2/CIRBP/SRSF4/KAT8/SRSF8/UPF3A/IWS1/SRSF9/SAP18/PRDX6/RBM8A/RBM24/PCBP4"
"Monocitos (MIM)","Femenino","GO:0001954","positive regulation of cell-matrix adhesion",0.424935324281623,0.0052185962877319,0.0242607051761006,0.0163303410978227,58,"CEACAM6/CCL21/SKAP1/CDH13/CD3E/LEF1/VEGFA/FERMT1/PPM1F/TEK/CCR7/CSF1/PTPRJ/PTK2B/COL16A1/ABL1/UTRN/CDK6/KDR/SMAD3/CD36/SFRP1/CX3CL1/ROCK1"
"Monocitos (MIM)","Femenino","GO:0051057","positive regulation of small GTPase mediated signal transduction",0.401425664489531,0.00522124701211625,0.0242607051761006,0.0163303410978227,65,"F2R/COL3A1/ADGRG1/KITLG/CDON/MAP2K1/AKAP13/MAPRE2/ROBO1/TEK/SYNPO2L/CCR7/GPR4/ITPKB/SEMA4D/CSF1/GPR55/ARRB1/F11R/PIK3CG/NOTCH2"
"Monocitos (MIM)","Femenino","GO:0032368","regulation of lipid transport",0.340712769577934,0.00521490081432788,0.0242607051761006,0.0163303410978227,111,"THBS1/IL1B/ABCA13/MYB/NFKBIA/RETN/CAV1/EDN1/ATP8A1/ABCB4/LIPG/IRS2/ABCA2/TSPO/ACSL1/ABCA3/SREBF2/EPRS1/ACSL5/EEPD1/SYK/ZDHHC8/ABCA1/PLTP/PTCH1"
"Monocitos (MIM)","Femenino","GO:0002009","morphogenesis of an epithelium",0.254989143104463,0.00525498258241065,0.0243933068835343,0.0164195978237434,429,"SOCS3/LCN2/SULF1/PODXL/AREG/LRG1/LEF1/FST/TIE1/CEACAM1/COL4A1/TNC/MMP12/BMP2/PDPN/GDF7/EDN1/VEGFA/TGM3/HBEGF/TACSTD2/FERMT1/HIF1A/IGFBP5/PAX8/EPHA2/APAF1/EXT1/MEGF8/PKHD1/CELSR1/JAG1/TEAD2/WNT5B/ARHGAP35/RASIP1/MYC/ARL13B/VCL/PRKACB/LRP2/HS3ST3A1/FOXP1/ALDH1A2/KLF4/SEMA3C/NRARP/LRP5/PIK3CD/IL10/PTK7/CD44/COL5A1/CSF1/VANGL2/CTNNBIP1/KIF20B/NOG/PRKX/STIL/TNF/RET/MRTFA/HNF1B/SETDB2/ZEB2/LAMA1/PRICKLE1/NOTCH2/LGR5/SOX17/GJA1/ABL1/PTCH1/GREB1L/MTHFR/NAGLU/PKD1/CEP290/SMO/MSN/FLNA/IGF1/LUZP1/SCRIB/CARMIL2/DLL4/FAT1/MMRN2/NOTCH1/LIF/MAGED1/SPRY1/NTN1/ASTN2/TSC2/IFT122/KDR/SMAD3/MEF2C/FGFR2/ZDHHC7/HOXA5/RARA/EFNB2/ITGA5/VEGFC/RSPO3/PLXND1/SFRP1/WNT9B/ITGB1/HGF/STK4/NKD1/NOTCH4/JAG2/STAT1/C1orf54/FZD6/TGFBR2/NTN4/GREB1/DLL1/CC2D2A/ACTB/HESX1/TIMELESS/CTSZ/FOXQ1/NKX3-1/TGFB1I1/FGF2/ITGB5/EPHA4/BCL10/WNT6/TTC8/VASP/EPHA7/MTOR/CYP7B1/IFT57/PLXNA1/GRB2"
"Monocitos (MIM)","Masculino","GO:0097494","regulation of vesicle size",-0.57025938955192,0.00527296670861074,0.0244355330004825,0.0164480210244705,18,"BLOC1S2/BLOC1S1/SNAPIN/RAB22A/CHMP3/RAB5A/AP2M1/BORCS8/KXD1/BORCS7"
"Monocitos (MIM)","Masculino","GO:0032968","positive regulation of transcription elongation by RNA polymerase II",-0.414560558586761,0.00528490645546339,0.0244355330004825,0.0164480210244705,56,"MED15/TCERG1/NCBP1/LDB1/CDK12/PPP1CA/MED29/ELL/ELL2/GTF2F1/PPP1R10/CCNK/MED6/SUPT5H/CDC73/BRD4/TOX4/MED27/PWWP2B/CDK7/NCBP2/MED25/MED22/MED28/EAPP/MED20/ZMYND8/WDR82/MED8/MED4/MED26/MED7/MED11/MED31/MED9/MED18/MED10/MED19"
"Monocitos (MIM)","Masculino","GO:0032784","regulation of DNA-templated transcription elongation",-0.331970737605099,0.00528452719166343,0.0244355330004825,0.0164480210244705,100,"PPP1CA/MED29/ELL/ELL2/GTF2F1/INTS12/PPP1R10/CCNK/ZNF326/INTS7/INTS4/INTS5/VHL/MED6/SUPT5H/CDC73/BRD4/KAT7/TOX4/MED27/PWWP2B/CDK7/NCBP2/MED25/MED22/MED28/LARP7/EAPP/NELFCD/MED20/ZMYND8/INTS14/SUPT4H1/SIRT6/ZMYND11/RECQL5/ERCC6/WDR82/MED8/MED4/MED26/MED7/RNF8/HMGN1/MED11/MED31/MED9/MED18/MED10/HEXIM1/NELFE/MED19"
"Monocitos (MIM)","Femenino","GO:0071466","cellular response to xenobiotic stimulus",0.314024125601772,0.00527750939288114,0.0244355330004825,0.0164480210244705,151,"AS3MT/IL1B/CDH13/PDE4B/AHRR/GSTM1/S100A12/CD69/FMO5/EDN1/PPM1F/SULT1A2/ANKRD1/ABCC1/KCNQ1/ACSL1/MYC/PDE4A/UGT1A6/SULT1A4/UCHL1/EPHX1/CMBL/RNF149/ALDH2/KCNC1/RB1/ABCC2/AIM2/CRHBP/VAV1/CAD/ABCA1/SULT1A1/PRNP/KCNH2/CYP1B1/CYP2R1/MEF2C/VAV2/SLC29A1/ACSM1/GSTO1/AOX1"
"Monocitos (MIM)","Femenino","GO:0006691","leukotriene metabolic process",0.504568922963648,0.0053246568629554,0.0245950931671749,0.0165554240009626,28,"CAMP/GGT1/GGTA1/ALOX5AP/GGT5/ABCC1/CYP4F3/MAPKAPK2/ABCC10/SYK/LTA4H/GGT6/DPEP3/ALOX5/PLA2G4A/ALOX12/GGT7/NCF1/DPEP2/PTGR1/GGT3P"
"Monocitos (MIM)","Femenino","GO:0061042","vascular wound healing",0.584575311247818,0.00533333102668762,0.0246109365862783,0.0165660885070533,17,"TNFAIP3/CD34/MCAM/VEGFA/HPSE/TNF/SLC12A2"
