"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLEC2D",2113.83860192066,2.31143654731658,0.540068589706558,4.27989442706247,1.86981988316715e-05,0.000704003305149356
"VWCE",249.092378007774,-2.6644318604075,0.622964891414225,-4.2770176893257,1.89413756857837e-05,0.00071162544780783
"DSC3",69.7077204203977,-4.06842068715841,0.951342130972849,-4.27650637420842,1.89849123502562e-05,0.000711730512358317
"FCRL1",132.639042012316,3.41005952891326,0.797724935374081,4.27473102281072,1.9136818397748e-05,0.000715889116506763
"ENSG00000286289",31.279582602263,-6.75970865605814,1.58437329096375,-4.26648738312568,1.98574719336156e-05,0.000741260757863815
"FPR2",1391.41665116706,2.3161823113084,0.543045261381997,4.26517359789484,1.99746832015238e-05,0.000744046301771045
"TUBB2A",1331.34439592847,-2.0621309905014,0.483655740220541,-4.26363385982165,2.0112891732853e-05,0.000747600465048812
"ADORA2A",3947.24116657757,2.34214991394624,0.549566848562931,4.26181076982856,2.02777116845766e-05,0.000752126588385465
"AMZ1",217.083782972802,-2.76832918478112,0.649964247213394,-4.25920225096971,2.05157778828001e-05,0.000757739195798136
"CCR6",237.654890842775,2.74434912175144,0.644303093689426,4.25940702230169,2.04969936119026e-05,0.000757739195798136
"CLEC4D",232.36097493154,3.60663417858769,0.846927548866448,4.25849198483968,2.05810597707181e-05,0.000758546654418661
"CDH1",651.390533359897,-2.83311409483627,0.665580784395581,-4.25660439913247,2.07555139376175e-05,0.000763365954716165
"GSN",6256.20865863905,-2.38142361750174,0.560229004363366,-4.25080386583687,2.13004636977346e-05,0.00078176281680551
"CD96",2591.60616526751,2.24040842471659,0.527737382897876,4.24530930974457,2.18292085855353e-05,0.000799489044002728
"ERBB2",615.982071264803,-2.48282265298979,0.584917264753029,-4.24474161151342,2.18845451321056e-05,0.00079983891936796
"FCN1",7807.63661651242,2.42924258753396,0.572363083012405,4.24423352873951,2.1934183849306e-05,0.000799979523689721
"SPDYE11",22.459458162211,-8.74900000387664,2.06229433652365,-4.24236242563929,2.21179126892195e-05,0.000804999863918053
"SLAMF1",413.295929172805,2.57019013705651,0.60634841459116,4.23880078715058,2.24716953209356e-05,0.000816175711552485
"CAMK4",694.070871125058,2.20652681347034,0.520778494729689,4.23697759373808,2.26548733918464e-05,0.000821121655924391
"FCRL6",215.283658311947,2.97885425683387,0.70367439498399,4.23328499383816,2.30302354616087e-05,0.000832998371665227
"FAM117A",858.983118428987,2.19048657076294,0.517562241486252,4.23231525636926,2.31297885968242e-05,0.000833149292343337
"RASGRP1",1554.60613032127,2.05174424173411,0.48473191835247,4.23274012717726,2.30861211079175e-05,0.000833149292343337
"AUTS2",3221.57256417626,2.00199982562923,0.473149333495171,4.23122190797646,2.32425227351537e-05,0.000835487391323324
"CLEC4E",1132.29218556966,2.22265489655234,0.525664328004938,4.22827796778225,2.35486748000246e-05,0.000844754309561456
"TINAGL1",1268.8902600419,-2.43448810585344,0.576639205620604,-4.2218567210208,2.42298117735672e-05,0.000867407400992252
"MAOA",954.812259532112,-2.61601607413593,0.620980545949325,-4.21271824246393,2.52315727153761e-05,0.000901422444453211
"AMOTL1",306.916295630662,-2.79451239179369,0.663914210581058,-4.20914682538266,2.56336780792979e-05,0.000913919093970071
"HSH2D",647.512435836327,2.20740986182797,0.524909099343646,4.20531833909557,2.60714928417152e-05,0.000925749959237327
"MCAM",3146.95790343383,-2.53427175052775,0.602606902662176,-4.20551397491786,2.60489491268415e-05,0.000925749959237327
"CLDN7",262.11666653456,-2.5068199840219,0.596481949931709,-4.20267534383716,2.63778777489833e-05,0.000932837093673558
"PON2",506.929866582191,-2.25921288897064,0.537543888879852,-4.2028435923222,2.63582722058921e-05,0.000932837093673558
"MTCO3P22",2513.18401546801,-1.98060966657248,0.47161198556074,-4.1996593114943,2.67316892301547e-05,0.00094343961788041
"VSIG10",180.999067319895,-2.84441751004727,0.677527874977821,-4.19822949740685,2.69009935819091e-05,0.000947500721524098
"SH3RF1",264.532746616953,-2.49503611951902,0.595141602851262,-4.19234028937913,2.76091443741782e-05,0.000970486422971617
"GDPD3",155.571997840656,-2.88435500432682,0.688398123065086,-4.18995187186777,2.7901362761858e-05,0.000978788769979234
