"Enriquecido_En","ID","Description","enrichmentScore","p.adjust","setSize","core_enrichment"
"Masculino","GO:0002274","myeloid leukocyte activation",-0.328237251404322,0.00237560317099806,238,"CXCL8/NR4A1/PRKCD/TLR4/STARD7/PRAM1/MCUB/TYROBP/IFNGR1/VAMP7/CD200/PJA2/CEBPA/CD300A/ADAM10/TMEM106A/AIF1/TSLP/SYK/ENPP3/CBL/C5AR1/CD300LF/ITGAM/CALHM2/JUN/BATF3/CSF1/MFHAS1/MT1G/PTPN6/GRN/TGFBR2/CD177/WNT5A/LILRB4/CCL3/HAVCR2/PYCARD/FCGR3A/CD74/GPR137B/HSPD1/CXCR2/SUCNR1/ITGB2/NR4A3/IL18/LGALS9/CD33/BTK/IL10/CSF2/MILR1/PLA2G4A/CTSC/FCGR2B/DCSTAMP/TNF/TLR1/NR1H3/TREM2/TLR6/C1QA/CD84/VSIG4"
"Masculino","GO:0030316","osteoclast differentiation",-0.422443421716396,0.00256453093921049,108,"KLF10/SLC9B2/BBLN/MAPK14/BGLAP/ATP6AP1/TF/IL12B/PPP3CA/IL20/PRXL2A/GPR55/TLR4/ZNF675/TYROBP/CORO1C/IFT80/SIGLEC15/OSTM1/TMEM178A/CSF1/IAPP/LILRB4/CCL3/JUNB/CALCR/GPR137B/CSF1R/PPARGC1B/CD109/CD81/TM4SF19/GPR183/TFRC/DCSTAMP/TNF/TNFRSF11A/MITF/IL23A/TREM2/SNX10/FAM20C"
"Masculino","GO:0010743","regulation of macrophage derived foam cell differentiation",-0.669093201281646,0.00257320207583069,26,"ITGB3/PPARA/ABCA5/CSF1/ABCA1/NFKBIA/IL18/ABCG1/CSF2/CD36/TNF/NR1H3/LPL/ALOX15B/MSR1"
"Femenino","GO:0031032","actomyosin structure organization",0.39137251511092,0.00257320207583069,192,"ASAP3/FHOD3/CGNL1/TACSTD2/SFRP1/CCN2/ANKRD1/TPM1/FAM171A1/KRT19/TJP1/ARHGEF15/PDLIM1/EDN1/RAPGEF3/MYOM3/FERMT2/MYH14/ARHGAP28/ADPRHL1/MET/TACR1/AMOT/OBSL1/PHLDB2/SYNPO/RHPN2/FHDC1/MYH10/TNFAIP1/SYNPO2L/PFN2/CASQ1/CDC42BPG/FLNC/CDC42BPA/CNN3/EPB41L4A/MYL9/SRF/CSRP2/MYLK3/MYOZ1/RTKN/ARHGEF5"
"Masculino","GO:0002455","humoral immune response mediated by circulating immunoglobulin",-0.52815613919476,0.00259727251207443,46,"CR2/PTPN6/C5/C3/CD81/FCGR2B/TNF/C2/TREM2/C1QC/C1QA/C7/C1QB"
"Femenino","GO:0001656","metanephros development",0.506607267174858,0.00262058207762586,74,"BMP7/CD34/IRX2/FOXJ1/IRX3/FBN1/GLI3/GREB1L/PAX8/KIF26B/PAX2/BMP4/YAP1/HNF1B/SOX9/WWTR1/EGR1/DLG5/LAMB2/OSR2/SOX17/SALL1/GDNF/WNT7B/LGR4/ID3"
"Masculino","GO:0030641","regulation of cellular pH",-0.44089895790939,0.00269029461460742,85,"SPNS1/DMXL2/CHP1/TMEM106B/ATP6AP1/ATP6V1H/ATP6V0D2/SLC4A8/RAB7A/ATP6V1F/ATP6V0B/UBE3A/ATP6V0D1/DMXL1/SLC12A5/CA2/LAMP1/SLC9A6/GRN/ATP6V1B2/ATP6V0C/ATP6V0A1/GPR89A/CLN6/ATP6AP2/RAB39A/SLC9A9/PPT1/ATP6V1A/LAMP2/TASL/HVCN1/SLAMF8/CREG1/RAB20/SLC9A7/LACC1"
"Femenino","GO:1901888","regulation of cell junction assembly",0.368829386953018,0.00269029461460742,250,"LZTS1/BDNF/COL16A1/SFRP1/DKK1/ACE2/ACVRL1/KDR/TPBG/IRX3/TEK/MAP1B/CAV1/CLSTN2/TJP1/ARHGEF15/FGFR1/SRPX2/EPHA2/FERMT2/NEGR1/PTPRS/VLDLR/NTN1/EFNA5/VSTM5/GPC4/FLRT3/FAM107A/WNT7A/THBS1/PHLDB2/NEURL1/CLDN1/CNTNAP2/LRFN3/DLG5/CLDN5/CRTAC1/NLGN2/LINGO2/NTRK3/RHOD/NPHP1/CRB3/AGRN/MYO1C/GHRL/SRGAP1/PTK2/RAB40C/LRRTM4/DAPK3/THY1/ITGB1BP1/PTPN13/NECTIN3/DOCK1/RAB17/APP/PRKCA/PTPRD/ARHGAP33/ADGRB2/SENP1/RTN4R/RAC3/EPHA7/S100A10/CAMSAP3/LRRTM2/LRP4/LIMCH1/GPRASP3/DLC1/NRXN2/CYFIP2/FARP1/LRRC15/WNT4/CLSTN3/SNAI1/S1PR2"
"Masculino","GO:0006869","lipid transport",-0.292096533217461,0.0026959863650981,371,"UCP2/ATP9B/ABCD2/ITGB3/TMEM30A/TMEM135/CFHR4/ABCD3/PRELID3B/STARD3/PPARA/SLC25A20/CHKA/APOBR/SCARB2/ABCA5/SYK/SCP2/SIRT1/ATP11C/VPS13A/RBP1/CERT1/STARD5/CLN8/RBP4/SOAT2/ETNPPL/ARL8B/ANO7/DBI/GAL/NUS1/ABCG2/GDF9/LRAT/OSBPL1A/PROCA1/LRP1/FABP5P3/SERINC5/SLC22A1/ATP8B4/PSAP/ABCA1/PITPNM3/C2CD2L/NFKBIA/ABCG8/FABP3/PTGS2/SOAT1/CRH/ABCC11/CEACAM1/MIR27A/NPC2/DAB2/ABCG1/ATP10D/TNFAIP8L3/PLA2G4A/FABP5/ABCB4/CD36/PLTP/APOC2/APOC4/ABCC3/EEPD1/TNFRSF11A/P2RX7/NR1H3/TREM2/SPP1/LIPA/FABP4/APOC1/MSR1/SLCO2B1/APOE"
"Masculino","GO:0045639","positive regulation of myeloid cell differentiation",-0.427189370761544,0.00272315007366959,100,"KLF10/SLC9B2/MAPK14/IL12B/PPP3CA/IL20/HIF1A/SMAP1/FOXO3/FAXDC2/TYROBP/RB1/STAT5A/CORO1C/PITHD1/CSF1/JAG1/HOXA5/CD74/HSPA1B/PPARGC1B/CD4/HLA-DRB1/NCKAP1L/ID2/HSPA1A/TM4SF19/DCSTAMP/TNF/TNFRSF11A/GLUL/RAB7B/IL23A/TREM2"
"Femenino","GO:0150115","cell-substrate junction organization",0.45498009070302,0.00272679124767279,107,"COL16A1/SFRP1/ACVRL1/KDR/THSD1/TEK/COL17A1/FN1/ITGB4/ITGA2/LAMA3/AJUBA/CTTN/FERMT2/EFNA5/LAMC1/BCR/FAM107A/THBS1/PHLDB2/RHOD/ITGA5/PTPRK/PAK4/PTK2/RAB40C/DAPK3/THY1/ITGB1BP1"
"Masculino","GO:0030301","cholesterol transport",-0.444034555807352,0.00286179723219756,95,"ABCA5/SCP2/SIRT1/STARD5/SOAT2/ARL8B/NUS1/LRP1/ABCA1/NFKBIA/ABCG8/SOAT1/MIR27A/NPC2/ABCG1/ABCB4/CD36/PLTP/APOC2/EEPD1/NR1H3/TREM2/LIPA/APOC1/MSR1/APOE"
"Femenino","GO:0048706","embryonic skeletal system development",0.453322716504102,0.00286179723219756,106,"BMP7/HOXD9/MYCN/SLC2A10/HOXB6/HOXB4/HOXD4/SULF1/HOXB8/HOXD10/GLI3/KIAA1217/DLX6/HOXB7/BMP4/SULF2/HOXD3/DLX5/GRHL2/HOXD1/HOXD11/HOXB3/MDFI/PBX1/EXT1/FGFR2/OSR2/COL11A1/HOXB2/HOXB9/DLX4/PCGF2/NOG/PCSK5/BMI1/TULP3/HYAL1"
"Masculino","GO:0051453","regulation of intracellular pH",-0.450667117295401,0.0031278234150304,81,"SLC4A7/VMA21/SLC9B1/ATP6V0A2/SPNS1/DMXL2/CHP1/TMEM106B/ATP6AP1/ATP6V1H/ATP6V0D2/SLC4A8/RAB7A/ATP6V1F/ATP6V0B/UBE3A/ATP6V0D1/DMXL1/SLC12A5/CA2/LAMP1/SLC9A6/GRN/ATP6V1B2/ATP6V0C/ATP6V0A1/GPR89A/CLN6/ATP6AP2/RAB39A/SLC9A9/PPT1/ATP6V1A/LAMP2/TASL/HVCN1/SLAMF8/CREG1/RAB20/SLC9A7"
"Femenino","GO:0045823","positive regulation of heart contraction",0.610683548486454,0.00312893888147206,33,"APLN/ACE2/NMU/TPM1/SLC1A1/EDN1/TACR3/TGFB2/AVPR1A/EDN2/ADRB1/RYR2"
"Femenino","GO:0060537","muscle tissue development",0.338026210521189,0.00312893888147206,373,"FHOD3/CNTNAP1/BMP7/GJA5/DKK1/ANKRD1/HOXD9/IGF2/NRG1/GJA1/MSX2/ADAMTS9/IRX3/ISL1/DSP/CAV1/TPM1/GPC1/LOX/ERBB3/NR2F2/HOXD10/FGFR1/DSG2/FHL2/GREB1L/CAV2/EDN1/NOX4/SORBS2/DNER/BMP4/MYH14/TP73/FGF2/MYORG/PKP2/ADPRHL1/YAP1/MAPK11/SOX9/LARGE1/P2RX2/LRP2/NPR2/OBSL1/SGCB/PPP1R13L/EGR1/FLNB/TGFB2/GJC1/NEURL1/PPIF/FGFR2/MYH10/MYL6B/MYL3/COL11A1/CASQ1/EFEMP2/CITED2/RYR2/MEIS1/SRF/CSRP2/POPDC3/GATA6/BMPR1A/MYLK3/GJB6/MYOZ1/NOG/COL14A1/KLF5/FOXC1/ENG/SMAD1/BARX2/ELN"
"Femenino","GO:0022612","gland morphogenesis",0.450996624013264,0.00315509049912105,115,"BMP7/SFRP1/NTN4/RXFP1/PTN/MSX2/TP63/LAMA5/CAV1/SULF1/LRP5/FGFR1/GLI3/NFIB/ESRP2/EPHA2/BMP4/SULF2/TNC/EGFR/NTN1/DAG1/DDR1/SOX9/ELF3/CDKN2A/PERP/TGFB2/TWSG1/FGFR2/GDF7/TFAP2C/MDK/CSMD1/LIMS2/FGF7"
"Femenino","GO:0030879","mammary gland development",0.419294730231935,0.00318428794651659,129,"APLN/HOXD9/NOTCH4/NRG1/RXFP1/MSX2/CAV1/LRP5/GLI3/ITGA2/EPHA2/BMP4/CCND1/NTN1/FGF2/IRF6/DDR1/ATP2C2/SOX9/ELF3/CDKN2A/PERP/ELF5/GATA3/NEURL1/FGFR2/TFAP2C/ATP7B/CSMD1/PYGO2/MTCO2P12/HOXB9/EGF/WNT7B/MT-CO2"
"Femenino","GO:0031099","regeneration",0.403529761202895,0.00318428794651659,167,"IGFBP1/ANGPT2/PTPRF/HSPG2/NEO1/PTN/ISL1/MAP1B/FOLR1/TM4SF4/FIGNL2/NFIB/PTPRU/CXCL12/MAG/LGR6/SULF2/TNC/PTPRS/CCND1/MATN2/DAG1/YAP1/LARGE1/MT-CYB/WNT7A/CLDN1/LAMB2/GFAP/MDK/RGMA/NTRK3/MYMX/CCNA2/ANXA1/MYOZ1/PCNA/KLF5/THY1/PTGFRN/WNT10B/DHFR/SPAAR"
"Femenino","GO:0021675","nerve development",0.486513978245202,0.00328317560526852,76,"BDNF/SEMA3F/SERPINE2/ISL1/SULF1/ERBB3/NAV2/GLI3/EDN1/PAX2/SULF2/HOXD3/DAG1/CNGB1/HOXB3/LARGE1/NPR2/EXT1/SLC24A4/HOXB2/SALL1/CITED2/SCN1A/KCNA2/NGFR/ECE1/HES1/NTF4/LRIG1/DRGX/KCNQ3/RPL24"
"Femenino","GO:0007416","synapse assembly",0.371160289965886,0.00345668654005841,235,"LZTS1/BDNF/CDH2/DKK1/SHANK3/TPBG/MAP1B/CDH1/ADGRL2/PLXNA2/CLSTN2/ARHGEF15/GABRE/VSIG10/FGFR1/DNER/SRPX2/PLXNB1/NEGR1/PTPRS/VLDLR/NTN1/EFNA5/VSTM5/GPC4/FLRT3/NRCAM/LARGE1/PCDHB4/WNT7A/ADGRF1/PCDH17/NEURL1/PLXNB3/LRFN3/DLG5/CRTAC1/GABRA3/NLGN2/DVL1/LINGO2/SPTBN2/NTRK3/PCLO/AGRN/GHRL/SRGAP1/GABRA2/LRRTM4/SHANK2/SDK1/PTPN13/NECTIN3/DOCK1/RAB17/APP/PRKCA/GABRG2/EFNB2/PTPRD/ARHGAP33/ADGRB2/SENP1/RTN4R/RAC3/EPHA7"
"Femenino","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.467895727683522,0.00347486379465057,96,"CCN1/CDH5/BMP7/CDKN1C/ACVRL1/NEO1/SLC2A10/MSX2/KDR/SULF1/ATOH8/NPNT/ELAPOR2/BMP4/ZNF423/FERMT1/BMP6/BMPER/TGFB2/TGFB1I1/TWSG1/THBS1/INHBA/GDF7/SCUBE3/CITED2/PARP1/BMPR1A/PELO/ENG/FOXD1"
"Femenino","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis",0.656016276065167,0.00348439721719415,26,"SEMA5A/AGTR1/FGFBP1/ACVRL1/MMRN2/EPHA2/BMP4/FGF2/BMPER/THBS1/JCAD/GATA2/ITGB1BP1/PPP1R16B/NGFR/APELA"
"Masculino","GO:0002712","regulation of B cell mediated immunity",-0.487954325390446,0.00353534654213424,61,"BCL6/CR2/PTPN6/FCGR1A/APLF/CLCF1/C3/BTK/TNFSF13/IL10/CD40/FCGR2B/TFRC/TNF/TREM2"
"Masculino","GO:0002889","regulation of immunoglobulin mediated immune response",-0.487954325390446,0.00353534654213424,61,"BCL6/CR2/PTPN6/FCGR1A/APLF/CLCF1/C3/BTK/TNFSF13/IL10/CD40/FCGR2B/TFRC/TNF/TREM2"
"Masculino","GO:0002708","positive regulation of lymphocyte mediated immunity",-0.378756565409886,0.00364980831869317,133,"STAT5A/DENND1B/HLA-C/RAET1G/HLA-H/LAMP1/CD1C/HLA-DRA/FCGR1A/CYRIB/HSPD1/MR1/KLRC4/IL18/CLCF1/HLA-DRB1/C3/BTK/TNFSF13/CD81/CD40/CADM1/TFRC/TNF/P2RX7/IL23A/TREM2"
"Femenino","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",0.426676467499048,0.00364980831869317,133,"DKK3/LTBP1/CDKN1C/PEG10/SLC2A10/VASN/ONECUT2/FOLR1/LOX/FBN1/NPNT/CAV2/HTRA3/ITGA3/HTRA4/RASL11B/CDH3/OVOL2/FERMT1/GDF15/HTRA1/VEPH1/TGFB1I1/TWSG1/CILP/THBS1"
"Masculino","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation",-0.557319460981605,0.00370905023358692,47,"CCL19/NFKBID/CD80/HLA-DRA/CD86/TGFBR2/RIPK2/CD83/IL18/GPR65/LGALS9/HLA-DRB1/NCKAP1L/CD81/IL23A"
"Masculino","GO:0045621","positive regulation of lymphocyte differentiation",-0.378460370275927,0.00370905023358692,135,"STAT5A/IL7R/SYK/CCL19/NFKBID/ITPKB/BCL6/RAG1/CD80/HLA-DRA/CD86/TGFBR2/LILRB4/RIPK2/CD74/DUSP10/AXL/CD83/PIK3R6/SOX4/BTN2A2/IL18/GPR65/LGALS9/HLA-DRB1/NCKAP1L/BTK/IL10/IL4I1/IL23A/TNFSF9"
"Masculino","GO:0001818","negative regulation of cytokine production",-0.301097064466125,0.00377235851305601,292,"HFE/LRRC32/PTGER4/BCL6/PTPN6/QKI/REL/TNFRSF21/LILRB4/EPX/LAPTM5/TNFAIP3/HAVCR2/PYCARD/SIRPA/NDRG2/IFNB1/NFKBIA/AXL/CD83/ZFP36/BTN2A2/LGALS9/NAV3/HLA-DRB1/CD33/CEACAM1/NCKAP1L/BTK/TLR8/IL10/FFAR4/WNT11/FCGR2B/HGF/CCL7/TNF/IL23A/TREM2/CMKLR1/ACP5/TLR6/CD84/SIGLEC1/GPNMB/MERTK/VSIG4/PSG9"
"Masculino","GO:0001913","T cell mediated cytotoxicity",-0.493270236346756,0.00379893212575053,57,"IL7R/HLA-C/RAET1G/HLA-H/CTSH/CD1C/HLA-DRA/CYRIB/FCGR3A/MR1/HLA-DRB1/CEACAM1/NCKAP1L/CTSC/FCGR2B/P2RX7/IL23A"
"Femenino","GO:0042692","muscle cell differentiation",0.334755681041987,0.003824551365446,372,"BDNF/FHOD3/CNTNAP1/UCHL1/CDH2/DKK1/ANKRD1/NOTCH4/RAMP2/LAMB1/IGF2/NRG1/NEO1/IRX3/ISL1/TPM1/LOX/KRT19/NPNT/FHL2/GREB1L/CAV2/EDN1/EHD2/NOX4/SORBS2/DNER/MYOM3/BMP4/MYORG/ADAMTS5/FOXO4/ADPRHL1/LAMC1/MAPK11/GDF15/SOX9/TANC1/LARGE1/P2RX2/OBSL1/SGCB/SMARCD3/AVPR1A/PPIF/PLPP7/FGFR2/MYH10/LAMB2/SYNPO2L/CAPN2/CASQ1/DMPK/EFEMP2/FLNC/MYMX/EDNRB/MEIS1/MYL9/SRF/CSRP2/POPDC3/GATA6/ACTN4/BMPR1A/MYLK3/MYOZ1/COL14A1/KLF5/FOXF1/ENG/PTGFRN/SMAD1/BARX2/CACNA2D2/WNT10B/ERVW-1/MAPK12/DOCK1/FER1L5/WFIKKN1/ANKRD23/SMYD3/MEGF10/DMD/EFNB2/NFATC4/HES1/CFL2/CBY1/G6PD/MYPN/TCF23/EHD1/ADAM12/RBM4/CASP7/BMP2"
"Masculino","GO:0090075","relaxation of muscle",-0.625382037304564,0.00397923597750163,28,"ATP2A2/SRI/KCNJ2/CAMK2D/RGS2/ATP1B1/P2RY1/GSN/IRAG1/SLC8A1/TIFAB/NPR3"
"Masculino","GO:0002705","positive regulation of leukocyte mediated immunity",-0.362684083056863,0.00399942887238407,155,"STAT5A/DENND1B/HLA-C/RAET1G/ITGAM/HLA-H/LAMP1/CD1C/CLEC7A/HLA-DRA/FCGR1A/CD177/CYRIB/HSPD1/MR1/KLRC4/ITGB2/IL18/SCIMP/CLCF1/HLA-DRB1/C3/BTK/TNFSF13/CD81/CD40/CADM1/TFRC/TNF/P2RX7/IL23A/TREM2"
"Femenino","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.420960517571964,0.00407403460917183,141,"FST/DKK3/LTBP1/SFRP1/DKK1/PEG10/SLC2A10/VASN/CRIM1/CAV1/ONECUT2/FBN1/CAV2/HTRA3/BMP4/HTRA4/FSTL3/RASL11B/CDH3/OVOL2/GDF15/LRP2/BMPER/HTRA1/VEPH1/TWSG1/CILP/DACT2"
"Femenino","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",0.418975466573631,0.00416808408205706,135,"DKK3/LTBP1/CDKN1C/PEG10/SLC2A10/VASN/ONECUT2/FOLR1/LOX/FBN1/NPNT/CAV2/HTRA3/ITGA3/HTRA4/RASL11B/CDH3/OVOL2/FERMT1/GDF15/HTRA1/VEPH1/TGFB1I1/TWSG1/CILP/THBS1"
"Femenino","GO:0045987","positive regulation of smooth muscle contraction",0.650139109906869,0.00431889883394044,25,"NMU/NPNT/EDN1/ITGA2/CTTN/TACR3/F2R/TACR1/EDN2/SRF/GHRL"
"Femenino","GO:1902414","protein localization to cell junction",0.441548854320519,0.00441414095063011,111,"CGNL1/CDH5/ARHGAP44/DSP/TJP3/TJP1/MARVELD3/ERBB2/DSG2/DLG3/FERMT2/LSR/DAG1/GPC4/WNT7A/DLG5/TJP2/NLGN2/KIF5C/DVL1/MPP7/ILDR1/PCLO/MPP4/TMEM108/HRAS/GPC6/CACNA2D2/NECTIN3/KIF3A/JAM3/CTNND1/NRXN2/VPS26B/NETO1/GIT1/CLSTN3/GRIN2A/CPLX1/PECAM1/DLG1/NSG1/MAPK8IP3/KIF2C"
"Femenino","GO:0001755","neural crest cell migration",0.537153995217512,0.00444002045482448,50,"SEMA5A/SEMA3F/BMP7/ISL1/LAMA5/FN1/SEMA6D/FOLR1/EDN1/BMP4/OVOL2/SEMA6A/EDNRB/GDNF/SEMA4F/RADIL/SEMA4B/KITLG/SEMA4G/HTR2B/EFNB1/SEMA3B"
"Masculino","GO:0006911","phagocytosis, engulfment",-0.549552536621408,0.00446299606638366,47,"VAMP7/CD300A/AIF1/SH3BP1/RAB31/ALOX15/ITGAM/FCGR1A/ARHGAP25/ABCA1/GSN/ITGB2/C3/NCKAP1L/MARCO/CD36/FCGR2B/TREM2/TIMD4/MSR1"
"Femenino","GO:0035270","endocrine system development",0.445983077106299,0.00455086836722994,104,"DKK3/CDKN1C/CDH2/FOXI3/ISL1/CDH1/ONECUT2/EDN1/PAX8/BMP4/HOXD3/FGF2/HMGA2/BMP6/HOXB3/HNF1B/SOX9/PBX1/GATA3/RFX6/GIPR/MDK/SALL1/CITED2/NR0B1/GATA2/SRF/GATA6/BMPR1A/NOG"
"Femenino","GO:0010092","specification of animal organ identity",0.61669009195275,0.0046514795066335,30,"DKK1/ISL1/FGFR1/GLI3/PAX8/PAX2/BMP4/FGF2/LRP2/SMARCD3/EXT1/FGFR2/POU5F1/GDNF"
"Masculino","GO:0070374","positive regulation of ERK1 and ERK2 cascade",-0.356870729943265,0.00473469153318266,165,"TLR4/GLIPR2/FGF18/CCR7/ITGB3/RAP1A/MAP3K12/NOD1/GPER1/NECAB2/FGFR3/VEGFB/CCL19/C5AR1/ALOX15/JUN/MFHAS1/IAPP/SLC30A10/SERPINF2/CCL3/ICAM1/HAVCR2/PYCARD/RIPK2/CD74/CALCR/P2RY1/NRP1/ADRA1A/CSF1R/CD4/LGALS9/SCIMP/HLA-DRB1/MIR27A/MARCO/PDGFC/FFAR4/TNFAIP8L3/CD36/FGG/PDGFRA/GPR183/TNF/TNFRSF11A/CARD9/TREM2/CHI3L1/GPNMB/APOE"
"Femenino","GO:0014706","striated muscle tissue development",0.342135438758555,0.00473469153318266,355,"FHOD3/CNTNAP1/BMP7/GJA5/DKK1/ANKRD1/HOXD9/IGF2/NRG1/GJA1/MSX2/ADAMTS9/IRX3/ISL1/DSP/CAV1/TPM1/GPC1/LOX/ERBB3/NR2F2/HOXD10/FGFR1/DSG2/FHL2/GREB1L/CAV2/EDN1/NOX4/SORBS2/DNER/BMP4/MYH14/TP73/FGF2/MYORG/PKP2/ADPRHL1/YAP1/MAPK11/LARGE1/P2RX2/LRP2/OBSL1/SGCB/PPP1R13L/EGR1/FLNB/TGFB2/GJC1/NEURL1/PPIF/FGFR2/MYH10/MYL6B/MYL3/COL11A1/CASQ1/CITED2/RYR2/MEIS1/SRF/POPDC3/GATA6/BMPR1A/MYLK3/GJB6/MYOZ1/NOG/COL14A1/KLF5/FOXC1/ENG/SMAD1/BARX2/ELN/WNT10B"
"Femenino","GO:0098801","regulation of renal system process",0.689382339246256,0.00473842749330807,20,"AGTR1/GJA5/STC1/EDN1/NPR1/F2R/F2RL1/TTR"
"Femenino","GO:0090090","negative regulation of canonical Wnt signaling pathway",0.429417952463623,0.00474598054032515,124,"IGFBP1/DKK3/SFRP1/CDH2/TLE6/DKK1/TPBG/ISL1/CAV1/GLI3/PTPRU/NOTUM/APC2/ZNRF3/FERMT1/SOX9/WWTR1/EGR1/CTHRC1/NKD1/DAB2IP/RBMS3/SOX17/MDK/ANKRD6/NKD2/TLE2/RUVBL2/BICC1/IGFBP6/SHISA3/NOG/SOX13/TCF7L2/APP/PRKN/FZD6/SDHAF2/KREMEN1/HDAC1/CBY1"
"Femenino","GO:0008015","blood circulation",0.322459331340521,0.00474598054032515,462,"NOS2/APLN/CDH5/AGTR1/GJA5/ACE2/SCNN1A/NMU/ACVRL1/RAMP2/GJA1/IRX3/ISL1/TEK/DSP/FGA/CAV1/TPM1/STC1/SLC1A1/TJP3/NR2F2/TJP1/ADRA1D/NAV2/LRP5/DSG2/EDN1/CXCL12/RNF207/ADCY6/CTSG/AZU1/NPR1/FERMT2/TACR3/PLVAP/SCN8A/PKP2/F2R/BMP6/F2RL1/TACR1/AMOT/BCR/CMA1/GPR4/P2RX2/GNAO1/NPR2/TTR/PDE3A/PPP1R13L/TAC3/BDKRB2/SLC6A4/TGFB2/THRB/GJC1/CACNA2D1/EXT1/AVPR1A/EDN2/NPY1R/GUCY1A1/CYP2J2/ENPEP/KCNN2/PDE2A/CLDN5/ANPEP/TJP2/EPAS1/GCLM/MME/MYL3/EHD3/DMPK/SERPING1/ADRB1/BDKRB1/ADRA2C/HTR1D/EDNRB/RYR2/F5/ACSM3/GATA6/SCN1A/GHRL/JPH3/ARHGAP42/FGB/VEGFC/DDAH1/KCNIP2/S100A1/FOXC1/JUP/ENG/ITGB1BP1/ELN/SLC4A5/NOS3/PCSK5/UTS2/HTR2B/IMMP2L/APP/ERAP2/VSTM4/GAB1/SNTA1/ITGA1/AR/APELA/FKBP1A/SCNN1D/ECE1/TH/DMD/FOXC2"
"Masculino","GO:0150076","neuroinflammatory response",-0.446679690075531,0.00475157775089466,79,"TYROBP/IFNGR1/CD200/AIF1/VPS13A/C5AR1/ITGAM/CALHM2/JUN/GRN/NUPR1/CCL3/LRP1/PTGS2/DAGLA/ITGB2/IL18/CTSC/TNF/TLR1/TREM2/TLR6/C1QA/MMP9"
"Femenino","GO:0030326","embryonic limb morphogenesis",0.445021315908861,0.00476762639782727,106,"BMP7/GJA5/DKK1/HOXD9/MYCN/MSX2/TP63/HOXD10/LRP5/FGFR1/GLI3/DLX6/BMP4/DLX5/GRHL2/PBX1/FREM2/TGFB2/WNT7A/OSR2/FBN2/SALL1/BMPR1A/NOG/ACD/FBXW4/TULP3/INTU/ECE1/FZD6/HDAC1"
"Femenino","GO:0035113","embryonic appendage morphogenesis",0.445021315908861,0.00476762639782727,106,"BMP7/GJA5/DKK1/HOXD9/MYCN/MSX2/TP63/HOXD10/LRP5/FGFR1/GLI3/DLX6/BMP4/DLX5/GRHL2/PBX1/FREM2/TGFB2/WNT7A/OSR2/FBN2/SALL1/BMPR1A/NOG/ACD/FBXW4/TULP3/INTU/ECE1/FZD6/HDAC1"
"Masculino","GO:0043030","regulation of macrophage activation",-0.50130648678197,0.00478700084163422,55,"TLR4/MCUB/CD200/PJA2/CEBPA/CALHM2/MFHAS1/GRN/WNT5A/CCL3/HAVCR2/CD74/GPR137B/HSPD1/IL10/PLA2G4A/CTSC/FCGR2B/NR1H3/TREM2/TLR6/VSIG4"
"Masculino","GO:0032368","regulation of lipid transport",-0.383977033538333,0.00487230347408633,121,"ABCA5/SYK/SCP2/SIRT1/DBI/GAL/NUS1/GDF9/LRAT/LRP1/ABCA1/NFKBIA/FABP3/CRH/MIR27A/DAB2/ABCG1/PLA2G4A/ABCB4/PLTP/APOC2/EEPD1/TNFRSF11A/P2RX7/NR1H3/TREM2/SPP1/APOC1/APOE"
"Femenino","GO:0030038","contractile actin filament bundle assembly",0.443969974961757,0.00488140244984042,107,"ASAP3/FHOD3/CGNL1/TACSTD2/SFRP1/CCN2/TPM1/FAM171A1/TJP1/ARHGEF15/PDLIM1/RAPGEF3/FERMT2/ARHGAP28/MET/TACR1/AMOT/PHLDB2/SYNPO/RHPN2/FHDC1/TNFAIP1/SYNPO2L/PFN2/MYL9/SRF/ARHGEF5/ITGB1BP1/ELN"
"Femenino","GO:0043149","stress fiber assembly",0.443969974961757,0.00488140244984042,107,"ASAP3/FHOD3/CGNL1/TACSTD2/SFRP1/CCN2/TPM1/FAM171A1/TJP1/ARHGEF15/PDLIM1/RAPGEF3/FERMT2/ARHGAP28/MET/TACR1/AMOT/PHLDB2/SYNPO/RHPN2/FHDC1/TNFAIP1/SYNPO2L/PFN2/MYL9/SRF/ARHGEF5/ITGB1BP1/ELN"
"Femenino","GO:0001942","hair follicle development",0.473500982533029,0.00496345663797949,83,"FST/LGR5/DKK1/FOXI3/SOX18/APCDD1/MSX2/TP63/LAMA5/FOXQ1/EGFR/PKP3/CDH3/FERMT1/SOX9/TGFB2/EXT1/INHBA/FGFR2/TFAP2C/FGF7/SPINK5/LGR4/LHX2/HPSE/WNT10B/NGFR/INTU/FZD6/HDAC1"
"Femenino","GO:0003094","glomerular filtration",0.64211314313793,0.00499730405453096,28,"MCAM/CD34/GJA5/ADGRF5/SULF1/EDN1/SULF2/F2R/F2RL1/TTR/RHPN2/IGHA2/IGHA1/JCHAIN"
