Gene_Symbol,fc,pval
LOC643802,-1.53837733389712,1.0
XLOC_l2_005553,-1.02725891843577,1.0
XLOC_l2_005557,1.08729834286698,1.0
SLC22A31,-1.00225650960937,1.0
XLOC_l2_005606,-1.14965363624945,1.0
CES1,1.83376231868222,0.934537792279371
LOC100506281,1.03249076713104,1.0
LINC02125,1.04626592797915,1.0
LOC100288069,1.13454987787686,1.0
FAM157B,1.06008722199997,1.0
XLOC_l2_005692,-1.33387258057299,1.0
RPS6KB1,1.09417928929297,1.0
LOC107987246,-1.26310833336272,1.0
C17orf51,-1.37374946157431,1.0
SMURF2P1-LRRC37BP1,1.29947067676399,1.0
XLOC_l2_005871,-1.10003361936496,1.0
LINC00674,1.16843659650824,1.0
XLOC_l2_005874,-1.01586013262074,1.0
XLOC_l2_005921,-1.03063583671959,1.0
XLOC_l2_005933,-1.07804390983334,1.0
XLOC_l2_005952,-1.00141898195283,1.0
USP32P2,1.07339089702004,1.0
X239,-1.04485225510913,1.0
TNPO1,1.13069091279185,1.0
XLOC_l2_006025,-1.38728212576838,1.0
X240,1.09357722840432,1.0
WDR55,1.10560106436514,1.0
X241,-1.32045357141923,1.0
X242,1.11035688047614,1.0
USP32,1.21489029528459,1.0
AMZ2,1.26550049748472,1.0
AMZ2P1,1.11952465384655,1.0
CD300H,-1.00122893440852,1.0
X243,-1.34210773361672,1.0
TBC1D3P5,1.18580131779866,1.0
X244,1.15404693228708,1.0
X245,1.05386040003744,1.0
LOC105371871,-1.17078052886467,1.0
X246,-1.04866472986064,1.0
LINC00511,-1.15290242400173,1.0
XLOC_l2_006267,1.78822197393542,0.983197514278743
NPIPA5,1.12844325551154,1.0
NPIPA8,1.1570863250822,1.0
GTSCR1,1.05161451440717,1.0
TGFBR3L,1.0224804885797,1.0
X247,-1.01410248255889,1.0
CS,1.05708111238239,1.0
ZNF66,1.14211070595257,1.0
XLOC_l2_006665,-1.21755382206763,1.0
XLOC_l2_006718,1.01575681642119,1.0
LINC01535,1.06373337909654,1.0
XLOC_l2_006789,-1.03589873062006,1.0
SPACA6,-1.03881589745061,1.0
XLOC_l2_006797,1.06396698986457,1.0
XLOC_l2_006804,1.01133954303344,1.0
X248,-1.01797201130845,1.0
LOC102724290,-1.02496441699235,1.0
LILRA6,-1.04762877773552,1.0
ZNF865,1.07658175943152,1.0
XLOC_l2_006832,-1.28242095140169,1.0
X249,-1.40414201640075,1.0
ZNF98,-1.08066364130503,1.0
ZNF728,1.12786927544987,1.0
ZNF807,1.15089103799558,1.0
LOC101927522,-1.25727268538866,1.0
LINC00665,1.29605565605302,1.0
LINC00665,1.50727026607596,1.0
XLOC_l2_007063,-1.05694766747759,1.0
XLOC_l2_007097,1.06026227821356,1.0
XLOC_l2_007135,-1.21186774094712,1.0
XLOC_l2_007135,-1.28830030049895,1.0
XLOC_l2_007147,-1.19189748978726,1.0
LINC01535,-1.13234316653829,1.0
SIGLEC11,-1.12007288793855,1.0
CENPBD1P1,1.06253599894668,1.0
LINC01534,1.06655901384871,1.0
X250,1.09242561614497,1.0
MSH6,-1.33800843184445,1.0
ANKRD36,1.09410710722515,1.0
TMEM128,1.07986091366178,1.0
XLOC_l2_007424,-1.080599356919,1.0
IGSF3,1.10671544658949,1.0
C2orf92,1.0451085073585,1.0
XLOC_l2_007456,-2.11974230175488,0.193281826602049
PAFAH1B1,1.02342249172434,1.0
EEF1E1,1.081597440391,1.0
MAP3K2-DT,-1.06094962142254,1.0
XLOC_l2_007567,1.89809130047576,0.75942711513205
ZNF806,-1.03896130413891,1.0
XLOC_l2_007586,-1.1288565393665,1.0
XLOC_l2_007656,1.23023196262032,1.0
XLOC_l2_007767,-1.10380274572985,1.0
XLOC_l2_007767,-1.44444751319136,1.0
X251,-1.01730100715217,1.0
XLOC_l2_007829,-1.21608415280502,1.0
SEPT14,1.15800361563636,1.0
SEPT14,1.04599622399435,1.0
XLOC_l2_007931,1.29138557861013,1.0
XLOC_l2_007967,1.16781731035162,1.0
XLOC_l2_008009,-1.09419462054963,1.0
XLOC_l2_008013,-1.12607815156957,1.0
XLOC_l2_008040,1.19995126787792,1.0
WDPCP,-1.1327469188943,1.0
PEBP1,1.04059127747874,1.0
LINC00342,1.15482482653269,1.0
ANKRD36C,1.10200283875422,1.0
XLOC_l2_008140,1.16441288240663,1.0
ANKRD36C,-1.05444639407232,1.0
X252,1.14278364774858,1.0
XLOC_l2_008163,-1.29403403489668,1.0
X253,-1.00001501327185,1.0
MIR4435-2HG,-1.28764887125628,1.0
XLOC_l2_008203,-1.26358386608414,1.0
MIR4435-2HG,-1.0219854015518,1.0
XLOC_l2_008203,-1.32825922862469,1.0
XLOC_l2_008221,1.01479577041824,1.0
XLOC_l2_008221,-1.29352902256673,1.0
THORLNC,-1.12402640121329,1.0
XLOC_l2_008270,1.05245539103359,1.0
X254,1.10261563814083,1.0
XLOC_l2_008313,-1.23778702603551,1.0
LINC00607,-1.05492450899458,1.0
LINC01320,-1.06159982617818,1.0
X255,-1.01790831100467,1.0
LOC101927661,-1.03165602190697,1.0
lnc-DYNC1I2-1,1.25853258206291,1.0
LINC01238,-1.11889326950838,1.0
SEPT14,1.04763592718885,1.0
XLOC_l2_007835,1.12285552373753,1.0
RPL23AP87,-1.06107620039584,1.0
HS1BP3-IT1,1.02150000045867,1.0
X256,-1.06861902378036,1.0
MIR4435-2HG,-1.1185544485507,1.0
MIR4435-2HG,-1.05662456470087,1.0
MIR4435-2HG,1.08662101611179,1.0
CYTOR,1.13268612790662,1.0
MIR4435-2HG,1.37175060807305,1.0
X257,-1.11286703894056,1.0
X258,-1.19094544311756,1.0
XLOC_l2_008560,1.13337550751895,1.0
ZNF850,1.18342900038825,1.0
XLOC_l2_008622,-1.14596026252728,1.0
LOC101926935,1.17606579026277,1.0
XLOC_l2_008632,-1.14996805185629,1.0
APCDD1L-DT,-4.15286739621428,8.09648903624495e-05
X259,-1.20753285422111,1.0
X260,1.07140646644426,1.0
X261,-1.04578925938918,1.0
XLOC_l2_009135,-1.5181939168327,1.0
ANKRD20A9P,-1.62146187117205,1.0
ANKRD20A5P,-1.49473865307788,1.0
XLOC_l2_009139,-1.12843256038441,1.0
X262,1.08995893229025,1.0
LOC102724740,-1.13226705684178,1.0
lnc-C21orf58-1,-1.06257811959696,1.0
ANKRD20A11P,-1.63038456672669,1.0
NF1,-1.05572755768977,1.0
XLOC_l2_009278,-1.4170666004979,1.0
PIK3CA,-1.1855407042742,1.0
CECR7,1.16618964980068,1.0
CECR7,1.16295016682863,1.0
DGCR5,-1.07601522095712,1.0
TMEM191B,1.12849476368648,1.0
X263,-1.03621181336283,1.0
X264,1.09275552337552,1.0
X265,1.13061375290064,1.0
XLOC_l2_009328,-1.17915819702498,1.0
CRYBB2P1,-1.01681802250162,1.0
XLOC_l2_009332,-1.10306546145507,1.0
DUXAP9,1.54212661621248,0.703638974735489
SLC25A15,1.19976315097361,1.0
XLOC_l2_009448,-1.11504508169136,1.0
X266,1.00060749351934,1.0
X267,-1.10882382378698,1.0
XLOC_l2_009468,1.15350143250328,1.0
ZDHHC8,1.15679559145061,1.0
X268,1.28773883275567,1.0
XLOC_l2_009539,-1.0163928449382,1.0
TMEM191B,1.09040090981721,1.0
LINC01659,-1.11916907756017,1.0
X269,-1.19257493871412,1.0
DUXAP8,1.65545101837018,0.623278254074796
DUXAP8,1.05514483294227,1.0
KCNMB3,-1.60548742711124,1.0
GGTLC3,2.16456445296517,0.0317983446579736
XLOC_l2_009464,1.45391467033,1.0
X270,-1.14104169477789,1.0
GEMIN2,1.08774558939416,1.0
XLOC_l2_009773,-1.1702377384393,1.0
XLOC_l2_009790,1.00222960707449,1.0
XLOC_l2_009811,-1.17640270831912,1.0
LOC105374088,-1.0935584002484,1.0
X271,-1.15791672236043,1.0
NUDT16P1,1.04952180178028,1.0
LINC01210,-1.06345742642299,1.0
EIF3J,1.07418604982114,1.0
LOC100287290,-1.09527763275068,1.0
XLOC_l2_009979,1.08398236712004,1.0
X272,-1.19573662084698,1.0
X273,1.37811855878917,1.0
TRANK1,1.12110575942228,1.0
XLOC_l2_010239,-1.19019834045818,1.0
XLOC_l2_010348,1.36697057810819,1.0
VEZF1,-1.02139205109132,1.0
XLOC_l2_010493,1.29590175771669,1.0
XLOC_l2_010511,-1.04292060907318,1.0
LOC105374313,-1.04022238637952,1.0
LINC01968,1.12845177449269,1.0
X274,1.15474342566812,1.0
X275,-1.08052978175233,1.0
X276,-1.03799187213165,1.0
FAM86HP,1.3176539901537,1.0
LOC101928721,-1.20931680933353,1.0
LINC02265,-1.1343028522229,1.0
UGT2B7,1.01919952752439,1.0
XLOC_l2_010759,-1.17058535242916,1.0
X277,1.20980798654787,1.0
XLOC_l2_010831,1.79297044645777,0.983197514278743
XLOC_l2_010854,-1.01828875316032,1.0
PRDX6,-1.03597698112556,1.0
X278,1.02885275925283,1.0
EEF2KMT,1.30483155069271,1.0
LOC105369250,1.24995438203229,1.0
LOC112268389,1.09689706648923,1.0
XLOC_l2_011151,-1.35352033984769,1.0
GK3P,-1.28305826523516,1.0
XLOC_l2_011415,-1.17511350326021,1.0
X279,1.29800766050384,1.0
X280,-1.11518829176978,1.0
LINC02615,1.66129086322864,0.659382686598434
FAM86EP,1.03807244208076,1.0
FAM86EP,1.06209756245566,1.0
LOC105377621,-1.35307706594478,1.0
X281,-1.02597567851649,1.0
XLOC_l2_011426,1.2332090998529,1.0
XLOC_l2_011508,-1.49254369496094,1.0
LINC02160,-1.06680179073894,1.0
DOCK9,-1.02747666944295,1.0
XLOC_l2_011649,1.0439972070329,1.0
LOC107986485,-1.02742166332196,1.0
LOC728554,1.17764969851337,1.0
FAM153C,1.02974196255218,1.0
LINC00847,1.23136003853362,1.0
BRD9,1.2077563179475,1.0
LOC728613,-1.06432776072195,1.0
LOC112268458,1.0349234218253,1.0
LOC728613,1.0850494995617,1.0
XLOC_l2_011987,1.28624989596078,1.0
XLOC_l2_011987,1.45757600361115,1.0
INTS6,1.22218585059997,1.0
LINC02105,-1.03618501003299,1.0
LOC105378979,-1.08922607989051,1.0
GUSBP2,1.19634322714306,1.0
XLOC_l2_012081,1.16617974120404,1.0
XLOC_l2_012135,1.15450834679725,1.0
XLOC_l2_012150,-1.15752854419993,1.0
XLOC_l2_012162,-1.05710111331388,1.0
XLOC_l2_012319,1.12828253058068,1.0
X282,1.00425035825114,1.0
SMA4,1.28114545500209,1.0
X283,-1.36674606170964,1.0
LOC728613,1.13616694998661,1.0
X284,1.17515896298152,1.0
GUSBP4,1.06490652707257,1.0
lnc-FGF10-3,1.08291620520484,1.0
NAIP,1.54285481774463,1.0
X285,1.21214936970271,1.0
X286,1.23090819920112,1.0
NUBP1,1.02322422972726,1.0
LOC107986517,-1.43515367389609,1.0
LOC101929309,-1.39137764844923,1.0
LOC101927189,1.18951627753702,1.0
LSM14A,-1.01052460037199,1.0
XLOC_l2_012788,1.03011414051938,1.0
XLOC_l2_012802,1.24717231031335,1.0
LOC100289495,1.13583685941428,1.0
XLOC_l2_012836,1.06344760696738,1.0
XLOC_l2_012870,-1.06934467499444,1.0
X287,1.04186019651679,1.0
GUSBP2,1.39963603228005,1.0
XLOC_l2_012925,-1.10661447345196,1.0
XLOC_l2_012925,-1.01746771402934,1.0
XLOC_l2_012953,1.77404558524479,0.0042738574803678
XLOC_l2_013031,-1.12559346356064,1.0
XLOC_l2_013056,-1.05570912236915,1.0
XLOC_l2_013125,-1.11697791615375,1.0
XLOC_l2_013131,1.00148758432999,1.0
XLOC_l2_013189,-1.11472010141233,1.0
LOC101928516,1.04486793752092,1.0
X288,1.05849826881733,1.0
ERVH-3,-1.11297541898827,1.0
X289,1.04267296046585,1.0
LINC01611,-1.12868856556016,1.0
ULBP3,-1.77059190112217,0.330098935470567
WI2-2373I1.2,-1.21591760951183,1.0
LOC105375170,-1.50416477352576,1.0
LOC105375191,1.08663702483673,1.0
DPY19L2P3,-1.00890586228025,1.0
LINC00174,-1.05052967232006,1.0
GTF2IP20,-1.16692432615677,1.0
PSPHP1,1.07243138343609,1.0
X290,-1.03386950005916,1.0
X291,-1.10173959760346,1.0
ZNF727,1.60611908508238,1.0
X292,1.33305977313935,1.0
XLOC_l2_013458,-1.13894617877619,1.0
INTS4,1.18623340854674,1.0
XLOC_l2_013459,1.01253173615144,1.0
XLOC_l2_013460,1.02692790546871,1.0
GTF2I,1.20533014926038,1.0
GTF2IP23,1.20131113136195,1.0
X293,-1.07309856916348,1.0
GTF2IRD1,1.37647259949916,1.0
XLOC_l2_013485,1.51056560248474,1.0
PMS2,1.07606935208076,1.0
PMS2,1.14408726337667,1.0
X294,-1.2602386157253,1.0
LOC107986820,-1.23798327904557,1.0
X295,1.32843524356268,1.0
LOC101928451,-1.07333143632993,1.0
LOC729218,1.20562240049029,1.0
XLOC_l2_013594,-1.06656437535757,1.0
TLK2,-1.0867286438973,1.0
LINC01347,1.02697846873712,1.0
SMKR1,1.37353744101696,1.0
LOC728743,1.53364548701659,1.0
XLOC_l2_013728,-1.0262245062144,1.0
LOC646588,-1.10600901425944,1.0
EIF4H,-1.01920180278744,1.0
XLOC_l2_013808,1.22637085832823,1.0
X296,1.09537221595609,1.0
SEPT7P2,-1.03612327213304,1.0
SEPT7P2,1.08071672567164,1.0
X297,1.10125160466821,1.0
CRCP,-1.03673312779586,1.0
XLOC_l2_013873,-1.25350088957683,1.0
RABGEF1,-1.09181040596917,1.0
XLOC_l2_013873,-1.08485625540575,1.0
XLOC_l2_013873,1.33770615007206,1.0
GS1-124K5.11,1.07204093468959,1.0
FAM185A,1.31796357536004,1.0
XLOC_l2_013931,1.038694829909,1.0
CCZ1,-1.05131525899285,1.0
CCZ1B,1.12364124076721,1.0
XLOC_l2_013931,-1.14995274672162,1.0
XLOC_l2_014001,-1.06416057611749,1.0
FLNC,1.33713735592285,1.0
XLOC_l2_014050,1.72615529634403,1.0
X298,-1.00957864016645,1.0
INTS4,1.02064002067986,1.0
X299,1.2947432843055,1.0
PMS2P9,1.45031875577176,1.0
X300,-1.18649815559612,1.0
X301,-1.12014183170946,1.0
X302,1.33658042692541,1.0
TMEM225B,-1.34332475132427,1.0
X303,-1.05037953049123,1.0
XLOC_l2_013808,-1.10787618061979,1.0
X304,-1.07847638467968,1.0
X305,-1.07206350598419,1.0
X306,-1.87508441095431,0.741548638144368
X307,-1.31204217905562,1.0
XLOC_l2_013873,1.09138484508939,1.0
X308,1.45661093556954,1.0
RABGEF1,-1.03484293915092,1.0
LINC-PINT,1.08225082678393,1.0
ZNF767P,1.00295061404591,1.0
XLOC_l2_014048,-1.05360658996121,1.0
LINC02014,1.12248850273627,1.0
LOC105379362,1.00067658488795,1.0
XLOC_l2_014182,1.07633151378759,1.0
X309,-1.34689820706545,1.0
XLOC_l2_014196,-1.13381853469882,1.0
X310,1.04914081742554,1.0
LOC101926977,-1.27995769346902,1.0
CDK5,-1.00017111759402,1.0
X311,-1.20040324842259,1.0
ASNSP1,-1.34629175170887,0.996760230735296
ASNSP1,-1.29459651376762,1.0
X312,1.13740773513334,1.0
XLOC_l2_014549,-1.4679772503364,0.620591883560771
XLOC_l2_014565,1.12154972788947,1.0
OTUD6B-AS1,-1.00700682426365,1.0
XLOC_l2_014585,-1.04499611213311,1.0
LOC105375666,-1.31475511446657,1.0
XLOC_l2_014697,-2.17930368897496,0.283523890799411
X313,-2.06645185318217,0.370316962959464
XLOC_l2_014711,1.06009434989058,1.0
XLOC_l2_014720,1.03865294845245,1.0
EBLN3P,1.25402734494812,1.0
CNTNAP3B,-2.04449969848396,0.238346274117307
RBPJ,-1.02564747837616,1.0
X314,1.14925436305446,1.0
LOC286297,-1.37935314879069,1.0
MTHFD1L,-1.36192055715452,1.0
XLOC_l2_014830,-1.04637027259717,1.0
FRG1JP,-1.02319787891556,1.0
FRG1FP,-1.01134379601696,1.0
LOC105379420,-1.09575986833829,1.0
LINC01504,-1.34671355389345,1.0
LINC01504,-1.24402521915086,1.0
HMCN2,1.15478667400241,1.0
XLOC_l2_015098,-1.43784209451721,1.0
LOC105375980,1.06694046088293,1.0
CLCN3,-1.02189958242515,1.0
LOC730098,1.04851976854314,1.0
X315,-1.25936464726927,1.0
X316,-1.90700034786766,0.631803138745056
FGF7P6,1.09649858932278,1.0
BMS1P14,1.07771038618935,1.0
FRG1EP,1.1373999302561,1.0
XLOC_l2_015213,1.03279812629271,1.0
LOC102724813,-1.0346487929634,1.0
HSPB1,1.17135882587793,1.0
LOC105376156,1.05757586338563,1.0
LOC105376156,-1.1489109185828,1.0
ANKRD18B,-1.13564723741881,1.0
X317,-1.28449327479036,1.0
XLOC_l2_015410,-1.18386303215223,1.0
EBLN3P,1.0055451297588,1.0
FAM27E3,-1.53205001183207,1.0
LINC01503,1.02487003636931,1.0
X318,-1.01550541756868,1.0
X319,-1.06946817591346,1.0
LOC554249,-1.24256801490436,1.0
FRG1,1.08184105037781,1.0
CD99P1,1.43988773541704,1.0
XLOC_l2_015441,-1.05095607114676,1.0
XLOC_l2_015441,1.2671440984169,1.0
XLOC_l2_015451,-1.03692825275285,1.0
X320,-1.0517519928121,1.0
XLOC_l2_015478,-1.04202506919426,1.0
X321,-1.03296659082114,1.0
CHTF8,-1.11528097674142,1.0
XLOC_l2_015542,-1.2276577899665,1.0
ETF1,1.21494219415565,1.0
XLOC_l2_015561,1.00774762329993,1.0
JPX,1.098293679148,1.0
JPX,1.1825221388414,1.0
X322,1.17625586151408,1.0
ARMCX4,-1.21121344325547,1.0
ARMCX4,-1.0833401254491,1.0
XLOC_l2_015578,-1.19006820705377,1.0
ARMCX5-GPRASP2,1.32007227119417,1.0
XLOC_l2_015585,1.22988393988123,1.0
ARMCX5-GPRASP2,1.2989594222577,1.0
X323,1.24660967872994,1.0
SMIM10L2A,-1.06580189028223,1.0
RPL36A,1.01626541420489,1.0
TMLHE,1.04830943951713,1.0
FAM239B,1.06674833001286,1.0
HADHB,1.10520643798066,1.0
X324,1.49801850652014,1.0
XLOC_l2_015716,1.36011617450582,1.0
XLOC_l2_015722,-1.02688750304528,1.0
XLOC_l2_015738,-1.15489514153535,1.0
X325,-1.32581395791289,1.0
XLOC_l2_015752,1.00422465437437,1.0
XLOC_l2_015760,1.01224964928899,1.0
XLOC_l2_015762,1.2235949922695,1.0
STAU2,-1.15240757864352,1.0
X326,1.26330080212875,1.0
LOC105373328,-1.02146913565591,1.0
XLOC_l2_015827,-1.32359426692226,1.0
NBDY,-1.04149946857756,1.0
FOXN3,1.3578115224733,1.0
X327,-1.00966105621011,1.0
TMLHE,-1.11178656592434,1.0
FTX,1.03435214202072,1.0
XLOC_l2_015885,-1.22856455660454,0.0831387470691308
X328,-1.0638918074482,1.0
TPTE2,1.10004603428134,1.0
XLOC_l2_015938,-1.05460255452684,1.0
X329,1.28065588702493,1.0
PTMA,1.03882222320869,1.0
X330,1.27434714025181,1.0
TIGD2,1.36706356396472,1.0
X331,1.00518966582318,1.0
X332,1.03884002913593,1.0
X333,-1.05142643667151,1.0
X334,-1.04078314020019,1.0
X335,1.00068190736245,1.0
X336,1.27667657051759,1.0
X337,-1.17337649098101,1.0
X338,-1.13144000133281,1.0
X339,-1.02037681806845,1.0
X340,1.09759005523593,1.0
LOC107987300,1.0649019222734,1.0
RBFOX3,-1.44311683476712,0.891511819768245
GOLGA8N,1.17474270186297,1.0
X341,-1.23075023510288,1.0
X342,-1.16202683298958,1.0
lnc-DHX40-1,-1.07927889182371,1.0
ZNF385D,-1.06268812460431,1.0
X343,-1.01811874184394,1.0
X344,-1.09436756888283,1.0
PCID2,1.02726633024116,1.0
AK4,-1.09581552315859,1.0
X345,-1.03799726984064,1.0
X346,-1.16340511163881,1.0
FAM104B,-1.01133278842197,1.0
NNT-AS1,1.2689556915084,1.0
DST,-1.00224627004166,1.0
ZNF322,1.31432421376737,1.0
X347,-1.11208368814737,1.0
CNP,-1.26020597370174,1.0
X348,1.05680448063822,1.0
X349,-1.22453109378935,1.0
LINC01311,-1.27338955566933,1.0
LGALS2,-1.14095667573226,1.0
TTLL8,-1.46704365523341,1.0
X350,-1.1736913997413,1.0
MAPT,1.86181094907923,0.213513817654365
X351,1.07746297431957,1.0
FBRSL1,1.03615416296224,1.0
SIRPB1,-1.89687207426395,0.657547259816348
X352,-1.18032805883133,1.0
lnc-RGS5-1,1.05776943438915,1.0
PIGC,-1.12003688722695,1.0
X353,-1.15645753937115,1.0
ZNF687-AS1,1.18209917045803,1.0
GBAT2,1.07064038446155,1.0
X354,1.13607464511747,1.0
FLG-AS1,-1.070450877872,1.0
DCST1-AS1,-1.10839149434904,1.0
C1orf61,-1.33094669217154,1.0
KIRREL1-IT1,1.35596490210032,1.0
ID2-AS1,-1.08402158188209,1.0
PRKRA-AS1,-1.00867964245327,1.0
HECW2-AS1,-1.28804831660972,1.0
X355,-1.10033394607363,1.0
X356,-1.45516937704342,1.0
LOC100507554,1.2805629381282,1.0
LOC643072,-1.32468861050731,1.0
ITGA6-AS1,-1.17797328752024,1.0
NECTIN3-AS1,1.06795517491844,1.0
NECTIN3,1.02544605113684,1.0
X357,-1.20929431883705,1.0
NCK1-DT,1.22542770748332,1.0
LOC100507291,1.41488898992848,1.0
X358,-1.0756220343481,1.0
VPS8,-1.20164658240237,1.0
X359,-1.26929487403766,1.0
EVC,-1.23280042127445,1.0
X360,1.02767112654515,1.0
lnc-RASA1-5,1.0265734282073,1.0
MAST4-AS1,-1.49702367789668,1.0
X361,-1.01282528627407,1.0
X362,1.14407718401952,1.0
FOXP4-AS1,1.1540191786989,1.0
X363,1.41323711717914,1.0
LOC100506885,1.02847892763561,1.0
C6orf62,-1.20832476742946,1.0
HIST1H4H,1.78731994132304,0.992529159585238
LOC102724889,1.18498766389777,1.0
lnc-PSMG4-1,1.33127413167376,1.0
LOC100506302,-1.0148076703181,1.0
CHST12,1.26995801627068,1.0
X364,-1.0086883333684,1.0
X365,-1.05597113249572,1.0
X366,-1.34349141142706,1.0
X367,1.07999418007338,1.0
X368,1.09315157310187,1.0
X369,-1.7300826218412,1.0
CCAT1,-1.19143374448442,1.0
X370,1.96736419286748,0.457653725401177
PEG13,1.4925295197256,1.0
LOC100507464,-1.06586202173564,1.0
LOC105376287,1.68399972071122,0.758879521495952
LOC102723989,-1.14698469946741,1.0
DAPK1-IT1,1.43550862317277,1.0
C9orf3,1.06665315728747,1.0
C9orf3,-1.01117557889875,1.0
X371,-1.39186346181075,1.0
VIM-AS1,-1.4793850737467,1.0
ZEB1-AS1,-1.11358600857715,1.0
STK32C,-1.56543734818266,0.424388087086598
STK32C,-1.75818539023868,0.959350434428819
X372,-1.32025095079645,1.0
LOC102723539,1.11883056919731,1.0
CYP2R1,1.7548704306298,1.0
LOC171391,1.24266943939887,1.0
LINC01234,-1.0786694618495,1.0
ANKRD10,-1.01994848710249,1.0
PIGBOS1,1.04006159358794,1.0
lnc-PRC1-1,1.47208232157848,1.0
CAPN15,1.26201301695573,1.0
SNHG19,-1.17555588112052,1.0
lnc-ZSCAN10-3,-1.09580262873307,1.0
FTO-IT1,-1.03154149878678,1.0
CSNK2A2,-1.29054024214706,1.0
lnc-CDH16-2,1.21185053260225,1.0
LOC100505942,1.0412653334408,1.0
X373,-1.114794359544,1.0
LOC101928557,-1.16098727509282,1.0
LOC101928188,1.17632121551584,1.0
X374,1.10968873885485,1.0
SP2-AS1,1.0938983553694,1.0
ENDOV,-1.1642009240628,1.0
X375,-1.18550037835554,1.0
X376,-1.07544285712061,1.0
X377,1.40016815443975,1.0
X378,1.27602457806028,1.0
DNM2,1.19461925784277,1.0
ACTR3,-1.0973329886687,1.0
ZNF433-AS1,-1.005021513448,1.0
X379,1.10123587691804,1.0
IPO5P1,1.26311905246113,1.0
RALY-AS1,-1.04648166987529,1.0
PI4KAP2,1.02701413136454,1.0
LOC105372990,-1.17206461460643,1.0
X380,1.01791635548036,1.0
LOC100506472,1.29843346284176,1.0
GTF2IP12,-1.14344584751837,1.0
X381,-1.07162328275397,1.0
X382,-1.13222855425426,1.0
X383,1.35532155926315,1.0
X384,-1.11069053086316,1.0
LOC101928152,1.18092471976619,1.0
LOC100505736,-1.07612633651347,1.0
X385,1.23761644504501,1.0
ACYP2,-1.02266179120811,1.0
X386,-1.14109011926323,1.0
X387,-1.0923931698602,1.0
FLNB-AS1,1.03758866003317,1.0
X388,1.02033790853357,1.0
FGD5-AS1,-1.12104753110508,1.0
X389,1.06588296242056,1.0
TRIM52-AS1,-1.06327226872166,1.0
CTC-338M12.4,1.336626626328,1.0
LOC101927752,1.09543946759187,1.0
SACS-AS1,-1.22402467196947,1.0
X390,-1.17058166380652,1.0
INTS6-AS1,-1.10470120008743,1.0
RBFADN,1.29642356299258,1.0
X391,1.0143704902412,1.0
X392,1.19057439080521,1.0
SYNE1-AS1,-1.1790712668092,1.0
TSTD3,-1.2108616699317,1.0
LOC101928504,1.00237907070496,1.0
FLRT2,1.75506185102326,0.946380761232556
LOC100507437,1.30810807642386,1.0
X393,1.4938716556478,1.0
LOC105369879,-1.19851090985015,1.0
NT5DC3,1.26722101114005,1.0
X394,1.09588259671034,1.0
X395,-1.07029619420431,1.0
LOC100506869,-1.11154214364084,1.0
X396,1.09117117810887,1.0
DNAJC9-AS1,-1.30989061113028,1.0
X397,-1.44122836821237,1.0
SFPQ,-1.06229929125977,1.0
NOTCH2NLB,-1.08691867634763,1.0
PABPC4-AS1,1.20283424253344,1.0
LOC110117498,-1.18632555171016,1.0
X398,1.47764305484149,1.0
LOC101928953,1.02094433610051,1.0
SNHG21,-1.03876207568145,1.0
HDGFL3,-1.30282614449856,1.0
RNF13,-1.2758645876791,1.0
X399,1.61556964275156,1.0
LOC100505824,-1.05957703170736,1.0
COA6-AS1,-1.13109037290422,1.0
LINC01605,-1.28776262080994,1.0
LOC100129203,-1.49347738622005,1.0
X400,-1.17223976231872,1.0
LOC105371312,1.22968349663284,1.0
RPS13,1.07810201034384,1.0
X401,-1.16469864123565,1.0
X402,-1.13690815510725,1.0
OR7E47P,-1.33810288827732,1.0
RAB21,-1.08280454627243,1.0
NPIPA2,1.23426634492767,1.0
X403,1.01633285677577,1.0
X404,-1.04075222841768,1.0
lnc-PRR11-1,-1.26856173271113,1.0
NPIPA2,1.20054899617932,1.0
KATNAL2,1.3954197078671,1.0
LINC01910,-1.31917330314333,1.0
KIAA1614-AS1,-1.14769493770078,1.0
LINC01128,-1.03045595719086,1.0
X405,1.26490522501835,1.0
ATP6V1E2,1.14582209464033,1.0
EIF4E2,-1.09730818683394,1.0
B3GNT5,-2.15804967719634,0.282935938713126
LRCH3,-1.18998086728884,1.0
X406,1.06270525910434,1.0
PACRGL,-1.09635531308145,1.0
POLR2J4,1.17613716594014,1.0
LOC101927420,-1.25978197176417,1.0
X407,-1.13171444517238,1.0
NDUFAF6,1.60181932769971,1.0
ZFPM2,1.4750912275325,1.0
TRIM74,-1.1605592857263,1.0
LOC440570,-1.50367159639079,1.0
NKAP,-1.11491131635663,1.0
X408,1.30081056544386,1.0
X409,-1.17224926075365,1.0
LOC105371450,1.11870755074758,1.0
X410,-1.23730144485455,1.0
X411,-1.0164077557645,1.0
X412,-1.0625789356773,1.0
X413,-1.00557901439088,1.0
X414,-1.02401630447104,1.0
FAM220A,1.19122515574249,1.0
LOC105376108,2.70373322186378,6.44699769134173e-05
X415,-1.20095940521884,1.0
VIM-AS1,-1.08463953705281,1.0
X416,-1.08032952254672,1.0
X417,-1.31757136467054,1.0
X418,-1.3282025409032,1.0
X419,1.2323296876266,1.0
OXR1,-1.04664965034666,1.0
X420,1.13702592478529,1.0
KLHDC4,-1.00997885442173,1.0
X421,-1.08899677516391,1.0
X422,1.46414280028766,1.0
X423,-1.09781945986007,1.0
FAM136A,1.00229268735964,1.0
