"ProbeID","Gene_Symbol","median_diff_log2fc","fold_change","z_stat","p_value","p_value_adj"
"A_23_P9894","PRMT3",0.192889587796575,1.14305085220436,1.17503060394803,0.239982472151044,0.447894307643967
"A_23_P98963","CCNT1",-0.133741179210233,-0.911464783573543,-0.866707299076495,0.386102405151821,0.596754725736533
"A_23_P98995","CALCOCO1",-0.242978679849625,-0.844998871715364,-1.21769038384727,0.223341652678024,0.42834915753182
"A_23_P99027","PTPN11",0.171504889019499,1.12623265626163,1.36930744279247,0.170903192455368,0.360907854187426
"A_23_P99063","LUM",-1.27889402315227,-0.412111314053549,-6.84414407254155,7.69344645437443e-12,3.35009609226505e-10
"A_23_P99076","PRH2",0.373635568722265,1.2956136462402,1.4225138928827,0.154877121287882,0.338450930696383
"A_23_P99138","MRPL51",0.262368369426749,1.19944613434976,2.86810014632449,0.00412944800574453,0.0240156361042558
"A_23_P99163","DRAM1",-0.33112068011545,-0.794918753943954,-2.38928436329418,0.0168812305117542,0.0723932472599017
"A_23_P99172","CCDC77",0.0457653290757563,1.03223061765696,0.305348101971132,0.760101043999076,0.872122357609178
"A_23_P99186","UBE3B",0.37993244443212,1.30128092029813,1.70241818245032,0.0886770039578038,0.234382012636432
"A_23_P99204","MAPKAPK5-AS1",-0.235240594772804,-0.849543311035241,-1.29068785561545,0.19681193748549,0.395072995234854
"A_23_P99260","METAP2",0.0868299136996491,1.0620339707898,0.850479677458021,0.395058454448546,0.604872713559504
"A_23_P99292","RAD51AP1",0.0494462907449353,1.03486766332333,0.263445776245943,0.792207011947584,0.892647281408941
"A_23_P99360","TRIM13",-0.787615425989891,-0.579300804641971,-3.78269049204226,0.000155142279126711,0.00156093047545376
"A_23_P99397","ZDHHC20",0.0347736196881545,1.0243960674399,0.220714496438834,0.825314743285087,0.910989329247554
"A_23_P99405","ZMYM2",-0.263636722513695,-0.832985494191717,-1.57922578030985,0.114284278688884,0.278216551806683
"A_23_P99424","TPP2",-0.167437145802101,-0.890423055859385,-1.14537802596343,0.252052596864132,0.461763854226396
"A_23_P99452","BRCA2",0.0796345323418901,1.05675030762338,0.361278248916372,0.717891452076675,0.84783350357534
"A_23_P99540","ZFP36L1",-0.156851081939248,-0.896980743150015,-1.49891390203921,0.133895969370057,0.308965267213071
"A_23_P99579","GON7",0.4867632119914,1.40129743674173,2.29808155187,0.0215571480236262,0.0867211229599452
"A_23_P99604","G2E3",0.298848926677126,1.23016252024898,1.7742452033789,0.076022600093674,0.211011781708486
"A_23_P99614","BTBD6",0.11676519329575,1.08430091842904,1.01523029712603,0.309996061640426,0.524018735157609
"A_23_P99632","RNF31",0.0573254683923814,1.04053498213448,0.373059640494855,0.709104056019967,0.842204045027527
"A_23_P99642","SLC7A7",-1.0124330502121,-0.49570954712294,-6.43842946082138,1.20716038085201e-10,4.47127788627168e-09
"A_23_P99661","ARHGEF40",0.0784310636134506,1.0558691542133,0.579986353567439,0.561923820440276,0.743594013154501
"A_23_P99693","ZBTB1",-0.195587807167326,-0.873217042599684,-0.936148085814007,0.349196947941035,0.563623451645494
"A_23_P99741","CDKL1",-0.925935383303008,-0.526339150968573,-5.01518899253247,5.2981361032278e-07,1.0041662327319e-05
"A_23_P99747","CDKL1",-1.10637755577009,-0.464458771560948,-5.59538995330579,2.20126437676308e-08,5.58312336394461e-07
"A_23_P99762","RBM25",-0.163019142688599,-0.893154001281076,-1.1861260664991,0.235572517924535,0.442789590820017
"A_23_P99771","PNMA1",0.11834582537325,1.08548954109756,0.994355272936782,0.320049935115877,0.535134415321055
"A_23_P99785","ZC2HC1C",0.5038293454552,1.41797229563578,1.77110327142737,0.0765435301133409,0.212166859992466
"A_23_P99853","FAM214A",-0.0426113415674454,-0.970895991491005,-0.222604210603935,0.823843559086718,0.910366058215752
"A_23_P99891","TLNRD1",-0.136095212643301,-0.909978766798969,-1.09076227057629,0.275377502196403,0.487075116314957
"A_23_P99906","HOMER2",-0.976403616180495,-0.50824512734402,-5.92401149910336,3.14181472292789e-09,9.12064685038253e-08
"A_23_P99917","WDR73",-0.000696598172950758,-0.999517271491352,-0.00535557972605066,0.995726886049521,0.998404042612637
"A_23_P99927","HACD3",0.11473706028525,1.08277768489619,1.04254562812005,0.297158782530887,0.510216870638559
"A_23_P99930","TIPIN",0.211263882867451,1.15770195250226,1.71173318897886,0.0869458493762459,0.231175453814388
"A_23_P99942","LRRK1",0.15416944593069,1.11278081009444,0.724782037761486,0.468585756967158,0.669117108767514
"A_23_P99967","BBS4",0.0641257502757142,1.04545122136817,0.412655760875046,0.679858841313872,0.82407842630425
"A_23_P99996","MAGEL2",0.736219331503976,1.66580477316785,2.72300464078939,0.00646911491288715,0.0342902605046536
"A_24_P100016","ZNF486",-0.419684663686301,-0.747588010118986,-1.81833526686452,0.0690129056780144,0.197698135129025
"A_24_P100190","",0.127642471101925,1.09250696031388,0.589540191554899,0.555498959034423,0.738214488438986
"A_24_P100234","MORC2",-0.0758541894834064,-0.94878020175313,-0.394174557457066,0.693452168453396,0.833027954337761
"A_24_P100277","CYB5R3",0.328414263857271,1.25563248914902,1.54854420729571,0.121491326857896,0.289951503780882
"A_24_P100351","GNL3L",-0.0418519462921996,-0.97140717915542,-0.361940025040657,0.717396849103954,0.847645432488501
"A_24_P100368","DYNLT3",0.175307586427206,1.12920512868627,1.01702383901075,0.309142088968829,0.523233106559252
"A_24_P100517","SAPCD2",-0.054080630355001,-0.963208060066383,-0.424454033544031,0.671234721567956,0.818776781736899
"A_24_P100551","SH3RF1",0.0896755838026007,1.0641308663838,0.621963181903398,0.533966078054515,0.721837530019396
"A_24_P100673","EMC4",0.339044020584401,1.26491813788838,3.01535445758626,0.00256679094166659,0.0162670543298421
"A_24_P100742","ADD1",-0.0790462444393949,-0.946683285572356,-0.371500687192889,0.710264644208536,0.843211527091367
"A_24_P100761","BCAS3",0.23047379346404,1.17322018157335,0.865967454384855,0.386508009715754,0.59711162386021
"A_24_P100830","AMN1",0.16974572098978,1.1248602074783,0.726057829451591,0.467803319681173,0.668448475827227
"A_24_P101101","",0.40858834691595,1.32738635299742,3.73963805574941,0.000184285414310577,0.00180877533251772
"A_24_P101114","CNOT1",-0.375204053508515,-0.770996355950139,-1.88204824570944,0.0598294653548593,0.17918604082243
"A_24_P101201","PDIA3",-0.23880549305375,-0.847446681651311,-2.0674700507961,0.0386898834319593,0.132016119594122
"A_24_P10137","RGCC",0.392947405878479,1.3130732558528,2.34631135252661,0.0189602615633157,0.0790081350480954
"A_24_P101391","YBX1",0.0849129420838999,1.0606237372123,0.762073809803332,0.44601595307067,0.650185722804844
"A_24_P101402","NOP56",-0.00889617672799936,-0.993852613161817,-0.0902876120859661,0.928058664067494,0.967684259426915
"A_24_P101561","",-0.0036781462104436,-0.997453750531026,-0.0215056799624074,0.982842272557061,0.992888751099179
"A_24_P101617","",0.18584497875255,1.13748299586776,1.29885276715843,0.1939944617936,0.391761754709183
"A_24_P101629","RTL8A",0.267321649456004,1.20357133281523,1.69580135381411,0.089923506028012,0.236749523184379
"A_24_P101786","THADA",-0.500657033789065,-0.706784823144226,-2.06032800519807,0.0393671943926992,0.133801103560471
"A_24_P102293","SLITRK5",-0.68008490135137,-0.624128543946765,-2.80500036690646,0.00503165224867877,0.0281767887389714
"A_24_P102880","NAV1",-0.0267807353397256,-0.981608239969166,-0.120205351006586,0.904320479023876,0.955106450461712
"A_24_P102895","WDTC1",0.0765741812473149,1.0545110268572,0.3561329437961,0.721741006877755,0.85014848677117
"A_24_P102981","DNAJB2",0.3722982880345,1.2944132564795,2.70270249865654,0.00687782754576704,0.0359856704795537
"A_24_P103025","PCBP1",0.0361883275703008,1.02540108370181,0.35497368562857,0.722609304976482,0.85059397792455
"A_24_P103060","MCFD2",0.782802622153941,1.72046986437396,4.36354599374999,1.2797102023679e-05,0.000174491574057998
"A_24_P103264","UGT8",-0.170685887147183,-0.888420207353709,-0.976744735688224,0.328695541861154,0.543715996741938
"A_24_P103686","GPAT4",0.348547437946605,1.27327799541022,2.14923703207225,0.0316156151291194,0.114212937318963
"A_24_P103886","IDI1",0.98860272888799,1.98426227308799,7.09444533624092,1.29871295101614e-12,6.20697487140502e-11
"A_24_P103922","CTBP2",-0.295848904150503,-0.814592872268276,-1.97677131758069,0.0480674852062652,0.154306216876976
"A_24_P104091","LTO1",-0.194278257727444,-0.874010030727206,-1.27610663909012,0.201917825026255,0.4014264909197
"A_24_P104119","RHOF",0.292519147540224,1.22477704380829,1.68642768220133,0.0917134533083444,0.24021272916742
"A_24_P104407","SYNM",0.0775899734927847,1.05525376269662,0.427038090611194,0.669351584130881,0.817461964643365
"A_24_P104512","EVPL",-0.127460633730776,-0.915441351254341,-0.776856473816061,0.437243453543635,0.642252535014101
"A_24_P104538","ARL17B",-1.18985649624583,-0.438346460471217,-5.25357524604782,1.49174689225901e-07,3.16286788726958e-06
"A_24_P105298","H3F3A",0.0763725306382028,1.05436364440655,0.923696904412684,0.355644144280957,0.569940734582422
"A_24_P105391","ERMAP",0.125547447131735,1.09092161681689,0.513963376529293,0.60727759622308,0.776081156736359
"A_24_P1054","TONSL",0.35199991866897,1.27632869687672,1.48608241221949,0.137257323763309,0.313683074943649
"A_24_P105564","PRKAB2",-0.34277274090285,-0.788524375789345,-2.12240918270713,0.0338033917438523,0.120081112952065
"A_24_P105747","AP1S3",0.478546787050156,1.39333946170233,2.47371207123949,0.0133717415689356,0.0604893817143632
"A_24_P106112","PKD2",-0.173879523887617,-0.886455721962746,-1.1446670446449,0.252347107908732,0.46201513136525
"A_24_P106357","WDR36",0.210092840186107,1.15676262139802,1.33949353901597,0.180410056393355,0.374123372044528
"A_24_P106542","RSPO3",0.530901251458515,1.44483149976264,2.34001984818059,0.0192827150904109,0.0800634674071778
"A_24_P10657","SLC44A2",0.26616977019215,1.20261075867085,1.57472410628076,0.115320141021041,0.280080287207153
"A_24_P106591","BLOC1S5",-0.072314180041646,-0.951111127443779,-0.488441072064489,0.625237455800431,0.788786069628187
"A_24_P106681","YWHAG",0.364837850868552,1.28773688848925,3.81605488849102,0.000135602352117846,0.00139023879821073
"A_24_P106794","NUDCD1",-0.409842023832404,-0.752705791030553,-2.0606007054714,0.039341149406801,0.133749999760242
"A_24_P106839","NSD3",-0.277387971968141,-0.825083495839011,-1.18084246724617,0.237665310114827,0.445310896450499
"A_24_P106953","PTGES2",-0.0642204085504154,-0.956462022902986,-0.432847167817657,0.665125803963523,0.814513897875866
"A_24_P107291","PPP2R1B",0.319140108986355,1.24758672684918,1.97525311207896,0.0482394313165047,0.154674281093749
"A_24_P107336","VPS26B",-0.0406504867920496,-0.972216492601437,-0.251102604680501,0.80173478216701,0.898632334029615
"A_24_P107859","SPRED1",0.0679031741566192,1.04819212420258,0.381516457033771,0.702820062036697,0.838288194816749
"A_24_P107897","TXNDC11",-0.0643074072214294,-0.956404347224045,-0.403078545941184,0.686890442797432,0.828702282973784
"A_24_P107941","USB1",0.0533882005999988,1.0376991232393,0.457368139916537,0.6474064603657,0.803078388084937
"A_24_P108242","GOSR2",-0.0361623123456702,-0.975245734022449,-0.206004923236342,0.836787065602882,0.917006679563382
"A_24_P108291","IMPACT",0.0398361657829014,1.0279970794189,0.234773326648715,0.814384671416519,0.905998752166961
"A_24_P108301","RTTN",0.16837481040851,1.12379182485225,0.855989613799327,0.392003524406586,0.602066458504451
"A_24_P108311","NEDD4L",-0.1617330640904,-0.893950551036962,-1.32378642814404,0.185573984778503,0.380972192380944
"A_24_P108451","GPI",0.056323586344952,1.03981263167792,0.615224341134952,0.538406574914864,0.725257953059173
"A_24_P108738","SCARF2",0.0947215666978707,1.06785929637842,0.58422157723347,0.559071246338175,0.741056851427908
"A_24_P108779","KCTD17",0.50246887615318,1.41663577029194,2.55141821623125,0.0107285500359247,0.0511519523499349
"A_24_P108863","SCML1",0.210693304872731,1.15724417824418,1.00190757160907,0.316388235383938,0.530911694983351
"A_24_P109069","SYT15",-0.889108805398125,-0.539947556532341,-4.22648126211866,2.37374028464924e-05,0.000301343476679244
"A_24_P109082","USP37",-0.211361044396911,-0.863722007954045,-1.28384287420499,0.199196938651366,0.397851976157873
"A_24_P109214","APOC1",0.281602859100115,1.21554462553001,1.73738357692465,0.0823194881304422,0.222714499787717
"A_24_P109351","VWA8",-0.340093788997235,-0.789989953279718,-1.65404325210722,0.098118724937231,0.251221156851932
"A_24_P109432","NBEAL1",-0.718850068641075,-0.607581535278073,-3.93850646218102,8.19903863305139e-05,0.000898852942566959
"A_24_P109554","CNTRL",-0.18832682586638,-0.877622959762644,-0.840738042451798,0.400494703537267,0.610223087858997
"A_24_P109633","ITPK1",0.109233787239996,1.07865521249467,0.468839461096088,0.639184391325496,0.798004748065093
"A_24_P109644","",-0.090534943808505,-0.939174443649987,-0.319431726912343,0.749399155395998,0.867049220409121
"A_24_P109652","PEAK1",-0.165823328002766,-0.891419652193511,-1.05803520200469,0.290039393972742,0.50245096212389
"A_24_P110062","PTPMT1",-0.105946662474295,-0.929195026658091,-0.634278671216201,0.525898973426822,0.716058959300099
"A_24_P110082","",-0.358429059030749,-0.780013468844741,-3.64108006742805,0.000271496679074396,0.00252848842780746
"A_24_P110273","",0.300630921041421,1.23168293656973,2.03259763161514,0.0420931909885736,0.139876963161975
"A_24_P110558","IGIP",-0.48886495399911,-0.712585506769352,-2.22999674567747,0.0257476589254359,0.0987711740717147
"A_24_P110799","LSS",0.722510524383001,1.65005089501591,5.54361869245537,2.96283671947817e-08,7.29392164233846e-07
"A_24_P110914","TPT1-AS1",-0.53545358687723,-0.689941723216199,-2.75900412026746,0.00579778039644154,0.0315014463490019
"A_24_P110983","AKT3",-0.116645339088798,-0.922329828425791,-0.827080067870536,0.408191680835952,0.616815004179099
"A_24_P111054","SLC2A5",0.1262121848389,1.09142438684518,0.53101127777301,0.595410964054714,0.768229375775353
"A_24_P111134","POMT2",0.0849792377985654,1.06067247684352,0.529386953447693,0.596537046725311,0.768824970101926
"A_24_P111242","SVIP",0.571209938615,1.48576911161366,2.28939394111028,0.0220564738603969,0.0881460858322244
"A_24_P11131","SRRM1",0.261936531518849,1.19908716119075,2.20506393946797,0.0274496080793977,0.10331018852435
"A_24_P111511","TTC21B",-0.191135799334255,-0.87591586216751,-0.959871017163938,0.337120134554289,0.552275150310147
"A_24_P111912","FAM172A",0.202899776225435,1.15100952811776,1.23253056847831,0.217750955023989,0.421452342295116
"A_24_P111996","HFE",0.613584891020445,1.53005646085796,2.36785897490888,0.0178913541412462,0.0756306656326495
"A_24_P112087","ASF1A",0.545944831406225,1.45997618016328,2.48773128034885,0.0128560831414848,0.0587949348952561
"A_24_P112160","UPK3B",0.247349118226264,1.18702401121714,0.964988302957939,0.334550670541669,0.5498080617397
"A_24_P112377","DDX31",-0.352285908827934,-0.783341931291806,-1.51441167415887,0.129921460213434,0.303033838721514
"A_24_P112447","ENTPD7",0.359458411415245,1.28294418913268,1.75513605385751,0.0792360386283988,0.21715286110905
"A_24_P112750","TFCP2",0.251385456887684,1.19034968949616,1.18287412214719,0.236859038914033,0.444294810059061
"A_24_P11307","AHCYL1",-0.194910396157825,-0.873627154035367,-1.26376701597699,0.206313663262592,0.406851332543199
"A_24_P113144","ATAD5",0.019223752961075,1.01341406214245,0.0851770862673053,0.932120606877597,0.969903392679991
"A_24_P113221","ZNF24",-0.14958993611525,-0.901506665607766,-1.08266850175701,0.278955589768912,0.490808321521002
"A_24_P113572","PHF21B",-0.559710579438415,-0.678438252280557,-2.93409908762447,0.00334517397497668,0.020229227785959
"A_24_P113686","ZNHIT6",-0.12299400949475,-0.918279975268624,-0.887758101546416,0.374670884970382,0.58760895327235
"A_24_P113815","SLC35E2A",-0.25905607855716,-0.835634476598696,-1.2400172221368,0.214969024186886,0.417798540209003
"A_24_P113824","TMEM50A",0.119904980795051,1.08666329003202,0.856824891807452,0.391541666832859,0.601636591456701
"A_24_P114032","EFNA3",0.633921997755886,1.55177780625569,2.20464257139198,0.0274791859503398,0.10337253101629
"A_24_P114183","FDPS",0.47811324764225,1.39292081687854,4.87393871944774,1.09394936505096e-06,1.95303318677504e-05
"A_24_P114249","GALNT3",2.87218432210496,7.32172872651775,12.1423328347084,6.30037585038836e-34,2.55144220687894e-31
"A_24_P114255","MBOAT2",-0.0284518168121295,-0.980471896076936,-0.144461673401529,0.885135919135832,0.944235703660264
"A_24_P114339","RMND5A",-0.18948494339813,-0.87691873422319,-0.735660332354683,0.461937435988039,0.663790968012342
"A_24_P114438","OLA1",-0.22972754257,-0.852795929715726,-0.985526543495508,0.324365499857097,0.539233231768456
"A_24_P114617","CHMP2B",0.305616273900376,1.23594648180469,1.61828364303205,0.105601484110329,0.263837578436568
"A_24_P11462","AZIN2",-0.26678843906322,-0.831167737477168,-1.32578007157829,0.184912555836665,0.380118890162375
"A_24_P115007","ALDH5A1",0.0176317222387805,1.01229636477209,0.0815064187607674,0.935039220432066,0.971902917390643
"A_24_P11506","KYNU",0.656324958004705,1.57606273036098,3.15527149280363,0.0016034881791085,0.0111875549814369
"A_24_P115199","FOXK1",0.736955403261039,1.66665489371294,4.65168569440764,3.29232617298723e-06,5.24226352236198e-05
"A_24_P115511","RAB14",0.5456024300977,1.45962971855945,2.26503958279237,0.0235102505979018,0.0923011906653447
"A_24_P115621","EIF4EBP2",0.269362783557501,1.2052753583255,2.07178561135839,0.0382854391340874,0.13100402761302
"A_24_P115700","COX15",0.137533789244229,1.1000230765283,0.665721041390441,0.505589421695841,0.699789904207664
"A_24_P115774","BIRC2",-0.301817007572875,-0.811230046026227,-2.07453392812992,0.0380297511497266,0.13036778970599
"A_24_P11587","PEX13",0.0393274999206401,1.02763469178086,0.204614459733784,0.837873357190241,0.917512541326107
"A_24_P115967","DAGLA",0.840130344139689,1.79021187602673,3.37078655789345,0.000749539065876158,0.00599680613192587
"A_24_P115971","RIC8A",0.23255683939675,1.17491536774128,1.63911432279909,0.101189452674037,0.256595838141699
"A_24_P116017","PSMD9",0.149309886425769,1.10903883612719,0.579899684713652,0.561982268370279,0.743617336865493
"A_24_P116242","KLHDC2",-0.0705714110517484,-0.952260759557121,-0.482841485319238,0.629208292081873,0.79178119431381
"A_24_P116351","SIVA1",0.081589524367649,1.05818327770522,0.763202303972103,0.445342754963075,0.649477117825629
"A_24_P116378","GCOM1",-0.0532814875068297,-0.963741751552706,-0.357241215961996,0.720911232989037,0.849448867353096
"A_24_P116535","MMP15",-0.0261106045840904,-0.982064302166486,-0.118952152430725,0.905313263370231,0.955788808668064
"A_24_P116606","WWOX",0.754078707210372,1.68655422910485,3.89558897242327,9.79603931802817e-05,0.00104534107751185
"A_24_P116669","CANT1",-0.0556576318275557,-0.962155758232566,-0.234114999339595,0.814895701691728,0.906314119647663
"A_24_P116805","STAT3",0.209870478844439,1.15658434431262,1.07279617934395,0.283362575421483,0.49533070625057
"A_24_P116871","TXNL4A",0.17850701500125,1.1317121173675,1.47945793186141,0.139017966757115,0.316249279680216
"A_24_P116909","MALT1",0.363885844452611,1.2868874162521,1.56867235536705,0.116724303274291,0.282289949334002
"A_24_P117029","LDLR",0.555568191122848,1.4697473647191,5.31976783610136,1.03899751739034e-07,2.28880885562562e-06
"A_24_P117138","ZNF626",-0.623993578699155,-0.648872271533025,-3.68131923181631,0.000232030269645168,0.00221440357102839
"A_24_P117177","SNX21",0.472623668335235,1.38763070384677,1.88527289201905,0.0593930040451428,0.178296418617356
"A_24_P117323","KLHL22",-0.324003508868195,-0.798849973514159,-1.40830729968229,0.159040095084619,0.343962968479639
"A_24_P117672","SCAF1",-0.0237193136889591,-0.983693439780783,-0.138723089749033,0.889668971532876,0.946907003851441
"A_24_P11791","KPNA4",0.462787345253849,1.37820198959929,4.28253248642486,1.84778143960646e-05,0.000240478807817663
"A_24_P117942","TOMM20L",-0.171064845835289,-0.888186872981062,-1.04009275768823,0.298296808074301,0.511408560733013
"A_24_P117954","INO80C",0.945830017589049,1.92629681292934,4.39844174900245,1.09030881368484e-05,0.000151731520933071
"A_24_P118011","PRORSD1P",-0.219109591136965,-0.859095493180006,-0.787349407014153,0.431077354679739,0.637356551296598
"A_24_P118196","GXYLT2",0.305975416221015,1.23625419475106,1.34363122322768,0.179067667653204,0.372197278754281
"A_24_P118231","DMAC2L",0.197185591790184,1.14645965959451,1.25514488102649,0.209426170379018,0.410970528821627
"A_24_P118247","CTU2",0.0960971110688007,1.06887793738296,0.523087986100553,0.600913025529581,0.772293700112015
"A_24_P118260","",0.88908588633563,1.85200229493536,4.05334425161606,5.04906188873557e-05,0.000586434540021496
"A_24_P118376","CEACAM20",0.350851913229372,1.27531347922487,2.19438333089652,0.0282078632389532,0.105354997199332
"A_24_P118472","",0.211797640566155,1.1581303497973,1.2948229172604,0.19538132435146,0.393419582944226
"A_24_P118489","WHAMM",-0.656159661021901,-0.63456521268827,-4.86347826448219,1.15340696662866e-06,2.04864637976192e-05
"A_24_P118591","",-0.3749655379629,-0.77112383252242,-4.23639474943277,2.27137314882329e-05,0.00028955836710445
"A_24_P118938","NOL4L",0.0754642476559608,1.05370005360431,0.267327409508119,0.789217084712962,0.890806741503951
"A_24_P119131","TMEM120B",-0.51349279085266,-0.700524400932858,-2.61782064035614,0.00884933054536202,0.0439266667193476
"A_24_P119259","BLZF1",0.0138036586121348,1.00961388637984,0.0609578918422378,0.951392744099222,0.978782675069596
"A_24_P119577","PHACTR4",-0.0531958182414023,-0.963798981595772,-0.383338937562273,0.701468472197436,0.837597962428291
"A_24_P11965","MRFAP1",0.316407192622249,1.24522564377549,2.6212438629083,0.0087609568329953,0.0436026401337448
"A_24_P120115","CFLAR",0.0671177071219695,1.0476215973408,0.307893060295655,0.758163706539474,0.871257176574732
"A_24_P120251","TM4SF18",0.10580229001685,1.076092644664,0.901424759340959,0.367362521974695,0.581060688374424
"A_24_P120346","NIT2",-0.0263630480015014,-0.981892475153431,-0.233417209340174,0.815437451089874,0.906464415160663
"A_24_P120537","SH3RF2",0.0843047043232392,1.06017667430661,0.38391949794484,0.701038114481252,0.83728982037286
"A_24_P120970","ARRDC1-AS1",0.16936185241968,1.12456094739467,0.934092486551069,0.350256187303553,0.564611030474619
"A_24_P121171","HINFP",-0.0661201784262948,-0.955203363350605,-0.340266580986413,0.733655781731984,0.857596737818529
"A_24_P121271","CPSF6",0.136821835315502,1.09948036131903,1.06955809044446,0.284818268011918,0.496595805065578
"A_24_P121956","TMEM86B",0.37293703806037,1.29498648196237,1.88449703870019,0.059497774993727,0.178474754036431
"A_24_P122050","PSMF1",0.37359228549964,1.29557477628427,2.37868280952459,0.017374619339691,0.0739997371982141
"A_24_P122137","LIF",-0.253869395831799,-0.838644101703128,-1.80699615650299,0.0707628784788552,0.201051966940976
"A_24_P122337","SYTL4",0.0820033150248953,1.05848682706354,0.398435870346622,0.690308921267751,0.831011007182115
"A_24_P122403","ELOA",0.24866114240583,1.18810401256658,1.67404801729165,0.0941211627912282,0.244225430212521
"A_24_P122524","WDR3",0.198360272501651,1.14739351770627,1.39170764091718,0.16401094756025,0.351247134575053
"A_24_P122636","BPNT1",0.5343810129528,1.44832062053287,2.56520511404291,0.0103114828773901,0.0495154962361313
"A_24_P122682","RAB4A",0.0640164178018505,1.04537199642173,0.453847030185667,0.649938930860863,0.804903982775599
"A_24_P122732","SLC41A1",0.0894318796460496,1.06395112554773,0.661450969396417,0.508323148249687,0.702127960620135
"A_24_P12281","AP4S1",0.242615179550815,1.18313539342638,1.10320789693682,0.269936892736044,0.481580886939115
"A_24_P122921","BCL2L11",-0.052207491143216,-0.964459464215368,-0.296179839225118,0.767092744461502,0.876464691022686
"A_24_P123245","HNRNPD",0.3664758564313,1.28919978814514,2.55047476420451,0.0107576311909593,0.0512627814626259
"A_24_P123347","PPAT",-0.240522530113264,-0.846438684977266,-1.62694533540073,0.103748708233302,0.261096438389722
"A_24_P123408","ABLIM3",-0.377017855841594,-0.770027643755736,-1.24964098614591,0.211430723866746,0.413468308129916
"A_24_P123720","SEC63",0.07423596294388,1.05280333403526,0.352823737645822,0.724220586722187,0.851500620157539
"A_24_P12401","VEGFA",-0.16750586272145,-0.890380645183251,-1.06406925406941,0.287297327859432,0.499552774604871
"A_24_P12413","TRAM2",0.255869121738201,1.19405486001387,2.09298163665029,0.0363507938405845,0.126413566443183
"A_24_P12435","NCOA7",-0.228793025448221,-0.853348513974324,-1.43245755326175,0.152012917567363,0.334778380408934
"A_24_P124370","PARVA",0.224724223138798,1.16855385352117,1.55093064409817,0.120918305728829,0.289176119026698
"A_24_P124662","MAPKAPK5",-0.0671637298409991,-0.954512681419625,-0.468817297491008,0.639200234838708,0.798004748065093
"A_24_P124672","DYNLL1",0.0628342469614012,1.04451575024854,0.672271812818759,0.501410670822029,0.696545450782326
"A_24_P124973","NSMCE3",0.281512751334765,1.21546870748334,1.32935592383716,0.183730572051067,0.378618051030179
"A_24_P124992","PSMA4",0.00125572059089762,1.00087077809445,0.011450070479686,0.990864365164475,0.996359143551002
"A_24_P125283","HDAC5",0.547133120113029,1.46117919800561,2.28148879802261,0.0225195388299777,0.0894282608684924
"A_24_P12539","KBTBD2",0.019620012329213,1.0136924508241,0.117361265489688,0.90657377755982,0.95627567785456
"A_24_P1255","BCCIP",0.262054394569795,1.19918512634646,1.6256866011175,0.104016341838297,0.261499128193166
"A_24_P125690","MRPL34",-0.217924505122102,-0.859801477670444,-1.90946371209685,0.0562022986177977,0.172103974429095
"A_24_P125839","C21orf91",0.645991489879814,1.56481433297251,2.72209591501814,0.0064869311854213,0.0343598946277091
"A_24_P125871","RIPK4",1.25387212519719,2.38480635545615,8.24718663481192,1.62167044115085e-16,1.34482417676052e-14
"A_24_P125881","DGCR2",-0.118048399308249,-0.921433273580413,-1.01747070505464,0.308929561443058,0.523019125135411
"A_24_P126060","DDX3X",-0.10679426965735,-0.928649269557476,-0.82848896125061,0.407393643918822,0.616174961714257
"A_24_P126139","RAB9B",-1.01119669674188,-0.496134539851493,-4.53358666909611,5.79904554232087e-06,8.71938171951192e-05
"A_24_P126181","NR2C2AP",0.0463767068746499,1.03266814367769,0.320624054859436,0.748495306133106,0.866563139925995
"A_24_P12626","CAV1",-0.3559710912926,-0.781343536568668,-3.29363691430532,0.000989001619506894,0.00753315402845721
"A_24_P126262","BAGE4",-0.627835011891055,-0.647146831396066,-2.26352396368214,0.0236034090990736,0.0925771806762373
"A_24_P126305","ZNF500",-0.52939703785766,-0.692844241920505,-3.10331958635619,0.00191362870577124,0.0128534613665351
"A_24_P126417","USP34",-0.415398863834859,-0.749812164408034,-2.72584081386792,0.00641379227907108,0.0340713434186422
"A_24_P126425","MINDY4",0.180358345804205,1.13316531317737,0.673893494045769,0.500379028660936,0.695621433806762
"A_24_P126557","RAVER1",0.137656371902505,1.10011654706636,0.715096513522896,0.474549408152997,0.674461951292789
"A_24_P126628","NEMP1",0.37177259515305,1.29394168081327,2.44173421066748,0.0146169036079019,0.0648223259472167
"A_24_P126651","TCEA1",-0.526069795950566,-0.694443970657821,-3.48655139469197,0.000489291358063938,0.00418178030891226
"A_24_P126682","SMN2",-0.0525290399294045,-0.964244528831335,-0.196333843033128,0.844348873924039,0.921251214793435
"A_24_P126741","",0.491305111308364,1.40571595948415,3.28137801769683,0.00103301195903322,0.00779506974552462
"A_24_P127021","ST13",-0.242447679251299,-0.845309940567445,-1.90116965420117,0.0572797944738033,0.174090971138915
"A_24_P127075","TMEM135",-0.285277402316495,-0.82058381126516,-1.18909340987519,0.234402911364045,0.441410675061891
"A_24_P127121","",0.293955502275349,1.22599704546398,2.92975633295846,0.00339227895407469,0.0204593576148725
"A_24_P127159","",0.204909361219395,1.15261393038373,0.880696947797489,0.378481869243413,0.590771464678224
"A_24_P127192","",0.215519109100725,1.16112163286362,0.920886300095407,0.357109791918434,0.571409142781247
