NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS	REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS		19	0.37169272	1.0378549	0.44554454	0.99916184	1.0	4339	tags=47%, list=27%, signal=65%	
REACTOME_PHOSPHORYLATION_OF_THE_APC_C	REACTOME_PHOSPHORYLATION_OF_THE_APC_C		17	0.35727754	1.0373677	0.3616601	0.996969	1.0	5622	tags=59%, list=35%, signal=90%	
REACTOME_PI_3K_CASCADE_FGFR2	REACTOME_PI_3K_CASCADE_FGFR2		23	0.46079347	1.0349152	0.4283019	1.0	1.0	3142	tags=35%, list=19%, signal=43%	
REACTOME_MTOR_SIGNALLING	REACTOME_MTOR_SIGNALLING		30	0.37441882	1.0324098	0.42801556	1.0	1.0	3225	tags=37%, list=20%, signal=46%	
REACTOME_LIPOPHAGY	REACTOME_LIPOPHAGY		7	0.510141	1.02915	0.5069307	1.0	1.0	1739	tags=43%, list=11%, signal=48%	
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE		121	0.31754056	1.0290917	0.41550696	1.0	1.0	1688	tags=9%, list=10%, signal=10%	
REACTOME_HDL_REMODELING	REACTOME_HDL_REMODELING		10	0.44392592	1.0288118	0.41005802	1.0	1.0	3511	tags=30%, list=22%, signal=38%	
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	REACTOME_FRS_MEDIATED_FGFR2_SIGNALING		25	0.4040433	1.0265291	0.3973384	1.0	1.0	3073	tags=32%, list=19%, signal=39%	
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD	REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD		5	0.6142828	1.0248137	0.55467194	1.0	1.0	3904	tags=40%, list=24%, signal=53%	
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE		11	0.5583147	1.0230241	0.43554688	1.0	1.0	2920	tags=36%, list=18%, signal=44%	
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS		27	0.3691867	1.0177279	0.5416667	1.0	1.0	3464	tags=37%, list=21%, signal=47%	
REACTOME_HDL_CLEARANCE	REACTOME_HDL_CLEARANCE		5	0.5242512	1.0176052	0.47398844	1.0	1.0	6105	tags=80%, list=38%, signal=128%	
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS		26	0.34158307	1.017324	0.44806516	1.0	1.0	827	tags=15%, list=5%, signal=16%	
REACTOME_DNA_DAMAGE_REVERSAL	REACTOME_DNA_DAMAGE_REVERSAL		8	0.39193147	1.0160953	0.44639376	1.0	1.0	6046	tags=63%, list=37%, signal=100%	
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION	REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION		33	0.3257873	1.014736	0.3484252	1.0	1.0	3073	tags=27%, list=19%, signal=34%	
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM		13	0.4262515	1.0132902	0.43824703	1.0	1.0	2740	tags=62%, list=17%, signal=74%	
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS		15	0.4261618	1.0121692	0.4473161	1.0	1.0	3687	tags=47%, list=23%, signal=60%	
REACTOME_P75NTR_REGULATES_AXONOGENESIS	REACTOME_P75NTR_REGULATES_AXONOGENESIS		8	0.52127934	1.0109767	0.3654224	1.0	1.0	1890	tags=25%, list=12%, signal=28%	
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM	REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM		11	0.41006264	1.0102552	0.4910891	1.0	1.0	5268	tags=64%, list=32%, signal=94%	
REACTOME_MELANIN_BIOSYNTHESIS	REACTOME_MELANIN_BIOSYNTHESIS		5	0.7185023	1.0101919	0.46679688	1.0	1.0	731	tags=20%, list=5%, signal=21%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	REACTOME_ACYL_CHAIN_REMODELLING_OF_PI		14	0.418528	1.0101472	0.44950494	1.0	1.0	1762	tags=14%, list=11%, signal=16%	
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL		14	0.36586013	1.0091308	0.46044624	1.0	1.0	1	tags=7%, list=0%, signal=7%	
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	REACTOME_SIGNALING_BY_FGFR2_IIIA_TM		19	0.3309256	1.0080156	0.3647059	1.0	1.0	3073	tags=32%, list=19%, signal=39%	
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA	REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA		11	0.5162215	1.0068041	0.44040403	1.0	1.0	182	tags=9%, list=1%, signal=9%	
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION		15	0.41670373	1.0064993	0.43700787	1.0	1.0	983	tags=13%, list=6%, signal=14%	
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN		12	0.4344888	1.0048187	0.46370968	1.0	1.0	1937	tags=17%, list=12%, signal=19%	
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB	REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB		10	0.48320636	1.0047779	0.46747968	1.0	1.0	4141	tags=50%, list=25%, signal=67%	
REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION		6	0.5715487	1.0039097	0.5	1.0	1.0	1251	tags=33%, list=8%, signal=36%	
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION		17	0.4393793	1.0019388	0.4236948	1.0	1.0	2790	tags=41%, list=17%, signal=50%	
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS		44	0.29961407	1.0013978	0.438	1.0	1.0	5040	tags=45%, list=31%, signal=66%	
REACTOME_NEUROTRANSMITTER_CLEARANCE	REACTOME_NEUROTRANSMITTER_CLEARANCE		9	0.40109077	0.9982492	0.54960316	1.0	1.0	2135	tags=22%, list=13%, signal=26%	
REACTOME_ACTIVATION_OF_SMO	REACTOME_ACTIVATION_OF_SMO		16	0.39493808	0.99722356	0.5400411	1.0	1.0	4556	tags=44%, list=28%, signal=61%	
REACTOME_INSULIN_RECEPTOR_RECYCLING	REACTOME_INSULIN_RECEPTOR_RECYCLING		26	0.3223528	0.9958918	0.48296595	1.0	1.0	3726	tags=38%, list=23%, signal=50%	
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER	REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER		7	0.45085305	0.9949234	0.51626015	1.0	1.0	1317	tags=29%, list=8%, signal=31%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS		10	0.47631493	0.99484277	0.5029703	1.0	1.0	828	tags=20%, list=5%, signal=21%	
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	REACTOME_PEROXISOMAL_PROTEIN_IMPORT		59	0.35138687	0.99447954	0.4793713	1.0	1.0	4873	tags=58%, list=30%, signal=82%	
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT	REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT		115	0.27945662	0.9934608	0.4373673	1.0	1.0	4398	tags=37%, list=27%, signal=50%	
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE		63	0.34744427	0.99275196	0.46484375	1.0	1.0	3263	tags=33%, list=20%, signal=42%	
REACTOME_SIGNALING_BY_FGFR3	REACTOME_SIGNALING_BY_FGFR3		40	0.31887084	0.9921529	0.3934741	1.0	1.0	3142	tags=33%, list=19%, signal=40%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER		20	0.3307795	0.992109	0.43558282	1.0	1.0	3707	tags=40%, list=23%, signal=52%	
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION	REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION		6	0.5917224	0.9896994	0.5083333	1.0	1.0	1260	tags=33%, list=8%, signal=36%	
REACTOME_PROCESSING_OF_SMDT1	REACTOME_PROCESSING_OF_SMDT1		9	0.37844652	0.9894238	0.55069584	1.0	1.0	3339	tags=44%, list=21%, signal=56%	
REACTOME_SIGNALING_BY_FGFR4	REACTOME_SIGNALING_BY_FGFR4		41	0.312526	0.9881243	0.42942345	1.0	1.0	3142	tags=34%, list=19%, signal=42%	
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING		29	0.32917055	0.9866727	0.46449137	1.0	1.0	3073	tags=28%, list=19%, signal=34%	
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA	REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA		5	0.5512311	0.9866116	0.4231537	1.0	1.0	3192	tags=60%, list=20%, signal=75%	
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION		24	0.34332076	0.9859618	0.4878049	1.0	1.0	2363	tags=25%, list=15%, signal=29%	
REACTOME_GLYCOGEN_SYNTHESIS	REACTOME_GLYCOGEN_SYNTHESIS		16	0.4315249	0.9857204	0.48178136	1.0	1.0	4583	tags=63%, list=28%, signal=87%	
REACTOME_MATURATION_OF_PROTEIN_3A	REACTOME_MATURATION_OF_PROTEIN_3A		9	0.47751537	0.9856085	0.54347825	1.0	1.0	884	tags=33%, list=5%, signal=35%	
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX	REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX		18	0.4050577	0.98432606	0.4526112	1.0	1.0	4082	tags=44%, list=25%, signal=59%	
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES		38	0.3616359	0.9841537	0.43	1.0	1.0	4462	tags=42%, list=27%, signal=58%	
REACTOME_CGMP_EFFECTS	REACTOME_CGMP_EFFECTS		15	0.3858743	0.9841489	0.5099602	1.0	1.0	2821	tags=20%, list=17%, signal=24%	
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC		21	0.37911522	0.9837106	0.6443515	0.99852645	1.0	141	tags=10%, list=1%, signal=10%	
REACTOME_METABOLISM_OF_PORPHYRINS	REACTOME_METABOLISM_OF_PORPHYRINS		26	0.3730253	0.9823258	0.46435452	0.9994594	1.0	2614	tags=35%, list=16%, signal=41%	
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER		43	0.28375924	0.9805297	0.54526746	1.0	1.0	4563	tags=42%, list=28%, signal=58%	
REACTOME_METHYLATION	REACTOME_METHYLATION		12	0.41573077	0.97951454	0.5424063	1.0	1.0	2288	tags=33%, list=14%, signal=39%	
REACTOME_HEME_BIOSYNTHESIS	REACTOME_HEME_BIOSYNTHESIS		13	0.4238814	0.9788214	0.48096192	1.0	1.0	2614	tags=38%, list=16%, signal=46%	
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS		52	0.2692366	0.97848797	0.56563705	0.99886775	1.0	2194	tags=23%, list=14%, signal=27%	
REACTOME_DOPAMINE_RECEPTORS	REACTOME_DOPAMINE_RECEPTORS		5	0.700101	0.9751095	0.5470588	1.0	1.0	4002	tags=40%, list=25%, signal=53%	
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION		193	0.29909396	0.97470593	0.56666666	1.0	1.0	3707	tags=25%, list=23%, signal=33%	
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX		29	0.28360823	0.9746847	0.4621514	1.0	1.0	3302	tags=28%, list=20%, signal=35%	
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM		19	0.3613577	0.97465676	0.5019157	0.9976627	1.0	5510	tags=68%, list=34%, signal=103%	
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES		12	0.40901533	0.97436607	0.47	0.99538916	1.0	4150	tags=50%, list=26%, signal=67%	
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION	REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION		23	0.31365222	0.974146	0.49105367	0.9930478	1.0	2709	tags=26%, list=17%, signal=31%	
REACTOME_TRANSPORT_OF_FATTY_ACIDS	REACTOME_TRANSPORT_OF_FATTY_ACIDS		7	0.59240323	0.9736401	0.61723447	0.99097276	1.0	5726	tags=43%, list=35%, signal=66%	
REACTOME_CALCINEURIN_ACTIVATES_NFAT	REACTOME_CALCINEURIN_ACTIVATES_NFAT		9	0.500092	0.97355145	0.5202429	0.98802805	1.0	1912	tags=22%, list=12%, signal=25%	
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	REACTOME_INACTIVATION_OF_CDC42_AND_RAC1		7	0.51519346	0.9734404	0.5256917	0.9854398	1.0	3291	tags=57%, list=20%, signal=72%	
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY		7	0.5107947	0.9730634	0.50609756	0.9832737	1.0	3370	tags=43%, list=21%, signal=54%	
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE		30	0.3168129	0.97201943	0.5051975	0.9832318	1.0	436	tags=7%, list=3%, signal=7%	
REACTOME_DSCAM_INTERACTIONS	REACTOME_DSCAM_INTERACTIONS		11	0.45979357	0.97180617	0.501006	0.98083633	1.0	2585	tags=27%, list=16%, signal=32%	
REACTOME_HYDROLYSIS_OF_LPC	REACTOME_HYDROLYSIS_OF_LPC		6	0.4708978	0.97099245	0.585567	0.9800749	1.0	141	tags=17%, list=1%, signal=17%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2		30	0.3942826	0.9706019	0.5480226	0.9782408	1.0	3142	tags=37%, list=19%, signal=45%	
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS		10	0.47688526	0.9690622	0.45279384	0.97926056	1.0	3606	tags=50%, list=22%, signal=64%	
REACTOME_IRON_UPTAKE_AND_TRANSPORT	REACTOME_IRON_UPTAKE_AND_TRANSPORT		54	0.28870842	0.9681529	0.44153225	0.9794423	1.0	3726	tags=41%, list=23%, signal=53%	
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM	REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM		18	0.35665062	0.96776754	0.49713194	0.9773758	1.0	4885	tags=56%, list=30%, signal=79%	
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER		33	0.32249528	0.9677043	0.46583852	0.9745846	1.0	4584	tags=48%, list=28%, signal=67%	
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS	REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS		16	0.32932585	0.9665922	0.48155737	0.9754437	1.0	4530	tags=50%, list=28%, signal=69%	
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM	REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM		11	0.39589578	0.96514344	0.6048689	0.97651994	1.0	3034	tags=36%, list=19%, signal=45%	
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM		52	0.35143793	0.9643596	0.5442043	0.97608423	1.0	2273	tags=21%, list=14%, signal=25%	
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA	REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA		9	0.47717822	0.96341395	0.48902196	0.9758396	1.0	1969	tags=44%, list=12%, signal=51%	
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION		39	0.3325871	0.963115	0.5218254	0.9734994	1.0	1865	tags=18%, list=11%, signal=20%	
REACTOME_CHROMOSOME_MAINTENANCE	REACTOME_CHROMOSOME_MAINTENANCE		70	0.32848462	0.96287334	0.61857706	0.9714016	1.0	3603	tags=33%, list=22%, signal=42%	
REACTOME_ELASTIC_FIBRE_FORMATION	REACTOME_ELASTIC_FIBRE_FORMATION		45	0.34740546	0.96281624	0.46092185	0.968656	1.0	2722	tags=24%, list=17%, signal=29%	
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING	REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING		10	0.5431896	0.9618958	0.62813103	0.9676431	1.0	1364	tags=20%, list=8%, signal=22%	
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	REACTOME_CRMPS_IN_SEMA3A_SIGNALING		15	0.38755023	0.96154094	0.46435845	0.9658314	1.0	2773	tags=27%, list=17%, signal=32%	
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS	REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS		7	0.5586712	0.96134	0.5398058	0.9634958	1.0	1918	tags=43%, list=12%, signal=49%	
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD		6	0.5909018	0.9609126	0.541502	0.96169347	1.0	3532	tags=50%, list=22%, signal=64%	
REACTOME_RAS_PROCESSING	REACTOME_RAS_PROCESSING		20	0.3008856	0.96049625	0.552	0.96022	1.0	4134	tags=45%, list=25%, signal=60%	
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE		39	0.3255318	0.9585454	0.42718446	0.9622449	1.0	2709	tags=23%, list=17%, signal=28%	
REACTOME_MRNA_EDITING_C_TO_U_CONVERSION	REACTOME_MRNA_EDITING_C_TO_U_CONVERSION		6	0.60079616	0.9582781	0.5659229	0.9602361	1.0	1050	tags=33%, list=6%, signal=36%	
REACTOME_SLC_TRANSPORTER_DISORDERS	REACTOME_SLC_TRANSPORTER_DISORDERS		94	0.27076334	0.9570966	0.5635246	0.9604303	1.0	3014	tags=23%, list=19%, signal=29%	
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE		49	0.33570567	0.9542868	0.53955376	0.9655525	1.0	3770	tags=31%, list=23%, signal=40%	
REACTOME_MIRO_GTPASE_CYCLE	REACTOME_MIRO_GTPASE_CYCLE		7	0.45764574	0.9532413	0.5097656	0.9656847	1.0	2827	tags=43%, list=17%, signal=52%	
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER		25	0.33968762	0.95285356	0.54303277	0.9636633	1.0	4134	tags=40%, list=25%, signal=54%	
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE		18	0.38138205	0.9528043	0.45752895	0.961022	1.0	2821	tags=22%, list=17%, signal=27%	
REACTOME_EPHRIN_SIGNALING	REACTOME_EPHRIN_SIGNALING		18	0.40351853	0.94903076	0.5613682	0.968242	1.0	2773	tags=39%, list=17%, signal=47%	
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS		32	0.31661886	0.9479966	0.5376984	0.96794397	1.0	1868	tags=19%, list=12%, signal=21%	
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS		139	0.25546497	0.9477217	0.6880342	0.966176	1.0	1506	tags=9%, list=9%, signal=10%	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION		56	0.3350157	0.9475256	0.53451675	0.9642194	1.0	1369	tags=20%, list=8%, signal=21%	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT		243	0.2658902	0.9468821	0.5676768	0.96328884	1.0	2417	tags=21%, list=15%, signal=24%	
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES		254	0.28226584	0.9467817	0.610101	0.9608996	1.0	3812	tags=25%, list=23%, signal=32%	
REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER	REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER		10	0.40591592	0.94557863	0.45610687	0.96148306	1.0	3142	tags=40%, list=19%, signal=50%	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE		12	0.43818527	0.9441538	0.4398422	0.96314794	1.0	4858	tags=58%, list=30%, signal=83%	
REACTOME_XENOBIOTICS	REACTOME_XENOBIOTICS		24	0.39418527	0.94360685	0.44129553	0.9618754	1.0	2506	tags=42%, list=15%, signal=49%	
REACTOME_CA_DEPENDENT_EVENTS	REACTOME_CA_DEPENDENT_EVENTS		36	0.39793807	0.9418385	0.61523044	0.96336144	1.0	5074	tags=50%, list=31%, signal=73%	
REACTOME_MRNA_SPLICING_MINOR_PATHWAY	REACTOME_MRNA_SPLICING_MINOR_PATHWAY		41	0.27361718	0.94147784	0.56614786	0.9617405	1.0	3515	tags=32%, list=22%, signal=40%	
REACTOME_HIV_TRANSCRIPTION_ELONGATION	REACTOME_HIV_TRANSCRIPTION_ELONGATION		35	0.24754319	0.9402952	0.49902534	0.9624768	1.0	3302	tags=26%, list=20%, signal=32%	
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE		16	0.44694236	0.93992084	0.498998	0.9607327	1.0	3604	tags=31%, list=22%, signal=40%	
REACTOME_CS_DS_DEGRADATION	REACTOME_CS_DS_DEGRADATION		12	0.40764138	0.9395175	0.50499004	0.9590994	1.0	3532	tags=25%, list=22%, signal=32%	
REACTOME_CA2_ACTIVATED_K_CHANNELS	REACTOME_CA2_ACTIVATED_K_CHANNELS		9	0.46566927	0.9392037	0.4691849	0.95723945	1.0	2985	tags=33%, list=18%, signal=41%	
REACTOME_TIGHT_JUNCTION_INTERACTIONS	REACTOME_TIGHT_JUNCTION_INTERACTIONS		29	0.35957772	0.939191	0.5247525	0.95465684	1.0	1369	tags=24%, list=8%, signal=26%	
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME		62	0.21008119	0.93910575	0.69942194	0.9521982	1.0	3302	tags=24%, list=20%, signal=30%	
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING		31	0.30679777	0.9390423	0.54989815	0.94983125	1.0	3073	tags=29%, list=19%, signal=36%	
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A		24	0.3230284	0.93713176	0.5096899	0.9527178	1.0	4339	tags=50%, list=27%, signal=68%	
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4		14	0.36562374	0.9368273	0.4593573	0.95120966	1.0	6117	tags=57%, list=38%, signal=92%	
REACTOME_VASOPRESSIN_LIKE_RECEPTORS	REACTOME_VASOPRESSIN_LIKE_RECEPTORS		6	0.5499303	0.93681085	0.5239085	0.94874895	1.0	23	tags=17%, list=0%, signal=17%	
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES		22	0.31004524	0.93662643	0.5972222	0.9467131	1.0	3186	tags=36%, list=20%, signal=45%	
