SYMBOL,001_C_Female,001_F_Female,002_A_Male,002_C_Male,014_D_Female,015_A_Female,015_D_Female,015_E_Male,022_B_Male,022_F_Male,023_B_Male,023_D_Female,023_E_Male,029_A_Male,029_E_Female,030_B_Male,030_E_Male,030_F_Male,033_A_Female,033_C_Male,033_D_Male,054_B_Male,054_D_Female,054_F_Female,072_C_Male,072_F_Male,087_A_Female,087_C_Female,087_E_Male,623b_Male,624_Male,657_Female,668_Male,701_Female,705_Male,777_Female,784b_Female
ITGA1,32.7699122812376,32.5348851132847,32.7035328427819,32.6294228824744,32.5881572476248,32.712067545432,32.673279284868,32.7688659071191,32.5684689026881,32.7951790348282,32.7403085721068,32.7143452440921,32.7820438327402,32.7541021767087,32.673279284868,32.5957423754641,32.684228436907,32.600287732497,32.7271837100106,32.5873480592292,32.6795532875926,32.6826797654303,32.7264810848654,32.6469537919333,29.3271913887126,32.6659620355787,29.4002295415046,32.7263375101519,32.6896017387355,22.4921632126873,22.760276710922,22.6852197400104,19.3499981817766,22.6980314337745,22.6396297433924,22.7335673454448,22.7126858897204
ITGA10,29.1401929611386,32.4902671329636,32.4724218323305,32.5037624195114,32.5431816137477,32.4864297169422,32.4781478085842,32.4689623772269,32.4961811372591,32.5003020402763,29.1671020842689,32.546665774045,32.4353289135986,32.5108193323908,29.2236063820599,32.4897314799487,32.4698311538324,32.4666104333205,32.5079743248923,32.470486365512,32.4883271717138,32.5335932789559,32.4738380463477,29.1060354218153,32.6018453423992,25.8306241958496,32.4920372880225,32.4985565869458,32.5107551899005,22.4673212085078,22.5612653338788,22.5245091946532,22.5484710560938,22.5543743184738,22.5411126897512,22.547011469563,19.2144353370152
ITGA11,32.4317041589412,32.4072522842034,32.4269547460552,32.4048496703897,32.3791768562141,32.4563411996805,32.388335591655,32.3921578350384,32.3608243427934,32.4190472856179,29.0750565566718,32.4034222063738,32.4448786237495,32.4384332816876,32.3233381864909,32.3583233628804,32.4086351698704,32.3948731255898,32.4621882344225,32.3832789488659,28.9715403116288,32.3946620894755,32.4162874456015,32.4571158703244,32.3375281583012,32.4486084564844,32.426167874222,32.4550266926861,32.4681020557961,22.3843287159249,22.507378979525,22.5505753612376,22.5593894613715,19.2067115337559,22.5803324145781,19.0350917224315,22.5625312533637
ITGA2,29.6465603552433,31.2932894798088,31.3279976937808,31.3319689144041,29.6677329813238,31.2919812419574,31.2974871197642,29.6297541438119,31.317555470568,31.2921188311529,31.3328411572861,31.316932254575,31.3711198241802,31.289689894457,31.3478659881662,31.3257006450918,31.2839966881427,31.3311498764388,31.3199923105448,31.330899817469,31.3399760922755,31.290725216149,31.3197789830716,31.2998679990773,31.3422432009957,31.3457730771866,31.339562750705,31.3137345443767,31.3367545818276,22.8637221586925,22.8650008290699,22.8571308400331,22.8206899191125,22.8163771636245,21.179450037854,22.842910952235,22.8200040011882
ITGA2B,32.8027053158441,32.7783252441014,29.3506168126459,32.7505091572787,32.7495998662508,32.6678583301251,32.6766952076306,32.6690133287447,32.5587560623565,32.8233431696775,32.6535937276474,32.6045489156991,32.590528693973,32.644015617267,32.6860692510859,32.6931990262802,32.8024367667354,29.4438761665833,32.8021370542282,32.669365374575,32.6478973893444,32.7486361431525,32.7580198058803,32.6334563107349,32.6370174804281,32.6187606699488,32.8425588728563,32.7384514512163,32.8425588728563,22.5604681178508,22.7173611889575,22.7362557503534,22.7630627970901,22.7778422299069,22.7175473673956,22.7112495833937,22.7923069525651
ITGA3,32.7884241944256,32.7570999491405,32.8050474589498,32.7376359847294,32.7721523498218,32.7654637828599,32.7586702280888,32.7228867197905,32.7890113071094,32.8021091060634,32.7580476489053,32.7302460960503,32.7153582924395,32.7269716434329,32.7631937171482,32.7971708262428,32.8100198618336,31.1400134219801,32.7421154271174,32.7749966914029,32.7399678058954,32.7545857992361,32.768513397691,32.757346329676,29.4127203805705,32.7202288961955,32.7401450204466,32.7536072418164,32.7781843199543,22.7696466411216,22.8392769644215,22.8208271153343,22.850133183099,22.8019058438911,21.1455824278715,22.7826431828798,22.8654801442859
ITGA4,32.4606084594351,32.3572568181106,32.4639417503504,32.3534975867018,32.371759184294,32.4197975664941,32.431221304174,32.4516996097191,32.3712056592892,32.408411678366,32.3827452199129,32.4632704131767,32.4002109634711,32.4930348011493,32.3965428643127,32.3914534841699,32.4196897726828,32.4127152527645,32.4330028913094,32.3764526487282,32.4148069369372,32.4128682137987,32.3978405092842,32.398541643783,32.3767530595313,32.417235222849,32.4137103875574,29.0537182370956,32.4570459322372,19.0954717147793,22.4293479943368,22.4183614454799,22.405975278128,22.4392893923805,22.4476086858336,22.3829543108828,22.4447750431384
ITGA5,30.0893959305658,30.1154510547354,30.0391540253087,30.0515387986701,30.1126302218476,30.1022772046761,30.0989096920025,30.054558686773,30.1035512042513,30.0740669779835,30.0266147794,30.0226850451276,29.9764488059329,30.0656133309681,30.0566506029349,30.1337103348787,30.07739351752,26.8028576739076,30.0782461742922,30.1052668824866,30.0813993817633,30.1445317941872,30.0875043087065,30.1068390122467,30.0017588326258,30.0212067567548,30.1022772046761,30.0502076629361,30.0420055999255,20.1107445442227,20.1440046822875,20.1585394273025,20.211196755095,20.1568521380603,20.1491008238324,20.1386430371579,20.1862134020682
ITGA6,29.0851175307105,32.3728548920889,29.0844605494462,32.4016612076638,32.3610524328056,32.4151497288768,32.4211161410235,32.3757692881871,32.452721907222,32.3650815338309,32.3987116735091,32.4412239486912,29.0462485884949,32.3892066079282,29.0503492111478,32.3268245002268,29.0672808947029,32.3937034283386,32.3713147103999,32.3561450937754,32.4204888103872,32.4144707251142,32.365579249967,29.0666306647661,32.3836227114329,32.3660327144266,32.4405875884498,32.3709108687446,32.4159533793105,22.3669872773154,22.3874956944938,22.400682471155,22.452228921461,22.3701829303913,19.0979960891789,19.0879548300656,22.3705958904293
ITGA7,32.4455011074075,32.4532267328697,32.4372345426112,32.4160640834195,32.4169920576921,32.3695105968175,32.4161378332743,32.3965530303168,32.3978895909123,32.4143833395175,32.4575495254817,32.379627600824,32.3927455701941,29.1134066155759,32.3825829817839,32.4121269256407,32.3630905767035,32.4095151495594,32.4290981454457,32.4345822719973,32.4171638662872,32.3990058662399,32.4046632652747,32.3989123420263,32.4446304067648,32.3958962752555,32.4076952198952,32.4181452001694,32.3990089155081,22.3513183216001,22.405632566049,22.4178780042999,22.438873561353,22.4175079774129,22.4180976065562,22.3787861872717,22.412726438163
ITGA8,29.0004199715575,32.3471657767646,32.3656398873805,32.3215660601138,32.3324037498304,32.3131299074534,32.3416233064443,32.3685017282043,32.3728873966728,32.3707541366108,32.3283115284946,32.2845033350532,32.3495262233712,32.378659720517,32.358684461666,32.3507015306743,32.3614523753518,32.3344714287513,32.3574549074441,32.3290362176351,32.3831665670423,32.3089323245006,32.3160277237289,32.3685492587946,32.3285979088734,32.3487311246216,32.3443298738249,32.3060960917973,32.3067239694626,22.4098254485998,22.4296777138296,22.3864219488564,22.3864190542924,22.3992896607967,19.0969055661394,22.3673907541947,22.3922893811445
ITGA9,29.2773484201137,32.5424146627014,32.6274771801784,32.5975313836172,32.639859463204,29.273853573151,32.5855678704149,32.5865784119355,32.5159425476488,32.6823450544318,32.6274534073931,32.5768027521213,32.625090896594,32.6223209784054,32.5950988749328,32.5622691831994,32.6088362855485,32.5442904236295,32.5724143279889,32.5532962986791,22.6241046796363,32.5839647997627,25.9371525203961,32.5116544610542,32.5816358308456,32.6460038048003,32.5777608221505,32.6758598256193,29.2973362821063,22.6213592807928,22.6726909936133,22.619199502338,22.7058569895176,22.6124320917591,19.2967795679853,22.654156124804,22.6690991564912
ITGAD,32.4234564241669,32.4111123119983,32.3830055153276,32.4486601491768,32.4198738595584,32.3983757150124,29.0795699677204,32.4403503281295,29.089301324747,32.4337012127884,32.4255771242055,32.4377422299722,32.4562493970882,32.4132735732571,32.436909355528,32.3974152488306,32.4389719535128,32.4183745841311,32.4363240350264,32.4342961470893,32.3801775700903,32.4498102924665,32.463506899387,32.4189396322066,32.4125711055713,32.4577976984386,32.4467164583748,32.3880178190046,32.4347561288445,19.0903864147063,22.438078607482,22.4898575129795,22.4365158508274,19.1288628070519,19.1962923433525,22.4311843720409,22.4561468282538
ITGAE,29.3292455122938,32.6734032380979,32.616136752181,32.713267927667,32.6272478339657,32.6790495383587,32.6754312864817,32.7509792830263,32.5965948801618,32.6114856367611,32.7764071520593,32.7765851723946,32.8993160715128,32.7551076571961,32.7789930619953,32.6600817096455,32.6244857205257,32.6559029351562,32.6568764290575,29.3028043096008,32.6104735080473,32.6402282663089,32.6225069789601,32.6103956980583,32.7497038805028,29.4866546104299,32.6830333453724,32.6588169612948,32.6931457451148,22.6173620867669,22.5814428855802,22.6283997040227,22.5090904519656,22.5245610834449,22.6100141742171,19.3014493059173,22.6094995793695
ITGAL,32.5159425476488,32.5125780815606,32.4848943799063,32.4682110152244,32.5410594199859,32.3891730652145,32.4574712397928,29.1830749102576,32.4514006210723,32.497308629663,29.1337632941176,32.4809201019637,32.4520353019808,32.4617076472876,32.4248318630846,32.4455315426905,32.5209003604041,32.4408965237286,32.5838182979852,32.4341783604913,32.5013165867962,32.5324677677396,29.199679055654,32.5909922550653,32.4278774507262,32.4789753683664,32.515590066416,32.4650451256145,32.5434707991195,22.5065879741348,22.5534195399333,22.5933081377186,22.6808752057369,22.5716656271499,22.6659001403745,22.6021900375667,22.5860015895757
ITGAM,32.7896973746284,32.8122894566088,32.7590734985514,32.6157911977847,32.5984692156276,32.6847813214132,32.7140800905595,32.7538145159335,32.6391955533841,32.8398307388973,32.7223245236512,32.7142521477868,32.6336041943154,32.5811689286872,32.5782462908357,32.5772953928173,32.6493884760124,29.3293976383069,32.7665369619454,29.2166077983699,29.3616775660342,32.7440512000059,32.710572347553,32.6465563845782,29.2730773008962,32.5932565537278,32.7402050646767,32.5941196559093,32.7481582252667,22.6608054675533,19.3778713882463,22.6802197876027,22.651645393436,22.6626010153112,22.768123937091,22.6894025703976,22.6584594978764
ITGAV,33.0960224473763,33.101824663844,29.90011058128,33.1699416800801,33.0980719867774,33.1843187184492,29.8171663205639,33.1277672838621,33.1465605991337,33.1085022629007,33.1994336204792,33.1889634386553,29.7996295643539,33.1787346966787,29.9128705507496,33.1724523390604,33.102203912681,33.1535584063767,33.1167683693413,33.0911804033742,33.123628644749,33.1109135302314,29.7663673567042,33.1233940521728,33.1432695119462,33.1860952237449,33.1477312951001,33.1680683682764,33.1743897707303,19.7411624646067,23.1107353062518,23.0555199330442,22.9740150478505,23.1720190704298,23.0732171597809,23.0815136698984,23.0886570799542
ITGAX,31.575167281349,31.6109148028153,32.4420589261691,32.4578035986365,32.4406217865711,32.4366605008363,32.4516151158696,32.4262860340261,32.414951706644,32.4018958303964,32.4325762206542,32.4167232702881,32.423243607057,32.4292322490502,32.4405716483002,32.4252343943239,31.5826237975461,32.431015285998,32.4337069263244,31.5852878437332,32.4439265106131,32.4307135326683,32.4100337073712,32.4390657347301,31.6095669947932,31.6021895664741,32.4238508972102,32.4201780810679,32.415948311115,20.8257230633615,22.4691448562476,22.466600940775,22.4857109750863,21.6374771994912,22.4304475891174,22.5011851508803,22.4474961460076
ITGB1,31.9548303713468,31.9946106884816,31.152118080579,31.9870260435688,31.9589614168366,32.0013047016145,31.1618028895861,32.0253386345105,31.9679657560558,31.1623712281951,31.9861696501577,30.3615909685584,30.3567840242912,30.3514777774797,32.0100470481433,31.9836644829167,31.1396222248275,31.1546871490141,30.338013017856,31.1448598177823,31.1564842639425,31.9886567696787,31.9877461192951,31.1753003260545,31.9477482718132,31.9702818681498,31.9845075739475,31.9874123333985,31.989415575272,22.0240971352797,22.030212325438,22.0260131669432,22.00991293218,20.3856930296257,21.1913074259819,22.0354765128346,22.0195913751352
ITGB1BP1,31.1465007895416,31.153152856166,32.7872119738939,32.8261425819483,31.0891900010919,32.8233427638327,32.8028782811813,32.8205426803718,32.761859571407,32.7886579884948,32.8574858008688,32.8310106199666,32.9059053916262,32.8337580605926,32.8328337411308,29.4377021516472,32.8313900522761,31.0941091590672,32.7962134850261,31.1704323054552,32.7280785224081,32.7526238640223,32.7831099472776,32.7156597101219,31.1830699563534,32.8040339136379,32.8542526508041,29.4880267239596,32.8676985572521,22.8013524513045,22.7657753299083,22.7651163763977,22.6945117060144,21.0746251667881,22.7614511809326,22.7010011234263,22.7758342332281
ITGB1BP2,32.4509146827951,32.4088713396457,29.1103508775636,32.4194192181187,32.4654373658318,32.4538427860659,32.4485255180652,32.4149389019005,32.3952109575281,29.0672808947029,32.4207603596411,32.4054574372675,32.4823267363241,32.3952261160009,32.4372235290015,32.4572981366538,32.4230401000066,32.4390013662565,32.3620152681313,29.1227469413492,32.4043166776516,32.3928676656441,32.4017289839251,32.4048496703897,32.4038274008954,32.3527048483826,32.4470644331635,32.4845646336166,32.4354524769625,22.3845822037356,22.4357371431287,22.4561656326412,22.4237640246519,22.4258917521098,22.4533841842152,22.4283075175949,22.4408950137735
ITGB2,29.9904251436687,29.9557513047974,29.9084265516033,26.5933189528363,30.0136296448567,29.923753453487,29.9326642984363,23.3709544737411,29.9802307398673,30.0253074683132,19.9873736647213,29.962046146989,29.9390642322754,29.9328451754833,29.9138697893695,29.9216503677115,29.9711550455954,29.9662315752119,30.0226850451276,33.1282320831516,19.9873736647213,29.9476520437838,29.9879834040269,30.0277941020313,29.9282661039811,29.9361138470793,30.027216361886,29.9315485954676,30.0212067567548,19.9556584203847,19.9603173400157,19.9376755379455,23.2412274665405,23.24901533702,20.0065466061341,19.9766326430903,23.2288728433766
ITGB2-AS1,32.421660090904,32.3924927678856,32.3955195721482,29.0733243936007,32.4162181651672,32.4224766218735,32.4257881120478,29.094045082554,32.3482998725946,32.4098951603285,32.3812863232844,29.0892597624027,25.8149155310183,29.1015566622482,32.3907542435935,32.4248414385936,32.4194037872905,32.4377422299722,32.4356920043468,32.410831585993,32.4086351698704,32.3806012887733,32.3444441922034,29.1384971283749,32.4055992428145,29.1442957259253,32.4148685863884,32.4427558243779,32.4281448091408,22.4250783386379,22.4581367275355,22.452600455557,22.4115720175807,19.1192324487214,22.4990986846011,22.4100656948935,19.1289609508557
ITGB3,32.608400896492,32.676004756497,32.5850698671968,32.6411264660789,32.663879353246,32.622892410361,32.5996709203276,29.51294729802,32.7046251354868,32.6071400407651,32.5859261080101,32.6653852164829,32.6640571155882,32.6574353926182,29.3236942705265,32.6092329246517,32.6462500376929,32.6421304035163,32.6087697115868,32.6245422930497,32.6732343653327,32.7711562663916,32.758489417919,29.4394427101341,32.6763478709115,32.6965902775205,29.313448210999,32.5868683613998,32.6444716871282,22.6462172158365,19.3694248198151,22.6841829453207,22.7046627170887,22.6884919334867,22.7158790631954,22.7334101188109,22.6659463179759
ITGB3BP,32.5392863437827,32.5774238959071,32.5649147515503,29.2342368378929,32.4765911828806,32.5423129148338,29.2395403777414,32.5243245615484,32.5244842621124,32.5666226421018,29.2564823340801,32.5582188663318,32.7031100584741,32.6342749392764,32.5926785962859,29.1886170087337,32.5366817268971,29.1936430241471,32.5278538519238,32.5357584056785,32.5129569139826,32.4855917923841,32.5338797850799,32.4955809305374,32.5824668345576,32.5494790075994,32.5367445822928,32.5643990168223,32.6180399549551,22.5128135087312,22.4445005729746,22.4808498481157,22.463698976252,22.4134861559019,22.4816309471421,22.4103455003235,22.4944098090616
ITGB4,32.7958080251756,32.767015399651,32.7812222417056,31.1104192258211,32.7598777581981,31.097302112825,32.790232757912,32.7602911232996,29.4459692439863,31.1976428655536,32.6963992730613,32.7087511434702,31.0707960430311,31.0718691587335,32.78115619707,32.779607670244,31.1103781005868,32.7461849327997,32.7244634161916,31.1027778952824,32.7546466096042,31.1623002247576,32.7452044402443,32.7871214139022,32.7451708903551,32.7750095249266,32.7411688552667,32.75720270324,32.7785335408527,22.7963898537869,21.1085749384504,21.0692623285108,21.1694218032519,22.7775837901037,22.7985443987886,22.792815884731,22.8117967941353
ITGB5,31.4361342214145,31.436312297334,31.4389381751334,31.502571427668,31.457908837344,31.4622022609113,31.4460646749804,28.1091300653094,29.7188539188802,31.4889184226084,31.5039402337776,31.4730997629918,31.5027671357829,31.4909288957579,31.5044039859681,31.4145208363587,29.7897658538978,31.4174100302574,31.4490803041697,31.4141202344543,28.1001484675118,29.7578591671207,29.781320372584,31.4843598273499,31.5058313698672,31.543064866749,31.4258757425692,29.8704156358476,28.1652798969747,19.85503881616,19.948257132951,21.5769509161669,19.9780754353009,21.5848018603167,19.917987308022,21.5825104329843,21.5631471131081
ITGB6,32.4967654182086,32.5536979716023,29.1178446094961,32.469972284682,29.1215169303362,32.5227362091395,32.4677266530937,32.4884355816583,32.5118375256515,29.0921004587439,32.4030137855705,29.2008677372562,32.505130723816,32.5038789995184,32.4987089850079,32.4275574164549,32.4573950172982,32.5052725232419,32.4888060384589,32.4880309310374,32.4423716437504,29.1992931633519,32.4636854925297,32.5342496464057,32.4417711333117,32.4462333713011,32.5089979600864,32.4614869179004,32.466658093903,19.1185178392942,22.4856681723481,22.4725163295965,22.4491718242187,22.4858536249729,22.5522016613481,22.4262038315614,19.2111563456331
ITGB7,32.3633490799121,32.4284696960351,32.3851227134159,32.4195290872639,32.3656458115843,32.3704172188462,32.4226486018261,32.4112790645304,32.3127812136833,32.3679619293319,32.4000225953261,32.4016694372307,29.046593379769,32.3615788671808,32.3510230429063,32.3751507358307,32.3791963806474,29.0064408918147,29.0975573352508,32.3978166181015,32.3879489316599,32.4173752376472,32.3679647716279,32.3929494776855,32.3502868358378,32.3973947360979,32.4347269343486,32.338755351538,32.3858157229209,22.4011581637207,22.3848187873062,22.3765567882195,22.3990437004014,22.4166908526498,22.4767343396223,22.3620237972911,22.3979607673838
ITGB8,32.4368680400946,32.4018468010217,32.4100715592756,32.4189251329073,32.3994354935274,32.4238927130843,29.091338873557,32.4397877727718,32.4177343199963,32.3747539611169,32.4487079624624,32.3802948222158,32.3929571684711,29.0774063396835,32.4391132731615,29.0626926784825,32.3957277522077,32.4086204186038,32.4411957417845,32.3751378181269,32.3723046380264,32.4105121668763,32.4362988808627,32.3663365898392,32.4089809595188,32.4498227376081,32.4644923470893,29.1045912706595,32.4136567693691,22.4029987567164,22.435953789625,22.4412180517432,22.4267965710111,22.4677649857083,22.4279194464026,22.4095162797418,22.4476687117662
ITGBL1,32.4678893668977,32.469191959355,32.4718142297489,32.4734673820511,32.4539499301646,32.44220686625,32.4402908178192,29.1774570374426,25.749792747863,32.4025291320876,32.4648412663481,32.4821026848224,32.4898646194581,29.1425537363681,32.4462467577956,32.4136418255085,32.4438354657999,32.5000389147181,32.4292060169381,25.7862071999067,32.4503172657144,32.4451751450265,32.4156575018844,32.4183876060392,29.1006124562822,32.476272630587,32.4705735945669,32.4702730509657,32.4336058503602,22.4050123618048,22.4121816543455,22.353389158678,22.3758078523611,22.4368139518133,22.4551154710935,22.4216262209829,22.4406274075516
ITIH1,32.316335860245,32.3992598059179,32.3932714523053,32.3684706121764,32.4242043813458,32.3586255544234,32.394959647304,32.3713352407817,32.3654751488456,32.3704125086974,32.3664108393952,32.3601632012276,32.3563784146072,32.3635424099834,32.3815398962331,32.4104979420017,32.3785174199566,32.3819021248546,28.9823999724123,32.3238634836305,32.3427250032437,32.3553344615367,32.3534975867018,25.7226323481646,32.3371818248427,32.4026356429099,29.0513360306579,29.0321326598168,32.3637111115319,22.3809397729731,22.3743913380539,22.4154699708191,22.3913917609433,22.4115671042788,22.405273929355,22.3636230696417,22.4215086024722
ITIH2,29.1029173164679,32.4196300938335,29.0775538939666,32.3929700130455,32.3884260899898,32.4143833395175,32.4100967446528,32.4638054688235,32.4111844848122,32.426597778664,32.4174556279326,32.4175454406262,32.4245884542156,32.4349861124428,32.439387071016,29.1042432102149,32.4340149848863,32.3911536308604,32.4489618301047,32.4646874984574,32.445905788507,32.4043476412397,32.4213812871424,29.1444521746685,29.0687173237404,32.4752243053461,32.4296990547179,32.4204967432648,32.4175011236092,22.4452285879372,22.4365524496617,22.4615473917625,22.4555630181569,22.4706750081003,22.4600118652079,22.4546775734926,22.4625015237229
ITIH3,32.3786724917552,32.4095302492687,32.3799349732073,32.4559974211347,32.4289028032092,29.0899056520386,32.4098467562386,32.4193680036707,32.3807559974432,32.3958730539198,32.4065311199041,32.3728466954652,32.3853407163709,32.3924279841922,32.4099483162857,29.0232980873465,32.4156424251223,32.3933751561495,32.3580562676641,32.4445204748934,32.366822564152,32.4064091296949,32.4144055170239,32.4096463237021,32.4179725316576,32.3893882910855,32.4136927087944,32.420189424809,32.3973913863083,22.3862714238267,22.3992184591836,19.0883586533854,22.4480351184501,22.4545106606266,22.4086842502624,22.4665039431578,22.47055958369
ITIH4,32.4199379655526,32.4538526496549,32.4002862914736,29.0795248892421,32.4490365700902,32.4498227376081,32.4369494839641,32.4487079624624,32.4146571780453,32.4342230966907,32.4662529054138,32.4209515802332,32.4272287617773,32.4743466806628,32.4240470596099,32.3986652389635,32.4202550397116,32.3857747384982,29.0898698841761,32.4025667006604,29.1124705037191,32.432539343793,32.4024789523923,32.4118115853982,32.4336147940499,32.4915238588903,32.4080538159925,32.4204768254049,32.4155009488112,22.4896223551426,22.4512407986807,22.4735053514829,15.8221724614762,22.4611941454782,22.4566975698971,22.4423522921041,22.4496867016247
ITIH5,31.5982082395193,32.7276953874217,32.7373903520476,32.8249344255109,32.7722075135065,32.6688436937079,32.757303146025,32.7674357055901,32.8200573146795,32.7374563716689,32.7488223560629,32.7606003537826,32.6638787841734,31.6380375051155,31.5320913871096,31.7183033038773,31.6886468976735,31.7993972956395,32.6958285089568,32.7977354257424,32.689168038509,32.7253374748003,32.7317570886426,32.7473054813727,32.7555968982176,32.6706405371937,32.6776525810608,32.7954249056593,32.7220165794373,22.7622036648778,22.8144452419485,20.6232001616868,22.8334796973149,21.6575115809134,20.4575961696198,22.7543647932745,22.7493809105265
ITIH6,32.3669501683664,32.4016612076638,32.4104979420017,32.3818705365567,32.4128226447042,32.4524233743965,32.3988544452784,32.3813164193571,32.403000412032,32.3924557232155,32.4354045060051,32.4320054263406,32.395567753274,32.4121965840574,29.102899107783,32.4451672761309,29.1246755664586,32.4073134192172,32.401176091372,32.355619875018,32.372177396252,32.4405096464134,32.3892043132088,29.1038369576844,32.448553109927,32.3422667555919,32.4198320232381,32.4018129643634,32.4088390338617,22.4558291224196,22.4407878251951,22.4104974163406,22.4439934493008,22.4143260036191,22.4253514057562,22.4100043426935,22.4247637094377
ITK,29.1218723222809,32.4672765056216,29.0630972781851,32.3582984007776,32.4238264711635,32.4141020473741,32.4223370158448,32.4548268127245,32.3933725785539,32.4273649313316,32.3988184272928,32.4504853893167,32.4434007161156,32.4721321423191,32.368551768728,32.4106838467423,32.4521821559991,32.3850915335321,32.4388147208855,32.421997319569,32.4275910197981,29.1460546469128,32.4191824525196,32.4531991843675,29.109552608894,32.3856826755464,32.4422610305995,32.4192234312516,32.4801765640865,22.3631321620516,22.4341957765742,22.453708456498,22.4663319200088,19.095623662403,19.2184118754346,22.438507104475,22.4297415547521
ITLN1,32.4134847092891,32.3839797326959,32.3892919210937,32.4010801858549,32.3584654749205,32.3636679540608,32.367641164718,32.3858454606365,32.3442932752559,32.3797627022624,25.7642168232276,32.4354045060051,32.3940092615057,29.0338134385915,32.349641091083,32.3785202048421,32.4110678795301,32.3783067341659,32.3877245383501,32.3699923583144,32.3599011617386,32.4005813875485,32.4051067019292,32.4045365443757,32.404478375746,32.3804658377609,32.3800712210334,32.3660643800936,32.3865567100277,22.4067146876693,22.4325444490146,19.0791956866779,22.4227115567215,22.3944388815886,22.4165279906437,22.3881768271387,22.4171406891786
ITLN2,32.4104763510697,32.4304526443866,32.354310518183,32.373122197951,32.3552627405863,32.4152697480244,32.3435659434725,32.3890404561369,32.3690834103665,32.3857825812595,32.4005720318664,32.4273529523796,32.4195738937778,32.4212161410065,32.397277242459,32.3589768298604,32.3996314703843,32.3925982236684,32.3855375237997,32.3694914525573,32.3838686583612,32.3850300758804,32.3458971693816,32.4090960890508,32.3719946896599,29.0675287061037,32.3896786395473,32.4043139560789,32.3967564667537,22.4058623479136,22.3980745788099,22.4323188781507,22.4327699846151,19.053721758146,22.399994966792,19.1189284028668,22.4054271594155
ITM2A,32.7660116172424,32.8324115603788,32.7366541826105,32.5578006270497,32.7240112835169,32.7913342123128,32.7881032733065,29.4562773569887,32.608528142733,29.5167579742298,32.8335813618762,32.9184232383865,29.6539819365146,32.7892012436973,32.7228583115626,32.6094762911718,32.75523715685,32.6148015064206,32.7200094954086,32.5762671009228,32.6682284227487,32.7868990132606,32.6167620069892,32.662126720746,32.8979133962061,22.6241046796363,32.6450132239576,32.7208586256471,32.7096486614751,22.4565063256897,22.4263809622986,22.4442639711501,22.388228339337,22.4688074742388,22.4387246043076,22.4419748174607,22.5074249548728
ITM2B,30.2310825039485,30.1804310186851,30.2214875603282,30.2310825039485,30.1816725703823,30.2250443082832,30.246311529847,30.3026561682474,30.2502114366824,30.2175886564752,30.2206293226843,26.9309858057215,30.2866467040522,30.2041871182632,26.9309858057215,26.8716491902218,30.2275572001741,30.2319311838632,30.2745711019613,30.2407806470251,30.233827261454,30.2310825039485,30.271416063075,30.2619848899264,30.2365899045918,30.2125856168612,30.2481325316135,30.1869251083778,30.2224440213512,20.0762232232565,20.0608318006015,16.6999925998063,23.2355208236588,20.0021406270148,19.9692530051611,20.0348661145833,20.029149702757
ITM2C,33.130401130001,29.7996295643539,33.088844780893,33.1105728055361,32.9663740791984,33.0548662907816,33.0922008931497,33.1982180367931,33.1351989331052,33.1455374321749,33.0570610358537,33.0742890692825,33.1859082963601,33.1013559881436,33.1152321196703,32.9850902781285,33.0459629424315,32.9391870645725,33.1730502503762,29.731010180255,33.0687522523239,33.1306460868333,33.1543623578759,33.1384522527082,29.754930586359,29.7928759643235,33.0774734227381,29.6530654050184,33.0683396802233,19.9252501762294,19.9711098787163,16.6307648144724,19.972243615204,23.1870274561561,19.9462909172131,19.9694511668428,23.2344319832096
ITPA,32.7293332237221,32.8285511001342,29.3920479212685,32.7898430499713,32.7932097484464,32.7650699952562,32.7653976976598,32.7734277500098,32.7878127886586,32.7568889020137,32.8065530825685,32.7791286366047,32.8011963769924,32.7342068602478,29.4860700585677,32.7616259260633,32.8186215118338,32.7551667381384,32.7844732486675,29.5027443607434,32.784742025181,32.81373093854,29.471220449663,32.8078333514315,32.8700715541901,29.475110599539,32.7922858651605,32.8150010153513,32.7212507602216,22.81902794249,16.1293433963333,22.8197148450942,22.7202152368663,22.7117146496081,19.4873199488686,19.5083886480268,22.8178504421217
ITPK1,29.5549485926986,32.9718082916401,33.032923500926,33.0138188709407,32.9134874187477,32.9643937885863,32.9308195233695,32.876794551631,33.0393217324616,32.9149219857957,32.9571613425222,32.8570034267045,32.7795703126408,32.7790494197413,32.9685097660344,33.0225622233392,32.9768048379045,32.9231722537812,32.9178953768533,33.0082123448565,32.9320444893073,32.8676550770454,32.9291601463987,32.9475577135141,33.0641580489827,33.0324800430755,32.9168574663022,32.9636193890835,32.8751014273902,23.0831410261693,22.9621966888319,22.9965203817389,22.8969546613745,23.0243164093229,22.9749074742097,22.9072464411519,23.0145725400885
ITPKA,32.4494202775941,32.4747575835262,32.4291912292857,32.5035567747001,32.4594195133531,32.4757109467166,32.4487706997979,32.4571158703244,32.4462958677467,32.4747308479857,32.537028753013,32.4638054688235,32.4432101453785,29.1322185043813,32.4445624623047,32.4391399002557,32.4571498665941,32.4872453964923,32.4828453785124,32.4172391220308,32.5035041777539,32.4307074049503,32.4470065805242,32.4034425939674,32.4248567553223,32.4634269927257,32.4936776020164,32.4648327721445,32.4540484161728,19.1815696429645,22.5304677779009,22.5441800929263,22.5451567974089,22.5404192001982,22.6128846912447,22.4540658000031,22.5754882362842
