"probe_id","gene_symbol","entrez_id","chromosome","GSM464201","GSM464202","GSM464203","GSM464204","GSM464205","GSM464206","GSM464207","GSM464208","GSM464209","GSM464210","GSM464211","GSM464212","GSM464213","GSM464214","GSM464215","GSM464216","GSM464217","GSM464218","GSM464219","GSM464220","GSM464221","GSM464222","GSM464223","GSM464224","GSM464225","GSM464226","GSM464227","GSM464228","GSM464229","GSM464230","GSM464231","GSM464232","GSM464233","GSM464234","GSM464235","GSM464236","GSM464237","GSM464238","GSM464239","GSM464240","GSM464241","GSM464242","GSM464243","GSM464244","GSM464245","GSM464246","GSM464247","GSM464248"
"ILMN_1808485","LOC642974",642974,"Y",5.307429482,5.419011271,5.12578248,5.112599381,5.535247762,5.303108073,5.331923177,5.267425539,5.313606363,5.539741174,5.337128241,5.459756987,5.605695104,5.316392039,5.456225082,5.237499312,5.369328411,5.384619663,5.421963942,5.491258951,5.337094214,5.57339384,5.386226172,5.585833979,5.401865267,5.475749788,5.384264334,5.396727447,5.487678186,5.705946999,5.396066659,5.318601003,5.502474588,5.491650827,5.357726842,5.510766073,5.291933698,5.410032406,5.42469235,5.303558442,5.470072909,5.171948161,5.342501132,5.516404824,5.368186721,5.402893934,5.293721813,5.419596043
"ILMN_1805051","LOC442480",442480,"Y",5.387441875,5.327411138,5.336780989,5.523355099,5.492845632,5.23658115,5.432338379,5.448810969,5.458682491,5.133040068,5.388213032,5.514878659,5.591406087,5.200208211,5.603110976,5.507518821,5.664312956,5.361957482,5.556626845,5.643306865,5.297542678,5.602449675,5.880725799,5.469597364,5.560581051,5.441315803,5.304194915,5.54644347,5.689692126,5.510180714,5.447252358,5.357306625,5.25646246,5.415653955,5.548832201,5.529241004,5.564974658,5.330287303,5.603599396,5.259928418,5.471160916,5.510316189,5.718290298,5.518344549,5.204664417,5.664570064,5.46695031,5.47158968
"ILMN_2174275","RBMY1A3P",NA,"Y",5.37965631,5.502341749,5.505055188,5.450374065,5.332109939,5.530189803,5.616706107,5.5959005,5.447668786,5.411997613,5.58854753,5.368744723,5.723373805,5.521032971,5.55233391,5.476533934,5.4466079,5.429439897,5.485849841,5.760518353,5.47267896,5.435104299,5.3795937,5.289304307,5.396831113,5.660137412,5.573641689,5.750689453,5.480741515,5.498641371,5.566769434,5.39153159,5.492574631,5.67668711,5.47211909,5.447809828,5.748073049,5.566423452,5.604861926,5.473456381,5.636875137,5.722252146,5.455630178,5.541579889,5.565212578,5.395674455,5.349133897,5.592919615
"ILMN_2174266","RBMY1A3P",NA,"Y",5.480032972,5.715144689,5.434005062,5.340045611,5.405588,5.562282042,5.334031755,5.392568079,5.523113097,5.849361457,5.534050743,5.456310163,5.311828966,5.331774311,5.350950012,5.577173404,5.24338288,5.580595967,5.465048437,5.223276279,5.463689013,5.399274967,5.520129554,5.352261933,5.361465582,5.454758546,5.45637764,5.33547763,5.50695972,5.552040069,5.401776758,5.644486944,5.545842231,5.376701112,5.400577935,5.447125571,5.328829427,5.281174102,5.691310958,5.492380269,5.393614078,5.209798289,5.400983821,5.461448977,5.486731907,5.337310289,5.693257113,5.519306851
"ILMN_2156971","PRY",9081,"Y",5.868439882,5.726015991,5.775921384,5.573656686,5.3969957,5.568680847,5.656791487,5.424157638,5.381042522,5.54175699,5.75143943,5.615882509,5.442260283,5.620573872,5.578545973,5.443971884,5.432985962,5.472009425,5.427228264,5.405588,5.690696112,5.386164427,5.42500969,5.449791753,5.516252975,5.330130128,5.486028538,5.688269672,5.435683832,5.412245659,5.508532265,5.578233154,5.43197619,5.547505839,5.446791969,5.389107198,5.473336734,5.251607238,5.622706481,5.514042612,5.401030205,5.629836129,5.508728108,5.481488761,5.565815456,5.350866724,5.485055624,5.450296878
"ILMN_1661128","LOC646154",646154,"Y",5.386384992,5.978702059,5.507055604,5.525727402,5.547289768,5.619195838,5.468544887,6.066252621,5.805874593,5.549805854,5.596775364,5.583429573,5.567997718,5.675968711,6.003880852,5.733615305,5.610355728,5.77635987,5.69013186,5.819870739,5.722682962,5.562994435,5.612773863,5.702884367,5.755892432,5.535850218,5.566171664,5.415747173,5.630038648,5.782976112,5.513607256,5.63059558,5.599513753,5.684158648,5.757945398,5.707265278,5.886937241,5.609354123,5.707948151,5.55528698,5.62968205,5.650535872,5.954877156,5.380406879,6.120127667,5.744253439,5.768595783,5.823876711
"ILMN_2052438","CYORF14",NA,"Y",5.510250723,5.390288954,5.305169422,5.410519056,5.591087022,5.511044393,5.388310584,5.691258858,5.699165534,5.401428016,5.504780215,5.461435894,5.620989034,5.521032971,5.397612026,5.68896787,5.533651002,5.55703562,5.640253464,5.537116075,5.497633311,5.670948178,5.483668677,5.533427997,5.663317287,5.561858611,5.603240358,5.545572027,5.468685543,5.346810293,5.705488309,5.480983002,5.259858553,5.870495577,5.605941772,5.618754511,5.834943678,5.708073608,5.536925236,5.755739493,5.610031734,5.586363368,5.683403102,5.578245828,5.614681777,5.874409273,5.613407092,5.576989156
"ILMN_2052433","CYORF14",NA,"Y",5.552608626,5.528455732,5.65329905,5.598016299,5.541474474,5.588254222,5.471043096,5.53027392,5.302245239,5.464065957,5.602857227,5.543634727,5.423408899,5.368693972,5.596791642,5.451468816,5.416432458,5.540080566,5.446375582,5.79792996,5.595600855,5.825968212,5.830223872,5.59110318,5.845528382,5.479150533,5.885750038,5.565004301,5.525809619,5.506922647,5.49656147,5.389167503,5.510944477,5.570002292,5.417926136,6.051274515,5.888398785,5.949100291,5.953063224,5.942456112,5.968044215,5.947421456,6.01701327,5.89213876,5.700145398,5.963947893,5.614290985,6.125320614
"ILMN_1780365","LOC653280",653280,"Y",5.412150258,5.528676819,5.424592164,5.544125665,5.509926615,5.489918752,5.571780388,5.585174116,5.651554655,5.570974509,5.465385832,5.461371523,5.497950103,5.46168625,5.442163483,5.414782282,5.495627521,5.479713741,5.47974025,5.674294923,5.669672344,5.544101828,5.439115198,5.386714783,5.831748064,5.556978617,5.538193432,5.474680936,5.66354986,5.658206838,5.313151061,5.43675474,5.704976771,5.456422056,5.655942995,5.558461392,5.715460241,5.4686598,5.452480199,5.448691225,5.643227428,5.739164167,5.604611605,5.514070982,5.58964195,5.724490392,5.493414107,5.618313105
"ILMN_1693860","TSPY2",64591,"Y",5.482839846,5.767950248,5.525809619,5.635503721,5.742933363,5.719223135,5.698498529,5.476654439,5.750657418,5.436415988,5.654414854,5.713956997,5.93968645,5.543115111,5.660840473,5.719593958,5.843916396,5.635661297,5.806022818,5.918293844,5.480323906,5.816720634,5.718688,5.54641645,5.61245135,5.574954917,5.579509438,5.581441124,5.485905804,5.550963481,5.666593041,5.725674969,5.753599685,5.467940844,5.715795853,5.52982773,5.715825045,5.551773023,5.374364408,5.447330066,5.575605736,5.582712308,5.489152469,5.301402973,5.380328603,5.562059304,5.710128993,5.786405049
"ILMN_2098499","TTTY12",NA,"Y",5.025014702,5.282472573,5.705818824,5.451468816,4.989740422,5.439001078,4.992975545,5.273622633,5.499357781,5.39637002,5.286766806,4.981113602,5.181091733,5.339742985,5.274983061,5.321732422,5.335311698,5.432354305,5.222332095,5.290415527,5.561773664,5.641547988,5.309146899,5.434727252,5.485878506,5.376806569,5.421963942,5.356246379,5.16989068,5.497339494,5.514958771,5.325799416,5.370453784,5.301134013,5.178442808,5.308176036,5.338213806,5.225753597,5.39775516,5.666152464,5.257465464,5.215254556,5.4946228,5.356036513,5.181298011,5.616693118,5.44806503,5.179511436
"ILMN_1727398","LOC643055",643055,"Y",5.298872747,5.427257054,5.27960247,5.058603209,5.403622367,5.388226906,5.224291443,5.307731355,5.236190782,5.302580567,5.399479865,5.199409923,5.204551786,5.249439787,5.325816611,5.204070861,5.351912754,5.532641159,5.293880603,5.451706324,5.39472452,5.266256224,5.399249496,5.369542421,5.365511591,5.315319391,5.253171799,5.261719738,5.294586085,5.250639737,5.234138874,5.285982141,5.202939969,5.211179529,5.093638889,5.160097709,5.493754873,5.186310754,5.735100404,5.342518165,5.396846429,5.441186119,5.310347299,5.530668634,5.182860051,5.498804799,5.078733642,5.342386992
"ILMN_1670821","CYORF15A",246126,"Y",5.422146638,5.567009652,5.455784588,5.703383658,5.459448083,5.594644271,5.545177306,5.743002629,5.461240832,5.625350317,5.373895351,5.538426955,5.648900004,5.754591252,5.561702012,5.592069622,5.650863319,5.624681192,5.426898702,5.406230196,5.554898685,7.518482743,7.419400281,7.566167127,7.456678519,7.120430534,7.137961409,7.56745238,5.192035193,5.205369722,5.322091567,5.483385691,5.290542269,5.636201182,5.582313103,7.901945793,8.043840329,8.14669686,8.00501212,7.80668779,7.886199388,7.87646373,7.365340074,7.124076688,7.835854648,7.496982229,7.259661651,7.29458417
"ILMN_2094332","CYORF15B",84663,"Y",5.812086824,5.751787594,5.636577424,5.786451325,5.771919368,5.444250324,5.927036371,6.041223566,5.831033999,5.777134764,5.889046534,5.936758263,5.936091468,5.601787007,5.842401489,5.594575612,6.004992184,5.516370273,5.704013464,5.614524135,5.685501248,5.877061634,5.997431508,5.793202872,6.01710397,5.952828039,5.701175379,6.127775739,5.611611763,5.599089192,5.866618389,5.711015334,5.926573596,5.807509175,5.803181671,6.317914609,6.054582077,6.068502111,5.920254346,6.010361681,5.865517929,6.141582903,6.207255514,5.972202356,6.0515057,5.771275509,5.692233063,6.090876954
"ILMN_2068522","CYORF16",NA,"Y",5.435373378,5.456951503,5.378094873,5.391450717,5.388658094,5.516960088,5.50666169,5.457812012,5.698342767,5.453879745,5.079066304,5.550860807,5.576769746,5.498261641,5.46163445,5.357658388,5.564657829,5.450240966,5.384890555,5.544353149,5.561225577,5.562102283,5.523742574,5.384676103,5.654796805,5.707637276,5.634219914,5.744357872,5.583523757,5.894254808,5.412370482,5.60579797,5.426841852,5.546909378,5.692690299,5.525824213,5.478444555,5.466181967,5.606574683,5.701037114,5.484994273,5.662592847,5.504182045,5.386464417,5.440294368,5.537839127,5.420033675,5.603965186
"ILMN_2254722","PCDH11Y",83259,"Y",5.313995324,5.159867267,5.485312463,5.278257556,5.546469713,5.361701996,5.500674256,5.468383952,5.289531223,5.272542859,5.186672682,5.443996613,5.458292071,5.413413544,5.370244227,5.312674667,5.111296774,5.375618801,5.509328569,5.134589326,5.147891541,5.192559473,5.605132155,5.391079423,5.473537631,5.474537586,5.41905106,5.612841471,5.532906359,5.51690371,5.452386853,5.409193012,5.656062201,5.595714358,5.457465224,5.351983593,5.568462963,5.407476123,5.50572615,5.446943381,5.355002962,5.376585919,5.341269087,5.496703611,5.45637764,5.322476559,5.188769757,5.384264334
"ILMN_2336306","PCDH11Y",83259,"Y",5.478314367,5.407401419,5.47806146,5.49225143,5.33545625,5.514982709,5.7602997,5.344725873,5.437660063,5.403138448,5.455548477,5.432030915,5.405239755,5.377568795,5.088012478,5.534493038,5.47445889,5.385512246,5.272252746,5.564100732,5.427535986,5.47382864,5.333783027,5.241919634,5.314346669,5.134734508,5.362152766,5.197338676,5.313016604,5.297944004,5.50493356,5.161063528,5.559011632,5.353872119,5.216773992,5.253424763,5.201686718,5.590431765,5.67668711,5.373146495,5.385689721,5.407445168,5.418050997,5.246343402,5.268608701,5.090290094,5.418320873,5.443900514
"ILMN_2224231","TTTY21",NA,"Y",5.292693785,5.313084253,5.351983593,5.369095257,5.573855582,5.515476875,5.473036477,5.416715759,5.434005062,5.306997328,5.643843868,5.945284042,5.543525759,5.397022259,5.506272335,5.460783322,5.358765222,5.685528075,5.565590228,5.524478909,5.558680451,5.281447658,5.285010575,5.53594492,5.547465313,5.564044143,5.547657854,5.922725127,5.490243897,5.469044511,5.531386565,5.394902744,5.240154899,5.541408459,5.489818825,5.767550409,5.376310827,5.473258094,5.474836075,5.350247021,5.441329168,5.39328463,5.471987371,5.688656868,5.438467199,5.473957814,5.318818904,5.425620994
"ILMN_2224230","TTTY21",NA,"Y",5.518750731,5.365229805,5.480944023,5.467588458,5.375300547,5.260457587,5.537473876,5.634081273,5.609580902,5.445180608,5.40598438,5.592091965,5.44803456,5.522348116,5.636782085,5.568214786,5.492106819,5.43136367,5.428153126,5.552214343,5.406255312,5.504298887,5.519759484,5.435428666,5.413106885,5.532827777,5.570892136,5.314234841,5.482371903,5.580054919,5.552160643,5.804716262,5.409207413,5.561570041,5.400592084,5.310769955,5.32473536,5.542923093,5.300103713,5.541487117,5.698774981,5.540451077,5.33037768,5.674659975,5.528764814,5.812787055,5.310505615,5.545462702
"ILMN_1774802","LOC646481",646481,"Y",5.839468483,5.795836931,5.907158392,5.706703423,5.708665518,5.826121227,5.818467875,5.617137001,5.474304233,5.911115831,5.799099732,5.999624698,5.728374608,5.687736595,5.636979343,5.671128833,5.815121273,6.03026026,5.71517852,5.823596524,5.773669516,5.812920938,5.913281822,5.676235946,5.841963561,5.516155809,5.877608049,5.976568922,5.915174882,5.536092129,5.654670726,5.812033409,6.066599751,5.428835334,5.665552535,5.726080996,5.869454444,5.395046661,5.585649365,5.978518267,5.797149331,5.778910758,5.82436194,5.601679213,6.01284158,5.536851757,5.643392465,5.870800152
"ILMN_1756506","CYORF15B",84663,"Y",5.499534857,5.535527433,5.270360905,5.499662111,5.454128209,5.400163899,5.358258636,5.34024449,5.351433485,5.367898676,5.309617045,5.353692414,5.565317326,5.36966041,5.482523532,5.542483633,5.409313064,5.329164471,5.379639391,5.461012515,5.274001298,5.810499812,6.151476611,6.078298028,6.046934023,6.044380739,5.927350764,6.355753518,5.448351349,5.568447156,5.336112529,5.344828731,5.501311416,5.168497762,5.164461315,6.44254722,6.397109275,6.48076739,6.413963933,6.159975206,6.287865265,6.436614343,6.37974909,6.232380461,5.743396547,5.923193544,5.945436823,6.246242784
"ILMN_2097052","CDY2B",203611,"Y",5.478499364,5.423126983,5.281115556,5.45288397,5.323027783,5.482839846,5.136243915,5.187103011,5.307679408,5.75920915,5.545764106,5.480481262,5.331716753,5.403025363,5.161914806,5.437849176,5.520681749,5.479940349,5.523045912,5.4495245,5.244783231,5.577633806,5.48359478,5.241869509,5.759773249,5.495135228,5.394223397,5.303858202,5.532023238,5.528597916,5.496463205,5.597400267,5.549276482,5.369590986,5.73215105,5.322204352,5.348230068,5.566657119,5.264569819,5.680756952,5.491084782,5.936253106,5.553228122,5.552282036,5.53753102,5.395778688,5.549399947,5.470202114
"ILMN_2186846","TSPY1",7258,"Y",5.193669605,5.285329618,5.373007931,5.389450815,5.267355199,5.230140427,5.218516694,5.393935165,5.22208373,5.49282309,5.482213077,5.30084501,5.152339675,5.278391717,5.360233,5.157417431,5.289218713,5.4467529,5.393132049,5.316996636,5.317981182,5.285783189,5.266138582,5.260350227,5.325134455,5.321449703,5.195075865,5.031129472,5.254261156,5.136936332,5.223055442,4.992975545,5.071866578,5.155385018,5.03517451,5.139131844,5.295846273,5.208815839,5.03725321,5.176217609,5.089837123,5.217951427,5.403578144,5.380475518,5.269812051,5.057832036,5.131578145,4.955940589
"ILMN_1716236","TSPY1",7258,"Y",5.749999895,5.031129472,5.711678618,5.590971141,5.728557574,5.836496756,5.369858443,5.649349273,5.534426959,5.858732769,5.770500916,5.636836029,5.462836566,5.678766963,5.409820376,5.661993822,5.699223579,5.855551279,5.944534523,5.635251524,5.724589551,5.269227884,5.788344594,5.647915685,5.558000684,5.64839792,5.678335847,5.749680436,5.860047802,5.82950758,5.494189922,5.731716913,5.785110613,5.47827104,5.823380407,5.280198448,5.731214845,5.438145307,5.90258554,5.547942052,5.78041288,5.978084468,5.612740518,5.844669185,5.746528141,5.622588053,5.538148927,5.652471957
"ILMN_2063254","TSPY2",64591,"Y",5.205808856,5.541784545,5.301402973,5.313355847,5.564438967,5.123171899,5.137574461,5.420872247,5.524085272,5.545572027,5.424061903,5.335650569,5.260202731,4.81868001,5.670922562,5.235373788,5.467105803,5.379403436,5.335918752,5.515180479,5.368416419,5.186756769,5.355072385,5.438739032,5.33744865,5.271364552,5.327780855,5.567704378,5.194114507,5.347525267,5.347838541,5.153815626,5.242694411,5.422502059,5.320029805,5.542675791,5.428508411,5.413540434,5.36233135,5.256071757,5.261004594,5.336726832,5.396129227,5.242089044,5.319281598,5.383294126,5.570579848,5.145445842
"ILMN_1658060","LOC401629",NA,"Y",5.340366035,5.390676828,5.501109652,5.466603561,5.381617423,5.566782974,5.501928201,5.409947644,5.492342046,5.441223849,5.19175103,5.217469274,5.705295669,5.585237723,5.589712699,5.442545044,5.484361188,5.235745415,5.612133875,5.534164718,5.500111589,5.611577685,5.808545063,5.560998208,5.52076618,5.566515199,5.650112112,5.611544751,5.531709008,5.602498221,5.635235371,5.439044753,5.438338568,5.474316331,5.573088474,5.421775823,5.40219769,5.498230039,5.371319814,5.498812606,5.546909378,5.505167337,5.470256629,5.770614388,5.544027237,5.563250588,5.41044964,5.475361306
"ILMN_2264634","UTY",7404,"Y",5.29259117,5.36444064,5.299598416,5.541692396,5.638442551,5.347380456,5.333012453,5.688946807,5.153815626,5.456447603,5.682259664,5.679529777,5.159481857,5.495851178,5.517969509,5.699323335,5.336627533,5.397356119,5.577210506,5.268066912,5.633909027,5.656299219,5.763865708,5.9159585,5.576176625,5.805874593,5.672790219,5.763865708,5.45799837,5.664593662,5.419011271,5.398508613,5.39081462,5.420091766,5.486758284,5.429700245,5.584101161,5.63695969,5.533236747,5.538737801,5.859207911,5.618894309,5.553039357,5.620935613,5.531908584,5.816876251,5.5962599,5.916352043
"ILMN_1794407","LOC646303",646303,"Y",5.671197654,5.547077214,5.543346104,5.571301423,5.560827791,5.491110837,5.504822491,5.670816006,5.671469994,5.322347415,5.515758977,5.644606606,5.512707364,5.697849595,5.539069973,5.525590018,5.613845217,5.575804717,5.54644347,5.551254224,5.453759328,5.66052512,5.736217066,5.537159617,5.73836901,5.639145519,5.499836154,5.681201027,5.682640058,5.728846967,5.444904569,5.541408459,5.583523757,5.623484702,5.703006376,5.463223711,5.567358261,5.524184212,5.492214104,5.700035587,5.773669516,5.504418186,5.552866636,5.636929234,5.670750475,5.674872744,5.522295639,5.849062701
"ILMN_1691375","CSPG4LYP1",NA,"Y",5.40132019,5.213535738,5.451088653,5.152919553,5.13278048,5.291569252,5.27584569,5.412308924,5.453641886,5.558650827,5.544928027,5.254735707,5.715671836,5.487205481,5.58225093,5.383161811,5.557009129,5.478161875,5.448869746,5.283368066,5.489879046,5.437488967,5.524060156,5.435401447,5.440172834,5.309391562,5.487336277,5.6024647,5.462424268,5.455902445,5.303531308,5.325698764,5.407339224,5.350882173,5.390840722,5.486261811,5.339565699,5.396280849,5.509926615,5.458026189,5.159765921,5.395884607,5.549111077,5.638134242,5.471828507,5.592685024,5.442189176,5.402620752
"ILMN_2145470","TTTY16",NA,"Y",5.402637125,5.40452611,5.162157376,5.543032231,5.395570448,5.378243537,5.431158979,5.348978655,5.480313563,5.441442927,5.24011572,5.509111675,5.30306528,5.370985845,5.511912403,5.323251424,5.170246739,5.120474386,5.442069007,5.747265435,5.322387304,5.304002597,5.280854415,5.664528452,5.533402222,5.404759647,5.614883713,5.347030338,5.28983233,5.430426317,5.387680178,5.626523354,5.357088773,5.438160628,5.407118663,5.511981781,5.441690865,5.413682192,5.380536325,5.463253259,5.21142791,5.300278258,5.62900488,5.351683529,5.411912743,5.550634842,5.322262519,5.277582478
