SYMBOLS,logFC,AveExpr,t,P.Value,adj.P.Val,B
OR2B6,-2.514113904,-2.840324816,-2.029651055,0.067094373,0.999966589,-4.586208073
ZNF890P,-1.652068912,-0.951476479,-2.028050382,0.067279628,0.999966589,-4.564037623
ARG2,-0.942175968,1.445724351,-2.022559695,0.067918744,0.999966589,-4.547836002
SLX4IP,-0.779413102,0.465149386,-2.022043932,0.06797907,0.999966589,-4.563815148
KPTN,-0.629264274,2.185095298,-2.021242542,0.068072903,0.999966589,-4.547635099
INHBA,1.287390372,7.056363216,2.021237401,0.068073506,0.999966589,-4.494483495
CYB5D2,1.129053018,2.986349569,2.021042127,0.068096389,0.999966589,-4.542517545
TNC,2.252516846,-0.42510959,2.019636894,0.068261271,0.999966589,-4.559877534
SNORD12,-1.41838013,-1.399162639,-2.015947108,0.068695989,0.999966589,-4.574987975
C8orf31,2.519285007,-1.504043869,2.0148339,0.06882765,0.999966589,-4.58105203
FAM210A,0.592972354,4.015941424,2.014274964,0.068893846,0.999966589,-4.507220354
PI4K2A,0.58750094,5.498624423,2.013934013,0.068934255,0.999966589,-4.493731527
WNT7B,-1.443235333,-0.496283595,-2.01365653,0.068967157,0.999966589,-4.565848454
CEP295NL,-1.288340741,0.090470837,-2.01318775,0.069022777,0.999966589,-4.569842018
SLC22A17,-1.105595242,0.305030516,-2.012956596,0.069050218,0.999966589,-4.560607721
CX3CL1,2.058175808,-0.152626374,2.01164076,0.069206621,0.999966589,-4.557929706
KRT73-AS1,-1.338595838,-3.07058341,-2.011282056,0.069249314,0.999966589,-4.576122283
ZMYND8,-0.488137876,5.66018656,-2.01083769,0.069302237,0.999966589,-4.496259014
TPRXL,-1.8208137,3.555532837,-2.010551368,0.069336358,0.999966589,-4.562308705
MPRIP,-0.397967214,6.543267463,-2.009240406,0.069492784,0.999966589,-4.4935027
MAEL,-1.584295057,0.287620243,-2.008638071,0.069564766,0.999966589,-4.580247967
SLAMF8,1.652539664,3.720576943,2.008599427,0.069569386,0.999966589,-4.51130733
RBM47,0.430199211,7.483503378,2.005105926,0.069988277,0.999966589,-4.496738883
ZNF419,-0.695584603,2.6052084,-2.004754776,0.070030512,0.999966589,-4.549154596
LOH12CR2,1.528422148,-1.638336148,2.004294,0.070085969,0.999966589,-4.581323198
ZNF491,-1.995587464,-1.86166123,-2.003357403,0.070198819,0.999966589,-4.581116138
COL5A2,1.740194876,0.019995838,2.003296942,0.070206109,0.999966589,-4.558082004
NMUR1,-1.194748565,0.08780676,-1.999994195,0.070605449,0.999966589,-4.555821265
PM20D2,-0.584028162,4.252370816,-1.998686352,0.070764167,0.999966589,-4.525641967
CHAC1,1.47436708,-1.055479765,1.997147777,0.070951313,0.999966589,-4.572255644
ACVR1C,1.822376065,-1.572692907,1.995896935,0.0711038,0.999966589,-4.575714627
CD99,0.59475179,5.935197847,1.995377077,0.071167265,0.999966589,-4.495408826
SCML2,-0.962485603,2.326653787,-1.994057209,0.071328633,0.999966589,-4.560069048
TRIM47,1.156697969,1.564893015,1.993866977,0.071351919,0.999966589,-4.538567372
PNMA1,0.549498562,4.069695844,1.993687456,0.0713739,0.999966589,-4.506386472
CRELD2,0.516581733,4.335850717,1.992336158,0.071539562,0.999966589,-4.505899858
LOC100506302,1.24031456,-0.646299865,1.991674292,0.071620834,0.999966589,-4.578491264
HMGCS2,-2.064154877,-0.037530558,-1.990453692,0.071770939,0.999966589,-4.582084591
UBC,0.45828369,11.49026428,1.990113241,0.071812859,0.999966589,-4.522448603
KCNJ3,1.442516012,-2.922671486,1.988839326,0.071969919,0.999966589,-4.580349511
CHMP7,-0.443936481,5.52132302,-1.988333006,0.072032432,0.999966589,-4.499757541
AKR1B10,-1.464809137,2.088825784,-1.987030235,0.072193512,0.999966589,-4.545726945
GPR31,-1.239217434,-1.787335908,-1.985545653,0.07237748,0.999966589,-4.570653197
BCAS4,0.41552115,4.404463635,1.981264505,0.072910444,0.999966589,-4.512836023
CMA1,2.437624756,-2.452427911,1.978845615,0.073213187,0.999966589,-4.579061355
MGAT5B,-1.782344185,-1.534546784,-1.978589919,0.073245258,0.999966589,-4.565340351
LINC00607,1.820881324,-0.598213525,1.976874091,0.073460804,0.999966589,-4.572490013
PPP1R14C,-1.352184281,4.731230262,-1.97276631,0.073979233,0.999966589,-4.551270585
MT1L,1.772144711,-2.163081656,1.972553429,0.074006193,0.999966589,-4.579485598
GPC2,-1.011895393,0.258466274,-1.971423612,0.074149427,0.999966589,-4.563336996
SBSN,1.557470042,-3.001314294,1.969935978,0.074338418,0.999966589,-4.581841919
WASF1,-0.9874697,1.332784518,-1.963582754,0.075150588,0.999966589,-4.560695798
PINX1,0.686065339,1.903083016,1.963256654,0.075192497,0.999966589,-4.551968574
SLC25A21,-2.49961393,-3.049228633,-1.961509118,0.075417453,0.999966589,-4.583656576
ENO2,0.687997747,2.58938443,1.960006003,0.075611445,0.999966589,-4.521310934
CES3,1.275539818,-1.511208017,1.959897564,0.075625458,0.999966589,-4.574202063
ZBTB2,0.526995602,4.965696003,1.959087956,0.075730156,0.999966589,-4.507562955
CHRM3,-1.307950774,-1.514020193,-1.958687812,0.075781952,0.999966589,-4.577760002
TNFSF4,0.802561434,0.950912931,1.95856991,0.07579722,0.999966589,-4.553558196
ERICH6-AS1,-1.364778329,-0.247190563,-1.956740837,0.076034445,0.999966589,-4.577237998
HLA-DQA1,1.501499955,7.173725791,1.956235323,0.07610013,0.999966589,-4.50487526
HAGLR,2.270864227,-2.418375277,1.956189023,0.076106149,0.999966589,-4.582406965
LINC00243,1.226328602,0.310781059,1.9546884,0.07630146,0.999966589,-4.567310331
CELSR2,-0.749247624,1.762171762,-1.950759993,0.07681496,0.999966589,-4.541733934
PTK7,-0.873393356,0.842837263,-1.947435556,0.077252015,0.999966589,-4.550720997
FAP,2.054998224,-0.687004015,1.947311042,0.077268429,0.999966589,-4.577339763
LINC02170,-2.62251454,-2.304977025,-1.946880348,0.077325231,0.999966589,-4.5850185
MID2,1.517400005,-0.349845874,1.946036309,0.077436658,0.999966589,-4.572958556
ITPRIPL1,1.238137247,0.264136056,1.944427971,0.077649399,0.999966589,-4.547191621
PDCD1LG2,1.758242748,1.753438724,1.944015625,0.077704028,0.999966589,-4.542599068
MTHFD2P1,-1.526091104,-2.210394424,-1.94333145,0.07779475,0.999966589,-4.579809382
HEATR4,1.450457358,-0.534732592,1.941218963,0.078075485,0.999966589,-4.578544493
ANKRD20A11P,-1.199653845,-1.478670605,-1.939312436,0.078329655,0.999966589,-4.580871311
TAOK1,0.427800544,7.025956781,1.938785423,0.078400049,0.999966589,-4.501725918
DEPDC4,-1.345799595,-1.969632514,-1.936344373,0.078726869,0.999966589,-4.583811928
CCSER2,0.683556885,6.76978148,1.931240099,0.079414335,0.999966589,-4.502634419
THBS4,-2.049984044,-1.456659436,-1.930228762,0.079551204,0.999966589,-4.575196348
HSD11B1,2.535402771,-1.364635745,1.929612539,0.079634707,0.999966589,-4.573673236
RNF157-AS1,-1.221650517,-2.702308749,-1.929215799,0.079688512,0.999966589,-4.577281284
SDC2,1.42861515,3.942941047,1.927578928,0.079910854,0.999966589,-4.510506759
F8,0.875081111,2.05993033,1.921275883,0.080772387,0.999966589,-4.54038585
METTL18,-0.956552613,1.375318708,-1.919667584,0.080993588,0.999966589,-4.567902911
DLL4,1.350078734,-1.314935722,1.917724959,0.081261518,0.999966589,-4.565776202
IRS1,-1.129048837,2.087956525,-1.917433591,0.081301775,0.999966589,-4.549124388
AKR7L,1.191861642,-0.920542858,1.916979118,0.081364603,0.999966589,-4.579611866
OBSCN,-1.14118955,3.930873897,-1.916759231,0.081395017,0.999966589,-4.513240055
TCAM1P,-1.938709036,-0.92149723,-1.916707178,0.081402218,0.999966589,-4.5849153
HIVEP2,0.584342117,6.578537861,1.916030268,0.081495921,0.999966589,-4.508543691
LINC02541,1.385868275,-0.420590232,1.913618805,0.08183054,0.999966589,-4.575350093
SPATA22,2.418440693,-3.52054643,1.9089891,0.082476525,0.999966589,-4.584096146
ELANE,-3.768926844,2.686157411,-1.90869597,0.082517583,0.999966589,-4.543409834
LINC02345,1.945538684,-1.492724078,1.905526081,0.082962793,0.999966589,-4.579065275
CBFB,0.512628805,5.624938785,1.905431952,0.082976047,0.999966589,-4.508668614
ENPP2,1.369423116,2.54921055,1.902896142,0.083333847,0.999966589,-4.518198166
P2RX5-TAX1BP3,-0.967117067,0.397896932,-1.901004266,0.083601715,0.999966589,-4.574494196
NOS2,3.111702454,-1.144575901,1.899783345,0.083775004,0.999966589,-4.575061447
ZNF711,-1.536752683,0.665410801,-1.899501326,0.083815078,0.999966589,-4.56222638
FBXL16,-1.002613576,0.994146603,-1.89932645,0.083839937,0.999966589,-4.564498417
PLEKHB2,0.487326297,7.675468213,1.895323599,0.084410804,0.999966589,-4.509263759
LCMT1-AS2,-1.492640424,7.222641563,-1.893363262,0.084691682,0.999966589,-4.516737087
PCMTD2,-0.558440923,4.947953088,-1.892854119,0.084764773,0.999966589,-4.51333856
NTAN1,0.564351315,4.548454116,1.88925116,0.085283662,0.999966589,-4.521787306
TMEM70,0.633034656,3.700801724,1.888787242,0.085350687,0.999966589,-4.533759413
RNF144A,-0.919347258,2.568424517,-1.888440243,0.085400851,0.999966589,-4.535377535
FRAS1,-1.385377482,-0.645815236,-1.886596015,0.085667918,0.999966589,-4.566555998
CP,1.55067917,0.90122729,1.886052586,0.08574676,0.999966589,-4.559946281
CCDC65,0.930861329,0.102310876,1.885718094,0.085795322,0.999966589,-4.563907271
APBB1,-1.014123834,2.599730667,-1.885558463,0.085818507,0.999966589,-4.529970368
KCNH4,1.096746204,-1.406327825,1.885143711,0.085878771,0.999966589,-4.575738743
FAM162A,0.448988233,3.39603248,1.884868196,0.085918825,0.999966589,-4.532651406
ZNF692,-0.503662289,3.380721951,-1.881994592,0.086337615,0.999966589,-4.532398225
AARSD1,-1.19533222,-1.405938627,-1.88131638,0.086436729,0.999966589,-4.57575416
PPP3CC,0.550218976,4.803019047,1.880280483,0.086588317,0.999966589,-4.51593363
S100A10,0.5559534,7.729889445,1.878873353,0.08679462,0.999966589,-4.513868043
LINC02389,-1.664204301,-1.843839595,-1.878793111,0.086806398,0.999966589,-4.588285025
ZBTB32,1.766169734,0.910815825,1.873034479,0.087655506,0.999966589,-4.559526578
PIK3CB,0.606777646,6.438170194,1.868798991,0.088284886,0.999966589,-4.509794527
EFNA3,0.888248643,-0.713045175,1.86860363,0.088314016,0.999966589,-4.574552029
SMAD7,0.631528687,6.404729143,1.868492453,0.088330598,0.999966589,-4.510410324
HS3ST2,1.048481674,0.10788003,1.868297662,0.088359656,0.999966589,-4.552961053
DLL1,-1.114446739,0.495698287,-1.868000705,0.088403973,0.999966589,-4.542645855
SELENOP,1.173195969,3.019687019,1.867699407,0.088448958,0.999966589,-4.518659908
ZNF418,-1.272726308,1.401935117,-1.867109126,0.08853715,0.999966589,-4.567032801
GRAPL,-2.04523427,-0.71725678,-1.865383281,0.088795468,0.999966589,-4.574153629
C15orf39,-0.793420698,6.869321723,-1.86526496,0.088813203,0.999966589,-4.50936279
KCNK17,-2.241342984,-2.854468782,-1.864912238,0.088866091,0.999966589,-4.585635715
CPA3,1.356260686,2.378302039,1.864360544,0.088948872,0.999966589,-4.52317964
PSME1,0.419988087,7.029763044,1.863973824,0.089006942,0.999966589,-4.509805456
CREBL2,0.622764704,6.721835277,1.863861301,0.089023844,0.999966589,-4.51068818
DNAJC1,0.416584851,4.680737184,1.863135545,0.089132935,0.999966589,-4.515142257
PAQR9,-1.827932145,-1.157207417,-1.86309056,0.089139701,0.999966589,-4.579983415
INHBA-AS1,1.406754918,0.431225039,1.863004025,0.089152718,0.999966589,-4.577587892
HSPA1L,1.019360835,4.011944293,1.862679691,0.089201519,0.999966589,-4.520768544
EFS,-1.577251429,4.545332038,-1.862462851,0.08923416,0.999966589,-4.554948466
GARS,0.382465561,5.994677398,1.862353414,0.089250637,0.999966589,-4.509933995
NAT8L,-1.26182744,-1.633595936,-1.862115763,0.089286429,0.999966589,-4.578825428
FOXRED1,0.552412646,3.338331568,1.861751022,0.089341388,0.999966589,-4.54044208
CGRRF1,0.521246824,2.476835975,1.858916089,0.089769608,0.999966589,-4.549166672
STAT5A,0.657991936,7.311145477,1.856816912,0.090087901,0.999966589,-4.513125843
CCNI2,-1.665167236,-1.712538564,-1.855472686,0.090292266,0.999966589,-4.581073713
FNDC3B,0.59030938,8.049681077,1.855308208,0.090317301,0.999966589,-4.515329264
NR1H3,1.356488228,4.082458137,1.854103196,0.090500908,0.999966589,-4.521339359
LGALS3,0.54958601,7.457705711,1.853695133,0.090563162,0.999966589,-4.51442447
CMTM1,-1.361528565,-0.700334055,-1.852499267,0.090745829,0.999966589,-4.575456259
RAB9A,0.570268617,4.902649485,1.850142009,0.091106884,0.999966589,-4.51812604
LCN8,-2.961914733,-3.251051537,-1.848907501,0.091296494,0.999966589,-4.587019577
GGA2,0.47394315,7.172748422,1.848681121,0.091331303,0.999966589,-4.514255773
TLE1,-0.423392435,5.223795939,-1.848439465,0.091368475,0.999966589,-4.51570337
DYRK3,1.229869841,0.936872596,1.848023873,0.091432433,0.999966589,-4.546913579
KIF5A,1.606047975,-2.942552973,1.846008309,0.091743206,0.999966589,-4.584165988
TMEM79,-0.873097956,2.310521128,-1.842882791,0.09222703,0.999966589,-4.563968499
DICER1-AS1,-1.218534118,0.063171521,-1.842760707,0.092245975,0.999966589,-4.575565701
FSD1,-1.092922811,-0.617311974,-1.842750547,0.092247552,0.999966589,-4.566169828
CXorf67,-2.008447757,0.632465106,-1.839702137,0.092721781,0.999966589,-4.581889885
RBFA,-0.501045564,2.41011129,-1.838884131,0.092849414,0.999966589,-4.549308255
MXRA5,2.212869844,-2.125078903,1.837959759,0.092993836,0.999966589,-4.581216294
ZNF74,-0.56059492,1.980839448,-1.836999034,0.093144155,0.999966589,-4.555375776
SUSD4,-1.408833876,-1.080050114,-1.832991076,0.093773653,0.999966589,-4.569153915
AFF3,-0.807348222,4.386110944,-1.831565076,0.093998559,0.999966589,-4.528878326
NR1D1,0.672346686,2.494948259,1.830097472,0.09423054,0.999966589,-4.542511436
ZNF354C,-0.594332655,1.594273423,-1.830038314,0.094239902,0.999966589,-4.565547396
CLECL1,1.847057729,0.597445904,1.828483496,0.094486261,0.999966589,-4.564599045
NIPSNAP3B,-0.988111021,0.158178672,-1.82814145,0.094540537,0.999966589,-4.572119123
TMEM255A,2.392208329,-0.102629733,1.826332121,0.094828113,0.999966589,-4.57158354
ZNF786,-0.703595224,1.606235478,-1.823936597,0.095210086,0.999966589,-4.55981367
CHRNE,-0.577768382,1.204355421,-1.82390541,0.095215069,0.999966589,-4.551905959
LINC00847,0.748148595,5.018724824,1.823341596,0.095305178,0.999966589,-4.522025988
SNX10,0.821887994,6.756012187,1.822958654,0.095366425,0.999966589,-4.514984535
SPDYE3,-0.658341026,1.809845189,-1.822754786,0.095399046,0.999966589,-4.563814671
CROCCP2,-0.722178571,4.244245524,-1.82128459,0.095634593,0.999966589,-4.528117431
WDR78,1.353331005,-1.26506506,1.819340431,0.095946888,0.999966589,-4.583027916
ZNF776,-0.598902098,3.243694646,-1.817971938,0.09616727,0.999966589,-4.539607472
FAM57A,0.794715272,1.189983829,1.817609263,0.096225753,0.999966589,-4.546604069
ING5,-0.574116832,3.789444577,-1.815309404,0.096597366,0.999966589,-4.537815234
FAM35A,0.456169972,3.725388995,1.813600276,0.096874374,0.999966589,-4.533798463
MIR646HG,-1.114623163,-0.962753997,-1.812989441,0.096973551,0.999966589,-4.578460913
GUCY2C,1.212625841,-0.419836687,1.812838888,0.096998009,0.999966589,-4.581624393
FAM217B,-0.644577955,3.164942451,-1.812770192,0.097009171,0.999966589,-4.544575302
MEX3B,-0.630820803,1.71572625,-1.81248691,0.097055212,0.999966589,-4.544837896
GREB1,1.152234151,-0.864590866,1.810965326,0.097302852,0.999966589,-4.572123382
ADAMDEC1,1.745487247,2.875287727,1.810778545,0.09733329,0.999966589,-4.531045787
AMPD3,0.773287517,6.33398913,1.810652998,0.097353755,0.999966589,-4.517238396
TMEM63B,0.489515009,4.602381196,1.809657352,0.097516186,0.999966589,-4.520747371
FOXP4,0.503921411,4.95125837,1.809007868,0.097622276,0.999966589,-4.521551323
EML4,0.537714042,7.200875781,1.808758492,0.097663039,0.999966589,-4.518574643
C16orf87,0.456465921,3.267117448,1.808486914,0.097707448,0.999966589,-4.54540885
BICC1,-0.907722858,-0.428519405,-1.807975373,0.097791146,0.999966589,-4.570078495
BBC3,0.73768467,4.104671604,1.807884527,0.097806017,0.999966589,-4.531958361
C3orf38,0.439712634,4.237967403,1.805143819,0.098255625,0.999966589,-4.534146408
LOC613038,0.585006262,0.605525487,1.804757484,0.098319154,0.999966589,-4.569254844
MORN1,-0.779283939,-0.121597535,-1.803551044,0.09851778,0.999966589,-4.574707972
ZC3H7B,-0.374960751,5.810975257,-1.802257116,0.098731215,0.999966589,-4.51642412
CA12,-1.046601753,1.598286487,-1.800772434,0.098976632,0.999966589,-4.552263552
MKLN1-AS,-1.00639702,-0.022115228,-1.799969572,0.099109576,0.999966589,-4.577361119
EIF1AX,0.381346892,5.694154501,1.799144143,0.099246426,0.999966589,-4.520465228
TUBB8P12,0.908480009,-0.541010477,1.798683788,0.099322823,0.999966589,-4.579559513
LINC01124,1.909733573,-1.873225578,1.798682466,0.099323043,0.999966589,-4.587830287
DUSP5,0.588957983,7.443534307,1.798560554,0.099343283,0.999966589,-4.518961871
PGAM4,0.448896252,4.805482348,1.798363547,0.099376,0.999966589,-4.526371282
DNAJC5B,1.640088412,-0.12776791,1.798294622,0.099387449,0.999966589,-4.571962631
CNTN1,-1.287242999,0.171005182,-1.797709338,0.099484713,0.999966589,-4.57384227
OVOS,-0.802890775,-0.602876945,-1.794424395,0.100032223,0.999966589,-4.573474454
NECAB1,-1.749371823,-2.064114303,-1.793804097,0.100135916,0.999966589,-4.585389353
SEC61G,0.629769561,4.786250462,1.793521603,0.100183172,0.999966589,-4.531395058
MCAT,-0.650830972,2.034287193,-1.793066555,0.100259336,0.999966589,-4.560872819
ATP5F1E,0.340431863,6.744147312,1.792752125,0.100311994,0.999966589,-4.517403468
RBPJ,0.574295617,7.001400088,1.79229416,0.100388736,0.999966589,-4.518245627
HESX1,1.601111379,-1.774753864,1.792237434,0.100398245,0.999966589,-4.580928682
LTV1,-0.467117916,3.935435556,-1.791869299,0.100459977,0.999966589,-4.536744963
ALG2,0.396194252,4.848351886,1.791165466,0.100578098,0.999966589,-4.521206834
MAGEA6,-2.693014285,-0.643268455,-1.790539346,0.100683283,0.999966589,-4.583258638
TCL1A,-2.010370777,2.045573202,-1.788548111,0.101018464,0.999966589,-4.566136362
CES1,2.39236379,2.029126179,1.78830012,0.101060279,0.999966589,-4.555716674
MT1X,1.326471045,0.824887391,1.788262209,0.101066672,0.999966589,-4.568501744
TTL,0.536647578,4.84932206,1.787284669,0.101231661,0.999966589,-4.522950447
GTF2IRD2,-0.580773825,3.196570709,-1.785913875,0.101463435,0.999966589,-4.552867915
EPG5,0.404617734,5.961022732,1.785773534,0.10148719,0.999966589,-4.518235456
FGF18,1.212052629,-1.942692298,1.785616326,0.101513808,0.999966589,-4.581025271
ELOVL7,1.119190297,3.385501199,1.785075393,0.101605442,0.999966589,-4.538713465
AKR1C4,-1.147085057,-2.359422395,-1.784362163,0.101726378,0.999966589,-4.583065871
ARMC4,1.771016831,-2.185747618,1.784347732,0.101728826,0.999966589,-4.579346138
CRABP1,2.453296759,-2.557439161,1.784041374,0.101780813,0.999966589,-4.581842348
IFI27,1.420689899,4.302623992,1.783972738,0.101792464,0.999966589,-4.520982327
GRP,3.408847261,-3.608207762,1.781554219,0.102203764,0.999966589,-4.586747126
C14orf132,-1.535055523,-0.798154197,-1.780971932,0.102303014,0.999966589,-4.575954304
TRIM46,1.219798927,-0.431017116,1.780490004,0.102385224,0.999966589,-4.574141883
CD209,1.107820805,2.991392886,1.780355,0.102408264,0.999966589,-4.533364952
PTDSS2,-0.49676176,3.24007535,-1.778829777,0.102668892,0.999966589,-4.541310756
MAT2A,-0.441677623,6.902762519,-1.775449949,0.103248575,0.999966589,-4.519859352
DNAJC25,0.636728621,2.946326461,1.774760243,0.103367231,0.999966589,-4.544678491
CTSE,-1.932803261,-0.98413628,-1.774000147,0.10349814,0.999966589,-4.575576613
ROR1,-1.228896753,-0.383530267,-1.773626638,0.103562523,0.999966589,-4.570183499
IL1R2,-1.330395679,4.276679322,-1.773387304,0.103603797,0.999966589,-4.52211018
IMPA2,-1.085019653,6.116436156,-1.773315559,0.103616173,0.999966589,-4.531958916
PKIB,-1.095329652,6.815269495,-1.769153579,0.104336383,0.999966589,-4.535221647
ATXN7L3B,-0.420378635,6.264470525,-1.769098198,0.104345996,0.999966589,-4.520305416
ZNF236-DT,1.371802483,-0.082915195,1.767125177,0.104689025,0.999966589,-4.582578696
UBE2Z,0.405824518,6.98629673,1.766976534,0.104714909,0.999966589,-4.520955952
HHLA2,1.738770681,-1.446270098,1.761775493,0.105624252,0.999966589,-4.581021973
ACTRT3,1.205971105,0.269034676,1.761404902,0.105689318,0.999966589,-4.58065448
SCARA5,2.122435769,-2.590204651,1.760977434,0.105764413,0.999966589,-4.586320885
ECEL1P2,-1.429047193,0.842644637,-1.76078319,0.105798553,0.999966589,-4.581791757
RHCG,1.574382901,-0.820950512,1.760743986,0.105805445,0.999966589,-4.566645164
METAP1D,-0.894136943,0.525733401,-1.758526012,0.106196001,0.999966589,-4.565919995
FNDC4,-0.825877578,-2.541869364,-1.758424846,0.106213846,0.999966589,-4.578253898
NCMAP,-2.092669901,5.116414539,-1.756983829,0.106468325,0.999966589,-4.556793153
