"Symbol","logFC","AveExpr","P.Value","adj.P.Val"
"BLNK",-3.02127068602812,8.0527649682133,2.81803918588463e-05,0.00164426155156128
"ECE1",3.06836601891779,8.90046870642668,2.83269678135886e-05,0.00164426155156128
"SLC22A15",2.72031213609768,9.65269662549144,2.84621502702856e-05,0.00164582654490686
"P2RX1",3.48156745942469,8.68109173296932,2.86846416921706e-05,0.00164735045711405
"GPNMB",-6.87618224963394,11.0293672276768,2.87216876466035e-05,0.00164735045711405
"LCK",3.45706236585986,11.1825788420134,2.88134680163294e-05,0.00164735045711405
"TMEM51",-3.78153748060432,12.2769633053694,2.96769489643902e-05,0.00166541343118246
"PSTPIP1",2.33425654322747,12.3309626265569,3.01415034291676e-05,0.00166893957348994
"CCL2",-5.80685669297479,10.4529653774066,3.14216088316224e-05,0.00169053696626155
"PLP2",3.33515706366904,11.1887926003361,3.17407632444421e-05,0.00169053696626155
"ADGRE1",2.29065194514198,8.6311240612451,3.25356032156984e-05,0.00169053696626155
"CLEC12A",3.22507103917129,10.0494953257222,3.25656563401767e-05,0.00169053696626155
"DPEP2",2.39915496655839,11.0439555718266,3.26362634836295e-05,0.00169053696626155
"VIPR1",2.88823462123095,8.40956867617648,3.33528717568329e-05,0.00169053696626155
"RNF24",2.23733828304282,8.56361630045451,3.34205236267915e-05,0.00169053696626155
"MYO1G",2.77937272489055,11.3927282360994,3.37128274037042e-05,0.00169053696626155
"BCL11A",2.35421375760254,8.8348603436837,3.37421066296836e-05,0.00169053696626155
"ZBTB16",2.24570688411396,9.6695914037965,3.39041145916473e-05,0.00169053696626155
"ABCG1",-2.18796642508566,9.22453996407483,3.40205952629856e-05,0.0016908013488872
"TLR3",-3.0058062934732,7.42523854516098,3.43487088342107e-05,0.00170154776531165
"RAB11FIP1",2.56414395476378,10.6964987490592,3.45388139719721e-05,0.00170271061487569
"CRISPLD2",2.46912220313086,7.95244834215756,3.47337293303942e-05,0.00170396953437624
"LILRA1",2.34545898842529,9.28305332561709,3.55381585873707e-05,0.00172672305366369
"CD69",-3.27307752646525,8.66725726774926,3.68179644110658e-05,0.00174432275004202
"PRKACB",-2.14429113492687,9.96624250340313,3.72231027132252e-05,0.00175181317191308
"KSR1",2.75471885321891,8.74586330121035,3.77718285113681e-05,0.00176165672977226
"RAB37",3.3345639037502,10.0437365091324,3.78725918747452e-05,0.00176165672977226
"CKAP4",3.15998636356396,10.0959066873891,3.79545004994617e-05,0.00176165672977226
"CCND3",2.39869150942324,10.7471849186463,3.80433665697868e-05,0.00176165672977226
"HAVCR2",-2.48326142674677,12.1242394445846,3.89342944003671e-05,0.00178209230452749
