"Symbol","t","logFC","P.Value","adj.P.Val"
"CAPSL",0.988706329794229,0.126949018378876,0.380077142626964,0.486549931403271
"CHRNA7",0.985630106948905,0.191837889381312,0.381411012146478,0.487682753718147
"CCN6",0.982214829496606,0.105538429621742,0.382896670593286,0.489325165342188
"VMA12",0.982159565966597,0.108180426764643,0.382920751758113,0.489325165342188
"DNAJA3",0.981428665741599,0.138712936013451,0.383239366477435,0.489673134743933
"CNKSR2",0.980547617932494,0.11591801083493,0.383623739887431,0.490058785065775
"CEL",0.979740421230662,0.111550611302032,0.383976188298342,0.490467820564521
"PDE1C",0.978404229722691,0.103250871125901,0.384560231022801,0.491131339720755
"GCC2",0.977513091976422,0.12988152939531,0.384950171349022,0.491505516402982
"DOCK11",0.976731309912475,0.127062540525186,0.385292542663243,0.491838060241033
"CERCAM",0.976623026645648,0.133929668417618,0.385339984729873,0.491838060241033
"NKX3-2",0.975391709421429,0.101641320000379,0.385879817143051,0.492403109507595
"SYNJ2",0.973015592835908,0.114822588248272,0.38692340341344,0.493444957577493
"SMAD9",0.972559151137241,0.107742571627586,0.387124151366921,0.493659575212824
"DCANP1",0.972422392829045,0.3659692227684,0.387184316684589,0.493694822945419
"PDE6C",0.970268365587942,0.107246733376188,0.388133024999846,0.494614298994273
"DCUN1D1",0.968960020760612,0.20150658851513,0.388710246009852,0.495180700210974
"THOC1",0.968939353097428,0.15116366344614,0.388719370203513,0.495180700210974
"IL26",0.968891960839626,0.116600541698264,0.388740293254788,0.495180700210974
"MT1X",0.967090476172475,0.251321611760952,0.389536346306644,0.495862455397291
"PCYT1B",0.965756828234856,0.0987207927661353,0.390126574391754,0.49648911659831
"EDA2R",0.964277628440757,0.116782159043224,0.390782121035339,0.497198569121177
"ATP2B2",0.963916494126984,0.111977781336772,0.390942311446796,0.497289834572097
"AIFM2",0.963597213368809,0.229922077854497,0.391083983770081,0.497416176731237
"PCNX4",0.962900473874946,0.28164542792378,0.391393296951668,0.497726336653647
"MBL2",0.961991666713352,0.170245163544554,0.39179707294871,0.498114854155156
"MAEL",0.958615432335312,0.114711910149459,0.393300249500791,0.499775250201206
"ZNF600",0.958104974120061,0.101821283346768,0.393527948213803,0.500022811967208
"PRAC1",0.955372277224711,0.0972189927910087,0.39474884192693,0.501239073893692
"PRR30",0.952785621634475,0.10865577500738,0.395907482027362,0.502584389538575
"REXO6P",0.952030229234356,0.105808683011261,0.396246394413792,0.502972637195972
"SDF2",0.949450505753872,0.261486963030788,0.397405680723652,0.504191673683599
"SRP14",0.945188431508489,0.127769620103823,0.399327345972969,0.505996523709125
"PGLYRP4",0.945109613775675,0.12925356570355,0.39936295761115,0.505999488407096
"KIAA0319",0.944914291965706,0.099590899358774,0.399451220119739,0.506069156579556
"IL19",0.944372305921618,0.110944403563932,0.39969622136283,0.506337370636061
"RBM6",0.943289089511296,0.277721196014437,0.400186266613529,0.50691593725292
"GNL2",0.942388437468862,0.202497093259474,0.400594110267212,0.507348037053943
"KLRG1",0.942026427082193,0.142722568738394,0.400758139836875,0.507471805914961
"NDUFA5",0.941193131545004,0.200616611012784,0.401135929795515,0.507696007018158
"OR7A10",0.93895927534709,0.102065520017735,0.40215018732397,0.508852654033026
"ZNF624",0.938828456146785,0.166291070587051,0.402209651955785,0.508885556318101
"CCN4",0.938334047603503,0.106877590230279,0.402434455847652,0.509127627030287
"MT1L",0.937811650757696,0.177094578736911,0.402672101986592,0.509343535474682
"COL22A1",0.937557050406223,0.104496114347157,0.402787966766122,0.509447721106053
"MINDY3",0.934965661709284,0.15162256751259,0.403968882393349,0.510431934483055
"DNHD1",0.93246662152907,0.0991855316870378,0.405110498992429,0.511449482706032
"TNFSF13",0.932159989912317,0.246343563620717,0.405250763500693,0.511584096564998
"ATXN2",0.930793784053261,0.156946029238842,0.405876216761451,0.512203593436905
"LAMC3",0.929298826951142,0.153070844117296,0.406561550223548,0.512728091533271
"HAVCR1",0.928030446575727,0.110343178475053,0.407143782565312,0.513318011283457
"MAPDA",0.927985706854336,0.22437597406662,0.407164332595498,0.513318011283457
"THAP2",0.926662380683572,0.125123351411852,0.407772565273547,0.51382924622422
"PEX10",0.92404638584222,0.366800945573967,0.408977201100925,0.515219124779893
"PJA2",0.922838026704215,0.103092077556767,0.409534651257628,0.515750494892846
"SYNJ1",0.922161105361481,0.198096544934792,0.40984721445102,0.516058655188865
"TM4SF5",0.921584736128163,0.111056615803166,0.410113507167187,0.516351205977198
"CAMSAP1",0.920380925318529,0.139003421854657,0.410670159773407,0.516838115676429
"MPV17L",0.917919420743342,0.149492835921355,0.411810363968399,0.517801737513965
"GPAT2",0.917651506913363,0.428077006230337,0.411934626271398,0.517873590205493
"DDX31",0.917576862235068,0.0945423344550164,0.411969253174387,0.517873590205493
"KCTD10",0.916819291403806,0.112308850204187,0.412320821198794,0.518199045913039
"MYH10",0.916651609901606,0.647723311611031,0.412398671750266,0.518216777917196
"CYP7B1",0.914840490379748,0.12747658749725,0.413240320125038,0.519084726890359
"UGT1A6",0.914661113000543,0.0977970139903838,0.413323757452324,0.519146655379497
"ST8SIA3",0.91412673353233,0.10818966057816,0.413572407826076,0.519373177392153
"ABCB5",0.908249750473986,0.1204134542114,0.416315304751046,0.522300210745248
"NPM1",0.907926478410593,0.104726684670001,0.416466623407538,0.522446952798964
"SLC25A31",0.905343013076414,0.120535738625191,0.417677559144511,0.523462478039029
"CCDC15",0.905023694292983,0.225160027616902,0.417827436355601,0.523549448141714
"TSSK1B",0.904607644657042,0.109790082601519,0.418022783171323,0.523751069901918
"UBC",0.904211051695319,0.187413034761717,0.418209065632257,0.52394130242486
"C17orf78",0.903394248419015,0.0944039828892438,0.418592942437582,0.52433584289521
"CCDC54",0.90328019294566,0.0932587639438703,0.418646569039202,0.524359827207065
"SRRD",0.897640808934378,0.106815668944115,0.421305256500882,0.527299015790092
"CHST1",0.896991961393736,0.117334707821643,0.421612056679319,0.527596162098172
"VN1R4",0.895308874162575,0.0982182393200841,0.422408752533952,0.528462677569623
"WDR44",0.893868148595547,0.132528219089409,0.4230917202124,0.529186518709613
"CCDC197",0.892654882532284,0.0920571426463936,0.423667573863657,0.529645414165105
"A1CF",0.890250582930501,0.0921492624623599,0.424810652343227,0.530723829450886
"DISP2",0.889720091164474,0.117250192187748,0.425063208936025,0.530953698685754
"PDE7A",0.888246168075113,0.241618160685769,0.425765568120368,0.531700013136357
"SPDEF",0.887104163882209,0.159225596219902,0.426310421222445,0.53224931335284
"GNAZ",0.88605797513652,0.198676923659257,0.426810067259713,0.532785644166931
"ZFP37",0.885181824612646,0.0922700927816852,0.427228878148519,0.533264673250384
"LY6G6E",0.884446270863848,0.0916836289958256,0.427580744521326,0.533616277915668
"LYZL2",0.883155467139106,0.101390161053369,0.428198804729091,0.534299919783395
"DUSP8",0.880724072217284,0.275982843114391,0.429365005429853,0.535328068723423
"AK8",0.879518423987853,0.130683282495425,0.429944257360291,0.535906258989862
"EPHA6",0.879298466656287,0.101026292218751,0.430050005034409,0.535950215239145
"LONRF3",0.878786160764956,0.204258040536942,0.430296386664204,0.536125466851484
"PNMA5",0.877684880485245,0.246823257159834,0.430826415767963,0.536653954541664
"OR2V2",0.874540846552001,0.0980119028821407,0.432342549951188,0.538145809433431
"TMEM178A",0.872836107591529,0.0903357551474571,0.433166452320363,0.538950781877451
"EXOSC4",0.870843855768186,0.112688824351945,0.434130944127729,0.539945836498159
"RPS6KA6",0.86818980968071,0.091372261083777,0.43541856150899,0.541398535150742
"CLEC10A",0.86727232802138,0.459995407922251,0.435864407554681,0.541864294129942
"MICA",0.860905660480684,0.183731169690497,0.438968560280364,0.54501052042973
"HMGB3P1",0.858177607306331,0.161455994955712,0.44030417110044,0.546445718467072
"PON1",0.856798813164248,0.0952812305321389,0.440980465086243,0.546972588943119
"SLCO1B3",0.855145486627669,0.0902673841076716,0.44179253081683,0.5478294204583
"CC2D2A",0.853276807605919,0.0963905642751142,0.442711834854154,0.548717325547023
"CCDC177",0.853111320190527,0.0880019888506891,0.442793321904657,0.548773599505013
"MYO9B",0.852093301671737,0.213769693535831,0.4432948686309,0.549266879831277
"CCNH",0.849849424471807,0.141565620422993,0.444401986663588,0.550444926646977
"OR10G8",0.845199559958999,0.127193414848409,0.446703338919495,0.552943543731701
"FAM221A",0.843780980784149,0.113972217964026,0.447407350493094,0.553634742579249
"PPP1R16B",0.843453911682598,0.0873884147837277,0.447569795221158,0.553700597553353
"IL20",0.843197594665336,0.105018933873403,0.447697132943727,0.553813079372719
"ALAS1",0.84006189216389,0.218521183064684,0.449257310738654,0.555426809341798
"PAFAH1B1",0.839890692989483,0.180403806835054,0.449342617420287,0.5554534333784
"MLLT1",0.839080751570159,0.151002871859607,0.449746379331265,0.555730668378668
"ANKRD31",0.837826603645084,0.0949092292004303,0.450372157940796,0.556307649282295
"BTN1A1",0.837393233778249,0.0882169021872934,0.450588558112649,0.556529748377906
"ACOT9",0.836979861376415,0.127421447409135,0.450795050636225,0.556649166131513
"GRAMD4",0.836365764566658,0.0987740731405482,0.451101951829053,0.556937691460971
"PDE1A",0.835431656736884,0.101362417867757,0.451569103885198,0.55728992130186
"C5AR1",0.831285606629338,0.161218803182787,0.453647255675995,0.55953044844449
"HOXB1",0.83077187511989,0.0973365673171174,0.453905289901974,0.559715653382467
"CRYBG2",0.82991341028457,0.0950288351358095,0.454336737292104,0.560067528632433
"CCSER2",0.828762662176017,0.144334545477763,0.454915595527307,0.560735644089747
"LMF1",0.826430363866438,0.118580734977629,0.456090616105452,0.561956257776207
"GSS",0.825298821841452,0.130310563525963,0.456661564447531,0.562568576113248
"DRD1",0.823792542018255,0.0902488691107888,0.457422481580759,0.563232216005196
"HAPLN3",0.820208947819303,0.117980476931841,0.459236845796258,0.564871720387374
"FMO9P",0.819827243863985,0.0859764466910464,0.459430438767269,0.565031853804578
"LIN7C",0.81973251410924,0.204451854541948,0.459478493950632,0.565031853804578
"TRAM1L1",0.817544009646295,0.0841907063647696,0.460589807564041,0.565964967397364
"LINC00474",0.816763746881876,0.0922551457985687,0.460986538006736,0.566199585689423
"NOL8",0.814443713977972,0.0833559235812431,0.462167779009584,0.567421295162489
"CDR1",0.814040489223189,0.0880323343328696,0.462373324951064,0.567582010320105
"SLF2",0.813581338524277,0.102963660247568,0.46260746767753,0.56764997262002
"ALG14",0.811569517518741,0.172771679442847,0.463634498494348,0.568729820127858
"CD4",0.808342988224653,0.137160048238062,0.465285402150001,0.570282107986558
"CEACAM5",0.805145628491367,0.0854436112243301,0.466925957874079,0.572092701279286
"CSF3",0.804555429475467,0.085073889407088,0.467229285359255,0.572387866259348
"SAFB",0.804198147125639,0.300960651975752,0.46741298284765,0.572520670356561
"TMEM161B",0.802886617970245,0.102470657767048,0.468087796084399,0.573208728790687
"HAPLN1",0.799015910965164,0.0837481453700763,0.470083837217131,0.575328745887504
"MYO18B",0.798699951974397,0.0875061843332701,0.470247065264619,0.575460660856902
"FABP12",0.797754537842401,0.0882784192233411,0.470735742757029,0.575941204814875
"ATP6V0A4",0.796471669100166,0.0849330317155406,0.471399484857945,0.576567746961527
"RAMP2-AS1",0.795679144755268,0.0881833071229915,0.471809894607168,0.576837758436032
"SLITRK1",0.795585805060676,0.0851717904089955,0.471858249107509,0.576846864960717
"OTX2",0.794243720264081,0.0820603451188762,0.472553943424959,0.577329721369439
"KRT16P3",0.791086237956004,0.0900351280443202,0.47419384695704,0.578961145192893
"ALX1",0.790900474696679,0.103923761774337,0.474290465258001,0.579032623877633
"CYTH1",0.788079454725204,0.196894076987669,0.475759609670937,0.580639767584913
"WFDC8",0.786720044314754,0.0969460545007778,0.47646883544158,0.581365376235201
"CFHR1",0.786519551626723,0.0927294642524792,0.476573505261995,0.581446439472477
"LINC00635",0.78613036697736,0.0808749556430711,0.476776735274987,0.581584400187881
"TRIM65",0.785995165225039,0.105859750446757,0.476847352646717,0.581584400187881
"EIF5A",0.785936890613159,0.200613145375385,0.476877792631699,0.581584400187881
"EIF1AY",0.785600686262815,0.291609473253512,0.477053439894174,0.581751961663908
"CCDC144A",0.785290949612397,0.182146697931629,0.477215303861425,0.581902689314028
"RFX6",0.78453979733818,0.0937617478028067,0.477608022759807,0.582288184233698
"PRSS37",0.78404739695626,0.103662904684318,0.47786559680107,0.58255551071348
"KIR3DL3",0.782977378602021,0.206139745789238,0.478425694249396,0.583098089288733
"KLHL6",0.782600929076451,0.244122597361141,0.478622866671121,0.583288230403099
"GPR83",0.782459870240022,0.0825966506042675,0.478696765101334,0.583288230403099
"NRAP",0.782161413105352,0.0831951189411367,0.478853151136725,0.583371820423278
"OR52A1",0.780592676091535,0.0959386712792829,0.479675792323185,0.584013245508846
"PTPRN2",0.780404565522059,0.102542581300041,0.479774510514422,0.584086675944871
"TTLL2",0.778828045789144,0.0903904377408186,0.480602468402036,0.584829488545666
"SLC16A1",0.778803446272319,0.134451797494595,0.480615396360056,0.584829488545666
"ZFAND6",0.775337447540091,0.219136917908318,0.482439598853777,0.586502294557473
"TENM3-AS1",0.775159512895719,0.0834127773031777,0.482533392524411,0.586553259812265
"CDC42BPA",0.77494810495145,0.147558562177426,0.482644849091999,0.58664185302039
"PLA2G2E",0.77412999382568,0.0803003662410148,0.483076353509291,0.587072493540778
"SHISA2",0.773314245540543,0.0839811205695868,0.4835069080934,0.587454905990607
"C10orf62",0.772284638783117,0.0850695209976651,0.484050760395373,0.587833902746373
"ZSCAN4",0.772017341773691,0.084237155286517,0.484192027398468,0.587958507878945
"ARL14",0.770962291260976,0.0880907949439058,0.48474993390551,0.588452399460429
"GCOM1",0.770726995482164,0.193089146527091,0.484874424879031,0.588505207786137
"KRR1",0.769547302982198,0.104390373712406,0.485498951105722,0.589216187727701
"GOLGA6L6",0.769450353008806,0.0825787748065204,0.485550303690598,0.589218026527994
"ZNF776",0.769398154234153,0.213706290580014,0.485577954134361,0.589218026527994
"DEFB127",0.769118351679048,0.0803300711646723,0.485726190232249,0.5893038612726
"CYP2A7",0.768967109894963,0.0806125249677732,0.485806330838823,0.589337294082327
"PSD2",0.768241410347156,0.121827039402593,0.486191008893759,0.589632604725381
"HTR1D",0.768073178254712,0.0840609313432987,0.486280218610102,0.589670141078811
"RAG2",0.767648610393118,0.0823306603097624,0.486505413388564,0.589825759471722
"GTSF1L",0.763468699480762,0.081486369182196,0.488726753976472,0.591953508595823
"PSMA3",0.763142218420469,0.08329381796905,0.488900583477941,0.592068806619886
"ELMO2",0.762811311354172,0.20011442601656,0.489076817850399,0.592235070138456
"CCR4",0.761460334281198,0.105140841816194,0.489796825387157,0.593012508597077
"LAMP2",0.759695829909012,0.144130681168314,0.490738444306749,0.593904390493541
"ZEB2",0.758160931040633,0.134631065310039,0.491558659684393,0.594672189681032
"NTRK1",0.757392251819823,0.0945160912698507,0.491969817570721,0.595074921308799
"CRISPLD1",0.754935139249325,0.0997661678148386,0.493285858362077,0.596220468923002
"SRSF4",0.754136844154752,0.122246383393119,0.493714005450018,0.596567820982351
"LINC01587",0.753317556887268,0.0974300242484504,0.494153705163343,0.597004253902456
"LCN6",0.753170122398036,0.0783238063852229,0.494232862748306,0.597052456642802
"ZCCHC12",0.752654200290686,0.0778196178867659,0.494509937254253,0.59733972404787
"UBE2W",0.743349524626287,0.138853002163687,0.499527240410504,0.602300029506298
"RFX7",0.741484927202966,0.175639989292253,0.500537288631074,0.60327873557627
"GPATCH2",0.741353100781936,0.0890118379242508,0.500608756956601,0.603317059655756
"B4GALNT1",0.734900939126757,0.115795717346266,0.504116126437159,0.606966831672576
"LINC01565",0.733988719668147,0.075758556297702,0.5046134905818,0.607421399775844
"GSTM4",0.733759255965774,0.183282979058182,0.504738657638755,0.607523981430169
"KRT37",0.731982303197633,0.0861391494253945,0.50570873126522,0.608354562971165
"RREB1",0.731643045237557,0.131562725517784,0.505894097469504,0.608481290281257
"DMP1",0.728499485469589,0.0757174766390616,0.507614115611441,0.610237788553403
"ARPP19",0.728460743365851,0.231775397719387,0.507635340806753,0.610237788553403
"GPR22",0.724771336906259,0.0757078067055616,0.509659648368262,0.612138993238393
"RNF8",0.724050260912258,0.127672056638897,0.510055990488688,0.612518280428929
"IMPA1",0.723409531172678,0.128161399651388,0.510408362334268,0.612796271759654
"GIGYF2",0.722674561297059,0.157413836045811,0.510812784761037,0.613136608575048
"POLDIP2",0.721495143609393,0.0814360455129447,0.511462265299571,0.613674014254507
"KNDC1",0.718214329489455,0.08116550440189,0.513272163713696,0.615360115550483
"PTPRZ1",0.716655185417216,0.260101829152597,0.514133944461521,0.616101885381043
"SNRPD2",0.713421592910708,0.211476653503652,0.515924646888974,0.617896610680091
"EPHA7",0.713363839513015,0.0739902832152129,0.515956671424676,0.617896610680091
"HCN3",0.712117569957027,0.112507500921831,0.516648091044672,0.618529809384191
"PTPN7",0.710466801336006,0.0802158442467623,0.517564974033222,0.619383705154017
"PHGDH",0.709804510114903,0.117089024567809,0.517933165546318,0.619596647655269
"RAD23B",0.707250487262703,0.213775708238213,0.519354842116656,0.620890530532985
"SLC35F4",0.698727879366049,0.0804876486357047,0.524119584017064,0.625505032859727
"TRPM3",0.698108789191926,0.0738858561329677,0.524466938756527,0.625870464894009
"MFN2",0.693023483457348,0.186253630396763,0.527326509140961,0.628592377411486
"AP1S3",0.692861268360298,0.107432574901108,0.527417911978191,0.628625906998838
"HMGCS1",0.692570021750339,0.12888247890982,0.527582048641702,0.628749141583184
"OTC",0.691456983853765,0.0781015022813977,0.52820966012439,0.629340943332211
"HSPB9",0.691395832918914,0.0733368594959622,0.528244157130173,0.629340943332211
"DOHH",0.690681041258678,0.10217323761747,0.528647512765185,0.62972283027594
"ATL2",0.687944742814073,0.104520985362706,0.530193661068865,0.631218506148059
"RLIM",0.686433111912207,0.0705818649093446,0.531049209674804,0.631989700347009
"KPNB1",0.685000890274047,0.168162282885816,0.531860733037847,0.632806918169267
"UCP2",0.680192465784384,0.16659838935619,0.534591806941132,0.63536044075967
"HTR3D",0.678915953796827,0.0701401703852638,0.535318525230937,0.635925959358857
"DPF1",0.678410270254545,0.0711907269733313,0.535606606675789,0.636168796807669
"CPTP",0.677211936325435,0.338999639272764,0.536289725644391,0.636731528425318
"ATF7IP",0.676740355332816,0.209741909566884,0.536558724790111,0.637001177721156
"CDV3",0.676550735692132,0.132823124396195,0.536666914805136,0.637079887624425
"CLEC4F",0.675748875007768,0.277966883630746,0.537124599642699,0.637475316226754
"NLN",0.675746826101107,0.225961767754404,0.537125769471964,0.637475316226754
"CCDC112",0.673460481341813,0.0828056237284753,0.538432299490142,0.638577432008584
"IFT70A",0.672747277802034,0.0737309430954138,0.538840322920018,0.638911868935571
"TIMM21",0.672396927702853,0.101176055609115,0.539040838802087,0.639099795470659
"FOXA1",0.668804613843864,0.0687152161507726,0.541099895034501,0.641091243665059
"PRODH",0.668725646496361,0.108713345991285,0.541145220587547,0.641094999976273
"ARFGAP3",0.66664477383164,0.305646815644915,0.542340568497309,0.642260969140872
"MTERF1",0.662988478462516,0.074471274318334,0.544445443267662,0.644051516895971
"TRPT1",0.660577352704324,0.0920159959337416,0.545836649517223,0.645345857564949
"SIRT4",0.659845980143323,0.077531931517791,0.546259142925877,0.645744970510435
"TMSB4X",0.659135392653475,0.0946990963521037,0.546669850144112,0.646165469759299
"ADCY10",0.656433085776604,0.0686407658669224,0.548233722324321,0.6476154073641
"ZNF444",0.655950300484984,0.078097153296386,0.548513449492192,0.647855897784814
"PRTG",0.65405065456478,0.0757985502873802,0.549615082805439,0.649106638138163
"BMS1P20",0.652407274976525,0.109210569094356,0.550569354486151,0.649933135257808
"KRT35",0.652403898168703,0.083968595389454,0.550571316512779,0.649933135257808
"PPP1R36",0.651535698979893,0.0808991476291971,0.551075928712304,0.650276437294904
"OR2W3",0.650768444208402,0.0684306518100699,0.551522139571597,0.650550585480869
"GNG5",0.650391362830239,0.0787516843473837,0.551741530622218,0.650758895432192
"DHRS1",0.648792991155733,0.190397159498419,0.552672161960137,0.651502847770697
"CYP19A1",0.648652736834924,0.0797114062739476,0.552753875503289,0.651548669869325
"TDRD12",0.646224330506144,0.0735462358351331,0.554170024989363,0.652762585395263
"CXCL6",0.645017488387254,0.0669594420849179,0.554874746199798,0.653427089464743
"PASD1",0.644963944222998,0.0659999354408069,0.55490602711975,0.653427089464743
"PRPS1",0.644267502861248,0.165087637655993,0.555313005317125,0.653653265082262
"ART5",0.639901635268371,0.0744976633525744,0.557869001863636,0.656052565754886
"RS1",0.637036211486013,0.0654733070525509,0.559550984862025,0.657522127784089
"TAS2R14",0.635877203706356,0.129940902471921,0.560232307732307,0.658170176592733
"SALL2",0.631553610235851,0.0945640047502557,0.562778975001581,0.660294912191332
"L1CAM",0.631374637941422,0.0652418567666195,0.562884563841584,0.660367850567215
"MFSD4B",0.629192771080252,0.0832141382354147,0.564172899761501,0.661508678426314
"LINC00310",0.627659762003377,0.06786801073613,0.565079309630823,0.662074433040489
"KCNJ2",0.626294295906592,0.0862420122833906,0.565887496185351,0.662854984115487
"CLRN1",0.626239656613155,0.0677184050917237,0.565919852298493,0.662854984115487
"CAV2",0.621682266692547,0.122002848254327,0.568623077226662,0.665510645898886
"ACADL",0.618625253684685,0.0632285763051164,0.570441265740237,0.667174557361957
"DHX36",0.61362022539026,0.0889187047248386,0.573426553785306,0.669944766840819
"GUSBP1",0.612005859826089,0.0756806201798566,0.574391700734713,0.671020816160203
"PRSS54",0.609368574108112,0.0635484762554526,0.575970751649596,0.672163550365289
"TMPRSS3",0.60909892786286,0.0829193150338897,0.576132364159526,0.672279674222211
"RPE65",0.608580993983083,0.0632276042049741,0.576442873313576,0.672580433715946
"CMYA5",0.608447728255771,0.079157183649493,0.576522786291496,0.672580433715946
"TGFB3",0.607345796033747,0.099016249787172,0.577183846331411,0.673291089605043
"INSIG2",0.606683997403953,0.182948540388214,0.577581110056562,0.673660059954
"FLG",0.606276731259389,0.0649777982707197,0.577825674351181,0.673841948894469
"TMEM59L",0.606087221569425,0.0778669057925074,0.577939499014567,0.67392301035221
"RALYL",0.605970844841094,0.0674120342378864,0.578009405476367,0.673952851221696
"ZNF492",0.603420880384466,0.0744450915350757,0.579542566481946,0.675171085572042
"LSM5",0.602968838350602,0.0722647742151691,0.579814639090325,0.675347508235495
"SYAP1",0.602773023021818,0.106889644784312,0.579932521818201,0.675366704327376
"PFN2",0.602150655262127,0.0732076043248515,0.580307299424462,0.675751409620767
"NPAS4",0.600055179344308,0.0627898066575076,0.581570340465315,0.676911199892585
"ARHGEF25",0.599330707267756,0.0647640093620164,0.582007438927626,0.677316278788746
"PLPP5",0.5991725466162,0.0737697403787619,0.582102891633534,0.677375528040615
"SMIM20",0.598379780979181,0.0645613535762942,0.582581496283304,0.677812546630544
"DSPP",0.598234763114067,0.0613309642681616,0.58266907404739,0.677826916401187
"MDH1B",0.597308236960307,0.0638215144346817,0.583228818962889,0.678374292832705
"IL25",0.597101705499633,0.0737219353170702,0.583353640031639,0.678467586234412
"TRPV1",0.595434442261162,0.0727240305342148,0.584361929776405,0.679275111778505
"ADORA1",0.595087838177326,0.115544521473077,0.584571686012471,0.679416599226416
"TRPV3",0.593459731538652,0.0659710306940039,0.585557642601492,0.680302569036172
"UBR7",0.593288863992847,0.0697313887022745,0.585661181089261,0.680370883966503
"ENTPD2",0.59058562858228,0.097926070183017,0.587300835533668,0.681867857532143
"AGXT",0.589649312900543,0.0649279019671334,0.587869465055576,0.682376052162237
"COL6A5",0.588975537867752,0.0620750283085171,0.588278876374227,0.682681812430313
"YWHAZ",0.588709840096166,0.193299703611261,0.588440375987822,0.682765029222766
"LHFPL3-AS2",0.587522293177329,0.0606591674424642,0.589162561244381,0.68339441929712
"MRAP2",0.586881057233522,0.0620517598299876,0.589552759248119,0.683554247918383
"DHX58",0.586379438666617,0.148190736401433,0.589858116983235,0.683616030702446
"TP53I11",0.586010079110399,0.0838596904849997,0.590083029025578,0.683784113488341
"FAM83F",0.585394141903701,0.0851850776390165,0.590458213244376,0.684114620373341
"CCN3",0.581574687684547,0.217067360955995,0.592788233340079,0.686134671789019
"POU3F3",0.580130209642409,0.245217351554907,0.593670985089181,0.686928454945288
"ACVR2A",0.579017667589597,0.0875200609366063,0.594351467123749,0.68752545158728
"IFT88",0.577415774612634,0.18256043673326,0.595332149726381,0.688427783726097
"SPMIP3",0.57297561745173,0.0683689180797696,0.598055911000037,0.690812266025259
"CCDC170",0.572419377347975,0.0592507469862034,0.598397697232502,0.691049599780689
"OR1L4",0.571084588454386,0.0637826999233262,0.599218383512217,0.691629718917259
"ZPBP",0.570869000704859,0.0597281714282894,0.599351004322615,0.691677801922775
"PACRGL",0.56807234216607,0.171363206120825,0.601073108773829,0.693139205204154
"CELF1",0.566604965803868,0.171661459296747,0.601977949692431,0.693919552711475
"MYL3",0.56381850817471,0.0597629138435037,0.603698590888203,0.695375912309914
"RAB6B",0.563429141716556,0.076392005456077,0.603939275630035,0.695600462267614
"HYDIN",0.561810150582131,0.0601615957526774,0.6049407037832,0.696490137265115
"FBXO46",0.561343506178741,0.182434334106983,0.605229543733494,0.696654752717462
"ADAM20",0.561337448687512,0.072384575515997,0.605233293731049,0.696654752717462
"CA7",0.56073193014264,0.0592549335001883,0.605608225523969,0.696942103198526
"ZKSCAN8",0.559553641533899,0.095577915685834,0.606338235753061,0.697676620211285
"IL17B",0.555627060921502,0.0568578299164246,0.608774992773465,0.699950864905031
"ETNPPL",0.554845366050721,0.0586253424114817,0.609260837217228,0.700297695744812
"PRSS12",0.55403717053458,0.0578757003214139,0.609763410570177,0.700663539701644
"UNC45B",0.553941085887472,0.0569587019050421,0.609823177887959,0.700679275409495
"CRISP3",0.55268644726514,0.0592981771476183,0.610603937874229,0.701364402355837
"FZD1",0.550951338609912,0.112690553685497,0.611684733344845,0.702196963210029
"HPRT1",0.549178517379496,0.0729791773194109,0.612790264407004,0.70323832939192
"RFLNA",0.548784961158034,0.0581134552546216,0.613035856424371,0.703379977561683
"TENM1",0.548641592141048,0.0559962769566058,0.613125338778606,0.703379977561683
"FHIP1A",0.547566742307072,0.056303215576713,0.613796457080686,0.704021156895925
"NDUFB7",0.543671056592896,0.133394735356825,0.6162327178526,0.706282852747181
"MAGEB18",0.543089637807053,0.0572563172804352,0.616596840030106,0.706646928649424
"POTED",0.54254256548161,0.0551412893282217,0.616939574873384,0.706933171690357
"EVX1",0.541136687683937,0.427584275054875,0.617820886990808,0.707736712325737
"C20orf173",0.539649367695413,0.0579027007801785,0.618754106575982,0.708425239238691
"CIMIP1",0.537741992731031,0.165453996742633,0.619952171767081,0.709583248907486
"TXNDC2",0.537057938755262,0.0778991947167905,0.62038219197852,0.709839974766713
"USP40",0.536450286185761,0.0635059026579686,0.620764338630825,0.710085299879472
"NDUFA1",0.535882928737353,0.110204029598971,0.621121275677073,0.71033331030959
"PRPS1L1",0.535231168991201,0.111715534338794,0.6215314688166,0.710642100425747
"CDCP1",0.53398874841463,0.314226128158152,0.622313865623368,0.711269297189252
"HOTAIR",0.533670167625019,0.0641927037802784,0.622514585331922,0.711341837590059
"ARFIP1",0.532628266876101,0.087722970989477,0.623171306941532,0.711874801770212
"LINC00314",0.529771950907005,0.0540570855595917,0.624973862871882,0.71338065384022
"PLPP6",0.527654879151698,0.0695688066784378,0.626311963706179,0.714595372597417
"SUPT16H",0.527592087955804,0.100931310691293,0.626351677848736,0.714595372597417
"KRTAP4-2",0.52576375668953,0.0814375234903887,0.627508735913946,0.715647478638342
"CDON",0.525763105392645,0.0637745040702951,0.627509148319457,0.715647478638342
"KLHL4",0.523878502527236,0.0564930432675009,0.628703184737812,0.716633041035275
"TAS2R42",0.52305504089216,0.0539783065131755,0.62922534385864,0.717013264603791
"TM4SF20",0.522226709916043,0.0618300700695193,0.629750857078611,0.717404225690608
