Gene,WT_1.gProcessedSignal,WT_2.gProcessedSignal,RNA5_TLR4_1.gProcessedSignal,RNA5_TLR4_2.gProcessedSignal
ARHGAP39,7.96105235136922,7.74681247238673,7.70756528573473,7.59798929479626
SNX3,13.6725514848593,13.6279136451687,13.6427318880588,13.4996401780015
CRYBB2,7.8946498366281,7.97398175062989,7.41720636814728,7.27713798848052
PPIL4,8.45423572620644,8.71246561846187,8.78429169146164,9.06445493750638
RBMS2,8.20385041980346,8.28242946633371,8.43685417553917,8.53795364162523
BRD4,8.57429571929926,8.45326718237128,8.54656510174858,8.60916376774723
C6orf62,13.2513309444408,13.3976144596282,13.230788178236,13.2525853126681
SUFU,8.05168549534859,8.14856541358018,7.73108132282786,7.69389892679352
DONSON,9.94536911755045,10.1075484575789,10.0978021056381,9.99837819624133
TSPAN17,7.97924825987189,8.02706988150416,7.60173949363462,7.54396034246034
MED11,10.0240409052038,9.88068116875103,10.0571420124027,9.93014686048136
ARMC6,10.8575297213861,10.9557244595444,11.0115495324377,10.9872208066817
TRIM14,6.82850724102616,6.93661075590787,6.56927633257519,6.71732998695971
TRIO,10.3081987715169,10.0714785338332,10.8343354961577,11.097773691123
SEL1L3,9.83944936504814,10.1615097809885,9.95345463021176,9.81655583460807
ZYG11B,6.67905124963417,6.89277382530316,6.97919948653724,6.85155180774526
MAST3,6.93008022078764,7.58661850399622,7.38321035004111,7.27185672029533
ZNF45,7.41780378227518,7.56262041405043,7.26073066786074,7.28784724511858
POLR2J,10.9136361308423,11.0651363811258,10.9315597741366,10.8950413351891
AHNAK,10.2503892380087,10.2069005535001,11.1780380848148,11.1763799465232
SEM1,13.7741779430467,13.7518170407625,13.611298240281,13.5447307384821
MITF,7.36526181096314,7.05587185000154,7.63143749235347,7.3038844182521
ARHGEF11,8.36082272345837,8.53928742266288,8.36740016990746,8.37472998491658
PAX9,5.33743464035469,5.29494449079692,5.6377910708789,5.56342941850783
GGCT,12.7827800137996,12.9360397504675,12.7847340434719,12.7811623538769
SH3BP5L,10.4732376701403,10.4058447516759,10.4011040237839,10.3888281743814
GORASP1,5.94061522439744,6.25456195538477,5.84968871456145,6.07072457785597
NFE2L3,10.6659020666671,10.9765065718698,10.170787304785,9.93194628238369
JMJD1C,8.34106217374756,8.39974223346179,8.39476173047884,8.36252923940977
FAM220A,9.2352841064636,9.46503708006885,9.10638867382723,9.00170517131105
ZNRF3,7.83329216944381,7.31051119456516,7.72360539315463,7.50786049863331
SPPL3,8.22401107645412,8.12758928717529,7.98253204037009,7.93317611688448
SRRM3,6.24652556065318,5.87226967861327,5.89521914447721,6.23561950794865
MT1L,16.2213176486805,16.2177289937207,15.1438067704114,15.3922830912503
PDIA4,12.0776818627072,11.8837482604696,11.9574078111784,11.8627196300531
CDKN1C,9.80954442581349,9.7359057133827,9.60963312664914,9.80733303944675
HIST1H2AD,12.4426686541323,12.225042375269,12.0070079904591,12.3351146229725
EZH1,7.35958909976044,7.71885480043787,7.98327333559328,8.00584697833055
TTC21A,6.06787807852496,6.03622118750367,6.09784917059867,6.25589142128165
STEAP2,6.96972860716556,7.10458949964585,6.85903463689675,6.93788152236795
SND1,13.7703210017892,13.7703210017892,13.9085773358978,13.8973859068883
AFTPH,9.03788183710558,9.19803039473284,9.28489315666436,9.10995586686105
PPP1R3E,5.22938910362732,4.83769409885059,4.97869583974168,5.08138868031294
AKIRIN2,8.83874567921276,9.08733532971377,9.04767328684826,8.9544700323618
MRPS24,14.9091395400239,14.8902556297765,14.9842694836943,14.8985852306359
TMEM44,9.86572570724173,10.2008612463976,10.6200805097953,10.5127291781392
CHCHD4,11.7712923490684,11.9714783083964,11.8441800457142,11.8089350269866
NCOA2,4.61416168557978,4.60820846981379,4.9370144070744,5.29979436244995
HKR1,6.71249240542011,6.6465402632692,6.8434857531853,6.92567158380236
SPTY2D1,7.97519941790689,8.0280348483936,7.65103957718003,7.58073311281185
HBS1L,5.97653917318725,6.69928757958207,6.55197637348488,6.46907292817907
GNPNAT1,11.0651363811258,11.2190363845022,11.2560153794362,11.3178385576226
BRAF,7.65162851559956,7.77325293568892,7.87794079145056,8.04946547875232
ZNF232,7.44426522971734,7.56055527054367,7.63844306855167,7.2918899764789
FUK,8.98257953684734,9.06622859832631,8.87505662329999,9.07638069932812
DDIAS,10.1936445633733,10.6445538430469,10.3154679970291,10.1615097809885
GTF3C3,10.0307307593458,10.2984999498498,10.0074767505574,9.9618206892851
SSH1,8.40400046902434,8.44560187910638,8.69983896911251,8.74093587872115
TMEM67,5.91334021440517,6.11565361489322,6.07987761550492,6.05142732586193
BOD1L1,9.2109800637614,9.18180321755984,8.94613142251402,8.78286758429599
PRKAR2B,7.97613005382333,8.15503608347746,7.74533247385825,7.70347643476775
CPSF4,10.0614864206762,9.92036647730521,10.010798243406,10.0592301614425
FOSB,8.11524749123471,7.65965147682972,7.29054449459863,7.20534386274275
EXOC8,9.18715841123165,9.52062021328858,9.17870885552862,9.04788286007063
ZBTB3,8.95712074984493,9.31801629878263,8.88032055168078,8.97605655812946
CEP128,8.22186482302213,8.35059270568352,7.66835866253452,7.50365002879244
ELP3,10.1395247785059,10.3709294850669,9.90312314352724,9.97423909823865
LYSMD1,8.68971175373353,9.33899692858245,9.24976808905658,9.25649826310086
DCTN6,10.7729312813335,10.7901608634564,10.5720363377874,10.4011040237839
CHST5,5.59811989730619,5.22711347638357,4.77233571136687,5.27436536901394
MTERF3,11.0150954113527,11.5465495599523,11.5308641525032,11.462301677511
INTS8,8.99236589977235,9.17225983430107,8.87336729392859,8.8722478315967
BIN3,10.443005354398,10.3150669265969,10.2750526650732,10.3002489713586
MORN4,7.55719685553031,7.66200810993921,7.22815422676245,7.19802623472107
HIST1H4A,7.35912633767682,7.12004568072943,7.06765619704379,6.99954504200985
PLEKHA6,10.1027541371034,9.86673583129141,10.5840410920743,10.4089321126507
DIPK1B,9.28585890356221,8.80840405149964,9.39207175180016,9.36269965503506
YIPF6,11.0411558121196,11.080963809221,11.0522284058565,10.9557244595444
CRIPAK,8.40903283313117,8.64283115599991,8.90804290990944,8.88468632197675
PRR15,6.05063563393676,5.66568924348686,5.5950654301061,5.38088455510452
TEDC1,9.67232876728795,9.78398724717268,9.77079567663672,9.96854061488001
SPOCD1,9.97355162069151,10.1475552071966,8.35370116337923,9.145689114774
EIF3E,15.3345242250227,15.5376648618438,15.4917200908605,15.5054072607209
RBMS1,12.6198457298217,12.820496417007,12.8239453675144,12.7228600525602
ZHX1,9.67087764765397,9.76018111272524,9.43352201526406,9.23381759553792
MYBL1,11.1537871687283,11.5891202449,11.5550499498186,11.3144867292918
SEPT10,12.2314583504322,12.4034433507866,12.353117444492,12.1877023073213
ARF4,13.9038264657578,14.0391561614009,13.9787892094853,13.8753016237349
ND2,14.2127370575688,14.3262432149217,14.7467034913575,14.7961395071713
CAMKK1,8.01565211536604,7.79854617613786,7.88989176341403,7.9128422640204
MR1,7.99267890792687,7.98540648030007,7.99104665133201,7.82344568680477
HMGXB4,10.1464478238365,10.2384979569066,10.1071072468068,9.96556525322577
CCDC117,9.70326469425301,10.1038728981026,9.96640336094133,9.86032568516778
RTN4RL1,5.69164996545594,5.29279275861384,6.0372970840598,5.38503020196651
KCTD9,10.8645950608612,11.1083341253754,10.9283943870312,10.7375968386809
PMM2,11.5325272848107,11.2939853043195,11.3904981512061,11.4407429635359
NAPRT,5.86208579822232,5.97332934623936,5.92029355152894,5.88050936836167
TAF2,8.82872135694121,9.22757831171914,9.02557789174401,8.71107781336683
PPIL2,8.88468632197675,9.19126404363838,8.81119373535693,8.48072807308959
CRACR2B,9.36253740774977,9.14906096735763,9.22380960207922,9.26172598053929
FAM49B,12.5665590810776,12.7680605498092,12.731734263437,12.6504698913676
CCDC125,9.44791606189531,9.54672903588727,9.53909928693187,9.65198321663011
CHMP4C,7.88122406205899,8.52888279089361,8.22233055422589,8.1618451111256
N4BP1,8.39797879876304,8.16892464594562,8.19115307475433,8.18331387814339
SLC25A40,7.12976119298097,7.38847806576376,7.18926850932949,7.42382799034424
EXT1,11.1403422412633,10.7103926497508,11.3979227844881,11.4110728654725
ADGRA2,5.80139972572418,5.62943080912475,5.92937173699978,5.91618649761152
FBLN1,8.16497063766517,7.94545524621523,8.8983388347574,8.81353374922447
DNAJC14,10.244857823078,10.3588381027498,10.3982284822574,10.5399346828377
SETD9,9.14933571773884,9.08862038637669,8.90403762169367,8.95354307347487
C4orf33,8.50278173343724,8.32172500599298,8.18116613310618,8.54182517572224
GZF1,8.37352982782054,8.26631880337105,7.93317611688448,7.77700147167477
SPTLC1,11.1874137959515,11.4259102884584,11.2103784031898,11.1225238922205
HEATR5A,8.08952078308201,8.56376108548732,8.05692222987432,7.7301392495411
ZNF529,7.81504120668521,8.03337327708766,7.96210264648055,8.01473322823099
SPRTN,7.84486772063749,7.95107752394551,7.81154410245441,7.56179392183157
RGS4,7.07633500590523,7.3030194136128,6.4879627488347,7.19839864902311
SPG7,10.2278943298933,10.2780589458689,10.5107153810877,10.5002660291347
C9orf40,9.07685306211498,9.66965803872195,9.26975412500377,9.25388975360674
PTMA,14.744861547038,14.6150806686752,15.1338335027458,15.0242008009864
ITSN2,5.85743098934823,6.06365225351087,6.46753539921338,6.34990034434202
CAST,12.9092484434643,12.8728162358824,13.0712544252464,13.0973047103254
STT3B,9.36915184820869,9.47364675105552,9.41307143503417,9.59681833514977
LFNG,7.82174936490039,7.47082901788992,7.22024926309033,7.25502918199901
VLDLR,8.15236470310073,8.58507698757039,7.44389989010028,7.49336057019823
CARD10,14.0149717288121,13.7695820409806,13.9455575884237,13.8520989771815
CDKN2A,14.8607761896969,14.6758558295219,14.9570617053976,15.0323378821896
JPT2,13.5512011619084,13.6370974645465,13.5335056678984,13.5786657392556
RAB42,9.05508079672387,8.96499485236837,9.33015567424776,9.21964753785079
ILF3,10.5201846702155,10.6478480574665,10.3249277585459,10.1236935183816
SRFBP1,9.610700834264,9.61048405609871,9.61191314745915,9.51012781021245
ABCA2,7.59884366377925,6.7892288200395,7.43668614896207,7.1396731137453
WSB1,10.9144762600133,10.985254148535,11.3577561029139,11.2939853043195
GPC4,5.96154307748356,5.55084123739176,5.32027761498085,5.50500039229684
PCDHGA7,7.08669525192706,6.89395180898449,6.81303095470926,6.69073817332081
SERINC3,10.2067748090854,10.4291022166033,10.1129206327132,10.0013148429972
DENND1A,7.90677247478773,8.04177546000134,8.03240658593693,8.19694508035088
EMC1,8.76592957359865,8.95418961253577,8.69627039086999,8.58807211753339
ALMS1P1,6.52465433399118,5.90721844163799,5.38408338352963,6.064845082733
NDUFA8,14.1584921037733,14.575798442642,14.179921039414,14.0572675668482
EDRF1,9.04362074778171,9.54460442047007,9.33551706194589,9.13888417647097
CNTRL,5.8047362080065,6.65070932961768,6.31504029294637,6.4041720054743
FUBP3,6.4036563012958,6.45656193809931,6.30454586294242,6.91353701100366
SAMD1,7.57456482284293,7.77968694794933,7.64349125216432,7.78915237186047
HMG20A,8.63501847995648,8.87438060455238,8.72811092976058,8.44195794284503
NDUFB6,12.4574083880558,12.4999848238132,12.4181647571636,12.4240833213151
MAX,6.42449607620805,6.38597233240572,5.8078993556528,5.68881707616039
TLL2,5.30091577753263,6.15667572893456,6.06687473549081,5.03178851531033
HIST2H4B,12.2406299157805,12.2063805657404,11.8686816414109,12.1536631900232
AFDN,10.6173413085516,10.7540973565914,10.5299522951279,10.4085404180554
RBM34,10.7129695307604,10.7964193797372,10.5895348654201,10.6965751178843
SLC25A42,5.96001128881902,5.8631203669742,5.83512508871687,5.66942322185851
BNC2,5.28010463577978,5.15451777242311,6.18139315243071,5.87330912036192
NUP160,10.3220116047912,10.5946688312987,10.6230855820864,10.4000169000546
PLLP,6.63972514585901,5.97431457059789,7.79069273501354,7.35271859144717
COPS4,11.7304918804433,11.6725311025078,11.4964319241867,11.3548696593306
BOP1,12.3693809453803,12.6631801232454,12.409305180422,12.4963407018347
EPHX4,7.92243707849303,8.38942160582775,7.9781182817039,7.8619593195137
SARNP,12.6984019040623,12.7382461492595,12.8368371078442,12.7173883827622
KRTAP4-11,8.58151615860656,8.37963491961203,8.46295736540956,8.68906067842878
LAT,12.7552406923701,12.7801860318216,12.2813360896512,12.3671860325524
PRIM2,11.1940571161617,11.4091075024104,10.83552941485,10.7550162211434
DCXR,11.5484958178044,11.376598064931,11.5293432583289,11.5391416517386
MSI2,8.964190761205,8.83051494555137,8.52044216776638,8.41606263988404
SMARCA1,10.1258032988147,10.1380327505066,10.3136874660893,10.1129206327132
FLII,11.4840066587079,11.6125480403811,11.784556940377,11.6350919056366
COMMD8,12.1393024100686,12.0738335194846,11.7402106683183,11.6148123528596
CLASP2,10.2384979569066,10.4327345224236,10.4143992669203,10.4291022166033
CASKIN2,7.85536508759311,7.74330667917106,7.5665330535578,7.45954580406025
KLF11,9.09566060480822,8.85507022536504,9.00848424946739,8.95553601149495
DFFB,7.91408457393204,8.19329820956486,8.2010445084704,8.12117708314429
ABCC2,5.93460161726262,6.02135888276757,5.64998576833956,5.63819753394153
NOMO1,9.94188735452372,10.1686686453856,9.81123824767007,9.72276818028782
COPG1,9.77703418334625,9.6174398687071,9.60862730797197,9.53532780490128
ANAPC7,9.34817855166559,9.5219081537916,9.61299294066695,9.59219054969393
ECT2,10.8892489622559,11.1398855365568,11.2579729000193,11.1089131816199
CSRP2,11.9753914606277,11.9510964477465,12.5236905829171,12.4214944080982
IER3IP1,11.0472864629082,11.0177315606345,10.8958175955039,10.780690314632
SETD2,7.97588576856608,8.26118182374847,8.06362146006686,7.94527967917407
TBK1,9.54861829095145,9.75041874246634,9.45918215892334,9.30764141145035
CDKAL1,8.89444657168134,8.74037050865152,8.63089651133142,8.66266407544846
NT5DC2,11.6714956903258,11.6633167999031,11.8346027449492,11.7398232056475
EIF2A,10.9976870089936,10.8161699645675,11.2063996825473,11.1915748769543
DSC2,4.98936260640668,5.00360933000895,5.20931505071367,5.18811995179991
CCDC15,5.38338877223957,6.00915366848334,5.22845185685533,5.30459531762839
RPL35A,17.2608253589224,17.0830633654361,17.1793369102227,17.1705458956183
FAM171A1,9.94825368632853,9.81201651361318,9.69897242808235,9.64911962003043
MRPL13,13.7878730736754,13.7447123139984,13.7613764645361,13.6635386455025
DOCK1,10.322523529176,10.1315605846208,10.3420720352522,10.2508201117978
ZNF107,6.47847308971982,6.71868873015244,6.75883923962873,6.74953812512052
QRICH1,11.0568299426536,11.0282203511786,11.0588659285802,10.9929471261085
PLPBP,10.7664555805795,10.8815618894181,10.3909436674675,10.5628777233078
TXNL1,14.0322950439118,14.1078536204121,13.8492058917132,13.7695820409806
FAM199X,11.3506085840153,11.4658040007033,11.2977893645394,11.0970864165307
XK,6.85870711834972,7.0401477124368,6.378510568301,6.35446874441404
HTATSF1,12.1479388009328,12.2555828297036,11.7212938809771,11.7455692470984
GLUD2,10.5683908651811,10.6080865340985,10.3819690915555,10.4639834007025
COL4A5,9.24813637798929,8.90063049311962,9.71936430097258,9.29615783896251
RAB9A,10.9796965679143,10.7998537738841,11.2180738466125,10.9958492887496
HSD17B10,12.7569666500939,12.6891261674788,12.5497738392446,12.54787055842
ITGB1BP2,6.48246095049169,6.49440919103188,6.0204559651317,6.25654006355094
GLA,11.9889812370974,11.9873494641595,11.8887060904467,11.7039932225587
FAM3A,9.56667539362349,9.46305297605118,8.28558687768046,8.39797879876304
GDI1,12.039549159046,12.2717208249952,11.499053342217,11.5729442257019
SETBP1,8.7804464331697,8.31793699156128,7.86745822142879,7.82955177894741
PPP2R3B,8.19668984371154,8.18348963291637,8.06282724291635,8.09448595943315
BEX3,14.581391437814,14.4621849693097,14.6433638155711,14.5885394512414
FUBP1,11.9714783083964,12.1812904902433,12.2082255851883,12.0389183904674
MYL12A,14.6850933746953,14.8118271417398,14.8378824883097,14.8093963462325
HNRNPR,12.9356346196761,13.0218228757104,13.0190283048875,12.9324961029558
COL9A2,6.70521888757916,5.76367645000175,8.68485427702691,8.6831734319346
ORC1,8.26570680901163,8.10298448350379,7.761699489407,7.44626365128837
CHD1L,11.2266673986022,11.3405406778706,11.5230581316262,11.4727851054712
MFSD14A,10.3852352901454,10.232567541985,10.1624761278352,10.0724937402672
TNR,5.50474367196634,5.2902933272133,5.34353693141656,5.4579307830083
IFI44L,5.89263867175281,5.38611623317879,6.42647761805838,6.03056000176029
SNRNP40,8.59912177928253,8.85136787790184,8.83303272258607,8.72572452954901
CKS1B,14.8722797872338,14.9842694836943,14.8563851877724,14.8642408697985
TFB2M,11.3117765283014,11.3047705351993,11.1024744888446,10.8592239329667
EIF1,17.0373101981537,17.26504734429,16.7092835474997,16.7238220628136
C1orf109,7.91996238262316,8.15739548693036,8.11524749123471,8.23695401802865
KYAT3,8.29654387508363,8.47762491002638,8.55645720660938,8.42358040366617
ETNK2,7.00634467392898,6.86776763648646,6.17814487485869,6.09808464705702
FCRLA,5.95202028359516,5.21169774907963,4.99403972504213,5.60169518663324
NME7,10.2537134791077,10.1568883535675,10.3709294850669,10.1355739604992
C1orf131,9.38536902177841,9.7985613943002,9.437440146854,9.30096636056
SLC27A5,8.46416161654728,8.26214487859804,6.94238313926609,6.92930282797586
GPR137B,8.81027317806646,9.02429632510308,8.26898828415101,8.33225869173625
MED8,10.2271581360115,10.4948744574576,10.1644303906351,10.0830238430155
RPS8,17.5847345894122,17.5847345894122,17.7454132703873,17.6251190913208
TRIM46,6.76248841104722,6.59238328922461,6.66324398899844,6.49176111748822
ATP5PB,13.9695758185563,13.9895895388357,13.822090622217,13.7204418198986
RCC1,9.55580899219406,9.52670273433852,9.76112895756995,9.8905054268883
DENND2C,5.67193243288184,5.56530248426209,4.38196246369573,4.16627338014706
MTF2,10.0728858869042,10.2809357273082,10.4724164556656,10.4973598343742
TDRKH,6.05202785975506,5.97712367768096,5.52400681200117,5.47179762934493
RAB13,11.3852131528184,11.3754049105162,11.8892818634773,11.9518763499106
PIGV,8.10151649029653,8.233080433189,7.65793178177633,7.78277178762497
PTBP2,8.2411011721211,8.35936054301401,8.74553909073357,8.57959521611923
SCNN1D,5.04152820294706,5.56808865899019,5.47179762934493,4.58701194044272
CCN1,15.3960141174487,15.4710945550441,15.5570830113474,15.4662389062787
DNAJC8,9.84401270926485,9.81577615804814,9.54775608608038,9.48777395628526
ERRFI1,12.3232861582071,12.2082255851883,12.2636102056092,12.2707451471217
PSRC1,10.4669664299121,10.7313148374269,10.5355381215293,10.577182973648
NIPAL3,7.41388721716243,7.65232231048004,7.16015760885222,7.14966679721102
LPGAT1,11.5348560800782,11.5869414719887,11.7635817393544,11.9264735101273
BCL3,12.7753478599569,13.0116584426159,12.8752724624943,12.820496417007
ADIPOR1,11.3201317182979,11.3476012184912,11.20479825769,11.1306906359409
,6.34274295820543,6.27180004215925,6.25282706761787,5.84968871456145
TMEM81,5.48207721200955,5.62775150253709,5.70285345688385,5.38965336686103
EPC1,10.1454510808034,9.12024674352144,9.28560074909193,9.3872459524578
ERF,8.83852740377847,8.78076222894386,9.28813562520647,9.23279267203206
BTRC,8.27884042888907,8.50835946007684,8.46732035496115,8.32263307017956
TRIM8,11.2225810991505,11.3973402781003,11.1929321685087,11.2915681536034
STN1,10.681111173431,10.8623786691517,10.2578007276378,10.3034013649443
SLC29A3,6.50755611827442,6.78023213235405,6.70381027820808,6.6690119207008
CHAT,7.70964159654371,6.54350620410575,6.82916863710191,7.20830508545331
CAMK2G,8.38818061459899,8.45118001978178,8.10055483812374,8.00666750080604
MICU1,10.7693988540565,10.3913169181865,10.6951581458614,10.6146760034192
BUB3,12.2993136223803,12.3254995090936,12.1719723808553,12.0412881383833
PFKP,13.4308088648956,13.3704976253893,13.4949649176386,13.4900967394193
HIF1AN,7.15723930526293,7.3615514025678,6.8124461644293,6.74385602971767
MMS19,12.1122165437006,12.2918029513371,12.3874834977329,12.2852476503269
DHX32,9.58045577045161,9.57919041247811,9.33140985691455,9.09459527417479
HHEX,6.94805887246232,7.49878696494576,7.65029242803063,7.05566291200558
CUZD1,7.38094836994325,7.67842411148106,7.62438465457609,7.78036358458792
WDR37,9.30928415844538,9.15157498565907,8.65927036125208,8.61769338558477
BAG3,10.4183089677864,10.8650403494121,10.3220116047912,10.131940496835
RASSF7,8.36333704296523,8.15147968087224,8.12593997931851,7.9781182817039
BANF1,12.186912701826,12.1662617068789,12.1767435065022,12.3254995090936
YIF1A,12.7745410836176,12.6949954310726,12.5462192119336,12.5332469698249
TCP11L1,8.28059570463366,8.3841330498427,8.06209902942047,8.1176199864542
ST14,7.64131958999686,7.39334029589955,7.31616512669225,7.30671679655404
CASP5,10.6541375005286,10.8703491666772,10.5669939276234,10.5414972141365
RPS25,16.9855472303347,16.8796514407751,16.9887352936969,16.9999426889884
HSD17B12,12.1147877381329,12.0322730022373,11.9296218031211,11.9405248310695
ESAM,5.47055330138368,5.07704898258508,4.93739801097618,5.13179116198032
ACAD8,5.50462083713993,5.419841950334,5.09225057986809,5.1685997398611
MRPL16,12.6159065428107,12.8131801929265,12.6864486237074,12.6208730410352
VPS37C,10.9370036427818,10.7768866018505,10.7396840632829,10.7387037050873
TMEM258,13.748160301001,13.6856579088553,13.4725274986479,13.5228105931957
CLPP,13.766488471689,13.9331930206728,13.729858444006,13.7703210017892
LDHA,16.0514291081099,16.0472990966407,16.0847949929371,15.8987170999919
MPZL1,13.2843515523267,13.3275336258343,13.5168279672892,13.4078905957254
PHLDA2,15.2183304580516,15.3816332285653,14.50926694521,14.5489583026188
NRIP3,11.3009511959116,11.7670049538056,10.5574762896514,10.6043208132068
TRIM21,6.79754478080758,7.17554681365636,6.7730374436617,6.71249240542011
UCP2,9.17066026557896,8.64866899407042,9.59367908749648,9.49534940421276
MARCH9,8.944076997438,8.83783414411829,9.09283952984539,9.12719500349015
METTL1,10.5605415029077,10.5229011063929,10.4628175843199,10.4997827719305
DIABLO,12.0523663024557,12.1473008622062,12.2656114035986,12.2436563555372
CACNG7,5.60876884640299,5.58688528368489,5.05897010320124,4.8804959988732
DDX55,9.39867904150729,9.69961815205175,8.78682438780869,8.76158250125278
TM7SF3,12.151836298739,12.3397691051693,12.2014361483035,12.1681276738369
STAT6,11.1611818775557,11.1656637106802,11.3648618696784,11.5276571361113
LRIG3,7.30082387723026,7.7840218349638,8.13512038507479,8.20778604323558
ZNF581,8.99388630120535,8.97836951423409,9.49931303928358,9.43124870454531
MED13L,9.07948688832559,9.17804857631284,9.23506868875946,9.1715669876626
CLEC4A,4.59460576940736,4.60017949168678,4.74337901933557,4.67333449315574
CKAP4,12.5084184916305,12.6110174183883,12.5113158276763,12.4969564147833
ING4,8.01645851940395,7.82748337955792,8.20836980286275,8.01410568812345
CD27,4.96059018913521,5.5968576461729,5.20185980314273,5.31925441151426
NUP37,11.505528703611,11.7392473723286,11.4581872095095,11.3529510141366
NINJ2,7.20320360613904,6.96686674362989,6.72637655433796,6.70721487138504
ADIPOR2,12.2516640441927,12.0708908861065,11.9873494641595,11.8112672835995
TWF1,12.1776483922167,12.2486862714771,11.9545494752332,11.7273768494946
TMEM106C,13.5177083397038,13.4078905957254,13.5700365617277,13.5953915152133
GLT8D2,7.60698211231788,7.89964157145741,7.93443892913157,8.16617777924457
APOLD1,5.69973946901103,6.50150121236421,5.78527890266346,5.98693908651892
MCRS1,10.3054995620914,10.3054995620914,10.2168844342751,10.1062407592276
CDADC1,5.4215852001938,5.81469374186624,5.3072416034048,5.38041697444154
PABPC3,14.8642408697985,14.7837194478645,14.8469446306551,14.9728941717429
KCTD4,7.86902498509728,7.79620495271413,5.65538427100317,5.53583225088134
IFT88,8.21555036502063,8.20411966831778,8.08227501495715,8.11095761469445
PCCA,12.6452999913245,12.1171994075375,12.8044820435471,12.7328887272581
CCNA1,6.64161132443755,5.9002913126943,5.47707006425506,5.24559978340771
AMN,8.66301509072378,8.25136580689187,8.16156593287158,8.28059570463366
RAD51B,6.407000160914,6.34923010538073,6.15428280866339,6.28674805538841
TCL1B,4.90589592861237,5.37678503121215,6.58646280779652,6.98566072919603
ARHGAP5,8.3770730799526,8.37599668541942,8.49510443084264,8.87917136053215
CEP170B,12.7382461492595,12.8663495850399,12.678010545674,12.6219185253735
C14orf93,8.96868425616211,8.92447069934063,9.22823058248438,9.27387324035685
RNASE1,6.52642810246403,6.4273535903503,6.17844688945366,6.05202785975506
PIP4P1,10.5553233393981,10.2856017415414,10.1966165862384,10.1075484575789
ZBTB25,6.66933169200301,7.27749950106083,7.44540544915544,7.48347925584021
CDKN3,12.9650543194801,12.94924510119,12.5734651233345,12.4909819834261
PYGL,12.6997887605082,12.6901747733232,12.9881867236908,12.9845422594801
UCK2,12.6116428462358,12.8553814124513,12.8415922260291,12.7593508589686
PTGR2,6.55400623386102,6.71093103808532,6.87643411425688,6.84993812273249
NPC2,13.4711670769942,13.323193373274,13.1375958229058,13.3007529058825
DHRS1,9.3024987413533,9.25727983716885,8.96472892715297,8.87283607523211
DGLUCY,9.0852654674555,9.08135677897439,9.52470061115393,9.59657470514764
GALK2,9.7656703527035,9.77532041869725,9.61908371946361,9.48947187414882
TRIM69,7.59658769611532,7.44292248295032,7.73223053084463,7.0686497600457
KIF23,12.769457602309,12.7942233657352,12.3739812148016,12.3626973040515
AP2A1,7.84767740363474,7.83125944426373,7.67401356299526,7.5450579365127
ADAM10,9.16463708358026,8.85012290927689,8.91938694825926,8.80329328413744
SMAD3,12.1734177813896,12.4045834416787,12.7791631395755,12.7768678424035
VPS33B,7.2855461660767,7.49831913741887,6.99730387558942,7.09359827629674
MRPS11,12.2101787201898,12.3168962065376,11.9915751691133,12.0682695484725
SH3GL3,8.00731890159188,8.02764370588134,8.33149574920028,8.40972300740268
PSTPIP1,5.37027764158677,5.58145092810725,5.22462572197364,5.0762703941133
LPCAT4,7.13075173006346,7.38361072406828,7.11890959507093,6.98465762709347
WDR61,11.0378727022289,10.9809086898046,10.7360336001262,10.6672722875799
TMEM62,8.14576226400851,8.17893779078079,8.35549122248566,8.33903004955166
NUBP2,9.27116703491302,9.25135146723025,9.03907811019489,9.06541527716511
SNRNP70,10.9929471261085,11.2176610334897,10.8815618894181,10.8427938658971
KDELR1,11.2216075445358,11.0863841706666,11.2896909347398,11.2853974967121
ZSWIM9,10.3445582288316,9.88925314724741,10.7560818981991,10.7693988540565
TCF25,9.76265558277287,9.544238481404,9.35489073216942,9.4073978191952
HBQ1,6.80935342804128,6.40513897334573,6.07312444979246,6.1549074313314
C16orf87,7.77650515886048,8.19167781639644,8.34580348848559,8.49068608065063
TNFRSF12A,14.6003545266167,14.4874133499007,14.5692100920846,14.5561348019439
PRR14,8.81146931130822,9.1243409421927,9.06008582997885,8.98257953684734
NUDT16L1,10.3843551043301,10.3241217232584,10.3265236264367,10.3026856573993
CALM3,12.3187532315965,12.2707451471217,12.2462350119878,12.2145265219046
REXO5,7.85365125474822,8.11524749123471,7.30918254978477,7.65136482274064
BAHCC1,8.14856541358018,7.97682421822298,8.31059897143998,8.37918934321537
GRIN2C,6.16333169924123,5.37510431819387,5.63367278668298,5.44927286323937
PRPSAP2,9.85740535647428,10.039313859,9.81946914639988,9.64582110230557
ARHGEF15,10.4020883083877,10.4829141755336,10.437361243229,10.6717985355016
MRPL27,12.3274341992641,12.2469214462468,12.0216421437786,12.0630978820544
UNC119,8.97783105998854,9.13441662532074,8.83132875999964,8.76041121865873
YBX2,5.21594321705069,4.95543143783811,4.9365835618615,4.94003112895072
NT5C3B,9.16963353296124,9.2313089671941,9.26801972569657,9.06284378033167
KRT10,13.9424702673023,14.0775492535015,13.6910259569288,13.6812465504031
FAM57A,9.93136713925766,9.64796717443925,9.76780526673864,9.81609685268833
SCEL,6.97858324889106,7.96821143873333,4.48497542711295,5.48391940688049
