Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),21/387,0.2571399091644316,0.7065106242090695,0,0,1.1860882166470428,1.610867859126628,BCAR3;RALA;TES;CAV2;ASAP3;CASK;TNFSF13B;SENP1;GNA13;MARCKS;ADGRE5;DAG1;FLOT1;ITGB8;PTK2B;RSU1;JAK2;MAPRE1;FERMT2;HSPA1B;NECTIN2
GO_Cellular_Component_2023,Adherens Junction (GO:0005912),9/150,0.2599229999951685,0.7072904711406989,0,0,1.3178728044734216,1.7756620772070957,DSP;CEACAM1;FLOT1;PDLIM4;NECTIN3;FERMT2;NECTIN2;SMAD7;VEGFA
GO_Cellular_Component_2023,Neuromuscular Junction (GO:0031594),3/39,0.2695359247653107,0.7073398030626431,0,0,1.7188515709642471,2.253506533061509,CHRNE;PSEN2;SYNGR3
GO_Cellular_Component_2023,Mitochondrial Ribosome (GO:0005761),2/22,0.2711733508055787,0.7073398030626431,0,0,2.062121212121212,2.691061978411831,MTG1;MRPL49
GO_Cellular_Component_2023,Azurophil Granule Membrane (GO:0035577),4/58,0.280865770303524,0.7073398030626431,0,0,1.5280790551940229,1.940474600244608,BST2;STOM;ATP11B;CKAP4
GO_Cellular_Component_2023,HFE-transferrin Receptor Complex (GO:1990712),1/7,0.2824360344384405,0.7073398030626431,0,0,3.435675675675676,4.343735684956124,TFRC
GO_Cellular_Component_2023,NMDA Selective Glutamate Receptor Complex (GO:0017146),1/7,0.2824360344384405,0.7073398030626431,0,0,3.435675675675676,4.343735684956124,PTK2B
GO_Cellular_Component_2023,TORC2 Complex (GO:0031932),1/7,0.2824360344384405,0.7073398030626431,0,0,3.435675675675676,4.343735684956124,RICTOR
GO_Cellular_Component_2023,cis-Golgi Network Membrane (GO:0033106),1/7,0.2824360344384405,0.7073398030626431,0,0,3.435675675675676,4.343735684956124,HLA-G
GO_Cellular_Component_2023,Serine C-palmitoyltransferase Complex (GO:0017059),1/7,0.2824360344384405,0.7073398030626431,0,0,3.435675675675676,4.343735684956124,SPTLC1
GO_Cellular_Component_2023,Spherical High-Density Lipoprotein Particle (GO:0034366),1/7,0.2824360344384405,0.7073398030626431,0,0,3.435675675675676,4.343735684956124,CLU
GO_Cellular_Component_2023,Cell-Substrate Junction (GO:0030055),21/395,0.2877934174164462,0.7078719138107569,0,0,1.160220994475138,1.4450695853149798,BCAR3;RALA;TES;CAV2;ASAP3;CASK;TNFSF13B;SENP1;GNA13;MARCKS;ADGRE5;DAG1;FLOT1;ITGB8;PTK2B;RSU1;JAK2;MAPRE1;FERMT2;HSPA1B;NECTIN2
GO_Cellular_Component_2023,Vacuolar Membrane (GO:0005774),4/59,0.2913331841655749,0.7078719138107569,0,0,1.5002169197396964,1.8501990804662047,TMEM199;STX17;CHMP4A;ULK1
GO_Cellular_Component_2023,Clathrin-Coated Vesicle (GO:0030136),5/78,0.2937512045897019,0.7078719138107569,0,0,1.4130709621763122,1.7310431756233582,RAB12;HIP1R;CTLA4;ECE1;AP1M2
