"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CLDN8",-1.1552078125,-0.312148958333333,-5.07894718970025,0.00113267032819135,0.0217088396186764,-0.746331182030719
"SLC4A1",-1.1596968,-0.3253862,-5.07520159718664,0.00113771197328868,0.0217088396186764,-0.751037728541172
"CXXC4",-1.169264525,-0.324083845,-5.07485010833341,0.00113818634983069,0.0217088396186764,-0.75147950134813
"CYP4F30P",-1.1370606,-0.293434166666667,-5.06924473632452,0.00114578094592727,0.0217088396186764,-0.758527168289885
"TMIGD3",-1.872502225,-1.4796575055,-5.06627736393313,0.00114982392137836,0.0217088396186764,-0.762259960721411
"CDH13",-1.001872225,-0.1636058,-5.0643344007966,0.00115247966145702,0.0217088396186764,-0.764704814135837
"SEMA3D",-1.1807644,-0.36580755,-5.05727046559974,0.0011621919984533,0.0217088396186764,-0.773598195388277
"IFNK",-1.1084848,-0.244828966666667,-5.05722653458093,0.00116225268094593,0.0217088396186764,-0.773653527144602
"LINC02359",-1.16182994,-0.31868686,-5.0571342029265,0.00116238023122839,0.0217088396186764,-0.773769821143769
"SLC22A9",-1.1559608,-0.313029921666667,-5.05648738386516,0.0011632742021677,0.0217088396186764,-0.77458454141733
"PNMA8C",-1.142695515,-0.313090301666667,-5.05396354051501,0.00116676965231653,0.0217088396186764,-0.77776412112528
"TRABD2B",-1.089211115,-0.274629488333333,-5.05383727980827,0.0011669448228348,0.0217088396186764,-0.77792321143887
"LMO7DN",-1.2465735,-0.447149811666667,-5.05029592607344,0.00117186979571191,0.0217088396186764,-0.782386338073586
"BANCR",-1.122181975,-0.293619056666667,-5.04839162552619,0.00117452755867924,0.0217088396186764,-0.784787080123241
"FMN2",-1.152321125,-0.312414476666667,-5.04736083596399,0.00117596895831316,0.0217088396186764,-0.786086817244513
"CCL16",-1.18389185,-0.363562166666667,-5.04457503609597,0.00117987420840947,0.0217088396186764,-0.789600265750159
"THY1",-1.0462333,-0.25418444,-5.04126156026086,0.00118453775328802,0.0217088396186764,-0.79378072833771
"CYLC2",-1.1667782325,-0.324637746666667,-5.03994228263967,0.00118640020561293,0.0217088396186764,-0.795445657823292
"TMOD2",-1.38137615,-1.42399041666667,-5.03787178856254,0.00118932966070795,0.0217088396186764,-0.798059147483862
"TMEM272",-1.162319525,-0.31640505,-5.03561567139571,0.00119253080278674,0.0217088396186764,-0.800907670003155
"FMO9P",-1.178060125,-0.3368657,-5.03439120307728,0.00119427213150939,0.0217088396186764,-0.802453974480233
"CAV3",-1.13414615,-0.2856305,-5.02537922133785,0.00120717448578813,0.021740039903794,-0.813841537404293
"GUCY1A2",-1.1328151625,-0.285760275,-5.02317426535239,0.00121035457730011,0.021740039903794,-0.816629574201044
"THBD",-1.7063966,-1.45498371666667,-5.02058844500246,0.00121409570629061,0.021740039903794,-0.819900117747006
"HRAT17",-1.0765471675,-0.290743721666667,-5.01594671481773,0.00122084322421498,0.021740039903794,-0.825773483094205
"IGDCC4",-1.123444015,-0.275662493333333,-5.01249054485351,0.00122589410568315,0.021740039903794,-0.830148805229275
"BMP4",-1.105692865,-0.307667255,-5.004452879059,0.00123772947384881,0.021740039903794,-0.840330961317703
"CCR8",-1.1119212375,-0.2735892,-5.00054651036985,0.00124352685545425,0.021740039903794,-0.845283060140845
"HCG22",-1.09612065,-0.240171483333333,-5.00052574852553,0.00124355774739851,0.021740039903794,-0.845309386007104
"EPHB4",-1.384572,-0.886479913333333,-4.9918205333302,0.00125658501830484,0.021740039903794,-0.856353220450374
"FGFR2",-1.1272464,-0.287338716666667,-4.99170099202828,0.00125676495129526,0.021740039903794,-0.856504954983993
"PRND",-1.14114406,-0.301973523333333,-4.98967723093605,0.00125981540733436,0.021740039903794,-0.859074052522297
"CYP2C8",-1.12448675,-0.277846625,-4.9873111812252,0.0012633921221068,0.021740039903794,-0.862078451741763
"SMCR5",-1.0263204625,-0.711866858333333,-4.98370484902288,0.00126886523180969,0.021740039903794,-0.866659368808059
"SLC25A48",-1.51225615,-0.774456743333333,-4.98318973064095,0.00126964911948203,0.021740039903794,-0.867313853141413
"ARL14",-1.1146697,-0.280676466666667,-4.98188528185905,0.00127163656106775,0.021740039903794,-0.868971399998026
"MEG8",-1.1500629425,-0.305067271666667,-4.98182254625228,0.00127173223035026,0.021740039903794,-0.869051123777424
"TBX5-AS1",-1.157010125,-0.307954973333333,-4.97734007056748,0.0012785883369198,0.021740039903794,-0.874748934811993
"CARMN",-1.154110225,-0.301615416666667,-4.97322995883748,0.00128491060047273,0.021740039903794,-0.879976068075591
"LINC02961",-0.9756934475,-0.125650115,-4.97300289842637,0.00128526086945024,0.021740039903794,-0.880264911378417
"LINC02303",-1.130013085,-0.29957209,-4.97028788279501,0.00128945725520945,0.021740039903794,-0.883719278257078
"POTEI",-1.1115617,-0.262151383333333,-4.96817896473595,0.00129272723045819,0.021740039903794,-0.886403257695562
"LAMA3",-1.138260715,-0.294616101666667,-4.96488351929607,0.00129785522526452,0.021740039903794,-0.890598642205984
"CFAP299",-1.1504271,-0.295970406666667,-4.96325225392027,0.00130040187838567,0.021740039903794,-0.892675985104075
"TAL1",-1.2965808675,-0.5245315,-4.9589007085161,0.00130722219339417,0.021740039903794,-0.898219433113544
"BLVRB",-1.481659625,-1.27544195333333,-4.95818655604853,0.00130834525586998,0.021740039903794,-0.899129465440881
"FHIP1A",-1.1123895,-0.26712525,-4.95500459794635,0.00131336203885715,0.021740039903794,-0.903185109736644
"LINC03021",-1.14745931,-0.295058756666667,-4.95473154607881,0.0013137935250374,0.021740039903794,-0.903533205543403
"ST6GAL2",-1.146339325,-0.300089616666667,-4.95343756374311,0.00131584043988339,0.021740039903794,-0.905182970239975
"TTC28-AS1",-1.13437625,-0.275615833333333,-4.95252299243611,0.00131728928760714,0.021740039903794,-0.906349155709053
"ETS2",-2.4663691625,-2.774367975,-4.95013995769777,0.00132107268653598,0.021740039903794,-0.909388393089961
"ROS1",-1.12712185,-0.2898799,-4.94622533464351,0.00132731362585892,0.021740039903794,-0.914382811917194
"DLX5",-1.0929607375,-0.238865475,-4.94566828462393,0.00132820433883246,0.021740039903794,-0.915093703422249
"MAP3K14-AS1",-1.111942175,-0.350238883333333,-4.94537269572113,0.00132867724674525,0.021740039903794,-0.915470944532216
"PEG10",-1.142833675,-0.288838683333333,-4.94155569509404,0.00133480064461285,0.021740039903794,-0.920343514182749
"CSN1S2AP",-1.134473575,-0.303263695,-4.94042876558251,0.00133661443450437,0.021740039903794,-0.921782507239454
"NAIP",-1.590131975,-1.53716593666667,-4.93920960963145,0.00133857971107445,0.021740039903794,-0.923339480126645
"PCDHGB8P",-1.12531245,-0.28823065,-4.93503898226107,0.00134532678546347,0.021740039903794,-0.928667436123257
"NR2F2",-1.101809255,-0.256269686666667,-4.92583983075674,0.00136034121719193,0.021740039903794,-0.94042853331257
"ACSL6",-1.0881107,-0.235755483333333,-4.92576544034675,0.00136046338127882,0.021740039903794,-0.940523693064003
"TNFRSF13B",-1.1200056625,-0.287816358333333,-4.92435913646769,0.00136277508419881,0.021740039903794,-0.942322784514978
