"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TICRR",1.76183345,1.4600167,4.02654984010991,0.00427342806801266,0.0334259773610735,-2.15120970093169
"NUP107",0.839953185,0.66755438,4.01432656027261,0.00434402159100455,0.0337731045968562,-2.16848140561686
"P3H2",2.93678845,2.56653651666667,4.01343674204838,0.00434920965752169,0.0337731045968562,-2.16973955006286
"KLHL2",1.141580125,0.973233395,4.00150055391591,0.00441945550588251,0.0341064040024671,-2.1866272195817
"DTX4",1.63166858,1.53382325333333,3.99883479844192,0.00443531092667194,0.0341064040024671,-2.19040152189175
"MT1X",1.601799485,1.86249000666667,3.99812671726066,0.0044395328015606,0.0341064040024671,-2.19140422292383
"MVK",0.82191276,1.06974364,3.9752370868765,0.00457837983749217,0.0347989223690659,-2.22385533520376
"DISP2",1.2955245975,1.319972665,3.97090097040327,0.00460520783436915,0.0349255486040565,-2.23001091940718
"TRPV1",0.9789328675,1.08542491166667,3.96741039894738,0.00462692787591809,0.0349644050479066,-2.23496804939716
"CECR2",0.87797535,0.818593033333333,3.94262007569488,0.00478440908440404,0.0356876114587071,-2.27022229920417
"FABP5",1.044235235,1.11815262333333,3.92996280625321,0.00486704074564457,0.0361831957737839,-2.28825470304775
"KIF20B",1.061615475,0.911333564833333,3.92462513179653,0.00490234833826747,0.0363381688343058,-2.29586568244531
"SPP1",1.8151335795,2.70656871966667,3.92266921360533,0.0049153555235112,0.0363747582491029,-2.29865559570362
"CTSW",2.17878068,2.20092393666667,3.92105894838527,0.00492609204177229,0.0364124535458839,-2.30095286254572
"FRY",0.87298298,1.01620213666667,3.91151632482725,0.00499024008571077,0.0365397829261306,-2.31457398573975
"MCM6",1.1407652,1.05271753333333,3.90368389883004,0.00504356600153512,0.0367124065797104,-2.32576322411044
"SLC2A1",1.6678562175,1.89378452833333,3.90212074540001,0.00505428198413027,0.0367124065797104,-2.32799730821973
"ITGB3BP",1.08084701,1.15746529,3.90193746601087,0.00505554004014303,0.0367124065797104,-2.32825927576908
"CLGN",1.12690888,0.855208897166667,3.88100617167145,0.00520146399907194,0.0374609901629589,-2.35820697200346
"PIM1",1.5877005975,1.57603788166667,3.86291935878429,0.00533122176176795,0.0381493946247054,-2.38413239955524
"TCAF1",0.730976225,0.511916003166667,3.86274075630525,0.00533252037060038,0.0381493946247054,-2.38438862494575
"MNDA",1.129369025,1.04656664833333,3.85615682454061,0.00538063074776092,0.0382813784071678,-2.3938369935172
"CCNA1",1.78042709,1.66824444333333,3.85456814709553,0.00539230958558501,0.0383222177927093,-2.39611771563987
"JHY",0.814167015,0.829072785,3.84933723260019,0.00543095722159178,0.0385120515944305,-2.40362965042638
"KATNAL1",0.692474595,0.548831773333333,3.84063406975884,0.00549592251950118,0.038844674718884,-2.41613603253387
"SPINT1",0.725874655,0.83967987,3.83775000427629,0.00551763527589938,0.0389554709358629,-2.42028263382316
"RTN1",1.2053585175,1.07329162166667,3.82427438343422,0.0056203197001751,0.0394858156693819,-2.43967197858854
"SLC41A2",1.13026725,1.02130365016667,3.82388100939785,0.00562334799320656,0.0394858156693819,-2.44023834393067
"FABP3",2.247604625,2.42806785,3.81243564218379,0.00571223183977043,0.0399898074861263,-2.45672588830358
"MPC2",1.2849850625,1.549316575,3.812246298536,0.00571371493913039,0.0399898074861263,-2.45699879094177
"SH2D4A",2.2704417825,1.743311695,3.80820608957438,0.00574546036062717,0.0401682590493244,-2.46282310134177
"GJB6",3.0319983375,2.68922984166667,3.80384495917883,0.00577994079985898,0.0402785723342225,-2.46911245139172
"ERGIC2",0.7442538725,0.681041243333333,3.77486131037495,0.00601483486062741,0.0415311464403606,-2.51097396101416
"HACD1",1.3544772575,1.715429455,3.76529881781155,0.00609457163292653,0.0419701660517753,-2.52480914042351
"DUSP19",0.834781875,0.772562258333333,3.76456578744402,0.0061007307851488,0.0419701660517753,-2.52587018882378
"MCF2L",1.042912305,1.18026573666667,3.76216633224562,0.00612093866706249,0.0420596441720131,-2.52934384206262
"CSGALNACT1",1.18103444,0.756462292333333,3.76068480383046,0.00613345186200793,0.042060749060082,-2.53148899771096
"KMO",0.99956654,1.09602212666667,3.74806706139768,0.00624114550875237,0.0425730570486036,-2.54977009418783
"MCM3",1.058269985,1.07882277333333,3.74684344548756,0.00625169690422752,0.0426000001298629,-2.55154400486168
"ANKRD20A18P",1.05215085,1.00878874333333,3.74543440325184,0.00626387103516419,0.0426379322678423,-2.55358697076391
"VKORC1L1",0.816642765,0.91283781,3.74434285338994,0.00627331956283521,0.0426572509367498,-2.55516978008206
"HIRIP3",0.828572165,0.530369288333333,3.73433054963124,0.00636070550692741,0.0431151603321456,-2.56969528854667
"EREG",1.26705062,0.953262966666667,3.72302705901361,0.00646093686753397,0.043564192968511,-2.58610934217604
"NRCAM",1.388289475,1.44566013333333,3.706301719344,0.00661237353500396,0.0442631186943782,-2.61042625395757
"EMP1",1.4218380425,1.55130387833333,3.6854468333806,0.0068065656951794,0.0453747607758188,-2.64079632856928
"CAVIN3",0.7527182,0.982144183333333,3.68335497319347,0.0068263797219213,0.0454130189129466,-2.64384561111581
"PTPRF",1.819053275,1.60210998,3.67274687348225,0.00692781750035591,0.0459457413461425,-2.65931729055626
"ACTN1",0.8825502375,1.06590255833333,3.66922831879148,0.0069618195078436,0.0461238411541219,-2.66445210270308
"CAPG",0.71866227,1.08493886333333,3.66800871005486,0.0069736471404296,0.0461548153817356,-2.66623229885943
"SOCS2",2.3247012,1.598706808,3.65945302587575,0.00705722822457789,0.0465647175186106,-2.6787257168762
"NR4A3",2.7399706725,2.05284435833333,3.65324763396412,0.007118521729006,0.0468732864461997,-2.68779275533374
"MSH6",0.83438801,0.66166162,3.64681211267998,0.00718269234214795,0.0472476184341292,-2.69720102974194
"PROS1",1.204330555,1.28499315333333,3.64537204019542,0.00719713659049835,0.0472611469066659,-2.69930700605314
"FABP5P3",0.9247172,1.01898988333333,3.64456465535788,0.00720524847494881,0.0472611469066659,-2.70048784433115
"EGR2",1.59766268725,1.51550642483333,3.63147390128075,0.00733815082729859,0.0479282260005646,-2.7196447535656
"SPRY2",1.110153685,1.13851834,3.62731885450181,0.00738088239383281,0.0481099334216193,-2.72572956153047
"ARHGAP44",0.8860284075,1.10899733833333,3.61592362976486,0.00749944929328657,0.0487842200499781,-2.74242784755409
"CX3CR1",2.2565491,1.82074799333333,3.60804647549788,0.00758260379808027,0.0492295395388313,-2.7539799546171
"ADAMTSL4",1.25791667825,1.34526696883333,3.60737124575295,0.00758977766103912,0.0492295395388313,-2.75497054682977
"IL1R2",1.915546175,2.01788076166667,3.59130060056964,0.0077626823774635,0.0499427610984765,-2.77856292557395
