Gene_Symbol,fc,pval
ZMIZ1-AS1,1.30692568108048,0.830640878939659
FLJ32255,1.10419795826608,0.987899525180865
LOC642852,-1.21475498414375,0.937263415822011
NBAT1,-1.2004956702612,0.955713731442842
CA5BP1,-1.24748349970938,0.879900095527968
LINC01806,1.01443369383986,0.999928367935626
LINC00662,1.31360781665708,0.850122791432013
X24,-1.20008259836461,0.946319587275891
LOC101929709,-1.05401630152261,0.998207836043923
lnc-UBLCP1-4,-1.1839464349938,0.960437594511748
LINC-PINT,2.88847070273642,0.0024028440352796
lnc-SNCA-2,1.12457708631442,0.985590127156894
XLOC_l2_006673,-1.06628851598294,0.996257777335341
FLJ46906,-1.14078171823033,0.981209170808686
MDM4,1.04648241864841,0.998207836043923
CDYL2,1.08508100980569,0.991761448570479
EPCAM-DT,-1.08743732177349,0.993809511887536
X25,-1.75249308757693,0.239302146584645
SNHG11,1.46196183468866,0.588287669152442
UBA6-AS1,1.6356266942298,0.398061184031066
lnc-KIAA0020-1,1.01803446587495,0.999928367935626
LINC00942,-1.04263874377367,0.999127731575614
FAM200B,1.25263893327331,0.86703135795246
LINC00211,1.05705550557845,0.998207836043923
LINC00861,1.19795427608907,0.941634120053869
PSD2-AS1,-1.4094045636178,0.677155495555953
LINC01192,1.00372381344196,0.999928367935626
LINC-PINT,2.28755212885936,0.0240208617897734
X26,1.21457445668375,0.920255436063851
PVT1,1.11525215337865,0.985229791743145
LINC00963,-1.31874716746377,0.78626326877373
TIAM2,-1.18464641361869,0.958618882042308
LOC101927136,1.03546375218059,0.999685135534797
LOC100294145,-1.07560039117619,0.993809511887536
LOC100132356,1.7581299850065,0.214970638142994
lnc-LRIG2-4,1.5260849977712,0.491019620805809
CRYBG3,1.10145043728079,0.990794533157312
LINC01747,-1.06947587730444,0.996257777335341
LOC202181,-1.13081060353582,0.98251707250135
LINC01133,-1.20793261611645,0.947952004725401
ARMCX5-GPRASP2,-1.39356915110884,0.710911089093178
GVQW3,-1.26853549951368,0.892183076279619
NEAT1,1.37231427283582,0.0005823765362807
CCDC171,1.00150548026148,0.999928367935626
LINC-PINT,1.56313563877592,0.43064230165483
X27,1.03381338256552,0.999685135534797
LOC105377621,-1.16543960496991,0.966546518884909
HCG18,1.33415340978733,0.743192278763105
SNHG5,-1.09229488984151,0.641036224014977
X28,-1.26088588983293,0.875768830322624
DLEU1,-1.15201978940847,0.979559309732883
C14orf132,1.198151013612,0.950067344998608
DDAH1,-1.37501023072458,0.72767066816961
X29,1.02019807459813,0.999928367935626
LINC00313,-1.33356291375358,0.801198529835753
MIR100HG,1.06693689728745,0.996257777335341
lnc-CCDC71L-1,-1.12422148220298,0.98086800452592
LINC00881,1.07488161471903,0.994661799427606
LINC00472,1.38254674417829,0.725223447556774
X30,-1.06772262090669,0.993809511887536
LINC00630,1.42165894607247,0.721366643693399
LINC01588,-1.12446831897222,0.983087135106043
X31,1.07073961071543,0.995015147471403
LOC100506403,1.28532234534688,0.878436489442143
LINC00958,1.3166095608602,0.0035610981261552
LINC00894,1.30518827654154,0.872575198439378
IPW,-1.19137690024561,0.956262083156542
TALAM1,1.61568311466913,0.372830365409961
BLCAP,-1.10611696084727,0.991325290699435
TDRG1,-1.00365215314791,0.999928367935626
GARS-DT,1.2983468814085,0.865983117989944
SNHG17,1.09498667197431,0.990636655824102
ARMCX5-GPRASP2,-1.07434363610551,0.993890754570304
ZNF124,1.04697338738484,0.998207836043923
LOC101929709,1.37726695007592,0.731357620384931
LINC01091,-1.29567275947171,0.875768830322624
ZSWIM6,1.34894455436144,0.766000747828784
LINC01192,-1.03012265434615,0.999928367935626
X32,-1.78742716924374,0.149758869703998
LINC01978,1.01910005927593,0.999928367935626
LINC00472,1.68591476609786,0.319826825074757
OXR1,2.35480382131138,0.0323727854721162
TSTD3,2.08529512942867,0.0528068947575944
CRNDE,-1.10500933883886,0.966546518884909
MIR34AHG,1.1808128273617,0.962067479280215
LINC01372,1.24665990220988,0.914757616225844
LOC101929719,-1.03692155735034,0.999685135534797
KIAA1671,-1.51374787968721,0.524303185236619
RPS6KA5,1.12003549734879,0.986451581391684
ERVMER34-1,1.34609209090055,0.744210955980557
LINC00662,-1.14761418678918,0.979455753859843
ZNF254,1.51378058336231,0.560282943532676
ZNF320,-1.01846567149592,0.999928367935626
SEC14L1,-1.03025395962242,0.999710200591488
CDKN2B-AS1,-1.12851072512062,0.98251707250135
SNHG14,-1.4029654328952,0.718027633218927
CA5BP1,1.38792379448419,0.750441104766953
C17orf51,-1.06449453052181,0.996257777335341
TWIST2,-1.26026575805628,0.893684104072361
GMDS-DT,-1.91442926824699,0.127512084696775
LINC02482,-1.39670454729757,0.727818605412933
LINC00963,1.07521624855277,0.993809511887536
LINC00963,-1.10737571330393,0.987899525180865
GARS-DT,1.14503037949829,0.98086800452592
PVT1,1.13810786725667,0.943151355215542
SNHG5,-1.1192636418159,0.413856447956698
SNHG6,1.03990773017593,0.973129890744608
SPIN3,-1.18057082057977,0.969071502968507
LINC01278,1.36156078667535,0.764763732921955
LINC00963,1.18253157433949,0.945764369155335
LINC-PINT,2.80540935214113,0.0017758847419989
UBE2E3,1.13510811367816,0.98235855162373
PTPN14,-1.39441621117373,0.0185061436534121
XIST,1.41227518118416,0.0004860121403437
LINC01481,-1.05008569338644,0.998207836043923
X33,1.01615169383914,0.999928367935626
JPX,1.21275097701817,0.93299025895466
MALAT1,-1.5233171258792,0.450765288136578
FTX,1.64444109370999,0.38136706608461
LINC-ROR,-1.373148472441,0.701183343029379
X34,1.01652125588378,0.999127731575614
KHDC1,-1.80975747804704,0.142137889473297
LOC101928237,1.20467699544708,0.950370356002668
lnc-CHIC1-2,1.26184333926052,0.892084122980354
X35,1.60886396042712,0.37118341898055
RNF139-AS1,1.79149577490041,0.265150465966005
X36,-1.27677072369688,0.872801737847839
SMIM13,-1.1046058723263,0.98235855162373
HOTAIR,-1.4124917207354,0.714242690398288
LINC00963,1.04457602063309,0.998207836043923
LOC101927405,-1.16516687686035,0.979521981787375
TUG1,-1.21587760500684,0.925616434391585
THAP9-AS1,1.18086409719724,0.965607679085145
lnc-SIK1-5,1.02380631329341,0.999928367935626
LOC100132356,1.11834805074227,0.989140504117306
X37,1.84156505046684,0.152259313494137
HIGD1A,1.02076955981974,0.999928367935626
LINC01116,-1.1483269813236,0.943607027424951
LINC02245,1.10369296595458,0.983176925354273
X38,-1.09864114140659,0.991761448570479
OTUD6B-AS1,-1.16229588398848,0.871150133499199
lnc-SAA2-2,-1.04874891126566,0.998207836043923
CLEC2D,1.13952658005616,0.354448380471249
PMF1,1.04737688278825,0.964692238915166
lnc-UQCRFS1-7,1.31652258359287,0.718027633218927
X39,2.94145420965729,0.0021065195169238
LINC01088,-1.20723081084739,0.734259938251263
LINC00398,-1.17864560709196,0.965348066828881
GNASAS,1.24100406088808,0.915195725627298
ZNF90,1.00611909311586,0.999928367935626
ANKRD20A12P,1.77978154424736,0.208324706715731
LINC01355,1.42079854851182,0.70537125310494
MIPEPP3,-1.09095946596678,0.993674094868909
ANP32AP1,1.00594049289511,0.999928367935626
SEPT7-AS1,-1.04255696771233,0.984859954038798
LOC105377137,-2.03744335462662,0.0619458831719647
X40,1.15864387888287,0.317547139256767
lnc-FARS2-2,-1.12822963307641,0.587767778494424
X41,-1.11866593928519,0.298561066581661
IPO7,-1.02743495340337,0.993342775953907
DST,1.03186402373999,0.999685135534797
X42,-1.12062308083829,0.847889461233712
PIEZO1,-1.19743529492545,0.0392050722644208
lnc-CKAP2L-1,-1.24643723274902,0.922908173556189
LINC01564,1.03767870625446,0.999685135534797
FAM199X,-1.08682812294052,0.993809511887536
LOC105369957,1.16900695459128,0.970106397345003
MFAP3,1.05578664203144,0.998207836043923
GTF2IP23,1.81873221376729,0.239115379416162
LOC729296,1.91235146102394,0.109594951248391
BRK1,1.02535508375823,0.992939064446896
X43,-1.16345104956201,0.97981662382098
PWAR6,1.65211627117117,0.297544249575582
LOC101927060,1.21017361802062,0.93915882470799
lnc-TOP1MT-2,-1.12777942536058,0.978391578377382
LOC105376553,-1.39427909899006,0.74099011507524
LOC730101,1.03852917567167,0.998207836043923
LOC100499194,-1.17875499937965,0.966546518884909
LOC101929216,1.0007272740315,0.999988241630041
X44,-1.16577150299067,0.941239688730977
LYPLAL1,-1.28496571876867,0.879606297594645
ANKRD33B,-1.64575722691515,0.0106365107158051
lnc-AC136604.1-1,-1.04191446998683,0.999127731575614
LINC01539,-1.05001421522543,0.998207836043923
THAP9-AS1,1.17179955806462,0.969054865914784
NUP50-DT,-1.22336234541058,0.945764369155335
TLE1,1.24357446636091,0.911090263951569
GARS-DT,1.42965743267476,0.71398632496392
RNF213,-1.36445510514418,0.76679786025933
CCDC149,1.02294088420184,0.999928367935626
NFU1,-1.0438287844317,0.993809511887536
lnc-SNURF-1,-1.04110278373185,0.999127731575614
TAPT1-AS1,-1.19740256852279,0.951454092041503
LINC00662,1.35951540721732,0.73092534562221
lnc-AC114947.1.1-2,1.00512825168188,0.999928367935626
LOC102724030,1.08748510107427,0.993809511887536
PSMD14,1.02021038905299,0.999928367935626
X45,1.09608442447318,0.701439216291181
LOC93622,1.34437955510784,0.795142347440286
MIR4458HG,1.00259231116545,0.999928367935626
BMPR1A,1.08426542429185,0.985822005722356
X46,1.07095922589141,0.981209170808686
CRYZL2P,-1.15919898158086,0.974041456348269
lnc-UQCRFS1-9,1.07434625139059,0.994661799427606
ZNF37BP,-1.00700922393153,0.999928367935626
LOC101928673,-1.00823745137123,0.999928367935626
LYRM4-AS1,-2.47723584154732,0.0104842142869638
X47,-1.14207676933685,0.443982642750644
lnc-IL6-3,1.4054682945851,0.747542674358189
ARPC2,-1.01942624122664,0.998207836043923
LINC02154,1.39448095812757,0.741697828086247
SPART-AS1,-1.11015327647675,0.989470340977193
XLOC_l2_014579,1.5062874233871,0.58581336596451
X48,-1.03663783145875,0.979010818129809
NUDT3,1.1976195811247,0.940498312643682
lnc-ST3GAL1-1,-1.06896433164847,0.994661799427606
X49,1.27020871009478,0.823273020306874
PPA1,-1.15556003994482,0.293606632708085
LOC101927151,1.3850379799224,0.684522314117639
LOC105372130,1.09610446076884,0.993809511887536
SOCS2-AS1,-1.11096183042701,0.990794533157312
ARMCX5-GPRASP2,-1.20852891841933,0.945764369155335
XLOC_l2_009886,-1.60490250738598,0.433560312112058
STRN,1.37726627213166,0.746841739584194
lnc-RTL1-2,-1.2078294215765,0.934029353792909
FAM200B,1.09449659088232,0.99303961442061
CDCA7L,-1.11493407272009,0.984859954038798
lnc-PPA2-1,1.13204682768881,0.444841670595542
LOC101927151,1.44778997502856,0.561056310209406
COX5A,-1.04445838613689,0.962585927177615
ZNF37A,1.22536607652481,0.912274871138183
WDR82,-1.15223827509029,0.364740375877275
X50,1.04518805377829,0.96551418215552
LINC01478,-1.29965764351613,0.844317854015592
X51,-1.14770490415228,0.185174229609743
GGACT,-1.20020305496289,0.955713731442842
KANSL1-AS1,-1.17929953106877,0.962585927177615
CASC15,1.08998952943932,0.991761448570479
LOC101929709,1.27362244272779,0.875967416717804
XLOC_l2_008203,-1.41998820858345,0.67218516984105
ATF7IP2,1.0613567211881,0.996257777335341
SSB,-1.03012612222158,0.988754959499744
lnc-FAM105B-1,1.20300586580708,0.0863548875939207
X52,1.60346777266516,0.470952337976157
LINC01006,1.12858149232613,0.981753039643214
C11orf74,-1.25163750774713,0.892183076279619
SNHG14,1.00053147843046,0.999988241630041
MLX,1.31667091291285,0.794009836660056
X53,-1.10514524069788,0.980497527890248
lnc-C14orf118-1,1.20649090318935,0.955713731442842
X54,1.0262910952894,0.999685135534797
CIC,1.59286576207735,0.390920516046534
NDUFAF2,1.11513882946625,0.809382899261813
LINC00265,1.02976740143348,0.999928367935626
SMIM2-AS1,-1.11470307743732,0.985822005722356
FLJ40288,-1.10308783062593,0.991761448570479
SNHG20,1.15608740478315,0.976260979825134
lnc-MACROD1-1,1.3190137051073,0.800875921105534
XLOC_l2_003856,1.04058126323383,0.999685135534797
ZEB1-AS1,1.14874493706014,0.980497527890248
MIR503HG,-1.10435117896536,0.991761448570479
APTR,1.20694859829482,0.921686234375623
X55,1.23174656938496,0.916406656206067
LOC105376874,1.10077579936737,0.991761448570479
NASP,1.07713414227273,0.993809511887536
SNHG14,-1.13090792739472,0.98235855162373
LPP,-1.35778110744532,0.778119566371401
CDHR3,-1.02502198573046,0.999928367935626
MPRIP,1.30736625875681,0.828468055946281
ARHGAP32,1.03189818938799,0.999685135534797
X56,1.09826207147611,0.98235855162373
SMAD4,-1.03182796887002,0.998207836043923
FTL,1.29719019257834,0.0014308541334682
ZNF805,-1.08728545384462,0.993809511887536
USP2-AS1,1.46390054405515,0.613190731274667
TUG1,-1.06409531887701,0.996257777335341
RPL5,-1.01557706264719,0.996608316365435
X57,1.0350423077507,0.999685135534797
XLOC_l2_010118,-1.05339582578485,0.998207836043923
lnc-ZADH2-1,1.06977645408177,0.996257777335341
LINC01137,-1.18892288746205,0.944250836372264
FAM228B,-2.17916358154839,0.0382007932471753
lnc-SNURF-1,1.31971057497132,0.802529024341771
PANTR1,-1.02755142411431,0.999928367935626
KPNA4,1.01696473358861,0.999928367935626
lnc-DYM-1,-1.04371187139912,0.999127731575614
LINC02210,-1.09942385827134,0.993674094868909
KTN1-AS1,1.01958833969921,0.999928367935626
LINC01116,-1.11392641008355,0.970869903297153
SYS1,-1.00527092737567,0.999928367935626
AMDHD2,1.57928622637375,0.387460486859688
TIMM8A,1.24807311217857,0.881342418436003
PARP9,-1.49783042709479,0.533125117581363
RPS20,-1.11253812021562,0.986685625548355
KDM4C,1.74594607458388,0.287741159710083
RBM19,1.48998414380902,0.510022727884693
BRI3,3.51791347344112,3.13910958960114e-05
RIOK2,1.60729943034217,0.43311081548952
C15orf40,1.30960412774132,0.673954227284747
RBM34,1.09523822729273,0.993809511887536
ANKRD66,-1.02897849786818,0.999685135534797
COX11,-1.20865452822399,0.921052911857371
TMEM217,-1.23179571719285,0.920754256805953
DDHD2,-1.0606209658632,0.998061882189167
ZBTB24,-1.09233274956732,0.991761448570479
STEAP1B,1.16176018555546,0.965159126283998
DISC1,1.09018809509717,0.993809511887536
MOSMO,1.24710836755893,0.895994225046212
PET117,1.14006043442285,0.865453278453558
LYRM4,1.08840957625715,0.992939064446896
TMEM41B,1.0929341773327,0.99303961442061
CGREF1,-1.00685471332981,0.999928367935626
MDFIC,-1.13313172680512,0.965542769051737
HPSE,-1.35923147223854,0.774762625568026
VEPH1,1.41136046936729,0.016922651567847
OSMR,1.05686275421315,0.998207836043923
SAP25,-2.38962839908687,0.0081528850665668
CDK1,1.27317087874546,0.878644464805877
DZIP1L,1.13989822010301,0.98235855162373
ZFAND1,1.07693024743854,0.993809511887536
LARP4,-1.034359304757,0.995082643760056
GOLGA3,1.17428295083328,0.976523839819418
MCPH1,1.13215154815482,0.98235855162373
ZFYVE28,-1.25828384635116,0.903817837941291
TSFM,1.12070959929565,0.981209170808686
ZBED6,1.38042614358556,0.698751034504193
CD33,1.16297310983514,0.979559309732883
PUDP,1.54915470439051,0.448910549570888
CARD8,1.68928977134596,0.299988578852201
MTRNR2L1,1.02600918705114,0.98235855162373
MTRNR2L2,1.49910131753182,7.6237084278358e-13
MTRNR2L2,1.57275288063878,5.08593882114222e-12
MTRNR2L3,1.93909781735594,0.0672847411891995
MTRNR2L6,1.22373673157594,0.0010531722896075
MTRNR2L7,1.8992343805136,0.0343094441770786
MTRNR2L8,1.61779570806956,7.11971831285146e-10
MTRNR2L9,1.69548358757418,5.0063154894564e-05
ZNF726,1.42987919044778,0.660095408968014
CNPY2,1.40911319903193,0.0131774804347888
MID1,2.13247125007179,0.0575404161464267
SUGCT,-1.07098968761491,0.994661799427606
KCNJ18,-1.09510292818352,0.993230336634882
C19orf81,-1.51303033845239,0.515341965047727
DENND1B,1.18496185311053,0.969902582443061
TGFBR3L,-1.8511597064664,0.135259951205894
DCLK1,-2.07310949203701,0.0433982390190617
CAMTA1,1.0164370423953,0.999928367935626
CCDC189,1.64918482323592,0.366327183771897
BEAN1,1.19002561135997,0.9588104658904
LEPROT,1.13581667905385,0.967248598607239
RBM4,-1.24830544075231,0.90856142676758
TMEM56-RWDD3,1.11264885003844,0.986451581391684
PDK2,-1.04567566978671,0.998207836043923
PGM3,-1.06691519370561,0.995344295621315
NDUFB6,1.08841469306863,0.785309086085947
GCFC2,1.25014869347227,0.886777384073997
CD44,1.13818034657634,0.982045888247448
NR3C1,2.08669425864779,0.0530086576617627
PSMC2,1.40149225885765,0.718127817622505
ZNF587B,1.1789421551284,0.916186940326668
XPNPEP3,1.77739846665261,0.19224591183673
TM4SF19,3.99282210111174,0.0
USB1,1.60839664370549,0.244750363792641
RNF223,-1.13174912363702,0.98251707250135
ATF7,1.3826861737046,0.621889005590056
IL6R,1.16367579790168,0.979559309732883
CSPG5,-1.65351592943968,0.301612324585398
C5orf56,-1.66211642313272,0.268541942690683
EML2-AS1,-1.5382061696232,0.426606849346424
TMEM147,-1.21851703679358,0.056020043602779
CAMTA1,1.02248984495677,0.999928367935626
LOC100505549,1.04838670278912,0.998207836043923
DR1,-1.29188557408276,0.739134009596507
SF3A3,1.00907126481489,0.999928367935626
FAM208B,-1.11846047454372,0.980498583965119
HIST1H2AG,-1.32808323123925,0.437088127302195
MCPH1,-1.28720579731059,0.832402767436905
RAB6C,-1.17014147312447,0.410528012409156
MGAT4B,-1.21628819758114,0.0613022848054707
C2orf48,-1.03691900264563,0.999685135534797
SNORD21,-1.05866866515494,0.998061882189167
RPS3A,1.13037516442907,0.98235855162373
SNORD22,1.31976877536959,0.788253607202228
SNORD4B,1.04760855192818,0.998207836043923
SNORD4A,1.18869880752461,0.951483100733511
SNORA70,-1.05498929106216,0.995015147471403
SNORA68,1.34118162750391,0.770089763876088
SNORD42B,-1.08476154364729,0.993809511887536
SNORD55,1.1948536109258,0.951389824827553
SNORD36C,-1.40768577549625,0.635275183111583
SNORD36B,-1.67383437747344,0.338529818337908
SNORD35A,-1.21124399428861,0.937698913969437
SNORD34,-1.02378645892007,0.999928367935626
SNORD33,1.09607923083219,0.992939064446896
SNORD32A,1.3937371811476,0.707694154342759
SNORD46,1.17566836086962,0.966208086745135
SNORD15B,1.21018318466194,0.921012733181764
SNORD83A,1.11960160373499,0.984859954038798
SNORD83B,1.83385847906963,0.0857449966156977
SNORD56B,-1.20649698109112,0.950370356002668
SNORD35B,1.27978886054729,0.861418404303355
SNORD108,1.27926997572503,0.872084808576643
SNORD107,1.37378778458116,0.770968982904585
SNORD64,1.60819020935948,0.410586475586008
SNORD109B,1.71103226534729,0.298272018003637
SNORD38A,1.05544471306007,0.998207836043923
SNORD38B,1.01107359215764,0.999928367935626
SNORA6,2.19583049981107,0.0202888100116716
SNORA64,2.08694137481269,0.0282722025680224
SNORA10,-1.10431007831714,0.976716511444111
SNORD12C,1.39766914898047,0.54980314132883
SNORD101,1.09767372270264,0.99303961442061
SNORD100,1.3738637122121,0.721349867821856
SNORA33,1.69462959941684,0.255414480493506
SNORD54,-1.09109809709214,0.99303961442061
SNORD43,1.18434472421118,0.944149540031259
SNORD16,2.02958962362258,0.0466681335845864
SNORD18A,1.10106824147719,0.992775332250846
SNORD18B,1.10926913785311,0.989140379452526
SNORD18C,1.17154814409299,0.967787186077181
SNORA66,1.66940899902801,0.346579355425698
SNORD24,1.42922397018557,0.680688279371211
SNORD36A,1.05878461167682,0.996257777335341
SNORA65,3.72165142288269,6.50648690271891e-08
SNORD68,-1.07969865136518,0.993809511887536
SNORD29,-1.0393135902748,0.999127731575614
SNORD31,1.11653182390417,0.985822005722356
SNORD30,-1.17509374102459,0.963713006015634
SNORD28,-1.08862430101096,0.993809511887536
SNORD27,1.16905092002536,0.965209008391447
SNORD26,-1.07147791674146,0.944149540031259
SNORD25,1.05143551021736,0.998207836043923
SNORD58A,1.03013077149411,0.999928367935626
SNORA27,4.25251761178035,0.0
SNORA21,2.02503132093709,0.0417861968330702
SNORD74,1.69762836982934,0.283356478591373
SNORA3A,1.99332245084603,0.0994613726318226
SNORA72,1.25199602033561,0.895994225046212
SNORD72,1.40056902670895,0.739118091385421
SNORA69,1.95223043941952,0.150660733134687
SNORA52,1.52201296609679,0.559883409668719
SNORA63,1.83923535608344,0.100871949447384
SNORA4,1.99979981303017,0.0705491995699286
SNORA41,1.37659240831237,0.74099011507524
SNORD95,1.21708378365259,0.932127638134709
SNORD96A,1.45910693533982,0.597426631257688
SNORD87,1.37182739203105,0.653609642578234
SNORD37,1.11089445926373,0.989140379452526
SNORD10,1.24491419658992,0.889942771333151
SNORD60,1.24258666232806,0.894768860237901
SNORD56,-1.03920206260595,0.999211650858709
SNORD53,1.82048900708513,0.24638531732121
SNORD52,1.16089816396762,0.966674247406622
SNORD49A,1.379970501744,0.686579794439714
SNORD48,1.02379722360632,0.999928367935626
SNORD47,1.05904435841066,0.993809511887536
SNORD45B,1.18718330953738,0.954394039081313
SNORD45A,1.17635234106249,0.962808731050771
SNORD44,1.00444173558481,0.999928367935626
SNORD41,1.06382451199047,0.998207836043923
SNORA71B,1.59611747910857,0.399714360241946
SNORA67,2.18891159018188,0.0
SNORD63,1.62655405686268,0.365625400113982
SNORD62A,1.11593605427952,0.986451581391684
SNORD8,1.14411596335227,0.98086800452592
SNORA19,9.9293712527527,0.0
SNORA48,2.08316486172784,0.0011423190980777
